year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,0.1,23.9,0.2,0,12.7,0,0,0.4,0.1,0,39.7,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.2,1.2,2.6,0.1,0,0,0.2,0,0,3,0,0,0,0,0,0,0,0,0.2,0.4,2.1
1962,0,0,0.1,23.9,0.2,0,12.8,0,0,0.3,0.1,0,39.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.2,1.2,2.7,0.1,0,0,0.2,0,0,3.1,0,0,0,0,0,0,0,0,0.3,0.4,1.9
1963,0,0,0.1,22.8,0.2,0,12.6,0,0,0.7,0.1,0,39.3,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.2,1.2,2.7,0.2,0,0,0.2,0,0,3.2,0,0,0,0,0,0,0,0,0.4,0.4,1.9
1964,0,0,0.1,23.3,0.2,0,12.2,0,0,0.6,0.1,0,39.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.2,1,2.8,0.1,0,0,0.2,0,0,3.3,0,0,0,0,0,0,0,0,0.4,0.5,1.9
1965,0,0,0.1,23.8,0.2,0,12,0,0,0.6,0.2,0,39.1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.1,2.8,0.1,0,0,0.2,0,0,3.3,0,0,0,0.1,0,0,0,0,0.3,0.5,1.6
1966,0,0,0.1,25.2,0.2,0,12,0,0,0.6,0.2,0,38.6,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.2,2.8,0.1,0,0,0.2,0,0,3.4,0,0,0,0.1,0,0,0,0,0.5,0.6,2.2
1967,0,0,0.1,26.6,0.2,0,11.8,0,0,0.6,0.2,0,37.9,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.4,2.6,0,0,0,0.2,0,0,3.5,0,0,0,0.1,0,0,0,0,0.4,0.6,2
1968,0,0,0.1,26.6,0.2,0,11.5,0,0,0.7,0.2,0,38.1,0.1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.5,2.2,0.1,0,0,0.1,0,0,3.6,0,0,0,0.1,0,0,0,0,0.2,0.7,2.2
1969,0,0,0.1,26.8,0.3,0,11.2,0,0,0.7,0.2,0,37.8,0.1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.4,2.2,0.1,0,0,0.1,0,0,3.7,0,0,0,0.1,0,0,0,0,0.3,0.7,1.9
1970,0,0,0.1,28.5,0.3,0,9.6,0,0,0.7,0.1,0,35.4,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.4,2,0.1,0,0,0.1,0,0,2.7,0,0,0,0.1,0.1,0,0,0,0.3,0.7,1.9
1971,0,0,0.1,29.1,0.3,0,9.8,0,0,0.7,0.2,0,36,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.5,1.8,0.1,0,0,0.2,0,0,3.3,0,0,0,0.1,0,0,0,0,0.4,0.8,2.2
1972,0,0,0.1,31.9,0.3,0,9.6,0,0,0.7,0.3,0,35.1,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.2,1.5,1.5,0,0,0,0.2,0,0,3.9,0,0,0,0.1,0.1,0,0,0,0.3,0.8,2.2
1973,0,0,0.2,33.5,0.4,0,9.6,0,0,0.8,0.5,0,34.4,0.1,0,0,0,0.3,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.2,1.4,1.5,0,0,0,0.1,0,0,4,0,0,0,0.1,0.1,0,0,0,0.4,1,2
1974,0,0,0.1,35,0.4,0,10.4,0,0,0.8,0.4,0,36.8,0,0,0,0,0.3,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.2,1.6,1,0,0,0,0.2,0,0,3.7,0,0,0,0.1,0.1,0,0,0,0.4,1,2.2
1975,0,0,0.1,36.4,0.5,0,9.5,0,0,0.7,0.4,0,32.9,0,0,0,0,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.2,1.3,0.6,0,0,0,0.2,0,0,4.2,0,0,0,0.2,0.1,0,0,0,0.3,0.9,2.3
1976,0,0,0.2,37.1,0.5,0,9.1,0,0,0.8,0.4,0,33.9,0.1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.2,0.5,0.1,0,0,0.2,0,0,4.1,0,0,0,0.1,0.1,0,0,0,0.5,1.3,2.7
1977,0,0,0.1,38.5,0.5,0,8.1,0,0,0.7,0.4,0,34.1,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.2,1.6,0.2,0.1,0,0,0.3,0,0,3.9,0,0,0,0.1,0.1,0,0,0,0.5,1.1,2.8
1978,0,0,0.1,40.5,0.6,0,7.9,0,0,0.7,0.4,0,34.2,0.1,0,0,0,0.3,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.2,1.7,0.1,0.1,0,0,0.5,0,0,3.5,0,0,0,0.1,0.1,0,0,0,0.6,1.2,2.9
1979,0,0,0.1,45.1,0.6,0,6.5,0,0,0.7,0.3,0,32.6,0.1,0,0,0,0.4,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.3,1.7,0.1,0.1,0,0,0.3,0,0,3.1,0,0,0,0.1,0.1,0,0,0,0.5,1.2,2.9
1980,0,0,0.1,43.5,0.6,0,6.2,0,0,0.8,0.5,0,34,0.1,0,0,0,0.3,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.2,1.8,0,0.3,0,0,0.3,0,0,3.1,0,0,0,0.1,0.1,0,0,0,0.4,1,2.8
