"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,0,1.8,0,11.2,0,0,3.4,5,0,0.2,0,3.3,0.7,0,3,0,0,0.1,0,0,0,0,0,0,0,4.4,0,0,0,0,2.1,0.1,0,0,7.3,0.7,4.7,0,0,0.1,0,2.8,0.4,0,2.1,0,0,0,0,0,0,0,0,"0.8,"
1962,0,1.8,0,10.8,0,0,3.2,4.9,0,0.2,0,3.1,0.7,0,3,0,0,0.1,0,0,0,0,0,0,0,4.7,0,0,0,0,2.1,0.1,0,0,7.4,0.4,5,0,0,0.1,0,2.5,0.5,0,2.3,0,0,0,0,0,0,0,0,"0.8,"
1963,0,1.7,0,10.9,0,0,2.9,4.8,0,0.1,0,3,0.4,0,3.1,0,0,0.1,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,7.9,0.6,4.5,0,0,0.1,0,2.6,0.4,0,2.4,0,0,0,0,0,0,0,0,"0.8,"
1964,0,1.7,0,10.6,0,0,3.4,4.6,0,0.2,0,3,1,0,3.2,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,1.7,0,0,0,8.3,0.5,5.2,0,0,0.1,0,2.2,0.5,0,2.4,0,0,0,0,0,0,0,0,"0.8,"
1965,0,1.6,0,10.6,0,0,3.7,4.7,0,0.3,0,2.8,0.9,0,3.1,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,1.6,0.1,0,0,8.8,0.5,4,0,0,0.1,0,2.8,0.4,0,2.3,0,0,0,0.1,0,0,0,0,"0.8,"
1966,0,1.6,0,10.7,0,0,3.4,5.2,0,0.3,0,2.7,1,0,3,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,1.8,0.1,0,0,8.5,0.4,1.9,0,0,0.1,0,1.9,0.5,0,1.9,0,0,0,0.1,0,0,0,0,"0.8,"
1967,0,1.6,0,11.1,0,0,3.9,5.2,0,0.3,0,2.6,0.8,0,3.8,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0.7,0.1,0,0,8.8,0.4,5.5,0,0,0.1,0,2.1,0.4,0,2.3,0,0,0,0.1,0,0,0,0,"0.7,"
1968,0,1.6,0,11.1,0,0,3.4,5.4,0,0.1,0,2.5,0.7,0,4.1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.9,0.6,0,0,9.9,0.6,5.5,0,0,0.1,0,1.8,0.5,0,2.3,0,0,0,0.1,0,0,0,0,"0.7,"
1969,0,1.6,0,11.8,0,0,4.7,5.4,0,0.2,0,2.2,0.6,0,3.4,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0.9,0.3,0,0,6.4,0.6,6.2,0,0,0.1,0,1.7,0.4,0,2.6,0,0,0,0.1,0,0,0,0,"0.7,"
1970,0,1.8,0,12,0,0,4,5,0,0.2,0,2.8,0.8,0,2.9,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0.6,0.3,0,0,8.6,0.3,5.1,0,0,0.1,0,1.6,0.5,0,3.9,0,0,0,0.1,0,0,0,0,"0.7,"
1971,0,2,0,12.2,0,0,3.5,4.2,0,0.3,0,3.9,0.6,0,2.8,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,1.3,0.3,0,0,12.1,0.5,4.5,0,0,0.1,0,0.9,0.4,0,3.5,0,0,0,0.1,0,0,0,0,"0.7,"
1972,0,1.7,0,12.7,0.1,0,4,3.6,0,0.3,0,2.9,1.3,0,3,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,1.1,0.6,0,0,12.6,0.8,5.8,0,0,0.1,0,1.6,0.5,0,3.3,0,0,0,0.1,0,0,0,0,"0.7,"
1973,0,1.9,0,12.9,0.1,0,5,3.5,0,0.1,0,3.3,0.5,0,3.1,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,1.3,0.4,0,0,8.3,0.4,4.1,0,0,0.1,0,1.6,0.5,0,3.3,0,0,0,0.1,0.1,0,0.1,0,"0.7,"
1974,0,1.8,0,12.7,0.1,0,4,3.6,0,0.2,0,3.1,0.8,0,3.2,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,1.3,0.3,0,0,9.5,0.6,5.5,0,0,0.1,0,1.8,0.5,0,4.1,0,0,0,0.1,0.1,0,0,0,"0.7,"
1975,0,1.6,0,13,0,0,3.7,3.2,0,0.2,0,2.5,0.3,0,3.3,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,1.5,0.3,0,0,10.4,0.5,4,0,0,0.1,0,2.5,0.5,0,4.4,0,0,0,0.1,0,0,0,0,"0.7,"
1976,0,1.9,0,11.8,0,0,5.3,3.4,0,0.3,0,3.5,0.5,0,2.9,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,1.6,0.6,0,0,12.1,0.7,2.9,0,0,0.1,0,2.1,0.9,0,4.4,0,0,0,0.1,0.1,0,0,0,"0.7,"
