"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,0,0,0.2,50,1.5,0.2,0.3,0,0.7,0.6,0.9,0,29.2,0.3,0.1,0,0,0.9,0,0,0.2,0,0,0,0,0.6,0,0,0,0.1,0,0,0,1.1,0.3,0.3,0.2,0,0,0,0.1,0,2.9,0,0,0,0.6,0.4,0.1,0,0,0.1,0.2,"2.5,"
1962,0,0,0.2,50.7,1.7,0,0.3,0,0.5,0.6,1.1,0,24.2,0.5,0.1,0,0,0.6,0,0,0.3,0,0,0,0,0.5,0,0,0,0.1,0.2,0,0,1,0.1,0.2,0.1,0,0,0,0.1,0,2.9,0,0,0,0.4,0.4,0.1,0,0,0.1,0.2,"2.3,"
1963,0,0,0.1,49.9,1.8,0.2,0.3,0,0.5,0.6,1.5,0,25.3,0.5,0.1,0,0,0.7,0,0,0.2,0,0,0,0,0.4,0,0,0,0.1,0,0,0,1,0.2,0.3,0.2,0,0,0,0.1,0,2.9,0.1,0,0,0.3,0.4,0.1,0,0,0.1,0.3,"2.4,"
1964,0,0,0.2,50.8,1.9,0.3,0.3,0,0.5,0.5,1.6,0,23.5,0.4,0.2,0,0,0.6,0,0,0.3,0,0,0,0,0.5,0,0,0,0.1,0.1,0,0,1.2,0.3,0.2,0.2,0,0,0,0.1,0,2.7,0.1,0,0,0.5,0.4,0.1,0,0,0.1,0.3,"2.4,"
1965,0,0,0.2,51.3,1.9,0.5,0.2,0,0.7,0.5,1.6,0,24.2,0.5,0.1,0,0,0.6,0,0,0.3,0,0,0,0,0.4,0,0,0,0.1,0.1,0,0,1,0.2,0.2,0.2,0,0,0,0.1,0,2.5,0,0,0,0.4,0.4,0.1,0,0,0.1,0.4,"2.2,"
1966,0,0,0.2,50.8,1.7,0.4,0.1,0,0.3,0.7,1.4,0,23.2,0.4,0.2,0,0,0.9,0,0,0.3,0,0,0,0,0.5,0,0,0,0.1,0,0,0,1.1,0.2,0.3,0.1,0,0,0,0.1,0,2.5,0,0,0,0.3,0.3,0.1,0,0,0.1,0.4,"2.4,"
1967,0,0,0.2,50.2,1.6,0.2,0.1,0,0.3,0.5,1.2,0,22.4,0.5,0.2,0,0,0.7,0,0,0.3,0,0,0,0,0.4,0,0,0,0.2,0,0,0,1.1,0.2,0.2,0.1,0,0,0,0.1,0,2.5,0,0,0,0.3,0.4,0.1,0,0,0.1,0.4,"2.3,"
1968,0,0,0.2,51.1,1.3,0.1,0.1,0,0.3,0.5,1.1,0,23.5,0.3,0.1,0,0,0.8,0,0,0.3,0,0,0,0,0.5,0,0,0,0.1,0,0,0,1.1,0.2,0.2,0.1,0,0,0,0.1,0,2.5,0,0,0,0.4,0.5,0.1,0,0,0,0.4,"2.3,"
1969,0,0,0.2,51.8,1.7,0.2,0.1,0,0.2,0.2,1,0,23.2,0.6,0.2,0,0,0.7,0,0,0.3,0,0,0,0,0.3,0,0,0,0.2,0,0,0,1.1,0.3,0.1,0.1,0,0,0,0.1,0,2.5,0,0,0,0.3,0.5,0.1,0,0,0,0.5,"2.3,"
1970,0,0,0.2,54.1,1.7,0.1,0.1,0,0.3,0.5,1.4,0,22.7,0.3,0.2,0,0,0.8,0,0,0.3,0,0,0,0,0.5,0,0,0,0.2,0,0,0,1.1,0.1,0.2,0.1,0,0,0,0.1,0,2.4,0,0,0,0.4,0.5,0.1,0,0,0,0.5,"2.2,"
1971,0,0,0.2,53.4,1.8,0.1,0.1,0,0.1,0.4,1.4,0,21.9,0.5,0.2,0,0,0.7,0,0,0.3,0,0,0,0,0.3,0,0,0,0.1,0,0,0,1.1,0.1,0.1,0.1,0,0,0,0.1,0,2.4,0,0,0,0.5,0.4,0.1,0,0,0,0.4,"2.4,"
1972,0,0,0.1,54.1,1.7,0.2,0.1,0,0.3,0.4,1.3,0,23,0.3,0.2,0,0,0.7,0,0,0.3,0,0,0,0,0.3,0,0,0,0.2,0,0,0,1.1,0.2,0.2,0.2,0,0,0,0.1,0,2.3,0,0,0,0.4,0.6,0.1,0,0,0,0.6,"2.4,"
1973,0,0,0.1,55.4,1.5,0.2,0.1,0,0.3,0.7,0.9,0,22.3,0.4,0.2,0,0,0.7,0,0,0.3,0,0,0,0,0.4,0,0,0,0.1,0,0,0,1.2,0.2,0.1,0.1,0,0.1,0,0.1,0,2.3,0,0,0,0.5,0.7,0.1,0,0,0,0.6,"2.4,"
1974,0,0,0.1,54.9,1.5,0.1,0.1,0,0.2,0.5,1.1,0,20.4,0.4,0.2,0,0,0.7,0,0,0.3,0,0,0,0,0.3,0,0,0,0.2,0,0,0,1,0.1,0.2,0.1,0,0.1,0,0.1,0,2.2,0,0,0,0.4,0.7,0.1,0,0,0,0.6,"2.6,"
1975,0,0,0.1,54.5,1.4,0.1,0.1,0,0.2,0.5,0.8,0,19.8,0.5,0.2,0,0,0.7,0,0,0.3,0,0,0,0,0.3,0,0,0,0.2,0,0,0,1.1,0.1,0.1,0.1,0,0,0,0.1,0,2.2,0,0,0,0.4,0.8,0.1,0,0,0,0.4,"2.4,"
1976,0,0,0.1,57,1.5,0.1,0.1,0,0.4,0.6,0.7,0,20.2,0.4,0.2,0,0,0.7,0,0,0.3,0,0,0,0,0.3,0,0,0,0.2,0,0,0,1.2,0.2,0.2,0.1,0,0,0,0.1,0,2.1,0,0,0,0.3,0.7,0.1,0,0,0,0.7,"2.4,"
1977,0,0,0.2,59.5,1.7,0.4,0.1,0,0.4,0.6,0.7,0,20.8,0.4,0.2,0,0,0.6,0,0,0.3,0,0,0,0,0.2,0,0,0,0.2,0,0,0,1.3,0.2,0.2,0.1,0,0,0,0.1,0,2.3,0,0,0,0.4,0.6,0.1,0,0,0,0.5,"2.7,"
1978,0,0,0.2,60.1,1.5,0.5,0.1,0,0.5,0.6,1,0,21.2,0.5,0.2,0,0,0.7,0,0,0.3,0,0.1,0,0,0.1,0,0,0,0.1,0,0,0,1.2,0.2,0.2,0.2,0,0.1,0,0.1,0,2.2,0,0,0,0.5,0.6,0.1,0,0,0,0.6,"2.9,"
1979,0,0,0.1,59.8,1.4,0.3,0.3,0,0.4,0.6,0.7,0,19.2,0.4,0.2,0,0,0.8,0,0,0.3,0,0,0,0,0.2,0,0,0,0.2,0,0,0,1.4,0.2,0.1,0.3,0,0.1,0,0.1,0,2.2,0,0,0,0.4,0.7,0.1,0,0,0,0.6,"2.5,"
1980,0,0,0.1,61.8,1.4,0.2,0.5,0,0.4,0.8,0.7,0,20,0.4,0.2,0,0,0.7,0,0,0.3,0,0,0,0,0.1,0,0,0,0.3,0,0,0,1.4,0.2,0.2,0.4,0,0.1,0,0.1,0,2.1,0,0,0,0.4,0.8,0.1,0,0,0,0.6,"2.7,"
1981,0,0,0.2,61.5,1.5,0.1,0.5,0,0.4,0.7,0.7,0,20.6,0.3,0.2,0,0,0.6,0,0,0.3,0,0,0,0,0.1,0,0,0,0.2,0,0,0,1.3,0.3,0.2,1.6,0,0.1,0,0.1,0,2.1,0,0,0,0.4,0.8,0.1,0,0,0,0.6,"3,"
1982,0,0,0.1,62.1,1.5,0.1,0.3,0,0.4,0.8,0.6,0,19.3,0.5,0.2,0,0,0.7,0,0,0.3,0,0,0,0,0.1,0,0,0,0.2,0,0,0,1.6,0.1,0.1,1.4,0,0.1,0,0.1,0,2.2,0,0,0,0.4,0.7,0.1,0,0,0,0.6,"2.8,"
1983,0,0,0.2,61.7,1.3,0.1,0.4,0,0.4,0.7,0.4,0,18.9,0.3,0.2,0,0,0.7,0,0,0.3,0,0,0,0,0.1,0,0,0,0.1,0,0,0,1.5,0.2,0.2,0.2,0,0.1,0,0.1,0,2,0,0,0,0.4,0.7,0.1,0,0,0,0.6,"2.7,"
1984,0,0,0.2,63,1.3,0.1,0.3,0.1,0.4,0.6,0.5,0,18.6,0.4,0.2,0,0,0.6,0,0,0.3,0,0,0,0,0.1,0,0,0,0.2,0,0,0,1.6,0,0.1,0.5,0,0.1,0,0.1,0,2.2,0,0,0,0.3,0.7,0.1,0,0,0,0.6,"2.9,"
1985,0,0,0.2,63,1.4,0.3,0.4,0.1,0.4,0.8,0.4,0,18.8,0.4,0.2,0,0,0.6,0,0,0.3,0,0,0,0,0.1,0,0,0,0.2,0,0,0,1.5,0.1,0.1,0.7,0,0.1,0,0.1,0,2.1,0,0,0,0.4,0.8,0.1,0,0,0,0.6,"2.9,"
1986,0,0,0.2,62.8,1.3,0.5,0.4,0.1,0.4,0.7,0.4,0,18.5,0.4,0.2,0,0,0.7,0,0,0.3,0,0,0,0,0.1,0,0,0,0.2,0,0,0,1.7,0.1,0.2,0.4,0,0.1,0,0.1,0,2.1,0.1,0,0,0.4,0.7,0.1,0,0,0,0.6,"2.5,"
1987,0,0,0.2,62.9,1.4,0.1,0.4,0.1,0.4,0.9,0.5,0,19.8,0.4,0.2,0,0,0.6,0,0,0.3,0,0,0,0,0.2,0,0,0,0.2,0,0.3,0,1.5,0.2,0.5,0.2,0,0.1,0,0.1,0,2,0,0,0,0.3,0.9,0.1,0,0,0,0.7,"2.5,"
1988,0,0,0.2,61.3,1.2,0,0.4,0.1,0.4,0.9,0.4,0,19.6,0.3,0.2,0,0,0.6,0,0,0.3,0,0,0,0,0.4,0,0,0,0.2,0,0,0,1.6,0.1,0.4,0.1,0,0,0,0.1,0,2,0,0,0,0.3,0.8,0.1,0,0,0,0.6,"2.7,"
1989,0,0,0.2,61.4,1.4,0,0.3,0.1,0.4,0.9,0.4,0,20,0.3,0.2,0,0,0.5,0,0,0.3,0,0,0,0,0.5,0,0,0,0.1,0,0,0,1.5,0.1,0.5,0.1,0,0,0,0.1,0,2,0,0,0,0.3,0.8,0.1,0,0,0,0.6,"2.6,"
1990,0,0,0.2,61.6,1.3,0.1,0.4,0.1,0.4,1,0.4,0,20.3,0.4,0.2,0,0,0.5,0,0,0.3,0,0,0,0,0.5,0,0,0,0.2,0,0.6,0,1.5,0.1,0.3,0.1,0,0,0,0.1,0,2,0,0,0,0.3,0.9,0.1,0,0,0,0.6,"2.5,"
1991,0,0,0.2,62.3,1.3,0.1,0.3,0.1,0.4,1.1,0.3,0,20.3,0.2,0.2,0,0,0.6,0,0,0.3,0,0,0,0,0.4,0,0,0,0.2,0,0,0,1.5,0.1,0.4,0.2,0,0,0,0.1,0,2,0,0,0,0.2,0.9,0.1,0,0,0,0.6,"2.7,"
1992,0,0,0.2,60.8,1.2,0.1,0.3,0.1,0.5,1,0.3,0,21,0.3,0.2,0,0,0.6,0,0,0.3,0,0,0,0,0.4,0,0,0,0.6,0,0.3,0,1.6,0.1,0.5,0.1,0,0,0,0.1,0,2.1,0,0,0,0.2,0.8,0.1,0,0,0,0.6,"2.6,"
1993,0,0,0.2,59.4,1.2,0.2,0.3,0.1,0.4,1,0.2,0,20.3,0.3,0.2,0,0,0.5,0,0,0.3,0,0,0,0,0.4,0,0,0,1,0,0.1,0,1.5,0.1,0.6,0.1,0,0,0,0.1,0,2,0,0,0,0.3,0.8,0.1,0,0,0,0.5,"2.6,"
1994,0,0,0.2,58.3,1.1,0.1,0.3,0.1,0.4,1,0.2,0,21,0.2,0.2,0,0,0.5,0,0,0.3,0,0,0,0,0.3,0,0,0,1.2,0,0.1,0,1.5,0.1,0.5,0.2,0,0,0,0.1,0,2.2,0,0,0,0.3,0.8,0.1,0,0,0,0.6,"2.6,"
1995,0,0,0.2,57.9,1.1,0.1,0.5,0.1,0.4,1,1,0,19.5,0.2,0.2,0,0,0.6,0,0,0.3,0,0,0,0,0.3,0,0,0,0.2,0.1,0,0,1.5,0.1,0.5,0.1,0,0,0,0.1,0,2.1,0,0,0,0.3,0.7,0.1,0,0,0,0.6,"2.6,"
1996,0,0,0.2,57.5,1.1,0.1,0.5,0.1,0.4,0.9,0.3,0,19.6,0.3,0.2,0,0,0.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0.1,0,0,0,1.6,0.1,0.4,0.1,0,0,0,0.1,0,2.1,0,0,0,0.2,0.8,0.1,0,0,0,0.6,"2.8,"
1997,0,0,0.2,56.3,1,0.1,0.7,0,0.3,1,0.4,0,20.3,0.3,0.2,0,0,0.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0.2,0,0.4,0,1.6,0.2,0.5,0.1,0,0,0,0.1,0,1.9,0,0,0,0.3,0.7,0.1,0,0,0,0.6,"2.6,"
