"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,0,0,0,5.7,0,7.5,0,0.2,0,5.4,0,0,2.7,0,0.1,0,0,0.7,0,0,0,0,0.6,0.5,0,0,0,0,0,0,0,0,0,1.2,0,0,0.2,0,0,0.3,0,0,0,2,0,0,0,0,0,0,0,0,0,"2.8,"
1962,0,0,0,7.1,0,7.9,0,0.3,0,5.5,0,0,2.7,0,0.1,0,0,0.7,0,0,0,0,0.6,0.5,0,0,0,0,0,0,0,0,0,1.2,0,0,0.2,0,0,0.3,0,0,0,2.1,0,0,0,0,0,0,0,0,0,"3,"
1963,0,0,0,6.9,0,7.7,0,0.4,0,5.3,0,0,2.7,0,0.1,0,0,0.7,0,0,0,0,0.6,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,0.2,0,0,0.3,0,0,0,2,0,0,0,0,0,0,0,0,0,"3.1,"
1964,0,0,0,8.2,0,8.1,0,0.4,0,5.4,0,0,2.7,0,0.1,0,0,0.7,0,0,0,0,0.6,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,0.2,0,0,0.3,0,0,0,2.1,0,0,0,0,0,0,0,0,0,"3.2,"
1965,0,0,0,24.8,0,7.8,0,0.5,0,5.2,0,0,2.6,0,0.1,0,0,0.7,0,0,0,0,0.6,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,0.2,0,0,0.3,0,0,0,2,0,0,0,0,0,0,0,0,0,"3.3,"
1966,0,0,0,25.7,0,8.2,0,0.6,0,5.5,0,0,2.6,0,0.1,0,0,0.7,0,0,0,0,0.6,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,0.2,0,0,0.3,0,0,0,2,0,0,0,0,0,0,0,0,0,"3.6,"
1967,0,0,0,28.8,0,8,0.1,0.3,0,5.6,0,0,2.6,0,0.1,0,0,0.7,0,0,0,0,0.6,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,0.2,0,0,0.3,0,0,0,2,0,0,0,0,0,0,0,0,0,"3.6,"
1968,0,0,0,27.1,0,8,0,0.2,0,5.8,0,0,2.6,0,0.1,0,0,0.7,0,0,0,0,0.6,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,0.1,0,0,0.3,0,0,0,2,0,0,0,0,0,0,0,0,0,"3.6,"
1969,0,0,0,25.3,0,8,0,0.1,0,5.9,0,0,2.6,0,0.1,0,0,0.7,0,0,0,0,0.6,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,0.1,0,0,0.3,0,0,0,1.9,0,0,0,0,0,0,0,0,0,"3.5,"
1970,0,0,0,39.8,0,7.9,0,0.3,0,5.6,0,0,2.6,0,0.1,0,0,0.7,0,0,0,0,0.6,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,0.1,0,0,0.3,0,0,0,1.8,0,0,0,0,0,0,0,0,0,"3.6,"
1971,0,0,0,31.4,0,8.6,0,0.1,0,5.8,0,0,2.6,0,0.1,0,0,0.8,0,0,0,0,0.6,0.5,0,0,0,0,0,0,0,0,0,1.2,0,0,0.1,0,0,0.3,0,0,0,1.8,0,0,0,0,0,0,0,0,0,"4,"
1972,0,0,0,27.9,0,8.9,0,0,0,5.5,0,0,3.6,0,0.1,0,0,0.8,0,0,0,0,0.6,0.5,0,0,0,0,0,0,0,0,0,1.2,0,0,0.1,0,0,0.3,0,0,0,1.7,0,0,0,0,0,0,0,0,0,"4.1,"
1973,0,0,0,34.6,0,8.8,0,0.2,0,5.3,0,0,4,0,0.1,0,0,0.8,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1.2,0,0,6.1,0,0,0.3,0,0,0,1.7,0,0,0,0,0,0,0,0,0,"4,"
1974,0,0,0,34.5,0,8.6,0,0.2,0,4.4,0,0,4.5,0,0.1,0,0,0.7,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,6.1,0,0,0.2,0,0,0,1.6,0,0,0,0,0,0,0,0,0,"4,"
1975,0,0,0,32.1,0,8.7,0,0.4,0,4.6,0,0,4.5,0,0.1,0,0,0.7,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,6.1,0,0,0.2,0,0,0,1.8,0,0,0,0,0,0,0,0,0,"3.9,"
1976,0,0,0,33.2,0,8.9,0,0.5,0,8,0,0,3.3,0,0.1,0,0,0.7,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1.2,0,0,6.2,0,0,0.3,0,0,0,1.9,0,0,0,0,0,0,0,0,0,"3.9,"
1977,0,0,0,25.7,0,8.7,0,0.4,0,9.1,0,0,4.9,0,0.1,0,0,0.7,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,5.6,0,0,0.2,0,0,0,1.8,0,0,0,0,0,0,0,0,0,"3.8,"
1978,0,0,0,30.1,0,8.6,0,0.6,0,9.7,0,0,5.8,0,0.1,0,0,0.7,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,5.4,0,0,0.2,0,0,0,1.7,0,0,0,0,0,0,0,0,0,"3.8,"
1979,0,0,0,26.2,0,8.5,0,0.4,0,12,0,0,6.3,0,0.1,0,0,0.7,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1.2,0,0,5.5,0,0,0.2,0,0,0,1.9,0,0,0,0,0,0,0,0,0,"3.7,"
1980,0,0,0,27.8,0,8.3,0,0.2,0,13,0,0,6.3,0,0.1,0,0,0.7,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,5.5,0,0,0.2,0,0,0,1.9,0,0,0,0,0,0,0,0,0,"3.6,"
1981,0,0,0,32.4,0,8.1,0,0.2,0,13.9,0,0,5.5,0,0.1,0,0,0.7,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,5.3,0,0,0.2,0,0,0,1.9,0,0,0,0,0,0,0,0,0,"3.5,"
1982,0,0,0,30.8,0,8.5,0,0.2,0,13.7,0,0,6.9,0,0.1,0,0,0.7,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,5.3,0,0,0.2,0,0,0,1.8,0,0,0,0,0,0,0,0,0,"3.6,"
1983,0,0,0,41.1,0,8.5,0,0.1,0,12.2,0,0,6.3,0,0.1,0,0,0.7,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1.2,0,0,5,0,0,0.2,0,0,0,1.7,0,0,0,0,0,0,0,0,0,"3.7,"
1984,0,0,0,48.2,0,8.4,0,0.1,0,11.8,0,0,5.8,0,0.1,0,0,0.7,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1.2,0,0,4.8,0,0,0.2,0,0,0,1.7,0,0,0,0,0,0,0,0,0,"3.6,"
1985,0,0,0,49.7,0,8.2,0,0.1,0,11.5,0,0,6.5,0,0.1,0,0,0.6,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1.3,0,0,4.6,0,0,0.2,0,0,0,1.6,0,0,0,0,0,0,0,0,0,"3.5,"
1986,0,0,0,45,0,7.9,0,0.1,0,10.5,0,0,7.4,0,0.1,0,0,0.6,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1.4,0,0,5.1,0,0,0.2,0,0,0,1.6,0,0,0,0,0.1,0,0,0.1,0,"3.4,"
1987,0,0,0,44.2,0.1,7.7,0,0.1,0,8.8,0,0,8.2,0,0.1,0,0,0.6,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1.4,0,0,5.2,0,0,0.2,0,0,0,1.5,0,0,0,0,0.3,0,0,0.1,0,"3.3,"
1988,0,0,0,51.3,0.1,7.4,0,0,0,8.5,0,0,8.8,0,0.1,0,0,0.6,0,0,0,0,0.4,0.5,0,0,0,0,0,0,0,0,0,1.4,0,0,5.1,0,0,0.2,0,0,0,1.4,0,0,0,0,0.2,0,0,0.1,0,"3.2,"
1989,0,0,0,39.2,0.1,7.2,0,0,0,8.7,0,0,9.5,0,0.1,0,0,0.6,0,0,0,0,0.4,0.5,0,0,0,0,0,0.1,0,0,0,1.6,0,0,5,0,0,0,0.6,0,0.2,1.4,0,0,0.1,0,0.2,0,0,0.2,0,"3.7,"
1990,0,0,0,36.2,0.1,7,0,0,0,9.1,0,0,8.7,0,0.1,0,0,0.6,0,0,0,0,0.4,0.5,0,0,0,0,0,0,0,0,0,1.2,0,0,4.9,0,0,0.2,0,0,0.2,1.5,0,0,0,0,0.3,0,0,0.2,0.1,"3.3,"
1991,0,0,0,37,0.1,6.6,0,0,0,9.5,0,0,9.7,0,0.1,0,0,0.6,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,1,0,0,4.6,0,0,0.1,0,0,0.2,1.4,0,0,0,0,0.4,0,0,0.2,0,"3.3,"
1992,0,0,0,50.2,0.1,6.4,0,0,0,9.9,0,0,8.2,0,0.2,0,0,0.5,0,0,0,0,0.4,0.5,0,0,0,0,0,0,0,0,0,1.1,0,0,4.2,0,0,0.1,0,0,0.2,1.2,0,0,0,0,0.2,0,0,0.2,0,"3.3,"
1993,0,0,0,57.9,0,0,0.1,0,0,11.2,0,0,8.3,0,0.2,0,0,0.6,0,0,0.1,0,0.2,0.5,0,0,0,0,0,0,0,0,0,1.5,0,0,2.2,0,0,0,0.6,0,0.2,1.2,0,0,0.1,0.1,0.4,0,0,0.2,0,"3.7,"
1994,0,0,0,62.7,0,0,0.1,0,0,10.2,0,0,11,0,0.4,0,0,0.6,0,0,0.1,0,0.2,0.5,0,0.1,0,0,0,0,0,0,0,1.5,0,0,1.1,0,0,0.2,0.4,0,0.3,1.1,0,0,0.3,0,0.3,0,0,0.3,0.1,"4.1,"
1995,0,0,0,53.6,0,0,0,0,0,10,0,0,11.5,0,0.2,0,0,0.6,0,0,0.1,0,0.2,0.5,0,0.1,0,0,0,0,0,0,0,1.7,0,0,1.1,0,0,0.2,0.3,0,0.3,1.2,0,0,0.1,0,0.2,0,0,0.3,0.1,"4.2,"
1996,0,0,0,53.4,0.1,0,0,0,0,10.1,0,0,12.5,0,0.2,0,0.1,0.6,0,0,0.1,0,0.1,0.5,0,0,0,0,0,0,0,0,0,1.8,0,0,0.9,0,0,0.2,0.3,0,0.3,1.2,0,0,0.1,0,0.3,0,0,0.3,0.1,"4.6,"
1997,0,0,0,56.7,0.1,0,0.1,0,0,10.1,0,0,11.7,0,0.4,0,0,0.6,0,0,0.1,0,0.3,0.5,0,0,0,0,0,0,0,0,0,1.7,0,0,0.8,0,0,0.2,0.5,0,0.4,0.9,0,0,0.1,0.1,0.2,0,0,0.3,0.1,"4.3,"
1998,0,0,0,62,0.1,0,0.1,0,0,10.3,0,0,11.6,0,0.4,0,0,0.6,0,0,0.1,0,0.2,0.5,0,0,0,0,0,0,0,0,0,1.7,0,0,1,0,0,0.3,0.3,0,0.4,0.8,0,0,0.2,0.1,0.3,0,0,0.3,0.2,"4.4,"
1999,0,0,0,68,0.1,0,0.1,0,0,11.1,0,0,12,0,0.3,0,0,0.6,0,0,0.1,0,0.2,0.5,0,0,0,0,0,0,0,0,0,1.7,0,0,1.1,0,0,0.2,0.4,0,0.4,0.8,0,0,0.1,0.1,0.3,0,0,0.1,0.2,"4.7,"
2000,0,0,0,67.5,0.1,0,0.1,0,0,11,0,0,10.8,0,0.4,0,0,0.6,0,0,0.1,0,0.2,0.5,0,0,0,0,0,0,0,0,0,1.6,0,0,1,0,0,0.2,0.3,0,0.4,0.6,0,0,0.2,0.1,0.3,0,0,0.4,0.3,"4.5,"
2001,0,0,0,71.3,0.1,0,0.1,0,0,9.8,0,0,11.9,0,0.2,0,0,0.7,0,0,0.1,0,0.4,0.6,0,0,0,0,0,0,0,0,0,1.4,0,0,1.1,0,0,0.2,0.4,0,0.4,0.6,0,0,0.2,0.1,0.2,0,0,0.4,0.3,"4.3,"
2002,0,0,0,74.4,0.1,0,0.1,0,0,9.6,0,0,12.6,0,0.2,0,0,0.7,0,0,0.1,0,0.3,0.6,0,0,0,0,0,0,0,0,0,1.3,0,0,1,0,0,0.2,0.4,0,0.4,0.6,0,0,0.1,0.1,0.3,0,0,0.4,0.3,"4.1,"
2003,0,0,0,54,0.1,0,0.1,0.1,0,9.4,0,0,12.4,0,0.2,0,0,0.7,0,0,0.1,0,0.3,0.6,0,0,0,0,0,0,0,0,0,1.4,0,0,1.2,0,0,0.2,0.4,0,0.5,0.5,0,0,0.2,0.2,0.2,0,0,0.4,0.4,"4.2,"
2004,0,0,0,44,0.1,0,0.1,0,0,9.2,0,0,11.7,0,0.5,0,0,0.8,0,0,0.2,0,0.4,0.6,0,0.1,0,0,0,0,0,0,0,1.5,0.1,0,1.4,0,0,0.2,0.4,0,0.5,0.6,0,0,0.2,0.2,0.2,0,0,0.5,0.4,"4.3,"
2005,0,0,0,70.5,0.1,0,0.1,0,0,9.1,0,0,11.8,0,0.3,0,0,0.7,0,0,0.1,0,0.4,0.5,0,0.1,0,0,0,0,0,0.1,0,1.9,0.3,0,1.8,0,0,0.2,0.5,0,0.5,0.3,0,0,0.2,0.2,0.2,0,0,0.5,0.4,"3.3,"
2006,0,0,0,51.6,0.1,0,0.1,0,0,9.1,0,0,11.7,0,0.3,0,0.1,0.8,0,0.1,0.2,0.1,0.5,0.1,0,0.1,0,0,0,0,0,0,0,2.2,0.1,0,1.4,0,0,0.2,0.6,0,0.5,0.4,0,0,0.2,0.3,0.2,0,0,0.5,0.4,"4.6,"
2007,0,0,0,63.1,0.1,0,0.1,0,0,9.1,0,0,11.9,0,0.4,0,0.1,0.7,0,0.1,0.2,0,0.5,0.1,0,0.1,0,0,0,0,0,0,0,2.4,0.1,0,1.7,0,0.1,0.3,0.6,0,0.6,0.3,0,0,0.3,0.3,0.3,0,0,0.6,0.4,"4.8,"
2008,0,0,0,64.4,0.1,0,0.1,0,0,8.9,0,0,11.5,0,0.4,0,0.1,0.9,0,0.1,0.2,0.1,0.5,0.1,0,0.1,0,0,0,0.1,0,0.1,0,2.5,0,0.1,1.6,0,0.1,0.3,0.7,0,0.6,0.3,0,0,0.3,0.3,0.2,0,0,0.6,0.4,"4.7,"
2009,0,0,0,61.7,0.1,0,0.1,0,0,10.5,0,0,12.5,0,0.3,0,0.1,0.8,0,0.1,0.2,0.1,0.5,0.4,0,0.1,0,0,0,0,0,0,0,2.4,0,0.1,1.5,0,0,0.3,0.5,0,0.6,0.3,0,0,0.3,0.3,0.2,0,0,0.3,0.4,"4.6,"
