"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,0,0,0.2,67.4,0.8,0,0.2,0,0,0.6,0.2,0,27.3,0,0.2,0,0,0.3,0,0,0.2,0,0,0.1,0,1,0,0,0,0,0,0,0,0.2,0.3,0.5,0,0,0,0,0,0,1.6,0,0,0,0.3,0.2,0.7,0,0,0.2,0.3,"1.6,"
1962,0,0,0.2,70.2,0.8,0,0.3,0,0,0.4,0.2,0,27.8,0,0.2,0,0,0.3,0,0,0.2,0,0,0.1,0,0.7,0,0,0,0,0,0,0,0.2,0.2,0.5,0,0,0,0,0,0,1.8,0,0,0,0.3,0.1,0.7,0,0,0.2,0.3,"1.6,"
1963,0,0,0.2,69.8,0.9,0,0.5,0,0,0.6,0.2,0,28.2,0,0.2,0,0,0.3,0,0,0.2,0,0,0.1,0,0.7,0,0,0,0,0,0,0,0.3,0.2,0.5,0,0,0,0,0,0,2.3,0,0,0,0.2,0.2,0.7,0,0,0.2,0.3,"1.5,"
1964,0,0,0.2,71.8,0.9,0,0.5,0,0.3,0.6,0.2,0,27.7,0,0.2,0,0,0.3,0,0,0.2,0,0,0.1,0,0.6,0,0,0,0,0,0,0,0.3,0.2,0.5,0,0,0,0,0,0,1.9,0,0,0,0.3,0.2,0.7,0,0,0.2,0.3,"1.6,"
1965,0,0,0.2,70.7,0.9,0,0.5,0,0.3,0.6,0.4,0,26.2,0,0.2,0,0,0.3,0,0,0.2,0,0,0.1,0,0.8,0,0,0,0,0,0,0,0.3,0.1,0.6,0,0,0,0,0,0,1.7,0,0,0,0.2,0.2,0.8,0,0,0.2,0.3,"1.6,"
1966,0,0,0.2,70.8,0.9,0,0.6,0,0.5,0.4,0.3,0,28.2,0,0.2,0,0,0.3,0,0,0.2,0,0,0.1,0,1.2,0,0,0,0,0,0,0,0.3,0.4,0.6,0,0,0,0,0,0,2.1,0,0,0,0.3,0.2,0.7,0,0,0.1,0.3,"1.8,"
1967,0,0,0.2,67.2,0.9,0,0.4,0,0.4,0.5,0.3,0,27.1,0,0.2,0,0,0.3,0,0,0.2,0.1,0,0.1,0,1.6,0,0,0,0,0,0,0,0.3,0.1,0.6,0,0,0,0,0,0,2,0,0,0,0.4,0.2,0.6,0,0,0.2,0.3,"1.6,"
1968,0,0,0.2,69.2,0.9,0,0.5,0,0.5,0.5,0.5,0,26.5,0,0.2,0,0,0.3,0,0,0.2,0.1,0,0.1,0,1,0,0,0,0,0,0,0,0.3,0,0.9,0,0,0,0,0,0,2.1,0,0,0,0.3,0.2,0.6,0,0,0.1,0.3,"1.7,"
1969,0,0,0.2,69.7,1,0,0.5,0,0.2,0.4,0.2,0,25.8,0.1,0.2,0,0,0.3,0,0,0.3,0.1,0,0.1,0,0.5,0,0,0,0,0,0,0,0.3,0.1,1.1,0,0,0,0,0,0,2.5,0,0,0,0.2,0.2,0.7,0,0,0.2,0.3,"1.9,"
1970,0,0,0.2,68.6,1,0,0.5,0,0.1,0.6,0.5,0,25.8,0.1,0.2,0,0,0.3,0,0,0.2,0.1,0,0.1,0,1.7,0,0,0,0,0,0,0,0.3,0.1,1,0,0,0,0,0,0,2.2,0,0,0,0.3,0.2,0.6,0,0,0.2,0.3,"1.6,"
1971,0,0,0.2,72.2,1,0,0.5,0,0.1,0.7,0.4,0,25.6,0.1,0.2,0,0,0.4,0,0,0.3,0.1,0,0.1,0,0.8,0,0,0,0,0,0,0,0.3,0.7,1,0,0,0,0,0,0,2.3,0,0,0,0.3,0.2,0.6,0,0,0.2,0.3,"1.8,"
1972,0,0,0.2,74.5,1,0,0.5,0,0.1,0.4,0.1,0,25.7,0,0.2,0,0,0.3,0,0,0.3,0.1,0,0.1,0,0.9,0,0,0,0,0,0,0,0.4,0.4,0.9,0,0,0,0,0,0,2.4,0,0,0,0.3,0.2,0.6,0,0,0.2,0.3,"1.7,"
1973,0,0,0.1,71.6,1.1,0,0.5,0,0.2,0.7,0.1,0,23.3,0.1,0.1,0,0,0.3,0,0,0.3,0,0,0.1,0,0.9,0,0,0,0,0,0,0,0.4,0.2,0.8,0,0,0,0,0,0,2,0,0,0,0.3,0.3,0.5,0,0,0.2,0.3,"1.6,"
1974,0,0,0.1,66.7,1.1,0,0.5,0,0.1,0.6,0,0,25.1,0,0.2,0,0,0.2,0,0,0.3,0,0,0.1,0,0.9,0,0,0,0,0,0,0,0.4,0.4,0.8,0,0,0,0,0,0,1.8,0,0,0,0.3,0.3,0.5,0,0,0.2,0.2,"1.8,"
1975,0,0,0.2,77.4,1.1,0,0.6,0,0.1,0.6,0.1,0,23.6,0.1,0.1,0,0,0.3,0,0,0.3,0,0,0.1,0,0.8,0,0,0,0,0,0,0,0.4,0.7,0.8,0,0,0,0,0,0,2.1,0,0,0,0.3,0.3,0.5,0,0,0.2,0.3,"1.8,"
1976,0,0,0.1,78.6,1.1,0,0.6,0,0.1,0.6,0.2,0,23.3,0,0.1,0,0,0.3,0,0,0.4,0.1,0,0.1,0,0.8,0,0,0,0,0,0,0,0.4,0.4,0.5,0,0,0,0,0,0,1.9,0,0,0,0.2,0.3,0.5,0,0,0.1,0.3,"1.8,"
1977,0,0,0.1,76.1,1.1,0,0.6,0,0.2,0.8,0.1,0,22.7,0,0.1,0,0,0.2,0,0,0.3,0,0,0.1,0,1,0,0,0,0,0,0,0,0.4,0.5,0.5,0,0,0,0,0,0,2,0,0,0,0.3,0.3,0.5,0,0,0.2,0.3,"1.7,"
1978,0,0,0.1,77.6,1.1,0,0.6,0,0.3,0.6,0.1,0,21.4,0,0.1,0,0,0.2,0,0,0.3,0,0,0.1,0,1.2,0,0,0,0,0,0,0,0.4,0.4,0.8,0,0,0,0,0,0,2.1,0,0,0,0.3,0.2,0.4,0,0,0.2,0.3,"2.1,"
1979,0,0,0.1,72.2,1.1,0,0.6,0,0.3,0.7,0.1,0,21.7,0.1,0.1,0,0,0.2,0,0,0.3,0,0,0.1,0,1.6,0,0,0,0,0,0,0.1,0.4,0.2,1,0,0,0,0,0,0,2.1,0,0,0,0.3,0.3,0.4,0,0,0.2,0.3,"1.7,"
1980,0,0,0.2,69,1.1,0,0.4,0,0.2,1.3,0.1,0,22.2,0,0.1,0,0,0.2,0,0,0.4,0,0,0.1,0,0.5,0,0,0,0,0,0,0.1,0.3,0.2,1,0,0,0,0,0,0,2.2,0,0,0,0.3,0.3,0.4,0,0,0.2,0.3,"1.7,"
1981,0,0,0.1,69.7,1.1,0,0.5,0,0.3,1.2,0.1,0,21.5,0,0.1,0,0,0.2,0,0,0.3,0,0,0.1,0,1.1,0,0,0,0,0,0,0.1,0.4,0.4,1.2,0,0,0,0,0,0,2.2,0,0,0,0.3,0.3,0.4,0,0,0.2,0.3,"1.7,"
1982,0,0,0.1,71.5,1.1,0,0.6,0,0.4,1,0.1,0,22.1,0,0.2,0,0,0.2,0,0,0.3,0,0,0.1,0,1.6,0,0,0,0,0,0,0,0.4,0.4,1.1,0,0,0,0,0,0,2.4,0,0,0,0.3,0.3,0.4,0,0,0.2,0.3,"1.7,"
1983,0,0,0.1,70.2,1,0,0.6,0,0.5,1.1,0.2,0,21.5,0,0.2,0,0,0.2,0,0,0.3,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0.4,0.8,1.4,0.1,0,0,0,0,0,2.1,0,0,0,0.3,0.3,0.4,0,0,0.2,0.3,"1.8,"
1984,0,0,0.1,69.9,1,0,0.6,0,0.5,0.8,0.2,0,23.1,0,0.2,0,0,0.3,0,0,0.3,0,0,0.1,0,1.1,0,0,0,0,0,0,0.1,0.4,1,1.7,0.2,0,0,0,0,0,2.6,0,0,0,0.3,0.3,0.4,0,0,0.2,0.4,"1.8,"
1985,0,0,0.1,69.9,0.9,0,0.6,0,0.6,0.8,0.4,0,22.1,0,0.2,0,0,0.3,0,0,0.3,0,0,0.1,0,1.3,0,0,0,0,0,0,0.1,0.5,0.8,2,0.4,0,0,0,0,0,2.4,0,0,0,0.4,0.3,0.4,0,0,0.2,0.4,"1.8,"
1986,0,0,0.1,69.9,0.9,0,0.6,0,0.7,0.8,0.7,0,19.9,0,0.1,0,0,0.3,0,0,0.3,0.1,0,0.1,0,1,0,0,0,0,0,0,0.1,0.5,0.9,3.1,0.4,0,0,0,0,0,2.3,0,0,0,0.4,0.3,0.3,0,0,0.2,0.4,"1.8,"
1987,0,0,0.1,70.6,0.9,0,0.6,0,0.7,1.2,0.5,0,20.7,0,0.2,0,0,0.3,0,0,0.3,0.1,0,0.1,0,1.1,0,0,0,0,0,0,0.1,0.4,0.7,3.2,0.5,0,0,0,0,0,2.4,0,0,0,0.4,0.3,0.3,0,0,0.2,0.4,"1.9,"
1988,0,0,0.1,70.4,0.9,0,0.6,0,0.7,1.2,0.2,0,21.5,0,0.2,0,0,0.3,0,0,0.3,0.1,0,0.1,0,0.9,0,0,0,0,0,0,0,0.4,0.6,3,0.4,0,0,0,0,0,2.5,0,0,0,0.4,0.3,0.3,0,0,0.2,0.4,"2,"
1989,0,0,0.1,71.6,0.9,0,0.7,0,0.8,1.3,0.4,0,20.1,0,0.2,0,0,0.3,0,0,0.2,0.1,0,0.1,0,1.1,0,0,0,0,0,0,0,0.4,0.2,2.6,0.4,0,0,0,0,0,2.4,0,0,0,0.4,0.3,0.3,0,0,0.2,0.4,"2.1,"
1990,0,0,0.1,72,0.9,0,0.7,0,0.8,1.4,0.6,0,20.2,0,0.2,0,0,0.3,0,0,0.4,0.1,0,0.1,0,1.1,0,0,0,0,0,0,0,0.5,0.4,2.6,0.8,0,0,0,0,0,2.6,0,0,0,0.4,0.3,0.3,0,0,0.2,0.5,"2,"
1991,0,0,0.2,69.5,0.9,0,0.8,0,1,1,0.7,0,20,0,0.2,0,0,0.3,0,0,0.2,0.1,0,0.1,0,1.2,0,0,0,0,0,0,0.1,0.5,0.4,1.3,0.5,0,0,0,0,0,2.5,0,0,0,0.3,0.3,0.3,0,0,0.3,0.5,"1.9,"
1992,0,0,0.1,70.6,0.8,0,0.8,0,0.6,1,0.5,0,18.8,0,0.2,0,0,0.3,0,0,0.3,0.1,0,0.1,0,1.4,0,0,0,0.1,0,0,0.1,0.5,0.1,0.9,0.5,0,0,0,0,0,2.5,0,0,0,0.4,0.3,0.3,0,0,0.2,0.5,"1.9,"
1993,0,0,0.1,70.2,0.8,0,0.8,0,0.5,1.1,0.4,0,19.2,0,0.2,0,0,0.3,0,0,0.4,0.1,0,0.1,0,1.2,0,0,0,0,0,0,0,0.5,0.1,0.3,0.5,0,0,0,0,0,2.4,0,0,0,0.4,0.4,0.3,0,0,0.2,0.4,"1.9,"
1994,0,0,0.1,70.1,0.8,0,0.8,0,0.7,1.2,0.3,0,20.9,0,0.2,0,0,0.3,0,0,0.3,0.1,0,0.1,0,0.8,0,0,0,0,0,0,0,0.5,0,0.3,0.4,0,0,0,0,0,2.5,0,0,0,0.4,0.4,0.3,0,0,0.2,0.6,"2,"
1995,0,0,0.1,67.7,0.8,0,0.8,0,0.5,1.3,0.3,0,24.7,0,0.2,0,0,0.3,0,0,0.3,0,0,0.1,0,1,0,0,0,0.1,0,0,0,0.5,0.2,0.3,0.5,0,0,0,0,0,2.3,0,0,0,0.4,0.6,0.2,0,0,0.2,0.5,"2,"
1996,0,0,0.2,67.5,0.8,0,0.8,0,0.4,1.4,0.3,0,21.9,0,0.2,0,0,0.3,0,0,0.2,0,0,0.1,0,1,0,0,0,0,0,0.1,0,0.5,1,0.3,0.3,0,0,0,0,0,2.6,0,0,0,0.5,0.4,0.2,0,0,0.3,0.5,"2.1,"
1997,0,0,0.2,67.3,0.8,0,0.8,0,0.3,1.4,0.4,0,22.5,0,0.2,0,0,0.3,0,0,0.3,0,0,0.1,0,1,0,0,0,0,0,0.1,0,0.5,0.4,0.3,0.3,0,0,0,0,0,2.5,0,0,0,0.5,0.4,0.2,0,0,0.2,0.5,"2,"
1998,0,0,0.2,67.4,0.8,0,0.8,0,0.4,1.4,0.3,0,19.9,0,0.2,0,0,0.3,0,0,0.3,0,0,0.1,0,0.7,0,0,0,0,0,0,0,0.5,0.5,0.2,0.4,0,0,0,0,0,2.7,0,0,0,0.4,0.4,0.2,0,0,0.3,0.5,"2,"
1999,0,0,0.2,68.2,0.8,0,0.8,0,0.4,1.4,0.3,0,19.4,0,0.2,0,0,0.4,0,0,0.3,0,0,0.1,0,1,0,0,0,0,0,0,0,0.6,0.1,0.2,0.3,0,0,0,0,0,2.6,0,0,0,0.3,0.4,0.2,0,0,0.2,0.5,"2,"
2000,0,0,0.2,67.6,0.7,0,0.8,0,0.3,1.5,0.2,0,20,0,0.2,0,0,0.4,0,0,0.3,0,0.1,0.1,0,0.9,0,0,0,0,0,0.1,0.1,0.5,0.1,0.3,0.3,0,0,0,0,0,2.3,0,0,0,0.3,0.3,0.2,0,0,0.3,0.5,"2.1,"
2001,0,0,0.2,67.4,0.7,0,0.7,0,0.3,1.7,0.3,0,19.1,0,0.3,0,0,0.4,0,0,0.3,0,0.2,0.1,0,0.8,0,0,0,0,0,0,0,0.6,0.1,0.3,0.3,0,0,0,0,0,2.5,0,0,0,0.3,0.2,0.2,0,0,0.3,0.7,"2.1,"
