year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,24,0,0,173,1,33,5,0,10,0,0,0,2,4,0,1038,0,3,13,0,4,130,0,1,24,1,16,1,0,0,0,0,0,0,76,0,15,0,0,4,0,0,0,0,1,3,0,0,0,206,2,2,4,11
1962,23,0,0,164,1,33,5,0,10,0,0,0,2,3,0,1041,0,3,17,0,4,134,0,1,41,1,15,1,0,0,0,0,0,0,75,0,12,0,0,4,0,0,0,0,1,4,0,0,0,223,2,2,4,12
1963,23,0,0,181,1,33,5,0,10,0,0,0,2,4,0,1048,0,4,19,0,4,134,0,1,50,1,19,1,0,0,0,0,0,0,84,0,14,0,0,4,0,0,0,0,1,3,0,0,0,214,2,2,4,11
1964,22,0,0,187,0,35,6,0,10,0,0,0,2,4,0,1073,0,5,22,0,4,139,0,1,62,1,11,1,0,0,0,0,0,0,88,0,13,0,0,4,0,0,0,0,1,3,0,0,0,225,1,2,4,12
1965,22,0,0,169,0,35,5,0,10,0,0,0,2,5,0,1056,0,3,21,0,4,142,0,2,68,1,11,1,0,0,0,1,0,0,95,0,14,0,0,5,0,0,0,0,2,3,0,0,0,254,2,2,5,12
1966,21,0,0,158,1,34,6,0,10,0,0,0,2,5,0,1063,0,2,23,0,4,143,0,2,78,1,1,0,0,0,0,0,0,0,95,0,11,0,0,4,0,0,1,0,2,4,0,0,0,263,1,2,5,11
1967,18,0,0,166,1,33,6,0,9,0,0,0,2,5,0,1062,0,2,22,0,4,144,0,2,70,1,1,1,0,0,0,1,0,0,104,0,10,0,0,4,0,0,2,0,2,4,0,0,0,264,3,2,6,11
1968,18,0,0,170,1,32,6,0,10,0,0,0,2,5,0,1051,0,0,22,0,4,156,0,1,76,1,1,1,0,0,0,0,0,0,105,0,10,0,0,4,0,0,2,0,2,4,0,0,0,270,3,2,6,11
1969,17,0,0,175,1,31,5,0,10,0,0,0,2,5,0,1105,0,1,21,0,4,148,0,1,74,1,1,1,0,0,3,0,0,0,93,0,10,0,0,4,0,0,2,0,2,3,0,0,0,264,2,2,6,11
1970,16,0,0,183,1,30,5,0,10,0,0,0,2,5,1,1103,0,2,27,0,5,139,0,1,76,1,0,1,0,0,4,1,0,0,89,0,10,0,0,4,0,0,3,0,2,3,0,0,0,270,3,2,6,10
1971,19,0,0,180,1,29,5,0,11,0,0,0,2,6,0,1057,0,1,25,0,7,154,0,1,81,1,0,1,0,0,3,0,0,0,94,0,10,0,0,4,0,0,2,0,2,2,0,0,0,269,2,2,6,12
1972,21,0,0,177,1,28,5,0,11,0,0,0,2,6,0,1059,0,0,29,0,7,148,2,1,82,1,0,1,0,0,2,2,0,0,88,0,10,0,0,4,0,0,2,0,2,2,0,0,0,278,3,2,6,12
1973,29,0,0,169,1,27,5,0,12,0,0,0,2,7,0,1079,0,0,28,0,7,146,1,1,87,1,1,1,0,0,3,0,0,0,99,0,10,0,0,5,0,0,4,0,2,3,0,0,0,298,2,2,6,13
1974,28,0,0,164,1,27,5,0,11,0,0,0,2,8,0,1068,0,0,28,0,9,144,2,1,92,1,0,0,0,0,5,1,0,0,94,0,10,0,0,5,0,0,4,0,2,4,0,0,0,290,2,2,6,13
1975,27,0,0,165,1,26,6,0,12,0,0,0,3,8,0,1100,0,2,29,0,14,146,1,1,99,1,0,0,0,0,4,0,0,0,94,0,10,0,0,4,0,0,5,0,2,5,0,0,0,325,2,2,5,12
1976,28,0,1,155,1,25,5,0,9,0,0,0,2,9,0,1032,0,0,27,0,13,170,3,1,95,1,0,1,0,0,5,2,0,0,97,0,10,0,0,5,0,0,5,0,2,6,0,0,0,325,3,2,5,12
1977,21,0,1,155,1,24,5,0,10,0,0,0,3,9,0,1000,0,4,28,0,13,206,4,1,113,1,1,0,0,0,2,4,0,0,99,0,10,0,0,5,0,0,8,0,2,6,0,0,0,340,2,1,5,12
1978,19,0,1,167,1,25,5,0,10,0,0,0,3,10,0,988,0,4,27,0,13,222,5,1,120,2,0,0,0,0,2,4,0,0,96,0,10,0,0,5,0,0,11,0,2,8,0,0,0,334,2,1,5,12
1979,19,0,1,166,1,23,5,0,7,0,0,0,3,10,0,1006,0,4,41,0,12,206,5,1,126,0,0,1,0,0,1,7,0,0,91,0,10,0,0,5,0,0,8,0,2,7,0,0,0,334,3,1,5,10
1980,20,0,0,162,1,16,0,0,5,0,4,6,3,10,0,1002,0,3,37,0,17,205,5,1,128,0,0,1,0,0,3,10,0,0,89,0,10,0,0,8,0,0,10,0,2,8,0,0,0,369,3,1,4,10
1981,21,0,1,153,1,22,0,0,8,0,4,6,3,11,0,1136,0,0,32,0,19,265,5,2,136,0,1,0,0,0,16,17,0,0,98,0,10,0,0,9,0,0,1,0,2,9,0,0,0,363,4,3,5,14
1982,25,0,0,154,1,25,0,0,10,0,4,7,3,10,0,1152,0,2,41,0,16,152,5,1,99,1,4,0,0,0,1,10,0,0,94,0,10,0,1,10,0,0,5,0,2,19,0,0,0,362,4,2,5,14
1983,25,0,1,160,0,25,0,0,9,0,4,7,3,8,0,1073,0,1,32,0,17,159,1,1,67,1,1,0,2,0,9,13,0,0,96,0,10,0,1,8,0,0,8,0,2,10,0,0,0,329,3,2,5,14
1984,27,0,1,152,1,25,0,0,7,0,4,7,3,9,1,917,0,1,33,0,19,173,1,1,56,1,0,0,1,0,23,19,0,1,91,0,10,0,1,8,0,0,7,0,2,12,0,0,0,350,3,2,5,14
1985,27,0,1,148,1,29,0,0,9,0,5,7,3,9,1,1070,0,1,21,0,20,166,1,0,61,0,7,0,1,0,15,29,8,1,125,0,10,0,1,5,0,0,3,0,2,7,0,0,0,359,2,2,5,14
1986,23,0,1,151,3,26,0,0,7,0,5,7,3,7,1,1213,0,0,39,0,19,141,1,0,58,1,1,0,14,0,12,13,43,1,101,0,9,0,1,3,0,0,1,0,2,11,0,0,0,377,1,4,5,16
1987,23,0,1,160,3,20,0,0,5,0,5,8,5,9,0,1169,0,0,37,0,19,181,1,0,9,2,1,0,12,0,6,38,38,5,113,0,28,0,0,2,0,0,1,0,2,11,0,0,0,379,3,2,5,16
1988,26,0,1,166,3,18,0,0,7,0,6,8,5,10,0,1219,0,0,35,0,21,168,0,2,18,2,1,0,14,0,4,33,34,6,97,0,30,0,0,2,0,0,1,0,3,5,0,0,0,367,3,3,6,18
1989,22,0,2,166,3,22,0,0,8,0,6,8,5,7,0,1060,0,0,32,0,18,164,0,0,44,2,0,0,14,0,3,34,40,7,88,0,27,0,1,2,0,0,1,0,3,6,0,0,0,374,3,7,7,23
1990,26,0,2,161,3,18,0,0,12,0,5,8,5,7,0,1123,0,0,25,0,18,175,0,1,20,2,0,0,15,0,3,38,68,8,111,0,27,0,1,2,0,0,1,0,4,7,0,0,0,411,4,7,7,22
1991,18,0,2,153,3,16,0,0,10,0,5,8,5,7,0,1115,0,0,30,0,17,184,0,0,20,1,1,0,14,0,2,59,36,12,105,0,28,0,1,1,0,0,1,0,3,6,0,0,0,408,3,6,6,21
1992,19,0,2,162,3,13,0,0,6,0,5,8,6,7,0,1008,0,0,68,0,12,217,0,3,33,2,0,0,11,0,2,50,25,12,107,0,28,0,1,2,0,0,1,0,3,7,0,0,0,336,4,6,6,21
1993,15,0,2,167,3,11,0,0,25,0,5,8,6,7,3,1135,0,0,45,0,11,200,1,3,6,1,3,2,8,0,1,55,44,13,87,0,32,0,2,2,0,0,1,0,4,6,0,0,0,341,4,5,7,15
1994,11,0,2,184,3,11,0,0,29,0,5,7,6,7,3,1112,0,0,33,0,10,221,1,1,13,2,1,0,11,0,2,51,26,13,79,0,30,0,3,1,0,0,3,0,3,6,0,0,0,356,4,6,7,14
1995,14,0,3,189,2,10,0,0,34,0,5,9,6,9,5,1043,0,0,41,0,11,199,1,2,10,2,0,1,12,0,3,35,60,13,75,0,31,0,1,0,0,0,3,0,4,6,0,0,0,352,4,7,8,15
1996,14,0,3,194,3,11,0,0,34,0,5,9,6,10,7,1049,0,0,23,0,10,209,1,3,11,3,0,1,21,0,3,31,40,13,64,0,30,0,2,4,0,0,1,0,3,8,0,0,0,327,5,5,8,14
1997,12,0,3,207,3,11,1,0,34,0,5,9,6,9,4,905,0,0,26,0,9,242,1,4,3,2,0,1,19,0,2,36,59,13,56,0,30,0,2,3,0,0,1,0,3,8,0,0,0,322,4,8,8,14
1998,8,0,3,204,3,11,1,0,34,0,5,10,6,9,3,897,0,0,16,0,7,258,1,4,2,3,0,1,29,0,5,43,52,12,64,0,29,0,3,5,0,0,2,0,3,7,0,0,0,324,5,9,7,16
1999,7,0,3,199,4,9,1,0,33,0,5,9,6,7,7,862,0,0,37,0,5,232,1,4,2,2,0,1,32,0,13,59,47,12,65,0,29,0,2,3,0,0,3,0,4,8,0,0,0,338,5,7,7,16
2000,8,0,3,199,3,7,1,0,33,0,5,10,6,10,7,847,0,0,46,0,4,221,1,4,3,3,0,1,34,0,16,73,39,12,67,0,28,0,3,2,0,0,3,0,4,10,0,0,0,344,4,7,6,17
2001,11,0,3,225,3,7,1,0,23,0,5,11,6,8,11,860,0,0,43,0,4,247,4,4,1,3,1,2,39,0,16,78,40,12,68,0,27,0,2,2,0,0,2,0,3,11,0,0,0,332,5,8,6,18
2002,14,0,3,256,2,7,1,0,28,0,5,14,6,8,14,878,0,0,63,0,4,235,6,5,1,4,1,2,37,0,15,99,39,12,71,0,26,0,2,2,0,0,1,0,3,8,0,0,0,326,5,7,7,20
2003,9,0,2,258,2,6,1,0,27,0,3,13,3,8,12,804,0,1,49,0,4,255,4,5,2,5,0,1,33,0,21,120,23,12,69,0,26,0,2,2,0,0,2,0,3,15,0,0,0,324,4,9,8,26
2004,9,0,3,255,2,6,1,0,27,0,3,13,3,8,16,785,0,0,62,0,5,254,4,5,1,5,0,1,36,0,34,119,22,11,67,0,25,0,2,5,0,0,2,0,3,16,0,0,0,318,4,3,8,23
2005,16,0,3,261,2,7,1,0,25,0,4,15,7,5,15,787,0,1,62,0,5,241,6,5,0,4,1,1,40,0,36,170,11,10,54,0,25,0,3,3,0,0,2,0,3,17,0,0,0,313,4,4,9,21
2006,16,0,3,253,2,9,1,0,31,0,3,15,8,9,18,785,0,0,68,0,5,249,4,5,1,5,1,3,43,0,27,146,6,11,64,0,25,0,5,3,0,0,2,0,3,16,0,0,0,324,5,10,11,27
2007,14,0,3,257,2,10,1,0,29,0,3,14,7,11,19,792,0,0,54,0,5,231,5,5,1,7,1,1,43,0,18,145,6,11,80,0,28,0,5,4,0,0,2,0,3,16,0,0,0,312,7,7,13,26
