year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,14,0,34,452,1,8,1,0,21,1,0,2,4,24,0,0,0,4,269,0,0,797,9,145,0,74,2,3,0,0,0,0,0,1,0,0,35,0,7,1,0,0,0,0,119,33,131,0,0,339,5,4,1,27
1962,9,0,28,484,1,8,1,0,22,1,0,2,4,25,0,0,0,5,204,0,0,789,8,152,0,86,20,6,0,0,0,0,0,1,0,0,20,0,4,3,0,0,2,0,116,40,130,0,0,350,6,4,1,30
1963,15,0,36,407,2,8,1,0,16,1,0,2,1,24,0,0,0,6,248,0,0,778,8,151,0,111,9,3,0,0,0,1,0,0,0,0,22,0,5,1,0,0,0,0,103,39,128,0,0,363,4,4,1,31
1964,7,0,50,504,3,8,1,0,25,1,0,3,2,38,0,0,0,15,156,0,0,774,11,123,0,135,11,4,0,0,0,0,0,0,0,0,24,0,8,3,0,0,0,0,100,62,126,0,0,352,5,5,1,33
1965,14,0,61,545,5,8,1,0,32,1,0,4,2,38,0,0,0,22,201,0,0,780,16,115,0,130,14,5,0,0,0,1,0,1,0,0,33,0,12,3,1,0,1,0,97,59,124,0,0,303,8,6,1,42
1966,19,0,90,622,7,8,1,0,63,1,0,6,2,59,0,0,0,8,272,0,0,772,18,105,0,105,13,3,0,0,0,1,0,1,0,0,32,0,12,6,0,0,1,0,96,65,122,0,0,254,17,6,1,58
1967,40,0,83,657,6,8,1,0,33,1,0,7,2,68,0,0,0,6,233,0,0,741,18,101,0,98,23,4,0,0,0,1,0,1,0,0,27,0,10,5,1,0,1,0,94,86,118,0,0,279,24,6,1,45
1968,52,0,105,705,8,8,1,0,38,1,0,7,2,57,0,0,0,8,185,0,0,749,20,99,0,49,24,3,0,0,0,2,0,1,0,0,28,0,16,7,1,0,1,0,93,73,117,0,0,243,39,7,2,60
1969,36,0,55,625,6,8,1,0,36,1,0,7,2,53,0,0,0,7,247,0,0,723,21,112,0,137,36,4,0,0,0,2,0,1,0,0,26,0,8,4,1,0,2,0,91,61,114,0,0,303,31,7,2,37
1970,43,0,74,650,6,8,1,0,39,1,0,6,2,60,0,0,0,6,210,0,0,725,22,108,0,111,55,4,0,0,0,1,0,1,0,0,26,0,11,5,1,0,2,0,90,95,112,0,0,309,37,7,2,44
1971,55,0,71,664,6,8,1,0,30,1,0,4,1,51,0,0,0,9,212,0,0,730,21,107,0,86,63,3,0,0,0,1,0,1,0,0,28,0,12,6,1,0,1,0,88,72,109,0,0,233,37,6,2,41
1972,36,0,53,645,4,8,1,0,28,1,0,4,2,49,0,0,0,12,247,0,0,723,19,115,0,125,73,4,0,0,0,0,0,1,0,0,26,0,11,4,0,0,2,0,87,71,108,0,0,277,39,7,2,41
1973,36,0,56,640,4,8,1,0,30,1,0,4,3,54,0,0,0,14,219,0,0,733,20,115,0,140,78,3,0,0,0,0,0,0,0,0,27,0,10,4,0,0,2,0,86,72,106,0,0,270,37,6,2,36
1974,37,0,60,633,4,8,1,0,29,1,0,4,3,61,0,0,0,11,223,0,0,752,20,112,0,77,79,3,0,0,0,16,0,1,0,0,28,0,12,4,0,0,1,0,84,89,104,0,0,284,52,7,3,37
1975,35,0,48,647,5,8,1,0,34,1,0,4,4,52,0,0,0,13,225,0,0,742,18,109,0,93,67,2,0,0,0,63,0,1,0,0,28,0,14,5,1,0,1,0,83,67,102,0,0,314,34,6,3,34
1976,41,0,57,669,4,8,1,0,35,1,0,4,3,47,0,0,0,24,225,0,0,733,19,108,0,109,53,2,0,0,0,67,0,1,0,0,27,0,12,4,0,0,1,0,82,59,100,0,0,309,30,7,3,35
1977,34,0,47,634,5,8,1,0,27,1,0,4,8,48,0,0,0,24,232,0,0,726,21,107,0,116,46,4,0,0,0,59,1,1,0,0,28,0,11,4,0,0,1,0,81,46,99,0,0,342,9,6,11,36
1978,34,0,52,664,4,8,1,0,21,0,0,4,11,41,0,0,0,24,253,0,0,723,20,110,0,86,33,4,0,0,0,66,39,0,0,0,28,0,11,4,0,0,1,0,80,36,97,0,0,297,21,5,9,39
1979,40,1,53,702,5,8,1,0,35,0,0,6,9,40,0,0,0,23,244,0,0,720,26,108,0,83,22,8,0,0,0,82,23,1,0,0,28,0,13,5,0,0,1,0,79,41,95,0,0,238,20,6,10,43
1980,34,0,53,639,5,8,1,0,19,1,0,9,8,45,0,0,0,24,273,0,0,691,26,107,0,65,19,6,0,0,0,62,46,1,0,0,27,0,14,6,1,0,1,0,78,39,94,0,0,273,13,6,4,39
1981,29,0,47,676,6,7,0,0,20,0,0,8,7,38,0,0,0,12,267,0,0,672,33,108,0,78,17,6,0,0,0,65,43,1,0,0,30,0,16,6,0,0,1,0,74,35,90,0,0,257,12,6,3,46
1982,30,0,52,667,5,7,1,0,20,1,0,6,4,46,0,0,0,18,260,0,0,697,36,107,0,77,14,3,0,0,0,81,48,0,0,0,32,0,15,3,0,0,1,0,68,31,78,0,0,274,23,5,3,46
1983,22,1,48,690,6,5,1,0,21,0,0,6,7,46,0,0,0,16,259,0,0,707,38,130,0,90,12,4,0,0,0,60,19,1,0,0,32,0,18,5,1,0,1,0,63,33,65,0,0,273,28,6,3,47
1984,24,0,50,700,5,5,1,0,22,0,0,6,11,51,0,0,0,21,285,0,0,663,43,135,0,73,14,3,0,0,0,80,44,0,0,0,27,0,15,6,1,0,1,0,58,30,63,0,0,266,15,6,3,49
1985,21,0,42,702,6,7,1,0,34,0,0,4,8,49,0,0,0,24,268,0,0,672,42,125,0,71,16,4,0,0,0,83,61,1,0,0,29,0,17,5,0,0,1,0,55,30,60,0,0,279,10,6,3,46
1986,30,0,48,742,6,6,1,0,23,0,0,5,8,51,0,0,0,0,279,0,0,644,49,123,0,68,17,8,0,0,0,78,59,1,0,0,65,0,20,4,1,0,2,0,51,28,55,0,0,234,39,7,6,60
1987,21,0,43,722,6,4,1,0,28,0,0,5,8,48,0,0,0,0,286,0,0,640,55,114,0,93,15,4,0,0,0,74,43,1,0,0,56,0,18,5,1,0,1,0,50,26,52,0,0,230,40,7,4,60
1988,18,0,36,762,6,4,1,0,25,0,0,7,10,50,0,0,0,0,257,0,0,675,65,122,0,91,10,3,0,0,0,67,45,1,0,0,45,0,17,4,0,0,1,0,55,23,50,0,0,247,36,6,5,55
1989,21,0,36,775,5,5,1,0,21,0,0,8,13,38,0,0,0,0,260,0,0,678,66,114,0,101,9,4,0,0,0,63,39,0,0,0,27,0,17,5,0,0,2,0,53,20,48,0,0,286,23,7,4,53
1990,22,0,39,755,8,4,1,0,22,0,0,4,13,42,24,3,0,0,298,0,0,667,26,107,0,89,12,5,0,9,1,71,63,7,15,2,15,0,20,3,0,0,1,0,53,38,46,0,0,250,15,7,3,45
1991,25,0,37,796,5,5,1,0,24,1,0,4,15,51,0,2,0,0,286,0,0,668,74,115,0,74,15,3,0,0,0,55,52,1,0,0,27,0,19,3,0,0,2,0,48,22,35,0,0,250,23,8,5,54
1992,19,0,40,796,9,4,1,0,30,0,0,4,10,53,24,4,0,1,306,0,0,623,28,108,0,86,15,5,0,8,1,60,92,6,11,1,14,0,22,3,1,0,2,0,50,45,27,0,0,281,12,6,4,38
1993,19,0,36,802,7,5,1,0,29,0,0,6,9,49,26,2,0,1,315,0,0,636,29,107,0,83,15,5,0,12,2,47,86,6,13,2,17,0,23,3,1,0,2,0,52,42,19,0,0,253,13,7,3,45
