year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,2,220,7,0,76,0,0,801,0,0,129,1,13,0,1,14,0,0,4,7,0,47,0,127,14,0,0,0,0,6,0,0,0,0,15,0,1,0,0,51,4,8,32,0,0,3,0,351,0,3,0,18
1962,0,0,3,249,9,0,73,0,0,782,0,0,145,1,11,0,1,14,0,0,3,8,0,53,0,129,10,0,0,0,0,6,0,1,0,0,13,0,1,0,0,47,3,8,31,0,0,2,0,368,0,3,0,19
1963,3,0,2,266,9,0,70,0,0,805,0,0,167,2,12,0,2,25,0,0,4,8,0,72,0,96,9,0,0,0,0,7,0,1,0,0,12,0,1,0,0,36,4,10,23,0,3,3,0,332,8,3,0,19
1964,4,0,1,240,11,0,58,0,3,721,0,0,191,2,11,0,0,14,0,0,4,8,10,69,0,105,11,0,0,0,0,4,0,3,0,0,8,0,1,2,0,38,11,1,8,0,3,1,0,431,7,3,0,33
1965,5,0,1,231,10,0,56,0,3,815,0,0,208,2,11,0,0,26,0,0,4,8,12,91,0,89,12,0,0,0,0,4,0,0,0,0,7,0,1,2,0,38,5,1,4,0,0,2,0,371,7,4,0,21
1966,4,0,1,250,12,0,116,0,2,746,0,0,253,3,10,0,0,33,0,0,4,8,16,86,0,109,13,0,0,0,0,5,0,2,0,0,22,0,1,3,14,37,9,34,3,0,6,2,0,391,11,4,0,35
1967,4,0,1,252,12,0,132,0,3,847,0,0,221,3,10,0,0,34,0,0,4,8,12,87,0,106,11,0,0,0,0,8,0,1,0,0,22,0,1,3,19,35,7,32,2,0,6,3,0,409,10,4,0,33
1968,4,0,1,251,12,0,2,0,2,823,0,0,230,3,5,0,0,32,0,0,3,8,11,81,0,103,17,0,0,0,0,9,0,2,0,0,22,0,0,3,15,36,6,31,3,0,6,2,0,418,11,4,0,35
1969,5,0,1,251,14,0,125,0,2,827,0,0,232,4,5,0,0,33,0,0,4,8,14,78,0,95,24,0,0,0,1,6,0,2,0,0,27,0,0,3,16,46,7,30,4,0,5,2,1,391,13,5,0,36
1970,4,0,1,265,13,0,6,0,2,806,0,0,234,5,5,0,0,39,0,0,4,8,14,61,0,104,12,0,0,0,1,8,0,3,0,0,24,0,0,3,19,43,6,30,6,0,5,2,1,392,15,4,0,41
