"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,1,0,6,143,6,0,445,0,0,237,0,76,665,0,3,0,52,5,0,1,5,0,0,3,108,5,0,2,0,0,11,4,0,1,0,0,63,0,0,5,1,0,18,1,7,0,0,0,1,121,17,13,13,46
1962,1,0,6,145,6,0,441,0,0,224,0,74,700,0,3,0,53,6,0,1,8,0,0,1,111,16,0,1,0,0,15,13,0,1,1,0,98,0,0,6,0,0,11,1,6,0,0,0,1,122,17,14,15,48
1963,1,0,6,141,6,0,443,0,0,227,0,74,715,0,3,0,57,6,0,1,9,0,0,3,111,13,0,1,0,0,17,13,0,1,1,0,76,0,0,6,0,0,17,1,6,0,0,0,1,122,18,16,16,54
1964,1,0,5,141,3,0,458,0,0,244,0,73,716,0,2,0,52,6,0,1,9,0,0,1,99,14,0,2,0,0,13,10,0,1,2,0,103,0,0,6,0,0,16,2,6,0,0,0,1,132,19,16,17,49
1965,1,0,5,140,3,0,466,0,0,251,0,74,708,0,3,0,48,6,0,1,9,0,0,1,123,14,0,1,0,0,12,14,0,0,2,0,84,0,0,6,0,0,20,2,6,0,0,0,1,142,19,17,17,51
1966,0,0,6,143,3,0,472,0,0,251,0,75,725,0,4,0,39,6,0,1,12,0,0,1,128,10,0,1,0,0,9,12,9,0,2,0,106,0,0,6,0,0,12,2,6,0,0,0,1,157,18,16,19,55
1967,0,0,6,137,4,0,471,0,0,247,0,77,745,0,3,0,38,6,0,1,13,0,0,1,115,7,0,1,0,0,11,24,12,0,2,0,59,0,0,6,0,0,9,2,5,0,0,0,1,150,19,15,16,49
1968,0,0,5,155,3,0,473,0,0,248,0,75,732,0,4,0,35,6,0,1,11,0,0,2,109,7,0,1,0,0,9,29,14,0,2,0,84,0,0,6,0,0,20,2,5,0,0,0,1,150,20,13,19,53
1969,0,0,5,153,3,0,463,0,0,249,0,77,727,0,4,0,38,5,0,1,13,0,0,2,114,7,0,1,0,0,12,30,17,0,2,1,76,0,0,6,0,0,16,2,6,0,0,0,1,156,21,12,20,54
1970,0,0,5,150,2,0,461,0,0,255,0,77,721,0,3,0,39,6,0,1,11,0,0,4,124,5,0,1,0,0,17,24,17,0,2,1,77,0,0,6,0,0,20,1,5,0,0,0,1,156,22,10,19,55
1971,0,0,5,153,2,0,451,0,0,265,0,76,720,0,4,0,39,6,0,1,13,0,0,1,124,3,0,1,0,0,13,23,18,0,3,1,70,0,0,5,0,0,15,1,5,0,0,0,1,157,22,15,20,52
1972,0,0,7,151,2,0,445,0,0,270,0,64,717,0,4,0,41,7,0,1,13,0,0,1,147,4,0,1,0,0,15,18,18,0,4,1,93,0,0,5,0,0,20,2,5,0,0,0,0,162,22,11,20,50
1973,0,0,7,149,2,0,446,0,0,275,0,64,762,0,4,0,38,6,0,1,11,0,0,1,155,4,0,1,0,0,13,18,15,0,3,1,70,0,0,5,0,0,29,2,3,0,0,0,0,169,23,12,18,56
1974,0,0,9,153,2,0,460,0,0,279,0,58,765,0,4,0,39,7,0,1,13,0,0,3,168,4,0,2,0,0,14,19,15,0,5,1,63,0,0,5,0,0,25,3,3,0,0,0,0,171,24,15,20,55
1975,0,0,9,159,1,0,465,0,0,282,0,52,766,0,4,0,40,7,0,1,13,0,0,2,181,4,0,1,0,0,10,21,13,1,7,1,62,0,0,5,0,0,29,3,4,0,0,0,1,185,23,15,23,52
1976,0,0,13,169,2,0,469,0,0,282,0,41,811,1,4,0,39,8,0,1,12,0,0,2,190,5,1,1,0,0,12,22,20,1,7,1,65,0,0,5,0,0,29,3,4,0,0,0,1,187,23,15,22,56
1977,0,0,10,179,2,0,455,0,0,276,0,40,849,0,4,0,38,7,0,1,10,0,0,1,195,4,1,0,0,0,13,26,21,1,7,1,63,0,0,5,0,0,32,3,4,0,0,0,1,201,24,14,21,56
1978,0,0,11,188,2,0,453,0,0,277,0,38,929,1,4,0,37,8,0,1,13,0,0,1,202,3,1,0,0,0,8,26,25,1,6,1,56,0,0,5,0,0,25,3,3,0,0,0,1,213,26,14,23,51
1979,0,0,9,191,2,0,451,0,0,276,0,35,989,1,4,0,36,10,0,1,17,0,0,1,211,5,1,1,0,0,9,29,29,1,7,1,56,0,0,5,0,0,33,4,5,0,0,0,1,240,23,14,25,55
1980,0,0,11,205,2,0,462,0,0,277,0,33,1033,1,4,0,35,8,0,1,14,0,0,1,208,2,1,0,0,0,8,33,27,1,7,1,52,0,0,5,1,0,39,3,4,0,0,0,1,253,23,14,25,56
1981,0,0,11,221,2,0,482,0,0,274,0,24,1124,1,5,0,35,9,0,1,13,0,1,1,218,3,2,0,1,0,9,35,26,1,7,1,51,0,0,5,0,0,40,3,4,0,0,0,1,265,25,14,24,54
1982,0,0,11,218,2,0,480,0,0,270,0,34,1142,1,6,0,36,10,0,2,18,0,1,2,216,4,2,1,2,0,7,36,25,1,7,1,56,0,0,5,1,0,37,3,6,0,0,0,1,297,22,14,26,52
1983,0,0,13,226,2,0,491,0,0,287,0,28,1140,1,6,0,37,10,0,2,18,0,1,2,155,3,2,2,1,0,6,37,35,1,6,1,59,0,1,5,1,0,32,4,4,0,0,0,1,304,22,14,27,51
1984,0,0,12,236,2,1,489,0,0,281,0,28,1142,1,6,0,37,11,0,1,16,0,2,3,130,4,4,1,2,0,5,39,35,1,6,1,58,0,0,5,0,0,36,4,4,0,0,0,1,323,19,14,28,51
1985,0,0,13,238,2,1,488,0,0,272,0,27,1154,1,6,0,36,10,0,1,16,0,1,1,119,4,3,1,2,0,4,37,49,1,6,1,61,0,0,5,1,0,45,3,6,0,0,0,1,325,11,15,32,49
1986,0,0,14,236,2,1,492,0,0,266,0,28,1141,1,7,0,37,11,0,2,18,0,0,0,104,3,8,2,3,0,6,34,66,1,6,1,56,0,0,5,1,0,43,3,5,0,0,0,1,320,10,15,39,51
1987,0,0,16,235,2,2,493,0,0,266,0,28,1210,1,8,0,38,12,0,2,18,0,1,1,88,4,4,2,2,0,7,33,73,1,6,1,62,0,0,5,1,0,54,3,3,0,0,0,1,309,10,15,42,53
1988,0,0,17,227,2,2,513,0,0,237,0,30,1219,1,10,0,37,11,0,2,17,0,1,0,85,6,4,2,3,0,7,31,80,1,5,1,62,0,0,5,2,0,52,3,5,0,0,0,2,316,9,12,35,49
1989,0,0,18,220,2,4,502,0,0,284,0,28,1186,1,10,0,37,14,0,2,18,0,1,1,84,5,4,2,3,0,9,24,85,1,5,1,65,0,0,5,1,0,44,4,2,0,0,0,1,313,9,9,33,44
1990,0,0,17,210,2,2,538,0,0,321,0,31,1195,1,11,0,39,15,0,3,21,0,1,1,78,4,4,3,4,0,10,10,83,1,5,0,67,0,0,5,1,0,43,3,4,0,0,0,1,321,8,9,33,47
1991,0,0,15,204,2,2,538,0,0,342,0,33,1166,1,10,0,40,14,0,3,22,0,1,4,78,5,4,4,4,0,11,10,81,1,5,0,66,0,1,5,1,0,43,3,5,0,0,0,2,319,9,9,29,49
1992,0,0,19,202,2,2,536,0,0,356,0,36,1152,5,10,0,39,19,0,2,25,0,1,4,79,5,4,8,4,0,12,9,70,1,5,0,68,0,1,5,1,0,39,4,3,0,0,0,2,314,8,10,35,43
1993,0,0,20,203,2,1,557,0,0,378,0,39,1137,7,10,0,40,20,0,2,18,0,1,5,75,10,4,8,5,0,13,14,63,1,5,1,70,0,0,5,1,0,39,4,5,0,0,0,1,296,8,10,35,44
1994,0,0,19,214,3,1,541,0,0,401,0,39,1192,7,11,0,42,22,0,2,21,0,1,4,64,13,4,9,5,0,15,23,57,1,5,1,68,0,0,5,2,0,32,3,6,0,1,0,1,293,9,6,36,39
1995,0,0,20,217,3,1,533,0,0,426,0,37,1204,9,12,0,42,25,0,2,23,0,1,4,63,15,3,12,6,0,17,30,53,1,5,1,70,0,0,5,2,0,42,3,6,0,0,0,1,296,9,4,36,46
1996,0,0,25,222,3,1,522,0,0,427,0,38,1208,8,14,0,45,24,0,2,23,0,1,4,45,16,4,12,6,0,19,32,51,1,5,1,70,0,0,5,1,0,43,4,5,0,0,0,1,296,10,5,42,54
1997,0,0,22,231,3,1,549,0,0,420,0,37,1209,8,15,0,44,25,0,2,22,0,2,4,33,21,4,11,6,0,19,25,54,1,5,0,68,0,0,5,2,0,38,3,7,0,0,0,1,314,11,5,41,55
1998,0,0,25,240,3,1,567,0,0,407,0,41,1170,8,15,0,49,25,0,2,18,0,1,4,25,22,4,11,6,0,15,33,55,1,5,1,67,0,0,5,2,0,41,2,8,0,1,0,1,303,11,9,39,53
1999,0,0,25,248,3,1,588,1,0,415,0,55,1100,8,16,0,52,23,0,2,23,0,2,4,22,24,4,15,6,0,19,32,53,2,4,1,66,0,0,5,2,0,37,1,8,0,1,0,1,312,11,12,42,60
2000,0,0,26,255,4,1,572,0,0,417,0,48,1090,9,17,0,57,22,0,2,22,0,2,5,22,25,2,15,6,0,24,33,50,4,4,1,73,0,1,5,1,0,39,1,8,0,1,0,1,324,9,9,45,67
2001,0,0,27,245,4,1,554,0,0,408,0,36,1153,9,18,0,62,21,0,2,21,0,2,4,19,24,3,19,6,0,20,36,46,5,3,0,83,0,1,5,2,0,39,1,10,0,1,0,1,341,12,7,41,61
