year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,81,0,2,260,0,131,0,0,140,1,1,2,0,2,0,6,0,0,30,0,0,468,0,89,0,0,46,0,0,0,0,0,0,0,0,0,14,0,3,1,0,0,5,0,16,4,35,17,51,279,0,2,0,5
1962,87,0,2,263,0,130,0,0,141,1,1,3,0,2,0,7,0,0,70,0,0,426,0,131,0,0,46,0,0,0,0,0,0,0,0,0,15,0,3,1,0,0,5,0,16,4,33,17,68,267,0,3,0,6
1963,84,0,2,261,0,123,0,0,136,1,1,3,0,2,0,8,0,0,49,0,0,410,0,129,0,0,49,0,0,0,0,0,0,0,0,0,15,0,2,1,0,0,5,0,16,4,36,17,39,280,0,3,0,6
1964,91,0,2,271,0,122,0,0,138,1,1,3,0,4,0,10,0,0,83,0,0,446,0,128,0,0,52,0,0,0,0,0,0,0,0,0,20,0,2,1,0,0,5,0,16,5,38,17,27,290,0,3,0,6
1965,87,0,2,281,0,117,0,0,137,1,1,3,0,4,0,6,0,0,51,0,0,403,0,133,0,0,57,0,0,0,0,0,0,0,0,0,19,0,3,1,0,0,5,0,16,4,36,17,43,293,0,3,0,6
1966,74,0,2,304,0,114,0,0,139,1,1,4,0,6,0,7,0,0,61,0,0,437,0,138,0,0,60,0,0,0,0,0,0,0,0,0,18,0,3,1,0,0,5,0,16,6,37,17,46,301,0,3,0,6
1967,69,0,2,303,0,121,0,0,137,1,1,4,0,4,0,11,0,0,54,0,0,415,0,147,0,0,58,0,0,0,0,0,0,0,0,0,19,0,3,1,0,0,5,0,16,5,37,17,54,273,0,3,0,6
1968,73,0,3,324,0,118,0,0,138,1,1,4,0,5,0,9,0,0,78,0,0,426,0,153,0,0,63,0,0,0,0,0,0,0,0,0,21,0,3,1,0,0,5,0,16,6,37,17,63,245,0,3,0,6
1969,73,0,4,341,0,114,0,0,138,1,1,4,0,8,0,7,0,0,65,0,0,440,0,150,0,0,64,0,0,0,0,0,0,0,0,0,25,0,3,1,0,0,5,0,17,7,38,18,66,237,0,4,0,6
1970,79,0,3,387,0,116,0,0,137,1,1,5,0,10,0,7,0,0,67,0,0,453,0,145,0,0,69,0,0,0,0,0,0,0,0,0,23,0,3,1,0,0,5,0,17,8,39,18,73,228,1,3,0,6
1971,89,0,4,391,1,118,0,0,132,1,1,6,0,13,0,13,0,0,66,0,0,508,0,148,0,0,95,0,0,0,0,0,0,0,0,0,22,0,4,1,0,0,5,0,17,10,37,18,75,243,1,4,0,6
1972,82,0,5,395,1,115,0,0,125,1,1,5,0,10,0,8,0,0,48,0,0,501,0,154,0,0,82,0,0,0,0,0,0,0,0,0,21,0,3,1,0,0,5,0,18,6,34,19,77,232,1,4,0,6
1973,85,0,6,370,1,119,0,0,120,1,1,3,0,9,0,6,0,0,69,0,0,432,4,139,0,2,95,0,0,0,0,0,0,0,0,0,20,0,8,2,0,0,17,0,18,9,29,20,78,262,0,4,0,7
1974,78,0,2,353,0,120,0,0,117,1,1,4,0,7,0,7,0,0,74,0,0,439,3,147,0,1,93,0,0,0,0,0,0,0,0,0,12,0,9,1,0,0,10,0,18,6,31,19,79,282,0,3,0,6
1975,81,0,2,367,0,123,0,0,115,1,1,3,0,7,0,8,0,0,68,0,0,445,4,148,0,5,88,0,0,0,0,0,0,0,0,0,19,0,7,1,0,0,2,0,17,6,36,19,69,263,0,4,0,6
1976,84,0,3,381,0,125,0,0,107,1,1,3,0,6,0,17,0,0,58,0,0,478,3,149,0,3,93,0,0,0,0,0,0,0,0,0,20,0,3,1,0,0,3,0,17,3,36,22,69,252,1,3,0,6
1977,91,0,2,443,0,124,0,0,106,1,1,5,0,11,0,41,0,0,61,0,0,532,4,145,0,5,101,0,0,0,0,0,0,0,0,0,22,0,4,1,0,0,6,0,17,4,37,24,69,285,4,3,0,8
1978,86,1,2,490,1,139,0,0,103,1,0,6,0,29,0,29,0,0,73,0,0,551,9,228,0,7,0,0,0,0,0,0,0,0,0,0,30,0,2,1,0,0,7,0,17,5,37,25,70,270,3,4,0,7
1979,83,2,3,477,0,131,0,0,99,1,1,8,0,35,0,28,0,0,74,0,0,609,9,197,0,11,0,0,0,0,0,0,0,0,0,0,29,0,5,2,0,0,5,0,17,9,37,25,70,273,4,6,0,7
1980,47,1,3,433,1,113,0,0,101,1,0,10,0,36,0,25,0,0,71,0,0,586,8,227,0,3,0,0,0,0,0,0,0,0,0,0,33,0,9,1,0,0,3,0,17,9,37,25,68,302,3,5,0,6
1981,68,2,4,464,1,121,0,0,96,3,1,8,1,36,1,36,0,0,97,0,0,564,4,230,0,5,0,0,0,0,0,0,0,0,12,16,9,0,7,1,1,0,18,0,17,9,38,25,68,300,2,4,0,8
1982,64,1,3,464,1,119,0,0,96,2,1,6,1,31,1,14,0,0,101,0,0,563,10,248,0,7,0,0,0,0,0,0,0,0,9,17,11,0,9,1,1,0,16,0,17,9,37,25,69,297,2,4,0,7
