year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,3,0,0,112,0,7,0,1,21,0,0,1,0,32,0,65,132,0,665,0,139,239,0,28,5,62,6,0,0,20,8,0,0,3,27,18,173,0,0,0,0,6,4,0,9,7,0,7,0,191,3,2,0,22
1962,3,0,0,111,0,7,0,0,20,0,1,1,0,35,0,67,130,0,690,0,165,255,0,29,3,65,6,0,0,20,11,0,0,3,29,18,147,0,0,0,0,7,4,0,9,6,0,5,0,183,2,2,0,23
1963,3,0,0,109,0,7,0,1,20,0,1,1,0,26,0,65,129,0,664,0,153,240,0,26,3,65,6,0,0,21,10,0,0,3,28,17,142,0,0,0,0,8,4,0,8,9,0,4,0,180,2,2,0,23
1964,3,0,0,108,0,8,0,1,20,0,1,1,0,21,0,66,136,0,667,0,157,274,0,28,3,67,6,0,0,14,11,0,0,3,32,10,121,0,0,0,0,7,5,0,12,7,0,4,0,183,2,2,0,24
1965,3,0,0,104,0,9,0,1,20,0,0,1,0,26,0,68,102,0,617,0,122,283,0,27,5,61,6,0,0,20,9,2,0,3,25,14,149,0,0,0,0,5,4,0,13,9,0,5,0,193,2,2,0,24
1966,3,0,0,105,0,9,0,1,20,0,0,1,1,24,0,66,116,0,604,0,170,289,0,26,5,59,5,0,0,21,8,2,0,3,24,12,112,0,0,0,0,6,4,0,15,10,0,5,0,190,2,2,0,24
1967,3,0,0,100,0,9,0,1,20,0,0,1,1,23,0,84,134,0,661,0,189,275,0,26,3,61,5,0,0,18,9,2,0,3,29,10,90,0,0,0,0,7,4,0,16,8,0,6,0,168,2,3,0,24
1968,3,0,0,105,0,8,0,0,19,0,0,1,1,35,0,72,104,0,684,0,153,292,0,26,3,58,3,0,0,23,8,2,0,3,26,14,135,0,0,0,0,6,3,0,19,10,0,8,0,158,2,3,0,25
1969,4,0,0,106,0,8,0,1,19,0,0,1,1,23,0,70,132,0,680,0,148,305,0,25,5,60,6,0,0,19,8,4,0,3,27,14,109,0,0,0,0,5,4,0,19,11,0,9,0,182,2,3,0,25
1970,3,0,0,101,1,7,0,1,19,0,0,1,1,26,0,92,170,0,691,0,116,310,0,28,2,58,6,0,0,22,11,3,1,3,33,11,125,0,0,0,0,7,5,0,20,9,0,7,0,193,2,3,0,25
1971,4,0,0,107,1,8,0,0,19,0,0,1,1,26,0,56,122,0,653,0,108,314,0,28,2,55,5,0,0,28,8,3,1,3,27,11,119,0,0,0,0,6,4,0,20,10,0,8,0,202,2,3,0,26
1972,4,0,0,106,1,8,0,0,18,0,0,1,1,23,0,72,97,0,640,0,95,382,1,24,6,56,9,0,0,20,7,3,1,3,21,9,113,0,0,0,0,5,4,0,23,10,0,7,0,185,2,3,0,26
1973,4,0,0,106,1,7,0,1,18,0,0,1,1,21,0,64,149,0,636,0,139,358,1,23,8,57,10,0,1,26,8,3,2,3,34,6,101,0,0,0,0,6,4,1,23,9,0,6,0,178,2,3,0,27
1974,4,0,0,110,1,7,0,0,18,0,0,1,1,20,0,60,90,0,619,0,146,329,0,26,6,59,8,0,1,21,7,1,3,3,26,5,89,0,0,0,0,5,4,1,23,10,0,6,0,193,2,3,1,27
1975,4,0,0,109,1,8,0,0,18,0,0,1,1,27,0,77,130,0,678,0,124,339,0,21,7,60,9,0,2,29,8,0,3,3,34,6,92,0,0,0,0,6,4,0,22,12,0,7,0,184,3,3,1,27
