year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,23,0,2,370,1,108,0,0,26,0,0,13,2,20,0,241,0,0,542,0,0,231,2,85,0,0,4,3,0,0,1,3,0,1,44,4,17,0,3,5,0,0,0,0,27,11,13,0,20,243,30,4,7,6
1962,27,0,2,385,1,108,0,0,25,0,0,13,2,20,1,204,0,0,523,0,0,215,3,90,2,0,4,3,0,0,1,5,0,1,55,3,17,0,4,3,0,0,0,0,27,11,14,0,19,205,27,4,6,5
1963,17,0,2,386,1,109,0,0,26,0,0,13,3,22,1,227,0,0,546,0,0,232,2,98,2,4,7,2,0,0,1,5,0,1,58,3,16,0,4,4,0,0,0,0,26,12,14,0,19,250,36,4,7,6
1964,19,0,2,371,2,109,0,0,27,0,0,14,3,21,1,227,0,0,572,0,0,226,3,100,3,1,4,2,3,0,1,7,0,1,46,4,19,0,3,3,0,0,0,0,26,12,14,0,18,249,34,4,7,6
1965,23,0,3,378,2,110,0,0,26,0,0,14,3,22,0,206,0,0,528,0,0,212,3,93,2,1,3,1,0,0,1,15,0,1,33,3,16,0,3,4,0,0,0,0,27,13,14,0,19,295,33,4,7,6
1966,23,0,3,398,1,109,0,0,27,0,0,14,2,23,0,208,0,0,586,0,0,243,2,82,3,1,1,2,0,0,1,29,0,1,53,2,18,0,4,4,0,0,0,0,27,12,14,0,20,228,31,4,6,6
1967,25,0,3,399,2,118,0,0,28,0,0,14,3,23,0,212,0,0,634,0,0,206,3,89,3,1,0,2,0,0,1,35,0,1,53,2,19,0,5,4,0,0,0,0,28,9,14,0,21,245,25,3,8,6
1968,26,0,2,398,2,129,0,0,30,0,0,14,3,21,0,199,0,0,553,0,0,262,3,105,2,1,0,3,0,0,1,39,0,1,48,3,20,0,5,3,0,0,0,0,29,11,14,0,23,269,22,5,10,7
1969,30,0,3,421,2,140,0,0,25,0,0,14,4,24,0,204,0,0,675,0,0,233,3,98,1,1,0,3,0,0,1,46,0,1,41,2,18,0,4,3,0,0,0,0,29,12,13,0,21,260,17,5,10,6
1970,31,0,3,404,2,134,0,0,20,0,0,18,2,24,0,159,0,0,630,0,0,217,3,33,1,1,0,3,0,0,1,74,0,1,42,3,20,0,5,2,0,0,0,0,41,8,13,0,17,265,19,5,6,5
1971,33,0,2,432,2,134,0,0,19,0,0,18,2,24,0,153,0,0,601,0,0,275,4,34,0,1,0,4,0,0,1,119,0,1,32,3,20,0,6,3,0,0,0,0,42,16,13,0,20,289,21,3,8,7
1972,28,0,2,435,2,133,0,0,18,0,0,18,2,18,0,114,0,0,465,0,0,232,3,37,1,2,0,3,0,0,1,136,0,1,26,2,17,0,5,2,0,0,0,0,43,14,14,0,20,323,13,3,8,5
1973,33,0,2,427,2,128,0,0,16,0,0,18,3,21,0,139,0,0,497,0,0,236,3,37,1,1,0,4,0,0,1,137,0,1,22,3,16,0,6,2,0,0,0,0,42,15,16,0,20,341,14,4,9,5
1974,33,0,2,449,1,138,0,0,16,0,0,18,3,23,1,195,0,0,682,0,0,157,3,36,13,1,0,3,0,0,0,141,0,1,31,1,11,0,6,2,0,0,0,0,41,16,16,0,20,321,12,4,8,6
1975,35,0,2,464,2,130,0,0,15,0,0,18,3,24,0,128,0,0,727,0,0,234,3,39,0,1,0,1,0,0,0,152,0,1,22,1,11,0,3,2,0,0,0,0,41,8,15,0,20,271,14,3,9,4
1976,35,0,2,465,2,128,0,0,15,0,0,17,3,24,1,127,0,0,422,0,0,210,3,51,0,1,0,2,0,0,0,154,0,1,28,1,14,0,5,2,0,0,1,0,40,13,15,0,20,281,16,3,5,4
1977,33,0,2,477,2,125,0,0,15,0,0,17,3,19,1,141,0,0,588,0,0,278,3,42,0,0,0,3,0,0,0,166,0,1,23,3,13,0,4,3,0,0,0,0,38,10,16,0,19,318,14,4,5,5
1978,35,0,3,453,2,116,0,0,15,0,0,16,3,23,0,130,0,5,417,0,0,228,3,44,0,2,3,2,0,0,0,167,0,1,28,3,11,0,5,3,0,0,0,0,37,8,15,0,19,331,15,3,7,5
1979,34,0,2,427,2,119,0,0,15,0,0,17,3,29,0,130,0,6,440,0,0,187,5,41,0,2,0,2,0,0,0,185,0,1,25,2,15,0,5,2,0,0,1,0,37,11,11,0,18,319,18,4,9,6
1980,31,0,3,456,2,97,0,0,5,0,0,8,2,34,2,127,0,0,447,0,0,188,3,35,0,2,11,2,0,0,0,187,0,1,19,2,14,0,6,3,0,0,1,0,31,14,5,0,21,343,20,4,7,6
1981,31,0,3,430,3,89,0,0,5,0,0,8,2,34,1,132,0,5,537,0,0,239,11,32,0,1,5,2,0,0,0,185,0,1,23,2,19,0,7,1,0,0,1,0,30,18,6,0,22,374,14,4,10,6
1982,32,0,3,466,3,88,0,0,5,0,0,8,2,34,0,235,0,7,420,0,0,231,10,31,0,1,5,2,0,0,1,215,0,1,22,3,22,0,6,2,0,0,1,0,30,14,12,0,22,366,17,4,5,6
1983,29,0,4,484,3,81,0,0,7,0,0,8,2,33,1,192,0,3,529,0,0,201,10,25,0,1,4,2,1,0,0,226,0,1,24,3,24,0,8,2,0,0,1,0,29,12,9,0,22,352,14,5,8,6
1984,33,0,4,483,3,89,0,0,7,0,0,8,2,34,1,152,0,5,519,0,0,220,10,20,0,2,1,2,0,0,1,260,0,1,20,3,25,0,7,4,1,0,1,0,29,15,10,0,19,360,13,5,9,7
1985,30,0,5,492,4,82,0,0,9,0,0,8,5,36,1,223,0,5,560,0,0,250,9,21,0,3,2,2,0,0,1,237,0,0,34,3,23,0,9,2,1,0,1,0,28,15,10,0,20,363,14,6,8,8
1986,28,0,5,528,3,69,0,0,9,0,0,8,5,42,1,164,0,6,638,0,0,237,8,28,0,2,12,2,0,0,1,252,0,0,31,3,27,0,8,2,1,0,1,0,28,15,10,0,20,351,13,4,9,8
1987,25,0,4,504,3,107,0,0,8,0,0,8,5,45,1,229,0,6,342,0,0,244,7,22,0,2,9,2,0,0,1,222,0,0,22,5,25,0,8,1,0,0,1,0,28,13,11,0,21,340,16,6,9,8
1988,22,0,4,429,3,101,0,0,7,0,0,7,5,38,0,213,0,4,524,0,0,152,2,19,0,2,9,1,0,0,1,217,0,0,21,5,23,0,5,1,0,0,1,0,28,11,11,0,22,342,14,3,6,7
1989,21,0,4,459,3,113,0,0,10,0,0,6,4,44,1,177,0,5,443,0,0,252,3,25,0,3,9,2,0,0,1,185,0,0,22,4,22,0,7,2,1,0,0,0,24,11,7,0,16,320,14,5,8,7
1990,25,0,4,473,3,118,0,0,11,0,0,5,4,47,1,167,0,6,454,0,0,251,3,24,0,3,11,2,0,4,1,252,0,1,22,3,22,0,8,2,0,0,0,0,22,8,4,0,12,300,14,3,6,7
1991,25,0,4,493,2,84,0,0,10,0,0,5,3,49,1,190,0,5,400,0,0,258,3,22,0,3,12,2,0,1,1,212,0,0,18,4,29,0,9,2,0,0,1,0,22,12,4,0,12,325,19,7,8,8
