"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,32,0,152,971,9,5,26,0,0,38,1,0,946,16,17,0,0,17,1,2,24,1,0,1,26,6,3,2,0,2,0,0,132,2,13,7,6,0,0,1,0,11,149,0,41,0,1,2,9,364,17,9,7,40
1962,34,0,163,972,9,5,26,0,0,35,1,0,952,12,17,0,0,18,1,1,23,1,0,0,19,13,4,2,0,2,0,0,184,2,6,8,5,0,0,1,0,11,87,0,38,0,1,2,9,343,17,10,7,40
1963,37,0,173,975,8,5,27,0,0,44,1,0,951,13,15,0,0,16,1,1,23,0,0,0,26,21,4,2,0,1,0,1,179,2,9,9,7,0,0,1,0,11,99,0,37,0,1,2,7,253,17,10,6,38
1964,37,0,171,861,8,5,27,0,0,50,1,0,959,13,17,0,0,14,2,1,23,1,0,1,24,26,5,2,1,2,0,8,185,2,10,5,9,0,0,1,0,11,100,0,34,0,1,2,8,381,17,10,9,40
1965,38,0,172,901,11,4,27,0,1,56,1,0,955,16,16,0,0,19,2,1,17,1,0,0,23,24,5,9,0,2,0,14,198,2,8,9,6,0,0,1,0,12,171,0,33,0,1,2,7,346,17,10,7,40
1966,35,0,165,981,10,5,27,0,0,20,1,0,887,12,19,0,0,13,2,2,25,1,0,1,16,25,2,4,0,0,0,1,273,3,3,7,6,0,0,1,0,11,97,0,35,0,2,2,7,369,18,10,7,40
1967,34,0,173,977,11,6,27,0,0,38,1,0,890,14,19,0,0,18,2,1,23,0,0,0,37,25,3,5,0,0,0,0,260,3,3,6,6,0,0,1,0,17,115,0,42,0,1,2,6,375,18,9,8,41
1968,31,0,178,1023,13,4,27,0,0,51,1,0,893,11,13,0,0,19,2,3,24,0,0,1,13,20,6,8,0,1,0,2,279,3,4,6,5,0,0,1,0,16,124,0,36,0,1,2,6,369,18,10,7,39
1969,31,0,178,1049,13,4,26,0,0,59,1,0,842,9,19,0,0,20,3,3,31,1,0,1,34,13,7,7,0,1,0,3,276,3,5,6,5,0,0,1,0,17,146,0,45,0,1,2,5,368,19,10,8,40
1970,30,0,183,994,13,1,25,0,0,65,1,0,911,12,26,0,0,19,3,3,32,1,0,0,24,14,7,7,0,0,0,3,259,3,4,4,5,0,0,1,0,16,144,0,40,0,1,2,6,401,18,10,8,39
1971,29,0,172,911,13,7,31,0,0,36,1,0,898,10,23,0,0,19,3,3,35,1,0,1,26,14,8,15,0,1,0,5,239,3,5,3,4,0,0,1,0,16,121,0,41,0,1,2,5,397,22,9,9,37
1972,33,0,162,871,13,6,28,0,0,65,1,0,834,14,27,0,0,18,3,3,27,0,0,0,19,13,8,2,0,0,0,5,261,2,5,2,3,0,0,1,1,11,101,0,33,0,1,2,6,414,15,10,10,36
1973,34,0,147,901,12,5,30,0,0,50,1,0,848,8,30,0,0,7,4,3,28,0,0,1,24,16,7,9,0,0,0,3,269,2,6,2,2,0,0,2,0,10,96,0,41,0,1,2,6,337,14,9,10,38
1974,36,0,160,972,14,5,34,0,0,62,2,0,840,25,34,0,0,19,3,4,28,1,0,1,11,5,9,7,0,0,0,2,251,4,4,2,3,0,1,1,1,14,133,0,25,0,1,2,5,407,19,12,12,34
1975,42,0,166,1049,14,7,35,0,0,60,1,0,857,17,31,0,0,17,4,5,25,0,0,0,43,8,2,6,0,0,0,20,231,3,4,2,4,0,1,1,1,13,80,0,35,0,1,2,6,383,17,14,12,38
1976,47,0,172,1034,12,8,37,0,0,40,0,0,868,14,22,0,0,16,4,3,24,0,0,0,26,10,3,7,0,0,0,31,227,3,4,2,2,0,0,2,0,11,88,0,29,0,1,2,6,359,17,12,9,35
1977,48,0,174,1019,10,7,65,0,0,15,0,0,865,22,19,0,0,15,3,4,24,0,0,1,30,11,2,5,0,0,0,38,226,4,4,3,3,0,0,2,1,9,99,0,27,0,1,1,6,336,18,10,10,32
1978,50,0,161,1044,10,5,68,0,0,34,0,0,864,20,14,0,0,12,3,4,22,0,0,1,33,10,2,6,0,1,0,37,231,4,4,2,4,0,0,2,1,9,90,0,26,0,1,1,5,377,16,10,11,33
1979,52,0,142,1056,8,2,54,0,0,41,0,0,855,29,18,0,0,16,2,4,23,1,0,1,19,9,2,6,0,1,0,32,234,4,4,2,4,0,0,1,1,9,95,0,26,0,1,2,6,368,18,10,12,34
1980,57,0,143,1064,9,3,54,0,0,27,0,0,847,31,19,0,0,13,3,5,27,1,0,1,30,8,4,8,0,0,0,47,223,5,3,2,6,0,0,1,1,10,91,0,24,0,2,1,5,370,19,11,11,36
1981,56,0,140,1046,8,1,66,0,2,32,0,0,836,30,14,0,0,12,3,5,25,1,0,1,10,8,4,8,0,1,0,84,217,3,3,3,7,0,1,1,1,9,124,0,19,0,2,2,5,338,24,7,7,32
1982,53,0,139,935,8,1,63,0,0,38,0,0,853,25,10,0,0,9,2,5,24,1,0,2,18,8,4,7,0,0,0,86,196,3,2,3,8,0,0,1,1,9,97,0,28,0,2,2,6,331,29,11,10,32
1983,47,0,135,906,10,0,51,0,1,34,0,0,824,26,11,0,0,12,2,4,24,0,0,2,8,6,5,10,0,0,0,61,214,2,2,2,6,0,0,1,1,6,105,0,23,0,1,2,5,329,60,11,11,29
1984,39,0,127,951,13,1,50,0,0,48,0,0,820,22,13,0,0,15,2,4,22,1,0,2,22,5,5,6,0,0,0,59,189,2,2,2,5,0,0,1,1,6,111,0,24,0,2,2,6,341,64,11,10,30
1985,37,0,117,1012,13,0,54,0,0,45,0,0,832,22,13,0,0,16,2,4,24,1,0,1,7,3,4,5,0,0,0,51,215,3,2,2,8,0,0,1,1,6,116,0,27,0,1,1,5,341,67,12,13,29
1986,32,0,115,937,18,1,37,0,2,51,0,0,812,14,16,0,0,12,2,4,23,1,0,3,11,3,3,7,0,0,0,47,235,3,2,2,9,0,0,1,1,6,105,0,29,0,2,1,5,347,70,11,14,29
1987,27,0,113,999,19,0,44,0,0,59,0,0,846,25,17,0,0,12,2,4,23,1,0,2,10,3,3,5,0,0,0,70,210,3,2,2,10,0,0,1,1,6,105,0,25,0,1,1,4,317,71,12,12,29
1988,22,0,107,931,16,1,46,0,0,60,0,0,813,21,19,0,0,13,1,4,21,0,0,2,7,3,4,6,0,0,0,76,212,3,2,6,13,0,0,1,1,6,144,0,32,0,1,1,5,294,67,14,11,28
