year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,103,0,0,110,0,100,0,0,48,1,2,5,0,0,0,432,0,0,81,0,302,48,0,15,4,5,0,2,0,0,1,24,0,0,74,0,61,0,1,3,1,0,0,0,62,1,7,92,40,253,0,1,0,23
1962,102,0,0,112,0,98,0,0,49,1,2,5,0,0,0,424,0,0,87,0,296,75,0,16,3,5,1,2,0,0,1,26,0,0,74,0,62,0,2,3,0,0,0,0,60,1,7,95,39,261,0,1,0,23
1963,101,0,0,109,0,98,0,0,50,1,2,5,0,0,1,416,0,0,91,0,291,80,0,16,2,5,1,1,0,0,1,28,0,0,76,0,62,0,1,3,0,0,0,0,63,1,7,98,40,254,0,1,0,23
1964,84,0,0,112,0,98,0,0,51,1,2,5,0,0,1,417,0,0,95,0,287,16,0,16,2,5,1,2,0,0,1,28,0,0,76,0,63,0,1,3,0,0,0,0,62,2,7,101,40,261,0,1,0,23
1965,86,0,0,109,0,98,0,0,51,1,2,5,0,0,1,407,0,0,99,0,283,94,1,16,2,5,1,1,0,0,1,33,0,0,74,0,66,0,2,3,0,0,0,0,64,2,7,104,41,254,0,1,0,24
1966,82,0,0,110,0,98,0,0,52,1,2,5,0,0,2,398,0,0,102,0,278,81,1,15,2,5,2,1,0,0,1,31,0,0,73,0,69,0,1,3,0,0,0,0,63,2,8,106,41,244,0,1,0,24
1967,72,0,0,115,0,100,0,0,53,1,2,5,0,0,1,393,0,0,102,0,272,79,1,15,1,4,2,2,0,0,1,30,0,0,74,0,67,0,2,3,0,0,0,0,65,2,9,109,40,244,0,1,0,24
1968,75,0,0,117,0,102,0,0,53,1,2,5,0,0,1,376,0,0,100,0,267,68,1,15,0,4,1,2,0,0,1,31,0,0,61,0,70,0,1,3,0,0,0,0,64,2,9,116,39,249,0,1,0,24
1969,77,0,0,111,0,103,0,0,54,1,2,5,0,0,1,378,0,0,106,0,260,67,1,16,0,4,1,3,0,0,2,39,0,0,66,0,72,0,1,3,0,0,0,0,65,2,10,109,38,247,0,1,0,25
1970,79,0,0,110,0,103,0,0,55,1,2,5,0,0,0,372,0,0,100,0,253,68,1,16,1,4,0,1,0,0,3,41,0,0,65,0,75,0,2,3,0,0,0,0,67,2,11,111,39,250,0,1,0,25
