year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,1,62,0,159,0,0,17,0,0,0,0,1,0,71,0,0,548,0,0,21,0,374,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,623,0,0,84,0,28,0,0,0,6
1962,0,0,1,68,0,156,0,0,17,0,0,0,0,1,0,70,0,0,658,0,0,28,0,366,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,614,0,0,83,0,32,0,0,0,6
1963,0,0,1,70,0,153,0,0,16,0,0,0,0,1,0,68,0,0,691,0,0,34,0,341,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,602,0,0,93,0,35,0,0,0,5
1964,0,0,1,74,0,158,0,0,16,0,0,0,0,1,0,76,0,0,682,0,0,38,0,328,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,590,0,0,102,0,44,0,0,0,5
1965,0,0,1,77,0,169,0,0,16,0,0,0,0,1,0,86,0,0,676,0,0,58,0,376,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,579,0,0,112,0,45,0,0,0,5
1966,0,0,2,88,0,166,0,0,15,0,0,0,0,1,0,92,0,0,666,0,0,51,0,342,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1,0,0,0,0,566,0,0,120,0,54,0,0,0,5
1967,0,0,1,88,0,165,0,0,15,0,0,0,0,1,0,96,0,0,727,0,0,39,0,336,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1,0,0,0,0,553,0,0,107,0,57,0,0,0,5
1968,0,0,1,91,0,165,0,0,15,0,0,0,0,1,0,94,0,0,694,0,0,56,0,362,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1,0,0,0,0,541,0,0,115,0,65,0,0,0,5
1969,0,0,1,93,0,164,0,0,14,0,0,0,0,1,0,91,0,0,704,0,0,44,0,351,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1,0,0,0,0,527,0,0,102,0,67,2,0,0,5
1970,0,0,1,106,0,164,0,0,14,0,0,0,0,1,0,90,0,0,626,0,0,57,0,350,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,516,0,0,99,0,74,2,0,0,5
1971,0,0,1,112,0,164,0,0,14,0,0,0,0,1,0,88,0,0,726,0,0,58,0,359,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,505,0,0,117,0,80,2,0,0,4
1972,0,0,1,109,0,163,0,0,13,0,0,0,0,1,0,88,0,0,766,0,0,54,0,369,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,470,0,0,115,0,86,2,0,0,5
1973,0,0,1,109,0,165,0,0,13,0,0,0,0,1,0,88,0,0,761,0,0,53,0,367,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,459,0,0,113,0,88,2,0,0,5
1974,0,0,1,113,0,164,0,0,13,0,0,0,0,1,0,88,0,0,745,0,0,53,0,357,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,446,0,0,114,0,79,2,0,0,5
1975,0,0,1,116,0,155,0,0,12,0,0,0,0,1,0,90,0,0,702,0,0,50,0,395,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,476,0,0,114,0,54,2,0,0,6
1976,0,0,1,116,0,154,0,0,13,0,0,0,0,1,0,91,0,0,697,0,0,49,0,369,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,459,0,0,113,0,45,2,0,0,6
1977,0,0,1,125,0,160,0,0,13,0,0,0,0,1,0,95,0,0,677,0,0,46,0,363,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,370,0,0,113,0,48,2,0,0,6
1978,0,0,1,126,0,161,0,0,13,0,0,0,0,1,0,100,0,0,707,0,0,48,0,353,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,337,0,0,109,0,63,2,0,0,6
1979,0,0,0,122,0,158,0,0,13,0,0,0,0,0,0,96,0,0,781,0,0,43,0,314,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,314,0,0,112,0,70,1,0,0,6
1980,0,0,0,114,0,152,0,0,12,0,0,0,0,0,0,96,0,0,762,0,0,41,0,320,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,293,0,0,108,0,68,1,0,0,6
1981,1,0,0,104,0,147,0,0,12,0,0,0,0,1,0,96,0,0,840,0,0,52,2,255,0,0,1,0,0,0,0,4,0,0,0,0,120,0,0,0,0,0,0,0,283,0,0,104,0,75,0,0,0,7
1982,0,0,0,112,0,146,0,0,10,0,0,0,0,1,0,90,0,0,819,0,0,57,0,281,0,0,5,0,0,0,0,1,0,0,0,0,141,0,1,0,0,0,1,0,274,0,0,101,0,72,0,0,1,7
1983,0,0,0,109,0,146,0,0,9,0,0,0,0,0,0,80,0,0,828,0,0,56,0,249,0,0,2,0,0,0,0,16,0,0,0,0,135,0,1,0,0,0,0,0,281,0,0,98,0,81,1,0,1,7
1984,5,0,1,115,0,153,0,0,6,0,0,0,0,0,0,56,0,0,926,0,0,41,0,287,0,0,2,0,0,0,0,25,0,0,0,0,135,0,1,0,0,0,0,0,203,0,0,63,0,76,0,0,1,7
1985,4,0,0,101,0,152,0,0,7,0,0,0,0,0,0,57,0,0,889,0,0,55,0,276,0,0,1,0,0,0,0,21,0,0,0,0,127,0,1,0,0,0,0,0,204,0,0,61,0,80,0,0,1,7
1986,0,0,1,102,0,152,0,0,7,0,0,0,0,0,0,57,0,0,894,0,0,67,0,316,0,0,2,0,0,0,0,19,0,0,0,0,146,0,1,0,0,0,1,0,214,0,0,58,0,81,0,0,1,7
1987,0,0,0,112,0,182,0,0,7,0,0,0,0,0,0,53,0,0,807,0,0,66,0,295,0,0,2,0,0,0,0,18,0,0,0,0,137,1,1,0,0,0,1,0,309,0,0,87,0,79,0,0,1,7
1988,0,0,0,110,0,182,0,0,7,0,0,0,0,0,0,60,0,0,813,0,0,73,0,296,0,0,2,0,0,0,0,6,0,0,0,0,137,1,1,0,0,0,1,0,310,0,0,77,0,76,0,0,1,7
1989,0,0,1,147,0,181,0,0,7,0,0,0,0,0,0,66,0,0,873,0,0,38,0,294,0,0,3,0,23,0,0,9,0,0,0,0,135,1,1,0,0,0,1,0,307,0,0,74,0,73,1,0,1,6
1990,0,0,2,144,0,173,0,0,7,0,0,0,0,0,0,65,0,0,846,0,0,85,0,364,0,16,5,0,6,0,0,9,0,0,0,0,139,1,1,0,0,0,1,0,272,1,38,23,19,95,0,0,1,7
1991,0,0,1,163,0,179,0,0,7,0,0,0,0,0,0,49,0,0,841,0,0,61,0,351,0,15,7,0,43,0,0,8,0,0,0,0,137,0,1,0,0,0,1,0,311,2,37,23,19,94,0,0,2,7
1992,0,0,1,146,0,178,0,0,7,0,0,0,0,0,0,48,0,0,856,0,0,80,0,350,0,15,6,0,37,0,0,5,0,0,0,0,138,1,1,0,0,0,1,0,323,2,36,23,19,91,1,0,1,7
1993,0,0,1,148,0,173,0,0,7,0,0,0,0,0,0,48,0,0,839,0,0,82,0,328,0,15,5,0,15,0,0,2,0,0,0,0,134,0,1,0,0,0,1,0,323,2,37,23,19,87,1,0,0,7
1994,0,0,1,156,0,183,0,0,7,0,0,0,0,0,0,47,0,0,826,0,0,83,0,269,0,15,8,0,5,0,0,9,0,0,0,0,145,0,1,0,0,0,1,0,293,3,37,23,19,80,0,0,0,7
1995,0,0,1,142,0,177,0,0,7,0,0,0,0,0,0,48,0,0,880,0,0,80,1,373,0,16,1,0,35,1,0,12,0,0,1,0,145,0,1,0,0,0,1,0,290,3,37,23,19,78,1,0,2,7
1996,0,0,0,132,0,176,0,0,7,0,0,0,0,0,0,45,0,0,876,0,0,81,1,373,0,15,1,0,22,1,0,8,2,0,0,0,147,0,1,0,0,0,2,0,287,3,37,23,19,75,2,0,1,7
1997,0,0,0,134,0,159,0,1,7,0,0,0,0,0,0,44,0,0,840,0,0,73,1,364,0,15,0,0,12,0,0,8,11,0,0,0,147,0,1,0,0,0,1,0,285,3,36,22,19,66,1,0,1,6
1998,0,0,0,122,0,168,0,0,7,0,0,0,0,0,0,44,0,0,802,4,0,60,1,349,0,14,0,0,3,0,0,3,6,0,0,0,146,0,1,0,0,0,1,0,284,3,36,22,19,58,2,0,1,6
1999,0,0,0,114,0,166,0,0,7,0,0,0,0,0,0,44,0,0,746,1,0,64,1,352,0,14,0,0,4,1,0,3,6,0,0,0,147,0,1,0,0,0,1,0,281,4,35,22,19,68,1,0,1,6
2000,0,0,0,119,0,164,0,0,7,0,0,0,0,0,0,43,0,0,705,0,0,61,1,345,0,15,0,0,1,0,0,3,4,0,0,0,143,0,1,0,0,0,1,0,278,3,35,22,18,43,2,0,1,6
2001,1,0,0,104,0,162,0,0,7,0,0,0,0,0,4,43,0,0,707,0,0,126,2,341,0,15,4,0,2,2,0,10,2,0,0,0,137,0,1,0,0,0,1,0,274,3,35,22,18,51,1,0,1,6
2002,1,0,0,123,0,160,0,1,7,0,0,0,0,0,4,41,0,0,789,0,0,93,2,338,0,15,2,2,0,2,0,8,0,0,0,0,133,0,2,0,0,0,1,0,271,1,34,22,18,73,2,0,3,2
2003,1,0,1,145,0,156,0,0,7,0,0,0,0,2,2,47,0,0,712,0,0,126,1,331,0,18,1,0,39,7,0,24,1,0,0,0,136,0,1,0,0,0,1,0,278,2,34,21,18,109,4,1,2,5
2004,1,0,1,153,0,155,0,0,7,0,0,0,0,2,0,51,0,0,679,0,0,112,2,321,0,19,1,0,48,1,0,20,0,0,0,0,129,0,1,0,0,0,1,0,271,2,32,26,15,126,4,1,5,4
2005,1,0,0,137,0,158,0,1,7,0,0,0,0,3,1,40,0,0,693,0,0,134,3,312,0,18,3,0,60,0,0,0,0,0,0,0,125,0,2,0,0,0,2,0,268,2,32,25,13,139,2,1,3,4
2006,1,0,0,132,0,165,0,2,7,0,0,0,0,2,0,54,0,0,692,0,0,138,1,316,0,20,6,0,64,3,0,0,0,0,0,0,128,1,1,0,0,0,1,0,265,2,32,22,18,149,2,2,4,6
2007,1,0,0,135,0,161,0,0,7,0,0,0,0,1,1,48,0,0,699,0,0,133,1,309,0,18,2,0,80,0,0,0,0,0,0,0,126,1,1,0,0,0,1,0,267,2,31,21,21,148,3,1,2,6
2008,1,0,0,126,0,157,0,1,7,0,0,0,0,0,1,42,0,0,689,0,0,126,4,297,0,17,0,0,116,0,0,0,0,0,1,0,124,1,1,0,0,0,1,0,268,2,31,22,17,126,3,1,2,5
2009,1,0,0,127,0,153,0,1,7,0,0,0,0,1,2,46,0,0,687,0,0,151,4,292,0,17,1,0,69,0,0,0,0,0,1,0,120,1,1,0,0,0,1,0,265,2,29,20,15,116,2,1,2,5
