"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,35,0,1,220,10,0,52,0,10,84,0,0,474,7,81,10,0,90,4,2,8,0,2,180,2,0,35,4,0,0,0,0,0,1,4,0,66,0,0,1,1,3,4,19,8,11,11,0,0,273,0,2,0,15
1962,32,0,1,243,8,0,52,0,12,93,0,0,470,7,83,10,0,88,4,2,8,0,2,170,2,1,38,14,0,0,0,0,0,1,4,0,65,0,0,0,1,3,4,19,8,11,12,0,0,328,0,2,0,14
1963,32,0,1,260,9,0,50,0,10,90,0,0,480,7,85,10,0,90,4,2,8,0,2,183,2,7,38,10,0,0,0,0,0,1,4,0,65,0,0,1,0,3,4,20,8,11,12,0,0,326,1,2,0,14
1964,32,0,1,275,8,0,49,0,10,82,0,0,511,7,87,10,0,90,4,3,8,0,2,184,2,0,41,10,0,0,0,0,0,1,4,0,63,0,0,0,3,3,4,20,8,11,13,0,0,366,1,2,1,14
1965,33,0,1,287,8,0,48,0,9,99,0,0,524,7,84,10,0,92,4,3,9,0,2,182,2,0,43,9,0,0,0,0,0,1,4,0,62,0,0,0,4,3,4,19,8,11,12,0,0,380,1,2,0,14
1966,36,0,2,330,12,0,48,0,10,114,0,0,523,8,86,10,0,93,4,4,10,0,3,178,0,0,47,10,0,0,0,0,0,3,4,0,70,0,0,1,6,3,6,20,9,11,13,0,0,366,0,2,1,15
1967,42,0,2,329,16,0,48,0,9,118,0,0,528,8,84,10,0,94,4,4,10,0,3,180,1,0,47,4,0,0,0,0,0,3,4,0,67,0,0,0,6,4,7,20,9,12,14,0,0,367,1,2,1,14
1968,48,0,2,352,17,0,53,0,6,115,0,0,513,8,81,10,0,95,4,2,10,0,3,179,0,0,46,16,0,0,0,0,0,3,4,0,68,0,0,1,8,4,11,20,9,12,12,0,0,376,1,2,1,14
1969,52,0,3,368,20,0,54,0,7,111,0,0,532,8,84,10,0,100,4,2,7,0,3,173,0,1,61,6,0,0,0,0,0,4,5,0,72,0,0,1,4,4,11,20,9,12,10,0,0,378,1,2,1,15
1970,62,0,2,416,21,0,55,0,7,102,0,0,546,8,80,10,0,103,4,1,7,0,4,182,1,0,70,8,0,0,0,0,0,4,5,0,66,0,0,1,11,5,10,19,9,12,9,0,0,382,1,2,1,15
1971,69,0,3,441,32,0,58,0,1,102,0,0,457,8,81,11,0,104,4,3,8,0,6,173,1,0,73,9,0,0,0,0,0,5,5,0,62,0,0,1,6,5,13,19,9,12,12,1,0,386,2,3,1,15
1972,64,0,3,434,20,0,44,0,0,104,0,0,454,8,80,11,0,101,4,3,8,0,1,183,1,0,74,10,0,0,0,0,0,4,5,0,73,0,0,1,3,7,13,19,8,11,13,1,0,384,2,3,0,14
1973,66,1,2,434,16,0,43,0,2,103,0,0,475,8,82,11,0,102,4,5,9,0,1,191,1,3,70,2,0,0,0,0,0,0,5,0,61,0,0,1,4,10,11,18,5,10,10,0,0,360,3,3,0,16
1974,67,1,2,421,16,0,40,0,0,105,0,0,482,8,84,10,0,87,4,4,7,0,5,203,0,0,87,3,0,0,0,0,0,0,5,0,57,0,0,1,5,10,8,18,6,11,10,1,0,273,2,2,0,15
1975,69,1,2,429,19,0,41,0,0,104,0,0,496,8,89,9,0,69,5,2,7,0,6,202,1,4,94,3,0,0,0,0,0,0,6,0,50,0,0,1,10,8,8,18,6,11,10,0,0,240,2,3,0,16
1976,66,1,2,448,21,1,30,0,0,111,0,0,542,8,92,8,0,59,5,3,7,0,5,214,1,3,76,1,0,0,0,0,0,0,7,0,52,0,0,2,4,7,6,18,6,11,5,0,0,254,3,3,0,16
1977,85,1,4,516,27,0,38,0,0,113,0,0,558,8,95,8,0,63,7,1,8,0,6,230,1,5,63,0,0,0,0,0,0,0,8,0,57,0,0,2,9,5,6,16,8,13,9,0,0,257,2,3,0,17
1978,61,1,4,502,27,0,41,0,0,112,0,0,580,9,95,8,0,82,9,2,9,0,6,214,1,3,72,1,0,0,0,0,0,0,6,0,62,0,0,2,10,5,6,14,7,12,8,0,0,281,3,1,0,19
1979,62,1,4,505,31,0,36,0,0,123,0,0,572,9,98,7,0,80,9,2,9,0,6,217,1,2,68,1,0,0,0,0,0,0,5,0,57,0,0,5,9,5,6,15,7,13,8,0,0,291,5,2,0,19
1980,58,1,3,491,26,0,34,0,0,125,0,0,553,8,73,7,0,93,9,2,9,0,6,224,1,0,68,1,0,0,0,0,0,0,5,0,65,0,0,2,10,4,6,18,5,11,11,0,0,301,6,2,0,18
1981,63,1,2,488,33,0,29,0,0,154,0,0,464,8,79,7,0,91,9,2,9,0,7,228,1,0,72,1,0,0,0,0,0,0,5,0,73,0,0,2,11,4,6,21,5,12,17,0,0,303,7,3,0,12
1982,65,1,2,464,31,0,29,0,0,171,0,0,376,9,77,6,0,91,9,2,9,0,6,215,1,1,65,1,0,0,0,0,0,0,4,0,68,0,0,2,11,4,6,21,5,12,19,1,0,384,7,3,0,13
1983,62,1,2,438,42,0,27,0,0,150,0,0,397,9,75,6,0,77,9,2,8,0,7,201,1,0,68,1,0,0,0,0,0,0,4,0,58,0,0,2,10,4,6,21,5,11,24,0,0,363,4,3,0,10
1984,58,0,0,431,20,0,28,0,0,175,0,0,352,9,71,6,0,76,9,1,8,0,5,224,1,1,107,1,0,0,0,0,0,0,4,0,58,0,0,2,11,3,6,21,5,10,19,0,0,359,5,3,0,13
1985,59,0,1,520,24,0,35,0,0,175,0,0,353,9,61,6,0,79,8,1,7,0,9,184,1,2,79,1,0,0,0,0,0,0,5,0,58,0,0,2,10,4,8,21,5,9,31,0,0,318,4,3,0,14
1986,65,1,0,536,21,0,30,0,0,164,0,0,363,8,63,6,0,75,6,0,7,0,9,174,1,3,106,1,0,0,0,0,0,0,5,0,52,0,0,2,12,3,7,19,4,6,23,1,0,345,5,4,0,13
1987,77,2,6,631,20,1,40,0,0,222,0,0,243,10,65,6,0,92,8,2,10,0,16,202,1,2,121,1,0,2,0,34,0,4,5,0,57,0,0,1,22,3,9,20,4,6,12,0,0,369,10,4,0,18
1988,61,1,4,599,14,1,41,0,0,244,0,0,328,9,61,6,0,93,8,2,10,0,17,187,1,1,101,1,0,1,0,45,1,5,5,0,53,1,1,1,17,3,11,21,4,7,19,0,0,383,9,4,0,18
1989,56,1,5,563,30,1,37,0,0,268,0,0,342,9,60,6,0,98,9,2,10,1,19,195,1,3,106,1,0,2,0,30,1,7,10,0,59,1,0,4,22,4,12,22,4,7,10,0,0,399,11,4,0,19
1990,56,1,4,596,28,2,44,0,0,201,0,0,418,8,43,6,0,104,10,2,12,1,20,182,1,1,117,1,0,2,0,31,0,7,12,0,60,1,0,5,17,4,15,22,5,7,12,0,0,402,12,5,0,20
1991,52,0,5,601,34,7,49,0,0,154,0,0,437,7,42,6,0,108,10,3,11,1,21,185,1,0,106,1,0,3,0,27,1,6,11,0,52,2,0,6,22,4,13,23,5,7,12,0,0,401,9,4,0,18
1992,54,0,3,552,33,10,40,0,0,130,0,0,531,6,43,6,0,104,10,3,10,0,21,180,1,0,87,2,0,3,0,50,0,6,11,0,47,2,0,6,22,4,11,23,5,7,6,0,0,401,8,4,0,17
1993,60,0,4,564,18,13,42,0,0,295,0,0,350,7,44,6,0,103,10,2,12,0,16,181,1,4,100,1,0,3,0,49,0,6,9,0,52,2,1,6,23,4,12,22,4,7,13,0,0,405,8,4,0,21
