year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,88,0,303,0,6,0,0,6,4,0,7,6,7,670,257,0,0,5,0,263,0,0,0,18,68,20,0,0,0,0,0,0,0,20,0,43,0,0,0,0,0,0,0,0,8,101,46,0,279,0,0,3,6
1962,0,80,0,321,0,8,0,0,6,4,0,6,9,6,654,316,0,0,5,0,167,0,0,0,17,66,20,0,0,0,0,0,0,0,22,0,42,0,0,0,0,0,0,0,0,4,98,49,0,278,0,0,3,6
1963,0,66,0,307,0,4,0,0,7,4,0,7,9,6,720,285,0,0,2,0,118,0,0,0,18,64,19,0,0,0,0,0,0,0,9,0,41,0,0,0,0,0,0,0,0,4,99,49,0,286,0,0,3,6
1964,0,61,0,313,0,4,0,0,6,4,0,7,12,6,731,296,0,0,3,0,79,0,0,0,17,68,19,0,0,0,0,0,0,0,10,0,40,0,0,0,0,0,0,0,0,4,100,49,0,280,0,0,3,6
1965,0,63,0,293,0,4,0,0,6,4,0,7,17,6,763,322,0,0,3,0,72,0,0,0,17,66,19,0,0,0,0,0,0,0,9,0,39,0,0,0,0,0,0,0,0,5,97,47,0,298,0,0,4,6
1966,0,69,0,292,0,4,0,0,6,5,0,8,22,7,696,352,0,0,3,0,76,0,0,0,17,64,20,0,0,0,0,0,0,0,10,0,38,0,0,0,0,0,0,0,0,6,101,47,0,309,0,0,4,6
1967,0,80,0,301,0,3,0,0,6,4,0,9,38,7,485,438,0,0,3,0,64,0,0,0,25,72,16,0,0,0,0,0,0,0,9,0,44,0,0,0,0,0,0,0,0,5,98,46,0,333,0,0,4,7
1968,0,87,0,300,0,2,0,0,6,4,0,8,29,7,679,481,0,0,3,0,65,0,0,0,22,66,17,0,0,0,0,0,0,0,7,0,33,0,0,0,0,0,0,0,0,7,98,45,0,266,0,0,4,7
1969,2,92,1,283,0,2,0,0,6,5,0,10,29,8,637,505,0,0,0,0,71,0,0,0,24,56,19,0,0,0,0,0,0,0,16,0,35,0,0,0,0,0,0,0,0,11,98,44,0,274,0,0,4,7
1970,4,105,1,289,0,2,0,0,6,5,0,11,25,8,579,564,0,0,1,0,91,1,0,0,23,54,24,0,0,0,0,0,0,0,15,0,34,0,0,0,0,0,0,0,0,9,96,44,0,295,0,0,4,7
1971,5,131,2,279,0,3,0,0,7,5,0,12,15,6,358,710,0,0,3,0,107,13,0,0,23,51,29,0,0,0,0,0,0,0,14,0,45,0,0,0,0,0,0,0,0,16,98,35,0,293,0,0,4,7
1972,3,119,2,301,0,2,0,0,7,5,0,9,8,9,433,661,0,0,4,0,84,18,0,0,16,54,28,0,0,0,0,0,0,0,17,0,47,0,0,0,0,0,0,0,0,14,100,34,0,288,0,0,4,7
1973,12,120,7,276,0,3,0,0,7,5,0,10,12,8,513,675,0,0,10,0,80,22,0,0,28,46,28,0,0,0,0,0,0,0,11,0,36,0,0,0,0,0,0,0,0,17,97,20,0,314,0,0,4,7
1974,6,130,3,291,0,2,0,0,7,5,0,12,22,9,406,730,0,0,2,0,83,17,0,0,51,47,31,0,0,0,0,0,0,0,12,0,36,0,0,0,0,0,1,0,0,15,96,33,0,321,0,0,4,7
1975,16,126,4,307,0,3,0,0,7,5,0,14,17,14,368,754,0,0,11,0,76,7,0,0,51,42,34,0,0,0,0,0,0,0,18,0,33,0,0,0,0,0,1,0,0,12,95,39,0,365,0,0,4,7
1976,17,111,3,314,0,3,0,0,7,3,0,10,19,19,536,655,0,0,19,0,82,2,0,0,62,33,27,0,0,0,0,0,0,0,15,0,34,0,2,0,0,0,1,0,0,11,97,46,0,354,0,0,4,7
1977,16,90,5,297,0,3,0,0,7,5,0,13,20,13,574,531,0,0,20,0,47,18,0,0,40,25,36,0,0,0,0,0,0,0,10,0,28,0,2,0,0,0,1,0,0,27,100,13,0,409,0,0,4,7
1978,16,92,7,310,0,3,0,0,6,5,0,11,18,5,504,534,0,0,50,0,50,17,0,0,27,24,55,0,0,0,0,0,0,0,8,0,54,0,2,0,0,0,1,0,0,13,97,38,0,441,1,0,3,7
1979,11,88,4,312,0,3,0,0,7,5,0,11,22,4,627,499,0,0,49,0,59,17,0,0,34,23,31,0,0,0,0,0,0,0,16,0,27,0,2,0,0,0,1,0,0,13,97,40,0,364,1,0,3,7
1980,13,84,5,310,0,3,0,0,6,7,0,14,21,5,614,474,0,0,50,0,56,16,0,0,36,19,46,0,0,0,0,0,0,0,4,0,30,0,3,0,0,0,1,0,0,13,96,33,0,404,1,0,3,7
1981,20,36,5,322,0,3,0,0,8,6,0,11,22,5,649,226,0,0,34,0,10,289,0,0,32,8,54,0,0,0,0,0,0,0,11,0,31,0,6,1,0,0,2,0,0,12,96,8,0,461,3,0,3,12
1982,25,39,7,304,0,2,0,0,6,6,0,12,24,5,641,240,0,0,18,0,6,331,0,24,30,6,49,0,0,0,0,0,0,0,5,0,20,0,3,0,0,0,2,0,0,12,97,4,0,512,2,0,3,10
1983,12,49,5,315,0,2,0,0,6,6,0,6,24,4,580,308,0,0,18,0,3,336,0,24,8,4,49,0,0,0,0,0,0,0,6,0,12,0,3,0,0,0,2,0,0,12,95,3,0,493,2,0,3,9
1984,15,63,7,272,0,2,0,0,6,5,0,12,27,4,542,377,0,0,29,0,22,294,0,46,8,6,60,0,0,0,0,0,0,0,8,0,25,0,4,0,0,0,2,0,0,11,101,9,0,478,6,0,3,9
