"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,0,2,1,160,0,15,21,492,0,48,0,805,11,0,0,0,36,10,0,0,0,0,0,0,3,315,30,0,0,0,22,0,0,0,66,0,44,0,0,0,0,27,4,3,33,81,0,0,0,48,0,3,0,5
1962,0,2,1,165,1,15,20,486,0,45,0,858,12,0,0,0,35,12,0,0,0,0,0,0,4,323,31,0,0,0,22,0,0,0,97,0,47,0,0,0,0,35,4,3,34,80,0,0,0,57,0,3,0,5
1963,0,2,1,167,1,15,21,475,0,65,0,842,17,0,0,0,27,13,0,0,0,0,0,0,5,307,31,0,0,0,21,0,0,0,90,0,50,0,0,0,0,40,4,3,30,80,0,0,0,65,0,3,0,5
1964,0,2,1,164,1,15,26,489,0,56,0,798,15,0,0,0,24,14,0,0,0,0,0,0,5,297,32,0,0,0,21,0,0,0,88,0,59,0,0,0,0,49,5,3,26,79,0,0,0,65,0,3,0,5
1965,0,2,1,167,1,15,29,473,0,60,0,758,14,0,0,0,24,16,0,0,0,0,0,0,5,309,32,0,0,0,20,0,0,0,91,0,61,0,0,0,0,54,5,3,22,78,0,0,0,61,0,3,0,5
1966,0,2,1,163,1,15,49,509,0,67,0,720,17,0,0,0,26,17,0,0,0,0,0,0,5,247,33,0,0,0,18,0,0,0,97,0,53,0,0,0,0,57,5,3,19,77,0,0,0,61,0,3,0,5
1967,0,2,1,162,1,15,63,490,0,56,0,705,37,0,0,0,26,17,0,0,0,0,0,0,6,238,33,0,0,0,17,0,0,0,88,0,52,0,0,0,0,71,5,3,17,76,1,0,0,69,0,3,0,5
1968,0,2,1,163,1,14,24,493,0,59,0,708,21,0,0,0,28,17,0,0,0,0,0,0,6,247,34,0,0,0,32,0,0,0,82,0,35,0,0,0,0,85,5,3,16,75,0,0,0,60,0,3,0,6
1969,0,2,1,142,2,14,24,497,0,61,0,682,35,0,0,0,27,17,0,0,0,0,0,0,7,230,33,0,0,0,44,0,0,0,74,0,35,0,0,0,0,95,5,3,15,74,0,0,0,54,0,3,0,5
1970,1,2,1,144,2,15,23,473,0,63,0,622,32,0,0,0,27,17,0,0,0,0,0,0,8,212,33,0,0,0,52,0,0,0,67,0,34,0,0,0,0,104,5,3,14,73,0,0,0,69,1,3,0,5
1971,0,2,1,139,2,14,25,463,0,73,0,583,30,0,0,0,26,17,0,0,0,0,0,0,9,178,34,0,0,0,51,0,0,0,68,0,33,0,0,0,0,104,5,3,15,72,0,0,0,57,1,3,0,5
1972,0,2,1,149,3,14,25,425,0,69,0,491,33,0,0,0,26,17,0,0,0,0,0,0,9,150,34,0,0,0,50,0,0,0,69,0,23,0,0,0,0,103,5,3,15,71,0,0,0,73,1,2,0,5
1973,0,2,1,141,3,21,20,386,0,63,0,455,40,0,0,0,28,14,0,0,0,0,0,0,11,152,33,0,0,0,51,0,0,0,63,0,18,0,0,0,0,94,4,3,13,65,0,0,0,66,1,2,0,4
1974,0,2,0,117,4,34,40,388,0,55,0,472,34,0,0,0,27,15,0,0,0,0,0,0,14,169,33,0,0,0,40,0,0,0,65,0,18,0,0,0,0,94,4,3,14,63,0,0,0,58,1,2,0,4
1975,0,2,0,123,4,17,26,373,0,56,0,469,24,0,0,0,27,15,0,0,0,0,0,0,13,149,34,0,0,0,32,0,0,0,66,0,18,0,0,0,0,105,4,3,15,70,0,0,0,56,0,2,0,5
1976,0,2,1,124,4,16,27,353,0,56,0,445,25,0,0,0,26,15,0,0,0,0,0,0,14,139,35,0,0,0,25,0,0,0,68,0,18,0,0,0,0,105,4,3,16,71,0,0,0,62,0,3,0,5
1977,0,1,1,132,4,17,15,339,0,47,0,441,36,0,0,0,26,15,0,0,0,0,0,0,17,166,29,0,0,0,28,0,0,0,64,0,19,0,0,0,0,108,4,3,16,72,0,0,0,59,0,3,0,5
