year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,18,0,48,427,15,0,550,0,0,18,5,0,1217,3,0,0,0,41,0,0,0,0,0,0,0,0,0,1,0,2,0,0,133,11,19,39,2,0,0,4,0,0,127,0,0,0,0,0,0,103,2,7,9,36
1962,23,0,59,430,16,0,551,0,0,17,5,0,1209,3,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,1,0,0,171,10,19,41,2,0,0,4,0,0,131,0,0,0,0,0,0,114,2,9,8,33
1963,24,0,59,405,17,0,544,0,0,37,5,0,1207,4,0,0,0,37,0,0,0,0,0,0,0,0,0,1,0,1,0,0,179,7,20,41,2,0,0,4,0,0,134,0,0,0,1,0,0,127,2,12,9,34
1964,25,0,58,428,18,0,527,0,0,31,5,0,1210,3,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,190,9,16,42,1,0,0,4,0,0,137,0,0,0,1,0,0,141,2,12,9,33
1965,26,0,59,437,19,0,520,0,0,32,7,0,1199,5,0,0,0,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,190,11,17,42,2,0,0,4,0,0,139,0,0,0,1,0,0,159,2,11,10,29
1966,27,0,58,444,21,0,517,0,0,31,7,0,1185,6,0,0,0,57,0,0,0,0,0,0,0,0,0,1,0,0,0,3,183,11,20,42,1,0,0,5,0,0,142,0,0,0,1,0,0,168,2,16,12,38
1967,30,0,53,477,23,0,511,0,0,33,6,0,1164,8,0,0,0,37,0,0,1,0,0,0,0,0,0,1,0,0,0,7,193,10,22,39,1,0,0,4,0,0,145,0,0,0,1,0,0,158,2,12,12,34
1968,32,0,59,466,24,0,496,0,0,33,7,0,1168,9,0,0,0,28,0,0,1,0,0,0,0,0,0,1,0,0,0,7,204,11,23,33,1,0,0,3,0,0,150,0,0,0,1,0,0,183,2,6,14,38
1969,36,0,60,488,25,0,482,0,0,34,6,0,1160,11,0,0,0,47,0,0,0,0,0,0,0,0,0,1,0,1,0,7,190,11,22,33,1,0,0,3,0,0,154,0,0,0,1,0,0,196,2,9,14,33
1970,39,0,57,523,29,0,413,0,0,35,6,0,1086,7,0,0,0,24,0,0,0,0,0,0,0,0,0,1,0,1,0,14,191,9,23,30,1,0,0,4,0,0,114,0,0,0,1,0,0,205,2,10,14,33
