year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,10,0,134,375,23,1,0,0,76,0,5,24,0,7,0,34,0,0,48,1,0,1245,1,0,50,6,0,365,1,0,9,9,4,43,31,4,39,0,1,1,0,1,1,0,0,59,0,1,0,142,1,9,19,40
1962,10,0,128,403,22,1,0,0,81,0,5,21,0,7,0,26,0,0,50,1,0,1205,1,0,49,5,0,361,0,0,7,17,3,37,30,4,31,0,1,1,0,1,1,0,0,54,0,1,0,143,0,11,18,41
1963,11,0,122,423,20,1,0,0,74,0,4,22,0,6,1,24,0,0,52,1,0,1192,1,0,43,6,0,361,1,0,18,17,2,35,32,3,33,0,1,1,0,1,1,0,0,65,0,0,0,128,1,12,21,49
1964,10,0,124,432,28,1,0,0,77,0,5,27,0,6,1,12,0,0,52,1,0,1220,2,1,31,7,0,388,0,0,11,7,4,35,41,3,31,0,1,1,0,1,1,0,0,71,0,0,0,148,0,13,22,53
1965,10,0,128,475,18,2,0,0,77,0,5,25,0,8,1,14,0,0,54,1,0,1220,3,1,24,9,0,371,0,0,6,18,2,38,38,3,35,0,1,1,0,2,1,0,0,67,0,0,0,172,0,11,23,52
1966,11,0,130,495,25,2,0,0,84,0,5,27,0,11,1,7,0,0,45,1,0,1169,4,1,21,8,0,380,0,0,11,18,2,40,41,3,32,0,2,2,0,1,1,0,0,73,0,1,0,194,0,13,25,57
1967,11,0,124,514,28,3,0,0,81,0,3,20,0,12,0,9,0,0,52,1,0,1185,6,0,21,8,0,375,0,0,11,13,4,45,41,3,35,0,2,2,0,0,2,0,0,91,0,1,0,195,0,14,24,57
1968,10,0,134,507,29,4,0,0,90,0,3,24,0,12,0,9,0,0,51,0,0,1148,6,1,29,9,0,432,0,0,8,18,1,44,40,2,29,0,2,2,0,0,1,0,0,89,0,0,0,196,1,12,31,61
1969,6,0,137,530,27,4,0,0,76,0,3,24,0,12,0,8,0,0,50,0,0,1143,6,1,19,8,0,434,0,0,11,15,1,39,39,1,34,0,1,2,0,0,1,0,0,97,0,0,0,186,1,13,36,65
1970,7,0,125,554,27,2,0,0,71,0,3,24,0,12,0,10,0,0,45,0,0,1168,5,1,23,9,0,469,0,0,15,9,1,40,39,2,35,0,2,2,0,0,1,0,0,102,0,1,0,207,1,17,44,66
1971,14,0,99,581,25,2,0,0,70,0,2,22,0,13,1,11,0,0,40,0,0,1112,5,1,24,9,0,542,0,0,11,8,2,40,35,1,28,0,2,2,0,0,1,0,0,95,0,0,0,229,1,14,48,67
1972,11,0,91,578,19,3,0,0,67,0,4,24,0,15,1,25,0,0,40,0,0,1124,6,1,28,11,0,495,0,0,11,6,3,41,35,1,28,0,2,2,0,1,1,0,0,100,0,1,0,235,1,14,37,67
1973,11,0,97,655,26,1,0,2,70,0,4,26,0,17,1,16,0,1,45,0,0,1154,8,1,35,9,0,566,0,0,11,5,2,46,39,1,31,0,2,2,1,1,1,0,0,110,0,1,0,276,1,15,51,71
1974,16,0,109,644,20,0,0,0,70,0,4,30,0,21,1,15,0,0,55,0,0,1121,8,1,37,9,0,502,0,0,11,10,2,43,37,1,27,0,2,2,0,1,1,0,0,108,0,0,0,285,0,16,68,69
1975,18,0,102,637,20,0,0,0,64,0,3,19,0,19,1,15,0,0,45,0,0,1122,12,1,37,11,0,519,0,0,16,10,2,48,39,1,26,0,2,2,1,1,1,0,0,115,0,1,0,271,0,15,66,70
1976,12,0,101,667,16,0,0,0,67,0,2,25,0,19,0,18,0,0,40,0,0,1114,7,1,41,8,0,500,0,0,12,10,4,46,35,1,26,0,2,2,1,0,1,0,0,122,0,1,0,291,0,15,32,71
1977,21,0,89,660,15,1,0,0,59,0,3,22,0,25,0,15,0,0,43,0,0,1118,8,1,39,7,0,544,0,0,9,5,3,40,34,1,18,0,2,1,1,1,1,0,0,122,0,1,0,306,0,14,41,65
1978,26,0,93,683,13,4,0,0,56,0,2,19,0,27,0,14,0,0,41,0,0,1067,8,1,39,7,0,524,0,0,10,3,1,48,33,1,23,0,2,1,1,2,1,0,0,118,0,1,0,313,1,15,62,71
1979,29,0,83,700,17,5,0,0,55,0,3,15,0,33,0,15,0,0,36,0,0,1033,9,1,38,5,0,525,0,0,11,3,2,37,38,1,30,0,2,3,1,2,1,0,0,124,0,1,0,322,0,15,61,71
1980,26,0,96,678,19,0,0,0,62,0,2,31,0,34,0,17,0,0,40,0,0,937,8,1,42,6,0,515,0,0,9,3,6,47,31,1,31,0,3,3,1,1,1,0,0,141,0,1,0,251,0,15,49,75
1981,30,0,99,674,25,0,0,0,83,0,5,33,0,41,2,11,0,0,47,0,0,1007,6,1,64,4,0,491,0,0,9,2,4,56,25,0,27,0,3,3,1,0,1,0,0,140,0,1,0,303,0,16,68,77
1982,33,0,100,705,15,0,0,0,71,0,3,35,0,38,1,18,0,0,51,1,0,1034,6,1,40,4,0,516,0,0,10,3,8,52,26,0,23,0,3,3,1,0,1,0,0,138,0,1,0,305,1,15,59,72
1983,32,0,101,749,25,0,0,0,81,0,5,31,0,37,4,20,0,0,52,1,0,1009,4,1,36,7,0,487,0,0,9,5,27,51,29,0,22,0,4,3,1,0,1,0,0,139,0,0,0,308,1,15,55,70
1984,34,0,103,770,20,1,0,0,76,0,4,39,0,38,4,20,0,0,47,1,0,1056,4,1,34,4,0,496,0,0,11,2,54,50,27,1,17,0,4,4,1,0,1,0,0,132,0,1,0,320,0,15,75,73
1985,36,0,91,767,15,1,0,0,78,0,4,35,0,42,11,26,0,0,53,1,0,984,3,1,33,11,0,505,0,1,9,1,67,48,25,2,17,0,5,4,1,0,1,0,0,130,0,1,0,328,1,16,77,72
1986,34,0,99,734,12,1,0,0,73,0,3,29,0,40,1,46,0,1,47,1,0,911,3,1,46,11,0,453,0,1,9,3,59,49,26,0,28,0,5,3,1,0,1,0,0,134,0,0,0,327,0,14,51,70
1987,39,0,74,735,17,2,0,0,83,0,2,24,0,44,1,41,0,0,47,1,0,1002,2,1,55,10,0,456,0,1,15,3,84,42,28,0,21,0,7,4,1,1,1,0,0,140,0,2,0,331,1,14,44,75
1988,47,0,88,720,22,4,0,0,99,0,7,38,0,59,1,44,0,0,48,2,0,984,4,1,60,13,0,461,0,1,14,10,80,60,25,1,20,0,6,4,1,1,1,0,0,137,0,1,0,323,1,14,59,74
1989,54,0,79,762,24,7,0,0,75,1,8,45,1,50,1,62,0,0,45,2,0,1004,4,2,80,9,0,443,0,1,17,10,79,54,27,0,19,0,8,4,1,1,1,0,0,143,0,0,0,339,3,15,65,73
