year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,29,0,8,289,2,38,0,0,30,0,0,2,1,1,0,153,0,0,1253,0,4,30,1,15,5,39,1,0,0,0,0,0,0,1,43,0,9,0,1,2,1,3,0,0,257,18,21,88,0,73,3,0,0,21
1962,29,0,7,296,2,37,0,0,34,0,0,2,1,1,0,134,0,0,1249,0,4,32,1,13,5,36,2,0,0,0,0,0,0,1,34,0,8,0,1,2,1,3,0,0,258,21,21,83,0,70,3,0,1,21
1963,33,0,6,296,2,36,0,0,33,0,0,2,1,2,1,136,0,0,1270,0,4,36,1,14,1,39,1,0,0,0,0,0,0,1,39,0,7,0,1,3,1,3,0,0,270,22,21,92,0,70,3,0,1,21
1964,30,0,6,298,2,35,0,0,37,0,0,2,1,1,2,166,0,0,1300,0,4,30,0,15,2,45,1,0,0,0,0,0,0,1,35,0,8,0,1,4,1,3,0,0,265,22,21,92,0,74,3,0,1,22
1965,21,0,5,272,2,35,0,0,36,0,0,2,1,2,2,148,0,0,1293,0,3,34,0,13,2,46,2,0,0,0,0,0,0,1,37,0,7,1,0,3,1,3,0,0,302,21,20,90,0,72,3,0,1,22
1966,19,0,4,310,2,36,0,0,39,0,0,1,1,2,2,163,0,0,1252,0,4,38,1,17,3,47,1,0,0,0,0,0,0,1,31,0,8,0,1,4,0,3,0,0,246,21,20,90,0,65,3,1,1,22
1967,17,0,4,307,2,36,0,0,37,0,0,1,5,2,0,163,0,0,1285,0,4,28,1,14,5,48,1,0,0,0,0,0,0,1,44,0,8,1,1,3,0,3,0,0,255,22,20,90,0,60,2,1,0,21
1968,16,0,5,306,1,44,0,0,38,0,0,4,4,2,1,158,0,0,1285,0,3,34,1,14,4,45,1,0,0,0,0,0,0,1,49,0,8,0,1,3,0,3,1,0,295,21,20,89,0,69,2,0,0,21
1969,16,0,5,288,1,57,0,0,39,0,0,5,4,2,1,154,0,0,1300,0,3,26,0,19,9,46,1,0,0,0,0,0,0,1,50,0,8,1,1,2,0,3,0,0,300,20,20,88,0,70,3,1,0,20
1970,16,0,4,281,1,56,0,0,39,0,0,6,4,2,1,115,0,0,1312,0,2,37,1,14,9,49,1,0,0,0,0,0,0,1,40,0,8,1,1,1,0,3,0,0,300,17,19,81,0,80,3,1,0,20
1971,16,0,4,267,1,55,0,0,41,0,0,5,5,2,1,113,0,0,1384,0,2,41,0,22,9,44,9,0,0,0,0,0,0,1,45,0,7,1,1,1,0,3,0,0,284,22,19,74,0,98,3,1,1,19
1972,16,0,3,271,1,52,0,0,41,0,0,7,5,2,0,106,0,0,1340,0,3,51,0,20,7,48,6,0,0,0,0,0,0,1,38,0,6,1,0,1,0,3,0,0,293,24,17,69,0,97,2,1,1,20
1973,17,0,3,263,1,61,0,0,42,0,0,7,5,2,0,106,0,0,1367,0,1,36,0,18,6,49,4,0,0,0,0,0,0,1,30,0,6,1,0,1,0,3,0,0,282,20,16,53,0,103,3,1,1,19
1974,17,0,2,255,1,93,0,0,55,0,0,9,6,3,0,114,0,0,1374,0,2,15,1,14,18,42,3,0,0,0,0,0,0,1,34,0,7,1,0,1,0,3,0,0,290,20,14,56,0,115,2,1,1,19
1975,16,0,3,260,1,87,0,0,53,0,0,8,8,3,0,111,0,0,1337,0,2,14,1,18,14,44,1,0,6,0,0,2,0,1,40,0,10,1,0,1,0,3,0,0,304,20,15,57,0,119,2,1,1,19
1976,17,0,2,250,0,68,0,0,56,0,0,6,4,4,0,122,0,0,1352,0,0,14,0,19,33,44,0,0,3,0,0,0,0,1,42,0,15,2,0,1,0,3,0,0,295,22,14,93,0,123,2,1,1,19
1977,15,0,3,224,1,49,0,0,47,0,0,7,4,4,0,103,0,0,1311,0,0,51,0,16,21,44,1,0,9,0,0,0,0,1,34,0,11,1,0,2,0,3,0,0,297,22,9,75,0,126,2,0,2,18
1978,17,0,2,283,1,42,0,0,46,0,0,7,4,4,0,95,0,0,1263,0,1,52,1,16,21,45,0,0,9,0,0,0,0,1,31,0,7,1,0,2,0,3,0,0,314,28,11,61,0,114,2,0,2,18
1979,15,0,1,262,1,43,0,0,38,0,0,5,4,4,0,95,0,0,1247,0,1,50,3,24,32,37,1,0,9,0,0,0,0,1,38,0,8,1,0,2,0,3,1,0,306,28,12,66,0,110,2,1,0,17
1980,14,0,2,259,1,46,0,0,41,0,0,5,5,4,0,104,0,0,1258,0,1,31,0,26,39,35,1,0,8,0,0,0,0,1,34,0,7,2,0,2,0,3,1,0,327,25,12,66,0,103,2,1,0,17
1981,17,0,1,263,1,50,0,0,39,0,0,5,4,3,0,96,0,0,1252,0,1,70,0,29,41,28,0,0,5,0,0,0,0,1,34,0,6,2,0,3,0,3,1,0,314,23,11,69,0,105,2,1,0,17
1982,13,0,1,254,1,50,0,0,40,0,0,5,4,2,0,87,0,0,1191,0,1,29,2,26,30,27,0,0,3,0,0,0,0,1,34,0,6,1,0,3,0,3,1,0,289,29,11,60,0,98,1,1,1,17
1983,14,0,1,250,1,49,0,0,41,0,0,5,4,3,0,100,0,0,1321,0,1,26,0,26,29,26,0,0,5,0,0,1,0,1,30,0,7,1,0,3,0,3,1,0,303,37,12,76,0,87,2,1,1,17
1984,11,0,1,252,1,35,0,0,41,0,0,5,4,3,0,101,0,0,1254,0,3,15,0,26,26,25,3,0,8,0,0,1,0,1,30,0,8,1,0,3,0,3,1,0,378,36,13,74,0,79,2,1,1,16
1985,12,0,1,248,1,34,0,0,41,0,0,5,4,3,13,100,0,0,1246,0,1,24,0,25,28,24,0,0,7,0,0,0,0,1,27,0,7,1,0,4,0,2,1,0,364,35,12,70,0,88,2,1,1,16
1986,14,0,1,252,1,33,0,0,41,0,0,6,4,3,0,107,0,0,1217,0,1,37,0,25,25,25,0,0,5,0,0,0,0,1,34,0,7,0,0,4,0,3,1,0,380,34,12,71,0,85,2,0,1,16
1987,13,0,1,250,1,32,0,0,40,0,0,6,4,3,0,102,0,0,1153,0,1,38,0,24,20,24,0,0,5,0,0,7,0,1,32,0,7,1,0,3,0,3,1,0,370,34,12,69,0,82,2,0,1,16
1988,13,0,1,250,1,31,0,0,40,0,0,6,4,2,0,89,0,0,1065,0,1,35,0,24,22,21,0,0,5,0,0,7,0,1,29,0,7,1,0,3,0,2,1,0,383,34,12,67,0,77,2,1,1,15
1989,14,0,1,243,1,29,0,0,39,0,0,6,3,3,0,89,0,0,1112,0,1,23,0,24,23,22,0,0,5,3,0,8,0,1,29,0,6,1,0,3,1,2,0,0,364,33,12,67,0,72,2,0,1,15
1990,14,0,1,242,1,30,0,0,39,0,0,6,3,3,0,79,0,0,1074,0,1,51,0,26,22,17,1,0,5,6,0,9,0,1,23,0,6,1,0,3,1,3,1,0,397,30,13,66,0,70,2,0,1,15
1991,12,0,1,236,1,28,0,0,38,0,0,5,3,2,1,79,0,0,990,0,1,39,0,23,21,18,1,0,5,8,0,9,0,1,43,0,7,0,0,3,0,2,1,0,388,30,13,64,0,72,2,0,1,14
1992,12,0,1,235,1,28,0,0,37,0,0,5,3,2,1,84,0,0,1022,0,1,42,0,20,20,12,0,0,14,1,0,9,0,1,44,1,7,1,1,3,0,2,1,0,372,29,13,58,0,70,2,0,1,14
1993,10,0,1,230,1,28,0,0,36,0,0,5,3,2,0,82,0,0,1008,0,1,53,0,23,19,18,0,0,7,1,0,9,0,1,43,1,7,0,1,3,0,2,1,0,369,29,13,62,0,77,2,0,1,14
1994,12,0,1,222,1,24,0,0,34,0,0,5,3,2,0,84,0,0,973,0,1,36,0,21,19,14,0,0,15,0,0,8,0,1,40,1,6,0,1,3,0,2,1,0,363,27,13,67,0,79,2,0,1,13
1995,12,0,1,219,1,26,0,0,33,0,0,5,3,2,2,91,0,0,952,0,1,53,0,22,23,14,0,0,15,1,0,7,4,1,40,1,6,0,1,3,0,2,1,0,365,26,14,52,0,77,2,0,1,13
1996,12,0,1,218,1,27,0,0,33,0,0,5,3,3,1,93,0,0,967,0,1,39,0,21,18,19,0,0,13,2,0,7,0,1,40,1,6,1,1,2,0,2,1,0,357,26,14,56,0,77,2,0,1,13
1997,9,0,1,220,1,28,0,0,32,0,0,4,3,2,0,86,0,0,975,0,0,36,0,19,17,17,0,0,10,1,0,20,2,2,41,1,6,1,2,2,0,2,1,0,358,25,15,56,0,75,2,0,1,13
1998,9,0,1,200,1,27,0,0,31,0,0,4,3,2,0,73,0,0,982,0,0,44,0,18,17,16,0,0,8,0,0,22,0,2,41,1,6,1,1,2,0,2,1,0,374,25,15,54,0,79,1,0,1,12
1999,9,0,1,190,1,26,0,0,31,0,0,4,3,5,0,82,0,0,981,0,0,48,0,18,15,17,0,0,10,1,0,25,0,2,36,2,6,1,1,3,0,2,1,0,366,22,15,53,0,78,1,0,1,12
2000,8,0,1,177,1,28,0,0,30,0,0,4,3,5,0,79,0,0,998,0,0,50,0,18,3,16,2,0,5,0,0,43,2,2,36,2,5,0,0,4,0,2,1,0,359,21,15,61,0,76,1,0,1,11
2001,6,0,1,151,1,28,0,0,29,0,0,4,2,5,1,81,0,0,1028,0,0,54,0,19,3,15,0,0,5,0,0,46,2,2,35,2,5,1,0,4,0,2,1,0,366,21,15,51,0,55,1,0,1,11
2002,5,0,1,147,1,27,0,0,30,0,0,4,2,4,0,74,0,0,1049,0,0,43,0,18,1,15,4,0,4,0,0,50,0,1,35,2,4,0,1,4,0,2,1,0,345,20,16,46,0,43,1,0,1,11
2003,3,0,1,145,0,26,0,0,29,0,0,4,2,5,1,139,0,0,1034,0,0,56,0,19,2,15,1,0,4,1,0,51,1,1,34,2,4,0,1,4,0,2,1,0,290,16,16,45,0,68,1,0,1,11
2004,2,0,1,146,0,26,0,0,29,0,0,4,2,5,0,148,0,0,1045,0,0,48,0,17,1,13,0,0,4,0,0,49,3,1,34,4,4,1,0,4,1,2,1,0,279,20,16,48,0,67,1,0,1,11
