year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,151,0,39,6,0,249,5,0,10,0,11,13,0,214,0,0,14,0,0,0,0,0,0,0,7,0,0,10,0,0,2,0,0,627,79,7,0,0,0,0,227,13,75,317,5,0,0,0,3,0,0,0,19
1962,0,149,0,41,7,0,238,5,0,13,0,10,20,0,210,0,0,14,0,0,0,0,0,0,0,7,0,0,10,0,0,2,0,0,616,71,6,0,0,0,0,223,12,74,312,5,0,0,0,5,0,0,0,18
1963,0,153,0,43,7,0,231,5,0,5,0,10,22,0,211,0,0,14,0,0,0,0,0,0,0,6,0,0,10,0,0,2,0,0,573,84,6,0,0,0,0,219,13,76,306,5,0,0,0,5,0,0,0,18
1964,0,161,0,44,7,0,271,5,0,6,0,11,21,0,222,0,0,15,0,0,0,0,0,0,1,9,0,0,10,0,0,2,0,0,635,89,6,0,0,0,0,227,13,78,309,5,0,0,0,1,0,0,0,19
1965,0,161,0,52,7,0,263,5,0,7,0,11,25,0,218,0,0,15,0,0,0,0,0,0,1,9,0,0,10,0,0,2,0,0,607,93,6,0,0,0,0,223,13,77,303,5,0,0,0,6,0,0,0,19
1966,0,163,0,51,7,8,262,5,0,5,0,12,29,0,214,0,0,15,0,0,0,0,0,0,0,9,0,0,11,0,0,2,0,0,592,93,6,0,0,0,0,219,13,68,298,5,0,0,0,7,0,0,0,18
1967,0,158,0,50,7,2,271,5,0,1,0,10,26,0,209,0,0,16,0,0,0,0,0,0,2,14,0,0,11,0,0,2,0,0,630,91,6,0,0,0,0,218,13,71,299,5,0,0,0,8,0,0,0,18
1968,0,160,0,54,7,3,277,5,0,9,0,10,34,0,209,0,0,16,0,0,0,0,0,0,2,15,0,0,13,0,0,2,0,0,646,89,6,0,0,0,0,214,13,73,293,5,0,0,0,8,0,0,0,18
1969,0,156,0,60,6,0,284,5,0,5,0,10,25,0,206,0,0,16,0,0,0,0,0,0,3,14,1,0,16,0,0,2,0,0,618,46,6,0,0,0,0,210,12,66,288,5,0,0,0,8,0,0,0,18
1970,0,153,0,58,8,0,291,5,0,8,0,9,34,0,200,0,0,16,0,0,0,0,0,0,3,12,0,0,17,0,0,2,0,0,642,71,6,0,0,0,0,194,12,65,271,5,0,0,0,9,0,0,0,18
1971,0,155,0,62,8,0,295,5,0,4,0,9,31,0,202,0,0,17,0,0,0,0,0,0,3,14,0,0,17,0,0,2,0,0,644,72,6,0,0,0,0,197,13,65,274,5,0,0,0,9,0,0,0,18
1972,0,139,0,61,9,1,262,4,0,13,0,8,29,0,178,0,0,17,0,0,0,0,0,0,2,14,1,0,20,0,0,2,0,0,587,64,6,0,0,0,0,174,10,58,245,4,0,0,0,9,0,0,0,18
1973,0,157,0,64,11,0,297,5,0,9,0,9,19,0,204,0,0,17,0,0,0,0,0,0,2,16,0,0,19,0,0,2,0,0,633,73,5,0,0,0,0,197,13,66,276,5,0,0,0,7,0,0,0,18
1974,0,145,0,67,12,0,233,4,0,11,0,7,21,0,203,0,0,18,0,0,0,0,0,0,2,17,0,0,13,0,0,2,0,0,538,56,5,0,0,0,0,197,9,52,219,4,0,0,0,7,0,0,0,18
1975,0,155,0,70,13,0,293,5,0,11,0,9,25,0,201,0,0,18,0,0,0,0,0,0,1,18,0,0,15,0,0,2,0,0,648,71,5,0,0,0,0,195,12,65,273,5,0,0,0,6,0,0,0,19
1976,0,153,0,75,15,2,292,5,0,11,0,5,29,0,198,0,0,18,0,0,0,0,0,0,0,18,0,0,16,0,0,2,0,0,652,72,5,0,0,0,0,195,13,65,273,4,0,0,0,6,0,0,0,19
1977,0,156,0,71,16,2,289,5,0,11,0,8,27,0,203,0,0,19,0,0,0,0,0,0,2,19,0,0,16,0,0,2,0,0,657,73,5,0,0,0,0,191,14,65,272,4,0,0,0,10,0,0,0,19
1978,0,136,0,70,16,3,323,5,0,9,0,6,29,0,168,0,0,19,0,0,0,0,0,0,1,11,0,0,24,0,0,1,0,0,573,53,6,0,0,0,0,211,9,60,360,4,0,0,0,12,0,0,0,19
1979,0,179,0,69,15,4,265,5,0,13,0,20,34,0,175,0,0,19,0,0,0,0,0,0,2,15,0,0,19,0,0,1,0,0,550,59,6,0,0,0,0,176,11,57,291,4,0,0,0,15,0,0,0,19
1980,0,164,0,70,19,7,267,4,0,13,0,13,42,0,154,0,0,18,0,0,0,0,0,0,2,18,1,0,19,0,0,1,0,0,569,50,5,0,0,0,0,179,9,54,302,3,0,0,0,19,0,0,0,20
1981,0,172,0,59,19,5,270,5,0,10,0,17,37,0,171,0,0,18,0,0,0,0,0,0,2,21,0,0,18,0,0,2,0,0,560,57,4,0,0,0,0,194,11,55,292,4,0,0,0,15,0,0,0,21
1982,0,163,0,65,18,10,258,4,0,9,0,15,33,0,163,0,0,18,0,0,0,0,0,0,2,18,0,0,19,0,0,0,0,0,523,54,5,0,0,0,0,187,10,53,279,4,0,0,0,20,0,0,0,19
1983,0,156,0,63,16,3,257,5,0,11,0,14,37,0,150,0,0,17,0,0,0,0,0,0,2,19,0,0,16,0,0,1,0,0,494,55,5,0,0,0,0,181,10,52,276,4,0,0,0,19,0,0,0,19
1984,0,148,0,64,19,8,232,4,0,23,0,14,28,0,150,0,0,17,0,0,0,0,0,0,2,18,0,0,19,0,0,0,0,0,426,29,3,0,0,0,0,199,10,52,275,4,0,0,0,23,0,0,0,21
1985,0,168,0,59,20,4,255,5,0,20,0,16,42,0,168,0,0,17,0,0,0,0,0,0,2,20,0,0,19,0,0,1,0,0,501,54,4,0,0,0,0,191,11,54,286,4,0,0,0,28,0,0,0,21
1986,0,168,0,62,22,1,258,5,0,19,0,15,29,0,171,0,0,17,0,0,0,0,0,0,2,21,0,0,13,0,0,1,0,0,505,54,4,0,0,0,0,204,11,57,305,4,0,0,0,36,0,0,0,20
1987,0,166,0,56,20,1,257,5,0,26,0,15,27,0,169,0,0,17,0,0,0,0,0,0,2,21,0,0,12,0,0,1,0,0,486,54,4,0,0,0,0,202,11,57,303,4,0,0,0,33,0,0,0,20
1988,0,166,0,61,20,0,256,5,0,31,0,14,32,0,169,0,0,17,0,0,0,0,0,0,2,20,0,0,14,0,0,1,0,0,457,54,4,0,0,0,0,203,10,57,301,4,0,0,0,36,0,0,0,19
1989,0,165,0,54,20,0,245,5,0,33,0,12,18,0,165,0,0,17,0,0,0,0,0,0,2,18,0,0,10,0,0,1,0,0,356,53,4,0,0,0,0,191,10,55,297,4,0,0,0,33,0,0,0,20
1990,0,161,0,59,21,0,237,5,0,33,0,13,34,0,163,0,0,17,0,0,0,0,0,0,2,18,0,0,13,0,0,1,0,0,457,52,5,0,0,0,0,187,10,54,296,4,0,0,0,31,0,0,0,20
1991,0,161,0,56,22,0,238,5,0,35,0,13,49,0,164,0,0,17,0,0,0,0,0,0,1,18,1,0,16,0,0,1,0,0,451,52,4,0,0,0,0,189,10,54,297,4,0,0,0,30,0,0,0,21
1992,0,162,0,59,23,0,222,5,0,34,0,10,32,0,164,0,0,17,0,0,0,0,0,0,2,18,0,0,15,0,0,1,0,0,444,52,4,0,0,0,0,191,10,55,299,4,0,0,0,30,0,0,0,21
1993,0,149,0,57,23,0,212,4,0,38,0,8,34,0,158,0,0,16,0,0,0,0,0,0,2,17,0,0,16,0,0,1,0,0,424,51,3,0,0,0,0,189,11,52,286,4,0,0,0,30,0,0,0,21
1994,0,131,0,52,27,1,206,4,0,34,0,10,32,0,162,0,0,15,0,0,0,0,0,0,1,12,0,0,16,0,0,1,0,0,406,32,3,0,0,0,0,229,5,37,250,4,0,0,0,33,0,0,0,21
1995,0,125,0,47,27,1,198,5,0,26,0,8,35,0,170,0,0,16,0,0,0,0,0,0,0,16,0,0,17,0,0,1,0,0,378,49,4,0,0,0,0,214,8,39,276,4,0,0,0,35,0,0,0,21
1996,0,127,0,39,24,0,192,4,0,32,0,7,17,0,200,0,0,15,0,0,0,0,0,0,0,12,0,0,16,0,0,1,0,0,398,49,3,0,0,0,0,230,8,36,273,4,0,0,0,34,0,0,0,19
1997,0,139,0,41,22,0,193,5,0,47,0,10,20,0,175,0,0,15,0,0,0,0,0,0,0,13,0,0,15,0,0,0,0,0,376,49,3,0,0,0,0,248,12,40,275,5,0,0,0,31,0,0,0,19
1998,0,120,0,42,20,1,186,3,0,46,0,15,28,0,176,0,0,15,0,0,0,0,0,0,1,11,0,0,15,0,0,1,2,0,375,48,3,0,0,0,0,266,4,29,237,5,0,0,0,40,0,0,0,20
1999,0,115,0,37,18,0,188,3,0,45,0,10,21,0,213,0,0,15,0,0,0,0,0,0,1,11,1,0,10,0,0,1,0,0,298,43,3,0,0,0,0,263,3,34,292,6,0,0,0,39,0,0,0,20
2000,0,118,0,37,16,1,177,3,0,43,0,17,25,0,211,0,0,15,0,0,0,0,0,0,1,10,3,0,10,0,0,1,0,0,303,38,2,0,0,0,0,275,3,30,269,4,0,0,0,40,0,0,0,21
2001,0,114,0,36,12,2,161,3,0,50,0,17,20,0,223,0,0,15,0,0,0,0,0,0,1,10,15,0,10,0,0,2,0,0,285,42,3,0,0,0,0,293,4,31,300,4,0,0,0,28,0,0,0,21
2002,0,115,0,36,13,2,171,3,0,47,0,17,14,0,231,0,0,15,0,0,0,0,0,0,1,9,10,0,8,0,0,3,1,0,282,50,3,0,0,0,0,292,4,30,293,4,0,0,0,29,0,0,0,20
2003,0,107,0,39,15,7,205,3,0,43,0,16,13,0,234,0,0,15,0,0,0,0,0,0,0,9,7,0,11,0,0,3,0,0,260,53,3,0,0,0,0,275,4,28,289,4,0,0,1,27,0,0,0,23
