year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,14,0,58,1162,11,17,0,0,13,0,1,16,0,52,0,1,0,4,43,0,0,681,0,1,0,18,0,3,0,0,0,1,128,1,7,3,9,0,1,2,0,0,0,7,2,81,0,61,0,370,4,5,4,17
1962,15,0,58,1108,10,11,0,0,13,0,1,15,0,37,0,11,0,4,44,0,0,677,0,0,0,12,0,2,0,0,0,1,139,1,9,3,5,0,1,2,0,0,0,7,2,66,0,37,0,387,3,5,4,16
1963,16,0,63,1116,10,14,0,0,13,0,1,16,0,49,0,13,0,4,48,0,0,722,0,1,0,10,0,2,0,0,0,2,139,2,8,3,5,0,1,2,0,0,0,5,1,70,0,59,0,351,3,5,4,15
1964,16,0,58,1173,10,16,0,0,13,0,1,16,0,39,0,15,0,4,49,0,0,837,0,1,0,12,0,2,0,0,0,1,131,1,8,4,7,0,1,1,0,0,0,6,3,63,0,53,0,376,3,6,4,14
1965,16,0,62,1095,10,13,0,0,12,0,1,15,0,39,0,34,0,4,50,0,0,760,0,0,0,8,0,2,0,0,0,1,132,0,9,4,6,0,1,1,0,0,0,4,1,62,0,39,0,375,3,5,4,13
1966,16,0,65,1072,11,14,0,0,12,0,1,16,0,27,0,25,0,4,54,0,0,812,0,0,0,11,0,2,0,0,0,4,124,0,6,4,3,0,2,1,0,0,0,7,3,68,0,53,0,371,4,4,4,13
1967,17,0,59,994,11,17,0,0,15,0,1,18,0,24,0,57,0,3,52,0,0,792,0,0,0,11,0,2,0,0,0,1,130,0,5,4,3,0,1,1,0,0,0,5,0,60,0,46,0,348,3,4,4,13
1968,17,0,57,1153,12,8,0,0,16,0,1,18,0,32,0,28,0,4,52,0,0,830,0,0,0,9,0,3,0,0,0,1,125,0,7,5,4,0,1,1,0,0,0,4,2,18,0,31,0,329,3,4,4,14
1969,18,0,53,1180,13,16,0,0,19,0,1,18,0,34,0,31,0,3,55,0,0,825,0,0,0,7,0,3,0,0,0,1,117,0,5,5,5,0,1,1,0,0,0,5,2,82,0,47,0,368,3,5,5,13
1970,17,0,62,1244,13,16,0,0,22,1,1,19,0,38,0,32,0,4,56,0,0,826,0,0,0,10,0,3,0,0,0,1,122,1,8,5,4,0,1,1,0,0,0,5,2,62,0,51,0,372,3,6,5,15
1971,18,0,63,1109,12,13,0,0,16,1,1,18,0,41,0,42,0,3,60,0,0,822,0,1,0,7,0,3,0,0,0,1,123,1,5,5,3,0,1,1,1,0,0,5,0,75,0,54,0,336,4,5,6,15
1972,17,0,62,1059,11,7,0,0,20,1,1,18,0,40,0,33,0,4,62,0,0,814,0,0,0,9,0,3,0,0,0,113,110,0,5,5,3,0,1,1,0,0,0,3,0,49,0,42,0,369,3,6,6,15
1973,18,0,62,1016,10,5,0,0,12,1,0,17,0,36,0,49,0,5,65,0,0,799,0,0,0,6,0,3,0,0,0,40,121,0,5,5,3,0,1,1,0,0,0,3,1,78,0,46,0,337,3,6,6,15
1974,18,0,64,1099,11,3,0,0,19,0,1,15,0,32,0,57,0,5,97,0,0,750,0,0,0,7,0,3,0,0,0,46,120,0,5,5,3,0,1,1,0,0,0,5,2,66,0,50,0,389,3,6,7,15
1975,20,0,62,1121,9,2,0,0,13,0,0,15,0,30,0,64,0,5,93,0,0,797,0,0,0,7,0,4,0,0,0,106,115,0,6,5,3,0,1,1,0,0,0,6,1,59,0,50,0,349,3,6,7,15
1976,20,0,56,1086,9,5,0,0,9,1,1,15,0,30,0,53,0,5,95,0,0,747,0,0,0,10,0,4,0,0,0,50,121,1,6,6,3,0,1,1,0,0,0,8,1,78,0,37,0,391,3,6,8,15
1977,20,0,49,1062,10,3,0,0,10,0,0,12,0,27,0,96,0,5,84,0,0,700,0,1,0,4,3,4,0,0,0,26,118,1,8,7,6,0,1,0,0,0,0,7,2,54,0,30,0,315,4,6,8,14
1978,20,0,33,1037,11,8,0,0,11,0,1,10,0,29,0,100,0,4,91,0,0,703,0,1,0,7,0,4,0,0,0,38,128,1,7,6,5,0,0,1,0,0,0,7,1,44,0,36,0,320,3,7,9,15
1979,21,0,56,1029,12,15,0,0,11,0,1,12,0,30,0,167,0,0,93,0,0,706,0,1,0,10,0,5,0,0,0,46,130,1,7,6,5,0,1,1,0,0,0,7,1,59,0,36,0,375,3,7,9,15
1980,28,0,40,1056,11,20,0,0,10,2,1,17,0,33,0,140,0,0,78,0,0,751,0,1,0,5,0,6,0,0,0,46,122,1,7,7,5,0,1,1,0,0,0,7,1,60,0,36,0,336,3,7,10,15
1981,25,0,45,1066,10,20,0,0,9,1,2,16,0,31,0,187,0,0,74,0,0,708,0,2,0,3,0,6,0,0,0,29,108,1,7,6,4,0,1,1,0,0,0,7,2,71,0,36,0,348,4,8,9,16
1982,24,0,50,1091,15,17,0,0,9,1,3,21,0,31,0,128,0,0,75,0,0,678,0,1,0,3,2,6,0,0,0,26,114,1,7,6,4,0,1,1,0,0,0,7,1,71,0,35,0,323,3,8,8,16
1983,24,0,56,921,16,13,0,0,10,1,1,15,0,32,0,122,0,1,75,0,0,691,0,1,0,3,1,5,0,0,0,29,91,1,7,7,3,0,1,1,0,0,0,5,2,67,0,35,0,299,3,6,7,16
1984,24,0,76,944,17,13,0,0,9,1,4,16,0,32,0,162,0,2,79,0,0,691,0,1,0,3,0,5,0,0,0,13,99,1,8,7,5,0,1,1,0,0,0,6,1,71,0,35,0,306,3,6,6,16
1985,24,0,58,923,15,15,0,0,7,1,2,13,0,32,0,152,0,2,81,0,0,701,0,1,0,4,0,6,0,0,0,21,102,1,7,6,4,0,1,1,0,0,0,7,1,77,0,35,0,305,3,7,5,16
1986,24,0,58,889,15,16,0,0,7,1,2,10,0,31,0,155,0,0,87,0,0,716,1,2,0,3,1,6,0,0,0,17,100,1,7,7,4,0,1,1,0,0,0,6,1,56,0,35,0,263,1,7,5,16
1987,25,0,59,959,13,18,0,0,13,1,4,16,0,29,0,176,0,0,78,0,0,657,0,1,0,3,1,6,0,0,0,28,100,1,10,8,6,0,1,1,0,0,0,7,1,58,0,34,0,263,2,7,4,17
1988,25,0,68,945,11,17,0,0,16,1,4,11,0,33,0,173,0,0,76,0,0,653,0,2,0,4,2,6,0,0,0,33,105,1,7,7,7,0,1,1,0,0,0,5,1,60,0,34,0,252,2,6,4,15
1989,25,0,53,906,14,16,0,0,15,1,1,12,0,34,0,149,0,0,81,0,0,651,0,2,0,4,2,6,0,0,0,32,106,2,7,7,5,0,1,1,0,0,0,4,1,62,0,36,0,227,3,7,4,16
1990,22,0,59,830,11,14,0,0,18,1,3,10,0,29,0,177,0,0,103,0,0,688,0,3,0,4,4,5,0,0,0,11,114,4,10,5,7,0,2,1,0,1,0,5,1,87,0,12,0,240,4,5,3,14
