year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1981,74,1,28,1129,188,1,6,0,0,49,182,0,782,25,5,0,0,18,0,1,6,0,1,0,0,6,42,0,0,85,0,21,95,12,1,3,4,0,0,1,1,0,146,0,0,0,4,2,0,426,0,8,5,29
1982,72,1,41,1104,196,0,20,0,7,35,175,0,810,34,2,0,0,23,0,1,5,0,0,0,0,1,63,0,0,54,0,22,104,12,1,4,4,0,1,2,2,0,145,0,0,0,4,2,0,428,1,10,5,42
1983,67,1,40,1132,199,3,6,0,1,38,179,0,783,28,2,0,0,28,0,2,4,0,0,1,0,7,45,0,0,93,0,21,79,13,1,3,5,0,1,2,0,0,145,0,0,0,5,3,0,408,0,8,4,41
1984,66,1,25,1151,189,1,7,0,11,41,186,0,801,28,3,0,0,27,0,2,4,0,0,1,0,8,8,0,0,149,0,18,71,11,1,2,5,0,0,1,2,0,149,0,0,0,5,2,0,407,0,10,3,51
1985,71,1,26,1163,176,1,6,0,8,39,185,0,808,28,5,0,0,26,0,2,5,0,0,0,0,7,24,0,0,139,0,18,69,8,1,5,7,0,0,2,1,0,144,0,0,0,5,3,0,380,6,9,4,48
1986,69,1,27,1154,182,1,6,0,0,40,181,0,809,35,5,0,0,27,1,2,5,0,0,1,0,11,51,1,0,103,0,13,94,11,1,7,9,0,0,2,1,0,147,0,0,0,5,3,0,403,1,8,4,51
1987,67,1,24,1164,175,1,6,0,11,42,172,0,833,30,5,0,0,20,1,2,5,0,0,0,0,9,10,1,0,158,0,14,87,11,1,4,7,0,1,2,0,0,143,0,0,0,5,3,0,398,1,10,4,61
1988,67,1,33,1189,178,1,6,0,10,43,171,0,844,26,6,0,0,25,1,1,5,0,0,0,0,14,8,1,0,152,0,16,106,9,1,5,7,0,1,2,2,0,152,0,0,0,6,3,0,433,1,10,5,45
1989,67,1,23,1183,178,1,6,0,10,43,182,0,853,40,5,0,0,31,0,1,5,0,0,2,0,15,5,1,0,185,0,19,79,14,1,6,7,0,1,2,1,0,150,0,0,0,5,3,0,420,1,10,5,43
1990,66,1,27,1159,183,1,5,0,1,60,165,0,866,34,3,0,0,26,0,1,3,0,0,0,0,9,7,0,0,208,0,23,75,14,1,8,9,0,1,1,0,0,149,0,0,0,5,3,0,480,1,10,4,38
1991,66,1,23,982,172,1,5,0,11,28,143,0,855,34,6,0,0,24,1,1,4,0,0,0,0,6,15,0,0,177,0,7,56,8,1,7,8,0,0,3,0,0,147,0,0,0,4,2,0,445,2,10,5,34
1992,66,1,26,953,170,1,5,0,10,28,143,0,748,22,12,0,0,26,1,1,4,0,0,0,0,3,24,0,0,170,0,8,62,10,1,7,9,0,1,2,0,0,146,0,0,0,5,3,0,442,6,9,4,27
1993,52.5,0,13.6,909.2,176.5,3.3,1.7,0,1.7,37.5,64.9,0,649.9,20.6,9.9,0,0,20.3,0,1,8.3,0.7,1.4,2.4,0,9.6,10.4,0.7,11.2,213.5,0,24.2,62.2,10.7,1.3,10.7,12.4,0,1,1.3,0.7,0,180.9,0,0,0,9.8,3,0,347.4,12.7,7.7,3.3,37
1994,52.4,0,17,802.3,186,0.7,1.7,0,4.4,32,102.7,0,779.1,9.6,16.7,0,0,22.3,0.7,1,12,1,1,1.3,0,9.7,5.7,0.7,19.8,205.2,0,51.4,42.3,10.7,2.3,20.3,13.4,0,0.3,2,1,0,137.5,0,0,0,10.1,3,0,340.9,13.4,8,3.7,35.6
1995,49.7,0,18,811.1,177.8,1.3,1.7,0,4.4,43,149.7,0,741.1,11.9,20.6,0.3,0,22.3,0,0.3,12.6,1,1,1,0,7.4,6.9,0,12.5,252,0,17.8,44.2,10.7,3.3,8.3,11.8,0,1,3.6,0,0,142.6,0,0,0,12.1,3.7,0,402.3,18,8.3,4,36.7
1996,61.6,0,25.5,810.4,178.8,1.3,2.7,0,2.3,47.7,134.5,0,773.4,18.3,21.3,0.3,0,24,0,1,12.3,1.7,2.7,2.3,0,18.6,6.1,0,26.9,210.1,0,37.9,45.9,12.3,2.3,17.3,8,0,1,5.6,0.3,0,146.7,0,0,0,12.4,4,0,400.1,37.5,9.3,3.7,41.3
1997,70.7,0,19.6,789.6,191.3,2,3.1,0,1.7,42.1,121,0,752.7,15.2,18.7,0,0,24.7,0.3,1,12.3,1,2.1,3.3,0,18.6,6,0.7,28.2,239.1,0,29.7,40.8,11,1.7,14.5,7.3,0,1,4.3,0.3,0,146,0,0,0,12.1,4.3,0,401.9,22,8.3,3.7,41.7
1998,57,0,20.3,823.4,181.9,2,3.4,0,1,47.1,107.2,0,755.5,23.9,16.3,0,0,24.5,0.3,1,11.7,1,3.1,3,0,17.6,8.4,0.7,28.9,259,0.3,40,45.8,12.3,2.3,11.4,7,0,0.3,2.3,0.3,0,144,0,0,0,12.7,4,0,392,18.8,9.3,4.7,42.4
1999,58,0,18,829.2,182.5,2,3.4,0,2,45.5,88.4,0,711,20.8,18.7,0,0,24.7,0.3,1,10.3,1.7,2.4,3,0,14.3,11.1,0.7,24.9,234.4,0.3,37.1,41,11.6,2,9,7.3,0,0.3,2.3,0.3,0,143,0,0,0,20.8,4.7,0,362.4,19.5,8.7,5.3,45.8
2000,55.3,0.3,22.4,767.1,181.5,2.6,3.8,0,4.4,47.1,57.9,0,747,21.5,14.7,0,0,24.7,0.3,1,10.3,1,2.4,3.3,0,15,6.6,1.7,0,258.6,0.3,57.2,34.2,10.3,2.7,8.4,6.3,0,1,3,0.3,0,139.2,0,0,0,19.8,4,0,368.8,17.4,7.7,6,39.4
2001,51,0.3,25.7,782.2,180.9,3.3,3.5,0,1.7,45.1,87.8,0,751.2,15.8,13.7,0,0,19.3,0,1,9.3,2,2.7,3,0,17,8.7,2.3,0,231.8,0.3,88,40,11.3,2.7,8.3,6.6,0,1,3,0.7,0,138.7,0,0,0,27.9,4.7,0,371.1,18.3,8,5.7,37.7
2002,47.9,0.3,22.9,788.7,183.6,7.8,3.5,0,2.3,49.5,73.2,0,775.5,23.8,13.7,0.3,0,24,1,0.7,10.6,2,3.7,2.7,0,18.3,7.7,3,1.3,221.6,0.3,73,45.3,12.6,2.4,5.7,7,0,1,3.6,0.7,0,144.6,0,0,0,31.3,4.7,0,394.1,17.7,6.7,5.3,36.7
2003,47.8,0.3,24.9,784.7,183.5,13.7,3.5,0,2.3,50.8,77.1,0,764.5,22.5,14.7,0,0,23.7,1,1,12.3,2,2,3.3,0,16.3,3.4,4,38.6,165.4,0.3,82.1,90.5,14.6,2,11,6.3,0,1,3.6,0.7,0,137.8,0,0,0,29.6,4.3,0,402.2,23.6,6.7,5.7,36.7
2004,54.1,0.3,27.5,797.2,190.7,5.2,3.5,0,2,50.5,96.5,0,801,18.8,14.3,0,0,27.9,1,1,12.9,2,4.7,2.7,0,16.6,3.3,8.9,35.9,133.3,0.3,89.5,69.2,14.3,3.3,9.3,6,0,1,4.6,0.7,0,127.9,0,0,0,37.1,4.3,0,411.3,32.5,8.3,6.3,38.4
2005,47.5,0.3,26.2,829.4,182.3,6.9,3.5,0,4,38.7,81.1,0,843.3,20.1,11,0,0,25.3,1,1,11,2,5.1,3.7,0,15.3,5.9,7.3,40.5,168.1,0.3,74.2,85.5,12.7,3,14.5,7.7,0,1,4.3,0.3,0,131.3,0,0,0,29.9,4.3,0,323.6,36.9,6.3,7,41
2006,52.8,0.3,27.3,801.3,186.1,12.8,2.1,0,6.3,48,35,0,816.8,14.8,12,0,0,18.8,1,1,11,2.7,6.4,3.3,0,15.7,7.9,6.6,34.7,176.2,0.3,115.5,111,17.6,1.7,14.5,6.7,0,1,3,1.3,0,113.7,0,0,0,64.9,4.3,0,282.3,32.1,6.7,7,42
2007,58.6,0.7,30.2,828.4,173.1,11.4,3.1,0,5,45.3,63.2,0,794.7,13.8,13,0,0,16.5,1,1,11.7,2.7,5.7,2.7,0,14.3,3,7.9,25.5,242.1,0.3,61.3,70.2,18.3,2.7,14.2,5,0,1,2.7,1.7,0,118.6,0,0,0,34.9,5.7,1,300,29.8,6.7,7,42.7
2008,59.6,0.7,31.2,821.3,178.9,8.7,2.4,0,6.3,47.7,63.4,0,770.6,16.2,15.7,0,0,21.1,1,0.7,9.7,3.7,5.7,2.7,0,13.7,4.6,10.2,21,265.6,0.3,69.1,69,18.6,2.7,13.9,5.7,0,1,2.7,1.3,0,117.2,0,0,0,26.4,4.4,0.7,311.3,36.1,7,7.3,45.8
2009,52.6,1,26.6,834.1,173.5,6.7,0.7,0,8.3,40.7,66.1,0,761.8,21,16.3,0,0,19.7,1,1,10.3,2,6.7,3.7,0,11.3,10.5,9.9,23.6,315.1,0.3,57.6,57.1,17.9,2.3,13.9,6.3,0,1,3,1.3,0,109.6,0,0,0,28.1,3.7,0,331.8,39.9,6.7,7,44.1
