year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,2,0,14,161,1,1,0,16,14,0,0,7,0,357,0,57,0,1,5,1,19,1009,1,5,10,13,2,36,0,4,0,28,38,4,2,4,27,0,0,1,1,2,3,1,0,12,0,0,0,287,2,2,4,18
1962,2,0,11,157,0,1,0,14,12,0,0,8,0,510,0,154,0,1,5,1,39,712,1,4,6,27,3,36,0,7,0,39,33,7,1,2,42,0,0,1,1,2,3,1,0,14,0,0,0,305,2,3,2,22
1963,2,0,13,152,1,1,0,19,12,0,0,7,0,416,0,128,0,1,5,1,31,878,1,3,15,4,5,30,0,0,1,46,29,7,2,6,37,0,0,1,1,2,3,1,0,20,0,0,0,284,2,3,1,22
1964,2,0,12,150,2,1,0,20,20,0,0,7,0,448,0,143,0,1,6,0,36,900,1,8,6,17,14,40,0,0,0,27,15,6,3,7,36,0,0,1,1,2,3,1,0,11,0,0,0,279,1,5,5,26
1965,2,0,14,156,1,1,0,21,17,0,0,5,0,390,1,118,1,1,6,1,30,1010,1,3,30,4,3,30,0,0,0,45,6,5,1,8,41,0,0,1,1,2,3,1,0,19,0,0,0,262,1,5,6,20
1966,2,0,12,161,1,1,0,19,15,0,0,9,0,444,1,167,1,1,9,0,21,810,1,1,22,2,3,35,0,21,0,16,47,5,2,9,40,0,0,1,1,3,3,1,0,21,0,0,0,268,1,4,7,21
1967,2,0,9,170,1,1,0,18,15,0,0,12,0,420,1,131,1,1,9,1,21,947,2,1,11,3,12,17,0,10,0,7,57,3,3,9,36,0,0,1,2,2,3,1,0,15,0,0,0,263,1,4,4,19
1968,2,0,10,181,1,1,0,21,15,0,0,13,0,374,1,104,1,1,8,1,28,987,1,1,11,1,2,34,0,7,0,40,60,4,2,10,34,0,0,1,1,3,3,1,0,5,0,0,0,260,0,5,4,17
1969,1,0,9,181,1,1,0,19,15,0,0,9,0,454,1,139,1,1,10,0,21,1087,1,1,19,1,2,36,0,11,0,8,71,4,2,8,34,0,0,1,0,2,3,1,0,26,0,0,0,262,0,5,4,18
1970,1,0,7,187,1,1,0,21,15,0,0,12,0,517,0,128,1,1,6,4,21,1000,1,1,10,1,2,35,0,11,0,51,52,2,1,2,25,0,0,1,1,3,3,1,0,20,0,0,0,270,0,5,3,21
