year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,42,0,50,0,41,13,0,21,0,0,0,7,1,5,116,328,0,16,0,468,17,0,4,0,97,19,0,250,0,8,6,0,30,0,0,44,0,0,0,0,5,0,0,181,1,12,6,72,15,0,6,2,31
1962,0,43,0,49,0,42,13,0,21,0,0,0,7,1,6,101,311,0,32,0,521,19,0,4,0,126,20,0,252,0,8,8,0,29,0,0,44,0,0,0,0,5,0,0,182,1,15,6,70,20,0,6,2,30
1963,0,42,0,51,0,41,12,0,21,0,0,0,7,2,6,116,327,0,24,0,457,10,0,4,0,107,22,0,249,0,9,5,0,30,0,0,56,0,0,0,0,5,0,0,183,1,15,6,88,15,0,6,2,31
1964,0,42,0,55,0,41,12,0,21,0,0,0,6,2,6,108,296,0,26,0,466,8,0,4,0,94,20,0,248,0,9,8,0,31,0,0,54,0,0,0,0,5,0,0,183,1,15,6,96,14,0,6,2,30
1965,0,41,0,56,0,42,12,0,23,0,0,0,6,2,5,111,266,0,27,0,385,10,1,4,0,111,20,0,240,0,9,5,0,31,0,0,55,0,0,0,0,5,0,0,184,1,15,6,112,20,0,6,2,31
1966,0,40,0,54,0,42,12,0,22,0,0,0,6,2,5,91,227,0,22,0,354,27,0,4,0,49,14,0,250,0,8,7,0,31,0,0,41,0,0,0,0,5,0,0,184,1,13,6,128,18,0,6,2,30
1967,0,40,0,54,0,42,11,0,22,0,0,0,6,2,6,86,281,0,43,0,348,19,0,4,0,54,15,0,259,0,12,8,0,31,0,0,41,0,0,0,0,5,0,0,184,1,15,6,140,23,1,6,2,29
1968,0,41,0,52,0,42,11,0,22,0,0,0,6,2,7,100,279,0,38,0,348,16,0,4,0,50,19,0,254,0,9,7,0,31,0,0,46,0,0,0,0,5,0,0,185,1,11,6,144,14,1,5,2,30
1969,0,40,0,58,0,42,11,0,22,0,0,0,6,2,4,109,304,0,34,0,335,26,0,4,0,80,14,0,254,0,9,7,0,32,0,0,74,0,0,0,0,5,0,0,186,1,15,6,167,21,1,5,2,30
1970,0,47,0,60,0,42,16,0,23,0,0,0,7,3,4,125,299,0,36,0,350,35,0,4,0,95,20,0,194,0,3,6,0,23,0,0,68,0,0,0,0,5,0,0,205,1,11,4,201,24,0,5,2,32
1971,0,47,0,64,0,42,15,0,23,0,0,0,7,4,4,107,267,0,40,0,321,51,1,5,0,94,15,0,192,0,5,7,0,22,0,0,66,0,0,0,0,5,0,0,180,1,7,3,159,34,1,6,2,31
1972,0,47,0,62,0,40,15,0,23,0,0,0,6,5,2,50,258,0,45,0,310,40,0,5,0,74,18,0,180,0,6,8,0,22,0,0,24,0,0,0,0,5,0,0,183,1,11,3,110,30,0,6,2,28
1973,0,58,0,65,0,39,15,0,22,0,0,0,6,6,2,65,357,0,47,0,279,49,0,5,1,74,25,0,165,0,7,8,0,23,0,0,36,0,0,0,0,5,0,0,179,1,8,3,108,29,1,6,2,30
1974,0,63,0,65,0,39,14,0,22,0,0,0,6,6,3,40,380,0,51,0,325,38,0,5,2,115,12,0,180,0,6,8,0,21,0,0,84,0,0,0,0,5,0,0,172,1,4,3,108,20,1,5,2,28
1975,0,64,0,67,0,38,14,0,23,0,0,0,6,9,2,102,341,0,38,0,281,46,1,5,4,53,31,0,180,0,6,8,0,21,0,0,63,0,0,0,0,4,0,0,185,1,4,3,127,27,1,5,2,31
1976,0,67,0,78,0,37,14,0,23,0,0,0,6,11,2,80,252,0,35,0,278,77,1,5,4,58,31,0,189,0,7,8,0,20,0,0,56,0,0,0,0,4,0,0,189,1,4,3,94,39,4,5,2,28
1977,0,70,0,84,0,36,13,0,23,0,0,0,6,17,3,49,220,0,93,0,265,85,2,4,5,71,32,0,189,0,6,33,0,19,0,0,30,0,0,0,0,4,0,0,183,1,2,3,88,61,5,5,3,26
1978,0,71,0,98,0,35,13,0,22,0,0,0,5,13,3,49,196,0,120,0,188,134,2,4,4,76,29,0,187,1,6,29,0,20,0,0,36,0,1,0,0,4,1,0,194,1,1,3,78,81,5,5,3,24
1979,0,74,0,93,0,34,15,0,22,0,0,0,5,15,2,40,188,0,136,0,212,89,1,4,1,55,28,1,179,20,7,26,0,19,0,0,45,0,0,0,0,4,1,0,188,1,1,3,69,84,4,5,3,24
1980,0,75,0,110,0,34,14,0,22,0,0,0,5,16,2,52,184,0,145,0,276,109,1,4,2,51,22,1,178,31,7,27,0,19,0,0,41,0,0,0,0,4,1,0,175,1,1,2,67,103,4,5,2,24
1981,0,77,0,113,0,33,14,0,22,0,0,0,5,13,2,63,204,0,179,0,245,113,2,4,1,56,18,0,170,39,7,15,1,20,0,0,37,0,0,0,0,4,1,0,163,1,2,2,64,111,3,5,2,24
1982,0,74,0,115,0,32,14,0,22,0,0,0,5,14,2,69,195,0,161,0,265,111,1,4,1,48,16,0,173,41,7,29,0,18,0,0,41,0,0,0,0,4,1,0,169,1,2,2,65,94,4,4,2,24
