"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,35,0,6,471,4,0,261,0,0,59,0,0,330,1,79,0,0,31,2,2,48,4,0,0,32,15,0,9,14,0,0,4,0,0,73,9,10,0,0,0,0,385,7,0,74,0,0,1,3,134,0,5,9,19
1962,36,0,7,442,4,1,267,0,0,52,0,0,340,1,72,0,0,30,3,2,60,4,0,0,41,21,0,1,30,0,0,5,0,0,68,9,9,0,0,0,0,386,4,0,69,0,0,1,4,147,0,7,9,19
1963,37,0,7,411,5,3,259,0,0,48,0,0,348,1,102,0,0,27,3,2,60,6,0,0,38,16,0,0,36,0,0,7,0,0,69,9,7,0,0,0,0,377,6,0,72,0,0,1,6,151,0,7,9,19
1964,36,0,7,417,5,1,315,0,0,59,0,0,294,1,100,0,0,27,3,2,60,5,0,0,52,51,0,0,31,0,0,34,0,0,54,8,10,0,0,0,0,372,7,0,81,0,0,1,5,176,0,8,9,18
1965,38,0,7,422,5,1,344,0,0,62,0,0,279,1,116,0,0,27,3,2,61,6,0,0,48,50,0,2,32,0,0,36,0,0,71,9,12,0,0,0,0,384,7,0,92,0,0,1,5,191,0,7,9,18
1966,38,0,7,440,6,2,385,0,0,27,0,0,278,1,102,0,0,27,3,2,55,11,0,0,39,49,0,0,30,0,0,31,0,0,69,9,12,0,0,0,0,377,8,0,80,0,0,1,5,207,0,8,9,18
1967,39,0,8,417,6,4,400,0,0,49,0,0,274,1,103,0,0,27,3,2,55,11,0,0,37,47,0,0,32,0,0,32,0,0,72,10,12,0,0,0,0,413,7,0,78,0,0,2,6,153,0,8,9,17
1968,33,0,7,429,6,3,419,0,0,54,0,0,284,1,103,0,0,27,4,2,55,10,0,0,40,43,0,2,31,0,0,42,0,0,76,10,9,0,0,0,0,423,7,0,72,0,0,2,6,169,0,7,9,17
1969,40,0,7,421,7,3,425,0,0,68,0,0,281,1,105,0,0,28,4,2,55,11,0,0,38,40,0,0,32,0,0,62,0,0,73,9,8,0,0,0,0,395,8,0,78,0,0,2,6,176,0,8,9,17
1970,41,1,7,428,9,0,397,0,0,107,0,0,281,0,107,0,0,28,4,2,58,10,0,0,37,39,0,0,31,0,0,51,0,0,95,9,7,0,0,0,0,390,2,0,79,0,0,2,6,195,0,8,9,17
