"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,0,126,0,37,0,0,73,8,0,0,0,238,3,0,421,0,0,1,0,0,0,0,0,0,0,5,8,0,0,0,0,1,0,0,253,86,0,0,0,0,0,121,53,7,345,1,0,0,0,0,0,0,0,18
1962,0,175,0,36,0,0,70,8,0,0,0,313,3,0,494,0,0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,1,0,0,201,92,0,0,0,0,0,126,21,7,302,1,0,0,0,0,0,0,0,17
1963,0,137,0,36,0,0,82,6,0,0,0,331,4,0,374,0,0,1,0,0,0,0,0,0,0,3,8,0,0,0,0,1,0,0,268,99,0,0,0,0,0,190,34,7,257,1,0,0,0,0,0,0,0,17
1964,0,145,0,35,0,0,84,3,0,2,0,320,1,0,438,0,0,1,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,240,98,0,0,0,0,0,154,11,7,268,1,0,0,0,2,0,0,0,17
1965,0,142,0,33,4,0,94,5,0,3,0,285,5,0,455,0,0,1,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,224,113,0,0,0,0,0,153,21,7,271,1,0,0,0,3,0,0,0,17
1966,0,139,0,35,4,0,94,4,0,5,0,280,9,0,443,0,0,2,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,318,153,0,0,0,0,0,165,35,6,266,1,1,0,0,6,0,0,0,17
1967,0,160,0,37,4,0,108,3,0,1,0,286,7,0,556,0,0,2,0,0,0,0,0,0,0,38,5,0,0,0,0,0,0,0,311,129,0,0,0,0,0,186,50,6,260,1,0,0,0,10,0,0,0,17
1968,0,155,0,35,4,0,109,2,0,3,0,260,4,0,558,0,0,2,0,0,0,0,0,0,0,23,10,0,0,0,0,0,0,0,300,110,0,0,0,0,0,183,34,4,258,1,0,0,0,13,0,0,0,17
1969,0,148,0,35,4,0,101,3,0,6,0,233,10,0,549,0,0,2,0,0,0,0,0,0,0,11,8,0,0,0,0,1,0,0,327,143,0,0,0,0,0,215,59,20,268,1,0,0,0,12,0,0,0,16
1970,0,150,0,37,4,3,107,3,0,6,0,253,23,0,537,0,0,3,0,0,0,0,0,0,0,13,10,0,0,0,0,3,0,0,311,109,0,0,0,0,0,254,54,18,272,3,0,0,0,9,0,0,0,16
1971,0,149,0,35,5,1,111,5,0,4,0,253,12,0,529,0,0,2,0,0,0,0,0,0,0,15,8,0,0,0,0,3,0,0,304,107,0,0,0,0,0,266,64,12,258,3,0,0,0,5,0,0,0,16
1972,0,143,0,34,5,1,108,6,0,5,0,238,13,0,514,0,0,3,0,0,0,0,0,0,0,15,8,0,0,0,0,3,0,0,277,121,0,0,0,0,0,243,54,13,259,3,0,0,0,4,0,0,0,16
1973,0,143,0,36,6,1,106,6,0,5,0,233,16,0,523,0,0,3,0,0,0,0,0,0,0,16,8,0,0,0,0,3,0,0,270,116,0,0,0,0,0,244,56,10,256,3,0,0,0,4,0,0,0,17
1974,0,128,0,36,7,0,114,5,0,5,0,203,8,0,473,0,0,5,0,0,0,0,0,0,0,12,4,0,0,0,0,3,0,0,255,122,0,0,0,0,0,234,40,10,356,3,0,0,0,5,0,0,0,16
1975,0,129,0,39,7,12,116,5,0,8,0,202,19,0,482,0,0,5,0,0,0,0,2,0,0,24,19,0,3,0,0,6,0,0,291,112,0,0,0,0,0,248,55,9,380,3,0,0,0,4,0,0,0,17
1976,0,135,0,41,9,3,118,5,0,5,0,220,18,0,489,0,0,5,0,0,0,0,1,0,0,23,18,0,6,0,0,8,0,0,302,108,0,0,0,0,0,253,61,8,378,3,0,0,0,6,0,0,0,17
1977,0,137,0,47,10,6,125,5,0,10,0,226,15,0,493,0,0,5,0,0,0,0,3,0,0,26,16,0,4,0,0,10,0,0,307,102,0,0,0,0,0,242,60,8,370,3,0,0,0,6,0,0,0,17
1978,0,138,0,53,11,3,91,5,0,11,0,238,21,0,486,0,0,6,0,0,0,0,2,0,0,22,13,0,4,0,0,6,0,0,294,89,0,0,0,0,0,232,75,8,394,3,0,0,0,9,0,0,0,17
1979,0,138,0,50,9,2,127,3,0,7,0,230,11,0,492,0,0,6,0,0,0,0,0,0,0,23,8,0,4,0,0,8,0,0,301,62,0,0,0,0,0,248,70,16,418,2,0,0,0,13,0,0,0,17
1980,0,134,0,59,11,3,125,3,0,16,0,219,17,0,486,0,0,6,0,0,0,0,0,0,0,21,5,0,4,0,0,10,0,0,291,53,0,0,0,0,0,271,66,12,406,2,0,0,0,19,0,0,0,16
1981,0,144,0,59,13,3,120,3,0,17,0,233,13,0,470,0,0,6,0,0,0,0,0,0,0,23,5,0,4,0,0,12,0,0,299,53,0,0,0,0,0,260,77,12,377,3,0,0,0,18,0,0,0,16
1982,0,141,0,59,13,6,127,3,0,13,0,235,15,0,527,0,0,8,0,0,0,0,0,0,0,18,7,0,4,0,0,14,0,0,273,51,0,0,0,0,0,229,81,12,394,3,0,0,0,17,0,0,0,15
1983,0,141,0,56,12,5,116,2,0,14,0,233,28,0,508,0,0,9,0,0,0,0,0,0,0,19,9,0,9,0,0,9,0,0,301,40,0,0,0,0,0,235,63,13,400,4,0,0,0,15,0,0,0,14
1984,0,127,0,60,12,9,121,1,0,17,0,213,24,0,455,0,0,9,0,0,0,0,0,0,0,17,8,0,11,0,0,9,0,0,323,37,0,0,0,0,0,247,71,13,343,3,0,0,0,20,0,0,0,13
1985,0,133,0,65,12,6,119,1,0,16,0,218,23,0,485,0,0,9,0,0,0,0,0,0,0,19,11,1,17,0,0,14,0,0,337,38,0,0,0,0,0,216,93,14,355,3,0,0,0,17,0,0,0,11
