year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,7,0,8,624,15,1,12,0,1,23,0,0,1223,10,10,1,0,26,0,0,9,0,8,0,0,15,88,4,0,0,0,109,0,8,17,7,92,0,1,0,1,0,83,2,0,0,18,3,2,367,1,2,8,41
1962,8,0,7,586,15,3,17,0,2,28,0,0,1206,11,8,1,0,25,0,0,10,0,7,0,0,22,104,4,0,0,0,109,0,11,21,7,72,0,1,0,1,0,106,2,0,0,20,3,2,400,1,2,8,42
1963,8,0,7,605,18,2,12,0,1,26,0,0,1238,12,6,1,0,26,0,0,8,0,5,0,0,20,106,4,0,0,0,118,0,9,23,9,84,0,1,0,0,0,64,2,0,0,24,4,2,431,1,1,11,48
1964,15,0,7,604,15,4,8,0,2,26,0,0,1263,12,6,1,0,26,0,0,11,0,7,0,0,16,97,4,0,0,0,158,0,10,38,9,79,0,1,0,0,0,60,1,0,0,25,3,2,412,1,1,11,49
1965,12,0,8,609,20,4,7,0,1,23,0,0,1239,10,5,1,2,22,0,0,10,0,26,0,0,15,125,5,0,0,0,158,0,12,48,9,91,0,0,0,0,0,33,0,0,0,22,2,1,498,1,1,6,49
1966,22,0,5,613,20,4,7,0,1,23,0,0,1151,15,7,1,3,28,0,0,8,0,16,0,0,11,90,5,0,0,0,167,0,9,42,10,110,0,1,0,0,0,29,1,0,0,27,3,2,497,4,0,8,51
1967,18,0,8,641,25,1,8,0,0,25,0,0,1168,13,9,2,1,26,0,0,8,0,16,0,0,24,104,6,0,0,0,104,43,7,18,11,79,0,1,0,0,0,27,0,0,0,25,2,2,519,4,1,7,64
1968,15,0,7,707,24,1,8,0,0,28,0,0,1170,14,7,1,3,26,0,0,8,0,14,0,0,14,97,6,0,0,1,40,157,11,21,13,98,0,1,0,0,0,21,0,0,0,28,2,1,520,4,0,7,54
1969,17,0,12,729,29,1,8,0,0,28,0,0,1222,14,12,1,0,27,0,0,10,0,19,0,0,20,27,5,0,0,1,199,1,7,17,12,77,0,0,0,0,0,30,0,0,0,34,3,2,502,4,1,14,66
1970,19,0,10,767,31,0,8,0,0,31,0,0,1184,15,9,1,1,30,0,0,12,0,17,0,0,10,47,7,0,0,0,199,0,7,10,17,74,0,0,0,0,0,26,0,0,0,38,3,2,501,4,1,12,46
1971,19,0,5,785,32,1,10,0,0,27,0,0,1174,20,10,1,2,30,0,0,10,0,12,0,0,14,19,6,0,0,1,216,0,8,20,12,67,0,1,0,0,0,38,0,0,0,38,3,2,509,5,2,17,51
1972,20,0,3,759,30,1,8,0,0,28,0,0,1175,17,14,1,0,29,0,0,13,0,6,0,0,20,10,7,0,0,0,240,0,7,35,13,61,0,1,0,0,0,45,1,0,0,34,2,2,499,3,3,18,53
1973,28,0,10,746,33,1,12,0,0,30,0,0,1151,13,16,1,0,28,0,0,12,0,9,0,0,11,13,4,0,0,1,184,0,5,29,11,65,0,1,0,0,0,62,0,0,0,31,4,2,515,8,3,19,54
1974,27,0,11,767,33,1,8,0,0,27,0,0,1198,14,15,1,0,23,0,0,14,0,8,0,0,13,23,5,0,0,0,143,0,5,14,12,19,0,1,0,0,0,78,0,0,0,29,3,2,508,4,2,25,54
1975,31,0,10,791,39,0,10,0,2,35,0,0,1270,15,12,2,0,30,0,0,14,0,12,0,0,15,14,4,0,0,0,222,0,9,12,8,27,0,1,0,0,0,51,0,0,0,27,3,2,481,12,2,25,57
1976,30,0,18,876,39,0,11,0,0,30,0,0,1228,21,9,3,0,31,0,0,14,0,13,0,0,12,24,7,0,0,0,219,0,8,15,8,13,0,1,0,1,0,48,0,0,0,11,4,2,517,7,2,29,60
1977,42,0,14,912,39,0,11,0,1,33,0,0,1128,17,14,1,0,23,0,0,12,0,16,0,0,18,27,6,0,0,1,240,0,9,10,10,15,0,0,0,1,0,65,0,0,0,8,3,2,514,10,3,22,59
1978,45,0,16,912,38,0,16,0,2,30,0,0,1109,13,11,2,0,27,0,0,11,0,15,0,0,14,44,6,0,0,0,229,0,10,13,12,4,0,1,0,0,0,54,0,0,0,8,2,2,548,5,2,17,55
1979,49,0,12,905,39,0,19,0,0,31,0,0,1092,15,14,2,0,26,0,0,8,0,5,1,0,22,63,11,0,0,1,203,0,10,14,10,8,0,1,0,0,0,55,0,0,0,8,3,2,522,4,5,20,54
1980,45,0,9,912,41,0,19,0,0,35,0,0,1089,16,13,2,0,31,0,0,12,0,26,1,0,25,87,6,0,0,0,178,0,9,21,9,14,0,1,0,0,0,50,0,0,0,9,3,1,512,11,3,30,58
1981,31,1,13,868,46,0,15,0,0,31,0,0,1108,13,15,2,0,32,0,0,13,0,17,1,0,15,80,5,0,0,1,198,0,10,20,13,3,0,1,0,0,0,73,0,0,0,8,2,2,487,15,2,25,58
1982,30,0,11,833,43,3,21,0,1,24,0,0,1020,15,13,3,0,30,0,0,14,0,16,6,0,14,76,6,0,0,1,223,7,10,18,9,4,0,0,0,0,0,57,1,0,0,7,3,1,508,8,5,22,56
1983,21,0,15,838,37,1,19,0,2,32,0,0,1032,17,6,3,0,34,0,0,8,0,20,8,0,16,65,3,0,0,1,234,4,13,21,9,7,0,1,0,0,0,57,0,0,0,7,3,2,502,13,8,24,56
1984,27,1,15,808,42,1,20,0,1,30,0,0,980,19,11,2,1,28,0,0,14,0,15,5,0,23,33,6,0,0,1,239,23,15,39,10,6,0,0,0,0,0,46,0,0,0,7,2,2,469,13,9,21,55
1985,27,0,16,903,39,2,17,0,1,29,0,0,931,18,16,3,1,32,0,0,15,0,18,2,0,22,32,5,0,0,1,236,38,16,29,12,6,0,0,0,1,0,59,0,0,0,7,3,2,483,15,8,19,53
1986,31,1,22,796,39,19,14,0,2,29,0,0,926,21,8,3,1,27,1,0,15,0,27,4,0,12,32,6,0,0,1,254,22,14,31,10,7,0,0,0,0,0,44,0,0,0,7,3,1,470,14,7,21,52
1987,20,1,18,852,48,4,15,0,5,31,0,0,909,19,13,4,1,30,1,0,15,0,10,2,0,32,46,6,0,0,1,231,43,17,21,11,13,0,1,0,0,0,42,0,0,0,8,3,1,515,11,8,24,55
1988,28,1,25,822,62,5,16,0,3,35,0,0,984,24,10,3,2,29,0,0,21,0,6,4,0,23,44,9,0,1,1,229,45,16,24,11,15,0,1,0,1,0,73,0,0,0,12,3,2,514,10,7,28,52
1989,22,1,25,867,55,7,21,0,4,39,0,0,974,20,13,2,1,28,1,0,16,0,4,2,0,23,70,7,0,1,3,226,25,16,20,11,14,0,1,0,1,0,63,0,0,0,29,4,1,510,10,8,27,54
1990,20,1,24,777,59,10,50,0,4,32,0,0,965,19,15,3,1,29,0,0,21,0,2,11,0,21,18,17,0,0,3,204,38,24,25,13,17,0,1,0,1,0,58,0,0,0,20,4,2,475,3,7,28,53
1991,20,1,30,888,57,8,33,0,1,26,0,0,969,21,26,2,3,26,0,0,16,1,1,6,0,22,17,16,0,0,5,196,45,23,27,17,15,0,1,0,1,0,91,0,0,0,43,4,2,489,3,7,24,53
1992,16,1,32,871,66,5,48,0,2,43,0,0,939,21,22,2,2,28,0,0,19,1,6,10,0,24,20,20,0,0,3,148,61,19,24,15,19,0,1,0,1,0,78,0,0,0,48,4,2,486,5,5,25,56
1993,11,1,33,816,73,11,27,0,3,40,0,0,952,24,27,3,1,31,0,0,18,2,5,13,0,20,24,13,0,0,2,140,79,23,18,17,15,0,1,0,1,0,115,0,0,0,45,4,2,482,3,8,34,53
1994,28,1,65,761,67,82,29,0,6,48,0,0,975,16,17,2,3,32,0,0,13,1,6,10,0,20,25,7,0,0,6,126,62,20,17,11,15,0,1,0,1,0,137,0,0,0,44,0,1,498,0,6,25,52
1995,37,1,72,873,60,15,40,0,3,39,0,0,998,20,26,5,2,32,0,0,12,2,9,2,0,28,6,13,0,0,3,100,115,21,20,13,17,0,1,0,2,0,110,0,0,0,44,5,1,495,15,5,26,58
1996,28,1,48,922,71,3,43,0,0,50,0,0,980,19,27,5,2,17,1,0,14,1,8,5,0,24,4,16,0,1,2,62,127,26,22,14,22,0,1,0,2,0,126,0,0,0,37,2,2,508,12,3,51,71
1997,27,1,40,937,70,3,38,0,0,47,0,0,1002,19,27,5,1,17,0,0,20,2,10,4,0,26,36,20,0,1,3,62,70,24,22,13,22,0,1,0,2,0,120,0,0,0,50,4,1,519,6,13,22,78
1998,17,1,31,935,61,9,40,0,4,42,0,0,1022,21,26,5,3,22,0,1,26,1,9,5,0,24,32,25,0,0,3,52,89,22,17,16,18,0,1,0,2,0,144,0,0,0,65,3,2,502,10,14,28,89
