year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,14,1,14,1142,23,10,0,1,17,0,1,8,2,120,0,22,0,57,12,247,0,434,0,109,0,5,11,1,36,16,2,109,0,7,0,0,0,0,7,12,1,0,1,0,0,220,0,0,0,494,3,4,3,20
1962,12,1,16,1067,26,11,0,1,22,0,1,9,3,113,0,21,0,52,13,239,0,421,0,94,0,7,14,1,35,20,2,112,0,9,0,0,0,0,9,12,1,0,1,0,0,211,0,0,0,516,2,5,3,19
1963,14,1,14,1110,30,10,0,1,19,0,1,8,2,116,0,13,0,41,14,231,0,425,0,137,0,8,10,1,22,10,3,87,3,6,0,0,0,0,8,14,1,0,1,0,0,199,0,0,0,505,3,5,3,21
1964,17,1,18,1137,31,11,0,1,21,1,1,9,2,118,0,13,0,40,13,221,0,416,0,91,0,6,12,1,74,6,2,93,6,7,0,0,0,0,9,12,1,0,1,0,0,196,0,0,0,494,2,5,3,18
1965,18,1,18,1146,32,11,0,1,22,0,1,10,2,112,0,13,0,40,13,216,0,403,0,102,0,9,14,0,6,15,2,122,8,8,0,0,0,0,10,13,1,0,1,0,0,198,0,0,0,510,2,3,3,16
1966,18,1,18,1141,29,13,0,1,22,1,1,10,2,131,0,12,0,38,13,209,0,400,0,60,0,8,14,1,9,16,2,163,16,10,0,0,0,0,10,13,1,0,1,0,0,186,0,0,0,513,3,5,3,22
1967,19,1,20,1127,32,14,0,1,20,1,1,10,2,135,0,10,0,35,13,211,0,393,0,42,0,9,12,1,72,16,2,124,13,8,1,0,0,0,9,13,1,0,1,0,0,176,0,0,0,512,3,5,3,17
1968,18,1,19,1151,31,13,0,1,21,0,1,9,2,140,0,10,0,35,13,206,0,388,0,43,0,10,11,1,28,28,2,160,11,9,1,0,0,0,8,14,1,0,1,0,0,176,0,0,0,499,3,5,3,18
1969,21,1,20,1157,31,13,0,1,19,1,1,10,3,156,0,10,0,32,12,201,0,388,0,71,0,8,10,1,44,14,2,121,14,10,0,0,0,0,11,16,1,0,1,0,0,147,0,0,0,502,5,4,4,17
1970,24,1,22,1167,30,11,0,1,22,1,1,10,2,173,0,12,0,30,14,199,0,392,0,24,0,10,10,1,38,14,0,166,18,12,0,0,0,0,15,15,1,0,1,0,0,157,0,0,0,517,6,6,4,25
1971,27,1,22,1213,29,12,0,1,18,1,1,9,2,169,0,16,0,30,19,196,0,385,0,18,0,7,10,1,48,1,3,188,12,11,0,0,0,0,14,15,1,0,1,0,0,158,0,0,0,511,2,6,4,20
1972,29,1,23,1122,23,13,0,1,19,1,1,10,2,165,0,26,0,28,17,191,0,396,0,63,0,11,12,1,48,1,1,156,12,13,0,0,0,0,14,16,1,0,1,0,0,156,0,0,0,493,3,5,4,20
1973,29,1,30,1028,30,14,0,1,19,1,1,11,2,170,0,20,0,34,17,187,0,375,0,24,0,6,10,1,57,6,1,186,12,14,0,0,0,0,16,15,1,0,2,0,0,156,0,0,0,524,4,5,5,21
1974,30,1,24,1055,26,11,0,1,18,1,1,9,2,170,0,32,0,27,16,175,0,387,1,27,0,5,7,1,51,12,0,179,9,12,0,0,0,0,18,14,1,0,2,0,0,157,0,0,0,514,8,7,4,21
1975,34,1,29,1076,29,10,0,1,17,0,1,9,1,177,0,22,0,23,14,162,0,391,1,21,0,4,8,1,52,7,4,186,8,11,0,0,0,0,16,16,1,0,1,0,0,135,0,0,0,486,4,5,4,19
1976,36,1,32,1034,27,10,0,1,22,1,1,10,2,178,0,25,0,31,22,153,0,393,4,18,0,5,10,1,50,1,2,191,6,14,1,0,0,0,16,16,1,0,2,1,0,117,0,0,0,512,5,5,5,23
1977,35,1,29,1091,31,10,0,1,20,1,1,10,2,181,0,43,0,26,17,159,0,392,5,12,0,4,8,1,64,2,2,189,4,16,0,0,0,0,18,12,1,0,1,1,0,138,0,0,0,435,6,7,5,29
1978,26,1,32,1116,27,12,0,1,19,1,1,9,2,173,0,41,0,27,15,160,0,402,7,16,0,3,7,1,55,2,0,177,5,15,0,0,0,0,21,14,1,0,2,0,0,141,0,0,0,457,5,7,4,23
1979,27,0,33,1156,33,11,0,1,21,1,1,7,2,176,0,43,0,26,17,154,0,397,6,33,0,3,8,1,39,0,2,174,4,15,0,0,0,0,17,14,1,0,2,0,0,142,0,0,0,435,5,7,5,31
1980,28,1,33,1190,31,8,0,1,19,1,1,6,2,178,0,52,0,26,18,162,0,397,9,27,0,3,7,1,38,0,3,187,3,14,0,10,0,0,18,13,1,0,2,1,0,141,0,0,0,447,7,8,5,28
1981,31,0,38,1170,19,8,0,1,18,1,1,7,2,179,0,52,0,24,19,171,0,412,8,15,0,3,8,1,65,28,0,143,4,15,0,11,0,0,18,14,1,0,1,1,0,140,0,0,0,447,8,8,5,34
1982,32,1,41,1097,20,8,0,1,17,1,1,7,2,182,0,52,0,21,19,173,0,410,7,22,0,3,8,1,42,41,2,161,4,17,1,7,0,0,17,14,1,0,2,0,0,142,0,0,0,456,10,7,5,37
1983,31,0,44,1074,22,7,0,2,19,1,1,7,1,180,0,57,0,23,19,166,0,409,7,8,0,2,7,1,64,37,2,121,3,18,1,7,0,0,17,14,1,1,1,1,0,144,0,0,0,451,12,8,5,33
1984,30,0,44,1044,22,8,0,1,18,1,1,7,2,175,0,58,0,23,22,187,0,420,9,7,0,3,6,1,47,44,2,137,7,19,1,7,0,0,15,13,1,0,1,0,0,135,0,0,0,420,12,8,6,39
1985,33,0,49,1192,19,10,0,1,20,1,1,8,2,169,0,60,0,24,25,186,0,430,9,7,0,3,8,1,42,39,2,127,7,19,1,7,0,0,12,13,1,1,2,0,0,137,0,0,0,423,12,9,6,45
1986,32,0,49,1153,26,11,0,2,20,1,1,9,2,170,0,67,0,21,26,182,0,432,12,8,0,3,8,1,68,32,2,102,9,21,2,7,0,0,13,14,1,1,2,1,0,136,0,0,0,418,11,9,6,46
