"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,59,0,0,258,14,0,41,0,0,539,0,0,343,0,31,0,0,2,1,0,3,0,4,198,0,13,1,0,0,0,0,11,0,0,13,18,10,0,0,0,3,18,14,1,3,0,5,0,0,294,0,3,1,9
1962,58,0,0,253,15,0,38,0,0,535,0,0,355,0,34,0,0,2,4,0,11,0,4,209,0,16,1,0,0,0,0,2,0,0,10,15,9,0,0,0,3,19,12,1,4,0,5,0,0,306,0,3,1,9
1963,57,0,0,255,16,0,24,0,0,560,0,0,359,0,37,0,0,2,3,0,19,0,3,167,0,21,54,0,0,0,0,1,0,0,12,18,8,0,0,0,3,16,13,0,2,0,8,0,1,305,0,3,1,10
1964,54,0,1,252,15,0,42,0,0,806,0,0,371,0,34,0,0,2,3,0,10,0,2,218,0,18,1,0,0,0,0,6,0,0,11,17,10,0,0,0,3,17,15,0,2,0,6,1,0,292,1,3,1,11
1965,52,0,0,241,17,0,21,0,0,752,0,0,407,0,33,0,0,2,2,0,11,0,6,191,0,21,2,0,0,0,0,5,0,0,14,19,9,0,0,0,4,15,14,0,1,0,6,1,0,312,2,3,1,10
1966,48,0,0,251,18,0,12,0,0,701,0,0,389,0,44,0,0,2,2,0,11,0,6,181,0,27,1,0,0,0,0,4,0,0,12,18,11,0,0,0,3,8,13,1,2,0,6,1,0,325,3,3,1,11
1967,44,0,0,257,20,0,13,0,0,683,0,0,439,0,40,0,0,2,3,0,15,0,7,172,0,26,11,0,0,0,0,5,0,0,12,17,11,0,0,0,3,7,15,1,1,0,7,1,0,347,2,3,2,14
1968,44,0,0,275,21,0,17,0,0,771,0,0,363,0,51,0,0,3,5,0,10,0,6,174,0,20,20,0,0,0,0,10,0,0,12,20,10,0,0,0,4,9,16,1,3,0,7,1,0,316,2,3,1,12
1969,44,0,4,309,25,0,11,0,0,779,0,0,392,0,44,0,0,3,1,0,17,0,7,180,0,14,13,0,0,0,0,7,0,0,10,18,6,0,0,0,3,12,15,1,1,0,8,1,0,329,4,3,1,12
1970,48,0,4,288,28,0,5,0,0,738,0,0,406,0,46,0,0,3,2,0,11,0,10,177,0,16,0,0,0,0,0,20,0,0,9,20,7,0,0,0,4,11,15,1,1,0,10,0,1,329,2,3,1,11
