year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,73,0,3,269,9,70,0,0,25,0,4,12,1,115,22,0,0,10,208,1,0,406,0,3,82,2,1,8,1,0,0,15,8,1,34,21,27,0,1,1,0,0,0,0,127,216,14,36,0,274,2,6,2,26
1962,68,0,6,270,9,91,0,0,25,0,4,12,1,104,23,0,0,10,231,1,0,384,0,3,85,2,1,9,0,0,0,16,0,1,35,20,35,0,1,1,0,0,0,0,127,207,15,35,0,280,2,7,1,27
1963,57,0,5,249,9,89,0,0,25,0,4,12,1,106,24,0,0,11,155,1,0,339,0,4,83,2,1,8,0,0,0,16,0,1,30,22,36,0,1,1,0,0,1,0,131,187,14,37,0,290,2,8,1,27
1964,59,0,5,284,9,77,0,0,26,0,4,13,1,103,17,0,0,10,236,1,0,338,0,3,82,2,2,7,0,0,0,14,0,1,30,22,37,0,1,1,0,0,0,0,158,251,10,38,0,286,2,11,2,26
1965,69,0,5,257,9,100,0,0,25,0,4,13,1,94,17,0,0,12,235,1,0,307,1,9,74,4,3,5,0,0,0,14,13,1,32,15,23,0,1,1,0,0,0,0,139,254,16,27,0,312,0,9,2,24
1966,69,0,5,290,10,135,0,0,29,0,4,14,1,71,10,0,0,10,204,1,0,311,1,12,46,3,1,4,0,0,0,9,71,1,44,16,21,0,1,1,0,0,0,0,146,222,14,29,0,295,0,10,3,30
1967,54,0,5,270,10,133,0,0,29,0,4,15,2,92,11,0,0,10,185,1,0,304,1,11,42,3,0,5,0,0,0,8,39,0,51,14,25,0,1,1,0,0,0,0,147,268,16,31,0,290,0,11,3,32
1968,61,0,3,254,7,125,0,0,31,0,4,16,3,67,4,0,0,8,190,1,0,377,1,12,44,4,2,4,0,0,0,10,91,0,32,13,24,0,1,1,0,0,0,0,113,210,12,30,0,283,0,10,2,24
1969,57,0,5,256,6,131,0,0,34,0,5,18,5,75,5,0,0,10,325,0,0,408,1,9,54,3,2,3,1,0,0,14,49,0,40,15,24,0,1,1,0,0,0,0,124,259,15,31,0,285,0,10,2,26
1970,58,0,4,256,8,125,1,0,40,0,4,18,4,79,5,0,0,12,276,0,0,304,1,10,52,2,1,4,0,0,0,20,14,1,38,14,28,0,1,1,0,0,0,0,133,277,19,34,0,310,0,12,2,30
