year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,7,137,2,2,1,163,2,0,0,2,0,0,182,9,165,0,256,0,292,312,0,1,7,1,52,1,0,0,11,0,0,1,0,0,21,0,0,1,0,0,4,1,0,2,0,0,0,67,0,6,5,17
1962,0,0,7,136,2,2,1,165,2,0,0,2,0,0,178,9,164,0,257,0,313,317,0,1,10,1,59,1,0,0,12,0,0,1,0,0,23,0,0,1,1,0,4,1,0,3,0,0,0,66,0,6,5,16
1963,0,0,7,138,2,3,1,157,2,0,0,2,0,0,174,9,159,0,257,0,309,347,0,1,7,1,52,2,0,1,12,0,0,1,0,0,22,0,0,1,0,0,4,1,0,3,0,0,0,100,0,6,5,16
1964,0,0,7,141,3,3,1,157,3,0,0,3,0,0,170,8,163,0,257,0,307,346,0,1,8,2,64,3,0,0,14,0,0,1,0,0,22,0,1,2,1,0,4,1,0,3,0,0,0,109,0,7,5,17
1965,0,0,8,142,3,4,1,152,3,0,0,3,0,0,166,8,160,0,257,0,296,366,0,2,10,1,83,2,0,0,15,0,0,1,0,0,26,0,1,1,1,0,4,1,0,4,0,0,0,118,0,8,8,17
1966,0,0,7,149,3,5,1,153,3,0,0,4,0,0,162,8,149,0,256,0,294,379,6,2,2,1,70,2,0,0,14,2,0,1,0,0,23,0,1,2,1,0,4,1,0,4,0,0,0,120,1,10,10,19
1967,0,0,7,156,5,5,1,148,4,0,0,4,0,0,192,8,106,0,255,0,299,383,6,0,12,1,87,4,0,4,15,4,0,1,0,0,24,0,1,1,2,0,4,1,0,4,0,0,0,119,0,6,5,18
1968,0,0,8,162,5,4,1,154,4,0,0,4,0,0,154,17,136,0,256,0,288,370,6,2,8,1,85,4,1,4,13,4,0,1,0,0,23,0,1,2,1,0,4,1,0,5,0,0,0,134,1,6,5,18
1969,0,0,8,168,4,6,1,161,4,0,0,5,0,0,133,7,183,0,253,0,245,372,7,1,10,2,63,5,0,4,14,5,0,1,1,0,24,0,1,2,1,0,5,1,0,5,0,0,0,148,1,5,7,17
1970,0,0,8,159,3,6,1,171,4,0,0,5,0,0,195,8,151,0,250,0,201,384,1,2,5,2,74,3,1,4,14,5,0,1,1,0,22,0,1,1,1,0,5,1,0,5,0,0,0,155,7,4,8,31
