year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,61,1,70,423,25,0,0,0,64,0,0,0,0,82,0,83,0,0,35,40,0,1653,0,0,0,1,0,1,0,1,0,0,254,12,39,14,1,0,0,0,0,3,1,0,0,46,0,0,0,196,0,8,14,41
1962,66,0,101,431,31,0,0,0,52,0,0,0,0,114,0,127,0,0,35,27,0,1581,0,0,0,9,0,1,0,0,0,1,251,13,38,17,2,0,1,0,0,5,1,0,0,44,0,0,0,199,0,7,15,38
1963,78,0,116,438,25,0,0,0,62,0,0,0,0,101,0,103,0,0,38,29,0,1613,0,0,0,10,0,2,0,0,1,0,255,13,40,16,2,0,1,0,0,3,1,0,0,47,0,0,0,210,0,7,14,47
1964,77,1,93,463,34,0,0,0,68,0,0,1,0,99,0,105,0,0,37,35,0,1606,0,0,0,8,3,8,0,0,1,0,245,15,39,15,2,0,3,0,1,4,0,0,0,50,0,0,0,242,0,9,15,46
1965,76,0,137,477,26,0,0,0,62,0,0,1,0,110,0,111,0,0,36,46,0,1618,0,0,0,7,1,4,0,0,0,0,258,16,41,18,3,0,2,0,0,4,1,0,0,53,0,0,0,236,0,5,18,38
1966,77,1,101,495,32,0,0,0,92,0,0,0,0,121,0,124,0,0,37,31,0,1620,0,0,0,4,0,8,0,0,1,0,262,17,45,20,6,0,1,0,0,4,1,0,0,37,0,0,0,270,0,10,14,51
1967,70,1,93,516,39,0,0,0,81,0,0,1,0,144,0,109,0,0,36,20,0,1517,0,0,0,5,0,3,0,0,2,1,312,18,54,24,6,0,3,0,0,5,1,0,0,50,0,0,0,267,0,10,14,44
1968,74,0,128,520,33,1,0,0,93,0,0,2,0,79,0,71,0,0,38,11,0,1584,0,0,0,9,0,4,0,0,1,5,270,20,46,20,2,0,4,0,0,4,0,0,0,52,0,0,0,313,0,3,17,39
1969,84,0,124,497,33,0,0,1,93,0,0,1,0,92,0,65,0,0,39,14,0,1580,0,0,0,8,0,3,0,0,0,19,267,21,44,17,3,0,3,0,0,3,1,0,0,52,0,0,0,342,0,8,15,41
1970,86,0,98,493,43,0,0,0,98,0,0,1,0,110,0,54,0,0,37,14,0,1554,0,0,0,10,0,3,0,0,1,12,283,19,39,18,4,0,3,0,0,3,0,0,0,48,0,0,0,349,0,14,15,38
