"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,40,0,0,271,2,0,601,0,0,125,0,93,89,0,81,0,0,5,0,0,10,8,0,6,35,1,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,14,2,0,0,0,1,0,0,340,0,2,3,3
1962,39,0,0,272,4,0,619,0,0,111,0,89,91,0,76,0,0,5,0,0,10,8,1,6,47,0,3,1,0,0,1,3,0,0,161,0,0,0,0,0,0,14,3,0,0,0,1,1,0,373,1,2,3,3
1963,38,0,0,292,3,0,624,0,0,113,0,79,96,0,79,0,0,6,0,0,10,8,0,6,43,0,0,0,0,0,1,1,0,0,148,0,0,0,0,0,0,14,2,0,0,0,1,1,0,382,1,2,3,3
1964,37,0,0,291,5,0,635,0,0,157,0,85,98,0,75,0,0,8,0,0,10,8,1,5,45,1,1,1,0,0,0,0,0,0,155,0,0,0,0,0,0,15,2,0,0,0,1,1,0,367,1,2,3,3
1965,34,0,0,298,7,0,623,0,0,162,0,80,125,0,57,0,0,8,0,0,11,7,1,7,50,1,1,1,0,0,0,0,0,0,172,0,0,0,0,0,0,15,4,0,0,0,1,2,0,337,0,2,3,3
1966,35,0,0,316,6,0,666,0,0,165,0,82,109,0,54,0,0,9,0,0,11,7,1,8,36,1,0,0,0,0,1,7,0,0,174,0,0,0,0,0,0,15,4,0,0,0,1,3,0,311,0,2,3,4
1967,36,0,0,316,6,0,661,0,3,196,0,87,110,0,59,0,0,9,0,0,11,7,2,7,30,1,0,1,0,0,0,10,0,0,182,0,0,0,0,0,0,16,5,0,0,0,1,3,0,304,1,2,3,4
1968,36,0,0,333,7,0,680,0,2,186,0,81,113,0,58,0,0,9,0,0,11,8,2,6,32,0,0,1,0,0,0,1,0,0,184,0,0,0,0,0,0,16,4,0,0,0,2,3,0,341,1,2,3,4
1969,37,0,0,345,5,0,644,0,2,189,0,89,112,0,69,0,0,8,0,0,12,7,1,5,29,0,0,1,0,0,0,1,0,0,188,0,0,0,0,0,0,16,4,0,0,0,1,3,0,302,1,2,3,4
1970,37,0,0,352,6,0,645,0,1,158,0,94,109,0,78,0,0,4,0,0,12,7,1,8,33,2,1,0,0,0,1,2,0,0,182,0,0,0,0,0,0,16,4,0,0,0,1,3,0,302,0,2,4,3
1971,37,0,0,351,6,0,640,0,2,149,0,81,112,0,75,0,0,4,0,0,12,7,1,7,40,3,3,1,0,0,0,2,0,0,160,0,0,0,0,0,0,16,4,0,0,0,1,3,0,321,1,2,4,3
1972,36,0,0,344,5,0,630,0,2,145,0,70,113,0,63,0,0,3,0,0,12,7,2,6,31,2,0,1,0,0,1,2,0,0,152,0,0,0,0,0,0,17,5,0,0,0,1,2,0,334,1,2,4,3
1973,35,0,0,343,7,0,620,0,2,152,0,57,120,0,77,0,0,4,0,0,12,7,19,5,29,5,0,1,0,0,5,6,0,0,146,0,0,0,0,0,0,17,11,0,0,0,3,2,0,354,1,2,5,3
1974,33,0,0,351,7,0,603,0,2,153,0,74,94,0,71,0,0,5,0,0,12,8,10,8,26,8,0,1,0,0,5,8,0,0,143,0,0,0,0,0,0,17,4,0,0,0,2,2,0,353,1,2,5,3
1975,31,0,0,373,7,0,592,0,3,150,0,76,111,0,72,0,0,4,0,0,11,8,7,7,23,15,0,0,0,0,4,8,0,0,132,0,0,0,0,0,0,17,9,0,0,0,2,2,0,359,1,2,4,4
1976,29,0,0,387,7,0,579,0,4,147,0,64,119,0,73,0,0,4,0,0,12,8,4,9,24,10,0,0,0,0,5,5,0,0,128,0,0,0,0,0,0,18,5,0,0,0,1,2,0,391,4,2,4,3
1977,25,0,0,380,9,0,597,0,4,146,0,64,125,0,90,0,0,5,0,0,12,8,3,11,18,19,0,1,0,0,7,2,0,0,125,0,0,0,0,0,0,19,5,0,0,0,2,2,0,404,5,2,4,4
1978,21,0,0,363,8,0,546,0,4,161,0,89,120,0,78,0,0,5,0,0,12,8,4,8,31,24,0,0,0,0,2,1,0,0,118,0,0,0,0,0,0,17,6,0,0,0,1,2,0,382,5,2,4,3
1979,19,0,0,325,8,0,540,0,2,234,0,68,71,0,57,0,0,4,0,0,11,7,3,2,33,35,0,0,0,0,4,10,0,0,120,0,0,0,0,0,0,17,4,0,0,0,1,2,0,372,3,2,4,4
1980,23,0,0,230,9,0,534,0,2,255,0,94,87,0,63,0,0,5,0,0,12,7,5,3,66,58,3,0,0,0,4,21,0,0,123,0,0,0,0,0,0,11,8,0,0,0,2,2,0,391,2,2,3,5
1981,29,0,0,223,9,0,462,0,1,280,0,100,130,0,58,0,0,4,0,0,10,7,4,2,38,69,45,0,0,0,3,27,0,0,214,0,0,0,0,0,0,20,7,0,0,0,1,2,0,385,1,2,3,6
1982,24,0,0,231,8,0,454,0,1,291,0,88,123,0,76,0,0,3,0,0,10,7,2,2,48,28,3,0,0,0,3,28,0,0,118,0,0,0,0,0,0,20,9,0,0,0,0,1,0,428,1,2,3,5
1983,26,0,0,211,8,0,458,0,0,298,0,110,140,0,44,0,0,3,0,0,10,7,0,3,52,15,54,0,0,0,4,28,0,0,138,0,0,0,0,0,0,18,8,0,0,0,0,1,0,425,0,2,3,3
1984,25,0,0,241,8,0,504,0,1,285,0,99,158,0,57,0,0,2,0,0,10,7,2,3,36,3,0,0,0,0,3,33,44,0,162,0,0,0,0,0,0,21,9,0,0,0,0,1,0,425,0,1,2,3
1985,29,0,0,268,8,0,572,0,0,275,0,107,145,0,43,0,0,3,0,0,10,7,0,2,20,3,0,0,0,0,4,33,43,0,133,0,0,0,0,0,0,19,10,0,0,0,0,1,0,429,0,2,2,3
1986,30,0,0,271,8,0,570,0,0,264,2,106,167,0,45,0,0,3,0,0,10,7,0,2,26,3,0,0,0,0,4,28,48,0,145,0,0,0,0,0,0,21,10,0,0,0,0,1,0,423,0,2,2,3
1987,31,0,0,248,7,0,620,0,0,258,0,97,168,0,41,0,0,3,0,0,10,7,0,2,32,3,0,0,0,0,3,37,38,0,90,0,0,0,0,0,0,21,13,0,0,0,0,2,0,401,0,2,2,3
1988,23,0,0,215,6,0,574,0,0,271,0,104,160,0,36,0,0,3,0,0,10,7,0,2,37,1,0,0,0,0,4,47,49,0,183,0,0,0,0,0,0,20,10,0,0,0,0,2,0,351,0,2,2,3
1989,20,0,0,211,8,0,604,0,0,260,0,80,152,0,34,0,0,3,0,0,10,7,1,2,37,6,0,0,3,0,7,40,48,0,142,0,0,0,0,0,0,21,10,0,0,0,0,2,0,378,0,2,1,2
1990,21,0,0,204,8,0,442,0,0,252,0,16,130,0,28,0,0,3,0,0,10,7,1,2,30,20,0,0,6,0,21,85,6,0,158,0,0,0,0,0,0,20,11,0,0,0,0,2,0,251,0,2,1,3
1991,24,0,0,176,8,2,460,0,0,252,0,15,177,1,36,0,0,4,0,0,11,7,3,3,33,20,9,0,6,1,20,103,17,0,148,0,0,0,0,0,0,19,13,0,0,0,2,3,0,230,1,2,1,4
1992,24,0,0,195,7,2,377,0,0,242,0,19,154,1,56,0,0,4,0,0,11,7,4,3,37,12,18,0,6,2,12,121,22,0,126,0,3,0,0,0,0,18,13,0,0,0,2,3,0,285,1,1,1,4
1993,22,0,0,177,8,1,405,0,1,304,0,21,137,1,30,0,0,3,0,0,11,7,5,8,27,33,19,0,8,1,19,118,5,0,152,0,2,0,0,0,0,18,15,0,0,0,2,3,0,284,1,2,1,4
1994,21,0,0,165,7,0,396,0,1,361,0,19,158,0,25,0,0,2,0,0,11,7,4,23,52,22,18,0,27,1,33,77,29,0,99,1,0,0,0,0,0,15,17,2,0,0,1,2,0,329,1,2,1,3
1995,21,0,0,168,7,0,423,0,3,382,0,14,148,0,19,0,0,2,0,0,11,7,6,18,81,6,13,0,52,1,10,65,38,0,103,1,0,0,0,0,0,15,16,0,0,0,2,1,0,334,1,2,1,3
1996,20,0,0,161,5,0,461,0,3,419,0,24,153,0,20,0,0,2,0,0,10,6,4,15,44,4,17,1,56,1,3,51,3,1,105,0,0,0,0,0,0,16,15,0,0,0,3,1,0,353,1,2,1,3
1997,21,0,1,170,7,1,419,0,3,445,0,18,135,1,15,0,0,2,0,0,10,6,5,8,20,6,12,1,58,1,2,85,2,0,128,2,0,0,0,0,0,13,16,0,0,0,3,2,0,341,2,2,0,3
1998,23,0,0,192,9,2,391,0,5,451,0,15,178,1,20,0,0,2,0,0,10,6,7,5,10,19,40,1,64,1,2,78,2,0,142,1,0,0,0,0,0,13,14,0,0,0,4,4,0,358,2,2,0,4
1999,23,0,0,235,10,0,397,0,7,420,0,13,180,1,21,0,0,2,0,0,10,5,7,6,9,32,31,1,58,1,0,46,2,0,168,1,0,0,0,0,0,10,16,0,0,0,5,4,0,352,2,2,0,5
2000,22,0,0,261,9,1,421,0,7,438,0,14,163,1,17,0,0,2,0,0,9,6,7,6,6,40,26,1,57,1,0,61,2,0,150,3,0,0,0,0,0,11,16,1,0,0,4,4,0,369,2,2,1,4
2001,21,0,0,261,9,5,537,0,6,450,0,15,185,1,17,0,0,2,0,0,9,6,7,5,5,42,26,1,59,1,0,63,5,0,162,0,2,0,0,0,0,15,15,1,0,0,4,3,0,370,1,2,1,4
2002,21,0,0,254,9,0,507,0,7,469,0,20,196,1,12,0,0,3,0,0,9,6,8,6,6,34,26,1,58,1,1,62,6,0,156,0,4,0,0,0,0,19,14,1,0,0,4,3,0,368,1,3,2,4
2003,17,0,0,244,11,0,548,0,8,499,0,20,179,3,13,0,0,3,0,0,7,7,10,6,2,34,26,1,64,1,3,68,5,0,143,0,3,0,0,0,0,19,12,1,0,0,4,3,0,363,1,2,1,3
2004,18,0,1,250,14,0,549,0,4,485,0,16,218,4,11,0,0,3,0,0,7,6,12,7,1,26,31,1,72,1,8,70,8,0,142,0,2,0,0,0,0,13,14,0,0,0,4,0,0,362,1,4,1,3
2005,17,0,0,261,9,0,544,0,6,481,0,15,211,5,12,0,0,3,0,0,6,7,12,5,2,54,25,1,71,2,1,93,8,0,158,0,1,0,0,0,0,16,14,0,0,0,5,2,0,363,1,3,1,3
2006,17,0,1,282,12,0,610,0,11,378,0,12,217,3,9,0,0,3,0,0,9,6,14,4,1,48,32,1,71,2,5,86,7,0,173,0,1,0,0,0,0,14,14,0,0,0,5,2,0,366,1,3,1,4
2007,17,0,1,302,13,0,644,0,12,390,0,17,207,6,10,0,0,3,0,0,6,7,14,4,1,45,28,1,70,2,1,86,9,0,173,2,2,0,0,0,0,18,13,0,0,0,6,1,0,365,1,4,1,5
2008,15,0,0,295,14,0,628,0,13,404,0,12,176,7,10,0,0,4,0,0,7,7,13,6,1,51,26,1,71,2,4,88,8,0,182,5,1,0,0,0,0,18,13,0,0,0,5,1,0,373,9,3,1,5
2009,14,0,1,292,11,0,647,0,10,405,0,9,197,5,13,0,0,3,0,0,8,7,12,8,1,48,18,1,72,2,1,85,4,0,216,2,0,0,0,0,0,13,12,0,0,0,4,1,0,373,9,3,1,5
