year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,33,0,144,22,5,809,0,5,0,0,344,391,0,0,0,0,16,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,10,97,0,0,0,0,0,0,6,0,0,0,0,0,0,110,0,0,0,9
1962,0,33,0,148,19,5,819,0,6,0,0,342,398,0,0,0,0,16,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,10,62,0,0,0,0,0,0,6,0,0,0,0,0,0,120,0,0,0,9
1963,0,38,0,138,16,4,877,0,6,0,0,399,365,0,0,0,0,15,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,10,54,0,0,0,0,0,0,6,0,0,0,0,0,0,130,0,0,0,9
1964,0,35,0,133,13,5,851,0,5,0,0,373,375,0,0,0,0,19,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,11,53,0,0,0,0,0,0,5,0,0,0,0,0,0,127,0,0,0,9
1965,0,33,0,142,11,5,850,0,5,0,0,349,423,0,0,0,0,18,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,7,65,0,0,0,0,0,0,5,0,0,0,0,0,0,136,0,0,0,9
1966,0,36,0,114,10,7,729,0,5,0,0,379,499,0,0,0,0,16,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,9,44,0,0,0,0,0,0,6,0,0,0,0,0,0,129,0,0,0,10
1967,0,30,0,122,8,3,809,0,6,0,0,313,476,0,0,0,0,16,0,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0,9,52,0,0,0,0,0,0,6,0,0,0,0,0,0,129,0,0,0,10
1968,0,29,0,114,6,5,857,0,5,0,0,306,442,0,0,0,0,15,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,7,56,0,0,0,0,0,0,6,0,0,0,0,0,0,129,0,0,0,10
1969,0,26,0,118,5,9,816,0,5,0,0,274,520,0,0,0,0,15,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,13,29,0,0,0,0,0,0,6,0,0,0,0,0,0,129,0,0,0,9
1970,0,29,0,129,3,2,757,0,5,0,0,309,566,0,0,0,0,16,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,13,32,0,0,0,0,0,0,6,0,0,0,0,0,0,128,0,0,0,11
