year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,2,62,0,141,0,69,0,0,21,0,0,0,2,2,0,451,53,0,59,0,67,31,0,18,23,31,7,0,2,0,0,0,0,2,48,2,31,1,0,0,0,2,0,0,457,2,0,52,1,64,0,1,0,32
1962,2,59,0,136,0,65,0,1,21,0,0,0,2,2,0,445,50,0,65,0,64,38,0,20,24,32,7,0,3,0,0,0,0,2,45,3,30,1,0,0,0,2,0,0,473,2,0,49,1,71,0,1,1,32
1963,2,60,0,136,0,71,1,1,21,0,0,0,2,2,0,458,51,0,103,0,63,39,0,22,23,26,6,0,2,0,1,0,0,2,37,2,34,1,0,0,0,2,0,0,451,3,0,48,1,63,0,1,1,32
1964,2,44,0,137,0,74,0,0,21,0,0,0,2,2,0,444,35,0,79,0,46,40,0,33,22,26,6,0,2,0,1,0,0,2,43,3,27,1,0,0,0,2,1,0,449,4,0,43,1,64,0,1,1,31
1965,3,46,0,137,0,72,1,0,21,0,0,0,2,2,0,474,36,0,43,0,49,50,0,38,27,32,6,0,1,0,3,2,1,2,40,3,25,2,0,0,0,2,0,0,474,2,0,43,1,65,0,1,1,31
1966,2,50,0,147,0,93,1,0,22,0,0,0,2,2,0,457,41,0,79,0,51,43,0,44,28,34,6,0,2,0,3,3,1,2,57,4,24,2,0,0,0,2,0,0,455,2,0,49,1,68,0,1,1,31
1967,2,42,0,154,0,59,1,0,22,0,0,0,2,2,0,390,34,0,63,0,44,40,0,52,32,27,5,0,2,0,4,2,3,2,67,4,21,1,0,0,0,2,0,0,467,3,0,51,1,67,0,2,1,31
1968,2,44,0,157,0,48,1,0,22,0,0,0,2,3,0,353,35,0,55,0,49,52,0,35,31,38,5,0,3,0,3,1,3,2,65,3,30,1,0,0,0,2,0,0,494,4,0,49,1,70,0,2,1,31
1969,3,43,0,156,0,61,1,0,23,0,0,0,2,3,0,424,37,0,58,0,42,30,0,32,31,18,4,0,6,0,3,1,3,2,59,3,32,1,0,0,0,2,0,0,466,2,0,43,1,72,0,3,1,31
1970,2,49,0,155,0,82,1,0,23,0,0,0,2,3,0,355,41,0,57,0,48,44,0,43,33,21,5,0,5,0,3,3,3,2,57,4,31,1,0,0,0,2,0,0,452,5,0,45,1,83,0,3,1,31
1971,2,39,0,152,0,53,1,0,23,0,0,0,2,5,0,419,31,0,72,0,41,40,0,41,33,20,4,0,8,0,3,1,2,2,49,4,28,1,0,0,0,2,0,0,412,6,0,41,1,94,0,3,1,30
1972,2,41,0,152,0,44,1,0,23,0,0,0,2,5,0,392,32,0,73,0,46,64,0,47,25,18,5,0,11,0,2,2,2,2,62,3,29,1,0,0,0,2,0,0,419,5,0,38,1,104,0,3,1,30
1973,3,39,0,143,0,41,1,0,24,0,0,0,2,5,0,453,25,0,116,0,49,44,0,43,30,26,4,0,10,0,5,1,3,2,62,3,28,1,0,0,0,2,0,0,440,6,0,63,1,100,0,2,1,29
1974,2,39,0,140,0,46,1,0,23,0,0,0,2,5,0,489,27,0,124,0,48,87,0,42,31,27,8,0,11,0,5,3,6,2,63,3,26,1,0,0,0,2,0,0,447,6,0,62,1,80,0,2,1,29
1975,2,54,0,148,0,48,1,0,23,0,0,0,2,5,0,633,50,0,129,0,60,89,0,45,20,27,12,0,12,0,5,3,12,2,60,4,23,2,0,0,0,2,0,0,522,3,0,72,1,61,0,2,1,29
1976,2,63,0,151,0,72,1,0,23,0,0,0,2,5,0,688,68,1,124,0,69,48,0,44,24,33,7,0,14,0,4,0,12,2,58,4,30,1,0,0,0,2,0,0,471,14,0,78,1,65,0,2,1,28
1977,2,70,0,158,0,72,1,0,23,0,0,0,2,5,0,669,66,1,133,0,78,47,0,41,20,26,8,0,12,0,5,0,19,2,81,4,27,1,0,0,0,2,0,0,449,7,0,77,1,65,0,2,1,28
1978,2,90,0,150,0,69,1,0,22,0,0,0,2,6,0,597,78,0,151,0,99,59,0,42,19,27,6,0,11,0,6,0,19,2,99,3,27,1,0,0,0,2,1,0,388,10,0,99,1,77,0,2,1,27
1979,2,111,0,138,0,66,1,0,21,0,0,0,2,5,0,642,85,0,94,0,136,46,0,43,20,24,3,0,9,0,8,2,17,2,107,3,26,1,0,0,0,2,0,0,416,16,0,82,1,62,0,2,1,27
1980,2,88,0,135,0,65,1,0,21,0,0,0,2,4,0,729,68,0,138,0,105,51,0,43,19,23,6,0,9,0,4,1,17,2,88,3,29,1,0,0,0,2,0,0,373,15,0,74,1,62,0,2,1,27
1981,2,73,0,136,0,64,1,0,21,0,0,0,2,4,0,768,55,0,77,0,86,58,0,44,12,24,4,0,8,0,10,1,15,2,77,3,29,1,0,0,0,2,0,0,448,16,0,52,1,56,0,2,2,26
1982,2,95,0,135,0,63,1,0,21,0,0,0,2,4,0,661,74,0,152,0,114,48,0,43,12,24,6,0,8,0,12,1,17,2,75,4,34,1,0,0,0,2,0,0,463,17,0,38,1,57,0,2,2,26
1983,2,76,0,129,0,62,1,0,20,0,0,0,2,4,0,654,59,0,125,0,90,40,0,42,11,23,5,0,6,0,12,0,14,2,83,5,46,1,0,0,0,2,0,0,550,17,0,25,1,55,0,2,2,25
1984,2,71,0,140,0,60,1,0,20,0,0,0,2,4,0,701,54,0,124,0,83,49,0,40,12,23,5,0,5,0,13,4,14,2,90,8,59,0,0,0,0,2,0,0,521,23,0,25,1,57,0,2,2,25
1985,2,91,1,140,0,58,1,0,19,0,0,0,2,4,0,719,71,0,135,0,111,45,0,40,12,22,5,0,6,0,13,4,14,2,90,9,76,1,0,0,0,2,0,0,436,24,0,35,1,56,0,2,2,24
1986,2,82,1,150,0,57,1,0,19,0,0,0,2,4,0,685,49,0,199,0,113,34,0,38,17,21,5,0,4,0,13,0,13,2,90,5,42,0,0,0,0,2,0,0,461,25,0,32,1,54,0,1,2,24
1987,2,77,1,145,0,57,1,0,18,0,0,0,2,3,0,729,47,0,195,0,106,42,0,39,18,21,5,0,9,0,13,0,15,2,87,9,61,1,0,0,0,2,0,0,433,22,0,38,1,42,0,1,2,23
1988,2,52,1,165,0,56,1,0,18,0,0,0,2,3,0,769,34,0,167,0,65,46,0,39,15,18,6,0,13,3,11,4,14,2,81,8,58,0,0,0,0,2,0,0,444,20,0,26,1,40,0,1,2,23
1989,1,66,1,148,0,50,1,0,18,0,0,0,2,3,0,802,46,0,176,0,84,40,0,38,12,18,6,0,13,2,11,2,19,2,95,10,73,1,0,0,0,2,0,0,417,20,0,34,1,40,0,1,2,22
1990,2,52,1,149,0,53,1,0,17,0,0,0,2,2,0,726,29,0,181,0,70,45,0,50,11,16,6,0,22,1,11,2,8,2,64,7,52,1,0,0,0,2,0,0,440,22,0,39,1,37,0,1,2,22
1991,1,60,1,141,0,48,1,0,17,0,0,0,2,3,0,705,28,0,159,0,90,45,0,50,17,14,6,0,18,2,11,10,8,2,89,8,60,0,0,0,0,2,0,0,485,19,0,28,1,53,0,1,2,22
1992,1,61,1,143,0,49,1,0,16,0,0,0,2,3,0,700,30,0,105,0,84,42,0,50,16,15,5,0,20,0,9,10,12,2,68,5,46,0,0,0,0,2,0,0,462,19,0,24,1,55,0,1,2,20
1993,2,57,1,151,0,47,1,0,16,0,0,0,2,5,0,682,28,0,138,0,84,34,0,35,14,19,6,0,20,0,9,5,11,2,68,6,51,1,0,0,0,2,0,0,434,19,0,23,1,51,0,1,2,17
1994,1,59,1,137,0,42,1,0,15,0,0,0,2,5,4,657,38,0,142,0,78,35,0,33,12,14,6,0,19,0,9,6,11,2,67,4,52,1,0,0,0,2,0,0,446,19,0,24,1,47,0,1,2,17
1995,1,58,1,138,0,36,1,0,13,0,0,0,2,5,4,683,28,0,138,0,87,39,0,33,15,18,10,0,17,0,9,3,9,2,82,6,52,0,0,0,0,2,0,0,358,20,0,37,1,53,0,1,2,18
1996,1,46,1,121,0,35,1,0,14,0,0,0,2,6,5,690,27,0,136,0,87,49,0,31,17,18,8,0,17,0,7,4,15,3,104,11,63,0,0,0,0,2,0,0,352,26,0,34,1,70,2,1,2,18
1997,1,67,1,121,0,49,1,0,14,0,0,0,2,6,6,590,42,0,152,0,89,58,0,31,14,16,10,1,26,0,7,2,22,2,122,6,53,0,0,0,0,2,0,0,327,25,0,38,1,64,0,1,2,17
1998,1,60,1,124,0,67,1,0,14,0,0,0,2,7,3,688,28,0,160,0,79,63,0,28,8,17,11,0,20,0,6,10,30,3,123,5,57,1,0,0,0,2,0,0,294,27,0,49,1,57,3,1,2,17
1999,1,52,1,132,0,58,1,0,14,0,0,0,2,7,4,687,22,0,157,0,70,62,0,29,9,16,13,0,26,0,7,6,28,3,124,1,62,1,0,0,0,2,0,0,293,27,0,43,1,71,0,1,2,17
2000,1,51,1,123,0,53,1,0,14,0,0,0,2,7,4,636,26,0,185,0,68,59,0,30,7,8,9,0,39,0,7,5,35,3,127,9,64,2,0,0,0,2,0,0,283,27,0,15,1,71,0,1,2,16
2001,1,54,1,132,0,57,1,0,15,0,0,0,2,6,4,627,23,0,189,0,77,85,0,31,12,27,11,0,41,0,5,5,28,4,126,5,52,2,0,0,0,2,0,0,224,29,0,60,1,69,1,1,2,16
2002,1,45,1,135,0,78,1,0,16,0,0,0,2,6,4,619,27,0,188,0,50,93,0,30,9,34,10,0,50,0,5,5,35,4,111,9,81,1,0,0,0,1,0,0,231,28,0,66,1,68,2,1,2,16
2003,1,29,1,137,0,86,1,0,15,0,0,0,2,6,5,613,14,0,217,0,35,81,0,30,12,40,9,0,64,0,7,5,37,4,92,2,117,2,0,0,0,2,0,0,210,29,0,55,1,78,2,1,2,18
2004,1,50,1,141,0,104,1,0,17,0,0,0,2,6,3,584,24,0,220,0,60,96,0,37,18,49,12,0,55,0,13,1,36,4,108,2,85,1,0,0,0,2,0,0,204,29,0,99,1,76,2,1,2,15
2005,2,51,1,149,0,102,1,0,15,0,0,0,2,7,2,536,21,0,203,0,66,109,0,34,20,52,10,0,79,0,13,2,36,5,121,0,64,2,0,0,0,1,0,0,219,28,0,91,1,87,1,1,2,14
2006,2,52,1,147,0,112,1,0,16,0,0,0,1,8,3,542,21,0,207,0,63,111,0,33,7,56,9,0,81,0,9,2,45,4,127,2,61,2,0,0,0,1,0,0,229,24,0,87,1,86,1,1,2,17
2007,2,60,1,140,0,113,1,0,12,0,0,0,1,9,3,538,20,0,207,0,84,116,0,37,9,60,11,0,76,0,6,11,31,7,130,3,53,1,0,0,0,1,0,0,232,23,0,80,1,89,1,1,2,18
2008,2,58,1,140,0,104,1,0,13,0,0,0,1,11,5,533,20,0,204,0,83,106,1,44,19,48,11,0,74,0,4,8,24,5,127,0,46,1,0,0,0,2,0,0,218,22,0,82,1,87,1,1,2,17
2009,3,49,1,142,0,112,1,0,13,0,0,0,1,9,5,531,16,0,195,0,66,127,0,42,13,51,12,0,74,0,3,5,34,4,131,0,50,1,0,0,0,1,0,0,225,24,0,79,1,86,1,1,2,20
