year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,4,0,0,96,0,62,0,3,4,0,1,1,1,2,0,9,14,0,915,0,1,157,0,343,1,1,0,0,0,1,2,0,0,2,18,12,37,0,0,1,2,13,28,1,86,15,0,13,0,181,2,13,0,7
1962,4,0,1,98,0,58,0,5,5,0,2,1,1,3,0,10,17,0,942,0,1,140,0,366,0,1,0,0,1,2,2,0,0,1,14,18,30,0,0,0,2,14,29,1,80,13,0,9,0,183,2,15,0,5
1963,4,0,0,110,0,61,0,5,4,0,2,1,1,2,0,11,14,0,978,0,1,122,0,377,0,2,0,0,1,3,2,0,0,0,13,20,22,0,0,1,2,12,25,1,87,17,0,11,0,188,1,11,1,7
1964,4,0,0,118,0,66,0,6,4,0,2,1,2,2,0,11,11,0,898,0,1,269,0,354,0,2,0,0,1,2,2,0,0,1,13,14,50,0,0,1,2,15,27,1,101,17,0,14,0,194,2,12,1,8
1965,3,0,0,109,0,71,0,5,4,0,2,1,2,2,0,9,14,0,1034,0,1,179,0,351,0,1,0,0,0,2,2,0,0,3,18,16,22,0,0,1,2,9,26,1,88,12,0,10,0,212,1,10,1,7
1966,2,0,0,114,0,75,0,4,4,0,2,1,2,2,0,9,13,0,1055,0,1,195,0,309,0,2,0,0,0,2,1,0,0,2,16,18,42,0,0,1,1,12,28,1,75,14,0,13,0,245,1,10,0,6
1967,2,0,0,107,0,90,0,6,4,0,2,1,2,2,0,18,10,0,811,0,1,410,0,359,0,2,0,0,1,2,2,1,0,2,16,9,34,0,0,1,2,9,28,1,97,6,0,14,0,244,1,10,0,6
1968,3,0,0,106,0,65,0,5,4,0,2,1,2,2,0,10,9,0,904,0,0,342,0,371,0,3,0,0,0,2,2,0,0,2,10,5,36,0,0,1,1,11,26,1,108,3,0,15,0,245,1,8,0,6
1969,3,0,0,107,0,61,0,5,5,0,1,0,2,1,0,13,12,0,874,0,1,329,1,371,0,2,0,0,0,1,2,1,0,1,16,13,33,0,0,1,1,8,26,1,97,4,0,12,0,252,2,10,0,6
1970,3,0,0,104,0,56,0,5,8,0,1,0,2,2,0,10,8,0,862,0,0,329,1,396,0,2,0,0,0,1,2,2,0,1,15,9,32,0,0,1,1,8,21,1,84,5,0,13,0,251,1,10,0,7
