"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,0,0,0,1141,0,0,0,0,0,775,0,0,550,0,0,0,61,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,346,0,0,4,0
1962,0,0,0,1046,0,0,0,0,0,766,0,0,535,0,0,0,59,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,350,0,0,4,0
1963,0,0,0,950,0,0,0,0,0,809,0,0,552,0,0,0,60,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,348,0,0,3,0
1964,0,0,0,893,0,0,0,0,0,793,0,0,522,0,0,0,64,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,332,0,0,3,0
1965,0,0,0,847,0,0,0,0,0,832,0,0,492,0,0,0,64,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,334,0,0,3,0
1966,0,0,0,874,0,0,0,0,0,1084,0,0,542,0,0,0,63,8,0,4,0,0,7,0,0,2,0,4,0,0,0,0,0,5,0,0,0,11,1,0,6,0,1,0,0,0,0,4,1,301,1,1,14,3
1967,0,0,0,839,0,0,0,0,0,634,0,0,630,0,0,0,59,10,0,5,0,0,7,3,0,1,0,5,0,0,0,0,0,6,0,0,2,0,6,0,5,0,3,0,0,0,0,6,1,342,1,2,14,9
1968,0,0,0,962,0,0,0,0,0,759,0,0,659,0,0,0,57,19,0,4,0,0,7,1,0,1,0,5,0,0,0,0,0,7,0,0,4,0,3,0,7,0,1,0,0,0,0,3,2,386,1,2,15,18
1969,0,0,0,965,0,0,0,0,0,637,0,0,743,0,0,0,55,22,0,4,0,0,7,1,0,3,0,11,0,0,0,0,0,8,0,0,0,0,0,0,8,0,5,0,0,0,0,5,2,404,2,8,18,22
1970,0,0,0,1032,0,0,0,0,0,512,0,0,801,0,0,0,55,23,0,4,0,0,7,3,0,2,1,6,0,0,0,0,0,6,0,0,22,0,0,0,8,0,5,0,0,0,0,2,2,408,3,9,18,34
1971,0,0,0,946,0,0,0,0,0,456,0,0,756,0,0,0,55,17,0,3,0,0,7,5,0,3,2,15,0,0,0,0,0,7,0,0,13,1,1,0,9,0,3,0,0,0,0,4,1,414,2,11,22,21
1972,0,0,0,867,0,0,0,0,0,603,0,0,712,0,0,0,57,22,0,3,0,0,6,5,0,6,1,3,0,0,0,0,0,7,0,0,27,3,0,0,12,0,4,0,0,0,5,3,1,453,2,15,15,21
1973,0,0,1,906,0,23,0,0,0,268,0,0,1085,5,16,0,61,104,0,3,9,0,15,14,0,4,13,7,0,0,0,0,0,7,0,0,22,4,0,0,7,0,15,0,0,0,10,5,1,449,6,11,17,24
1974,0,0,3,778,0,24,0,0,0,645,0,0,813,8,0,0,58,57,0,2,5,0,25,5,0,5,14,19,0,0,0,3,0,9,0,0,39,1,1,0,8,0,23,0,0,0,6,6,2,434,25,20,28,51
1975,0,0,6,790,0,10,46,0,0,518,0,0,846,20,46,2,56,60,0,2,29,0,15,2,0,5,16,22,0,0,0,0,0,8,0,0,77,1,0,0,7,0,34,0,0,0,14,4,1,399,13,21,20,43
1976,0,0,5,972,0,16,83,0,0,407,0,0,607,20,62,2,58,78,0,2,22,3,22,37,0,7,18,45,0,0,0,11,0,9,0,0,113,1,0,0,10,0,27,0,0,0,16,4,2,348,22,26,28,63
1977,0,0,6,811,0,17,62,0,0,333,0,0,880,15,53,2,59,53,0,2,40,12,15,26,0,7,18,27,0,0,0,5,0,12,0,0,85,1,1,0,7,0,27,0,0,0,20,4,1,379,25,16,27,78
1978,0,0,9,818,0,27,131,0,0,297,0,0,849,20,74,2,57,49,0,0,40,11,21,23,0,5,20,18,0,0,0,18,0,11,0,0,89,1,0,7,11,0,46,0,0,0,15,4,1,382,11,18,36,60
1979,0,0,13,862,0,29,180,0,0,551,0,0,535,13,47,2,60,49,0,1,37,11,12,30,0,4,19,24,0,0,0,34,0,10,0,0,63,1,0,4,13,0,38,0,0,0,14,3,2,402,14,17,37,62
1980,0,0,8,1067,0,15,326,0,0,337,0,0,504,15,22,3,63,33,0,1,22,11,17,33,0,14,22,25,0,0,0,116,0,11,0,0,49,1,1,7,9,0,29,0,0,0,19,4,2,372,6,13,35,88
1981,0,0,10,1047,0,46,326,0,0,420,0,0,459,0,23,2,67,67,0,1,21,13,13,30,0,5,22,22,0,0,0,120,0,12,0,0,60,1,0,3,10,0,35,0,0,0,21,3,2,388,9,15,39,82
1982,0,0,4,1131,0,46,205,0,0,463,0,0,521,13,3,3,66,59,0,1,27,6,12,47,0,6,23,27,0,0,0,83,0,31,0,0,88,1,0,7,10,0,39,0,0,0,29,3,1,385,4,19,42,104
1983,0,0,3,1028,0,36,176,0,0,216,0,0,830,24,13,2,70,60,0,2,23,5,10,40,0,8,23,25,0,0,0,27,0,26,0,0,84,1,1,7,10,0,38,0,0,0,27,3,0,403,7,21,43,120
1984,0,0,33,1069,0,24,162,0,0,140,0,0,830,38,51,3,74,60,0,3,47,6,51,39,0,7,25,32,0,0,3,59,0,39,0,0,94,1,0,9,12,0,41,0,0,0,24,4,1,388,9,21,38,120
1985,0,0,37,966,0,33,152,0,0,116,0,0,806,25,19,3,79,63,0,4,53,7,48,29,0,7,28,22,0,0,5,25,0,61,0,0,109,1,0,9,14,0,30,0,0,0,27,3,1,371,9,24,36,112
1986,0,0,36,905,0,16,120,0,0,242,0,0,864,28,43,3,79,51,0,3,50,9,39,27,0,7,33,23,0,0,4,23,0,49,0,0,96,1,0,8,21,0,42,0,0,0,5,2,1,394,4,23,35,124
1987,0,0,74,954,0,7,127,0,0,277,0,0,738,31,36,3,79,38,0,3,55,6,30,29,0,13,39,18,0,0,8,70,4,44,0,0,90,1,0,9,17,0,39,0,0,0,18,3,1,415,8,29,30,121
1988,0,0,13,883,0,15,136,0,0,397,0,0,781,24,24,2,80,31,0,4,37,8,25,15,0,10,46,20,0,0,7,57,16,29,0,0,72,2,1,10,17,0,41,0,0,0,3,3,1,372,8,35,32,123
1989,0,0,22,846,0,16,165,0,0,302,0,0,702,20,27,2,80,36,0,4,36,10,24,17,0,13,73,20,0,0,8,132,47,37,0,0,79,1,1,17,27,0,42,0,0,0,8,3,1,346,7,35,33,124
1990,0,0,33,860,0,7,151,0,0,405,0,0,711,19,17,2,83,32,0,5,36,11,28,26,0,14,51,15,7,0,15,69,19,39,0,0,77,1,1,16,29,0,34,0,0,0,4,2,1,349,3,13,32,113
1991,0,0,25,813,0,43,143,0,0,444,0,0,542,21,16,2,85,36,0,5,30,9,6,28,0,13,31,28,6,0,15,118,10,31,0,0,88,2,2,10,28,0,35,0,0,0,17,2,1,352,6,0,37,115
1992,0,0,28,786,0,28,136,0,0,428,0,0,607,12,22,1,85,30,0,4,31,11,12,45,0,25,29,32,6,0,12,73,32,42,0,0,111,4,1,7,27,0,38,0,0,0,21,2,1,318,7,11,47,128
1993,0,0,26,806,0,9,107,0,0,434,0,0,591,21,27,1,87,23,0,4,25,15,8,24,0,32,27,17,6,0,11,114,40,10,0,0,166,2,0,12,9,0,32,6,0,0,8,3,2,370,1,14,53,128
1994,0,0,25,891,0,42,121,0,0,424,0,0,545,23,32,2,86,26,0,5,32,11,24,17,0,20,27,26,7,0,11,76,14,12,0,0,236,1,2,15,28,0,41,0,0,0,31,3,2,340,8,15,35,104
1995,0,0,20,862,0,1,126,0,0,437,0,0,568,11,27,1,86,27,0,4,30,6,24,20,0,18,28,23,6,0,9,49,15,49,0,0,132,5,5,16,56,0,44,1,0,0,30,2,2,363,6,15,36,121
1996,0,0,18,878,0,33,124,0,0,447,0,0,584,28,33,1,83,30,0,4,27,4,22,17,0,19,28,22,7,0,12,43,13,30,0,0,130,4,3,10,23,0,51,0,0,0,35,5,2,361,4,16,32,93
1997,0,0,7,795,0,1,115,0,0,490,0,0,739,27,34,1,79,33,0,4,15,3,16,32,0,34,27,17,6,0,12,50,13,34,10,0,119,2,1,9,14,0,19,0,0,0,23,2,1,349,2,15,36,89
1998,0,0,15,759,0,0,104,0,0,431,0,0,878,26,34,1,70,30,0,3,14,3,18,15,0,21,27,21,6,0,13,46,14,34,11,0,97,5,1,13,46,0,26,0,0,0,26,3,3,343,1,21,39,93
