"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,51,0,3,276,8,0,26,0,3,61,0,0,451,0,15,0,0,24,42,15,13,0,3,71,0,3,69,0,0,0,0,0,0,1,0,0,9,0,0,0,19,12,5,134,5,24,5,1,0,347,0,2,0,35
1962,44,0,3,296,8,0,27,0,3,79,0,0,503,0,8,0,0,24,40,25,12,0,3,69,0,3,71,0,0,0,0,0,0,1,0,0,9,0,0,0,18,12,5,137,4,24,5,1,0,328,0,2,0,35
1963,45,0,3,303,8,0,29,0,4,73,0,0,511,0,16,0,0,24,43,32,13,0,3,67,0,3,72,0,0,0,0,0,0,1,0,0,9,0,0,0,20,12,6,140,5,25,6,1,0,329,0,2,0,35
1964,46,0,3,310,9,0,28,0,4,70,0,0,507,0,17,0,0,24,37,25,15,0,3,68,0,3,72,0,0,0,0,0,0,1,0,0,9,0,0,0,20,12,6,139,5,25,6,1,0,340,0,2,0,35
1965,54,0,3,328,9,0,30,0,5,71,0,0,519,0,8,0,0,24,38,13,12,0,3,85,0,3,73,0,0,0,0,0,0,1,0,0,9,0,0,0,20,12,6,140,5,25,7,1,0,342,0,2,0,34
1966,55,0,3,327,9,0,29,0,5,80,0,0,438,0,24,0,0,25,36,8,13,0,3,100,0,3,74,0,0,0,0,0,0,1,0,0,10,0,0,0,20,12,6,130,5,25,4,1,0,418,0,2,0,35
1967,58,0,3,324,9,0,29,0,5,53,0,0,452,0,26,0,0,25,30,32,13,0,3,88,0,2,70,0,0,0,0,0,0,1,0,0,8,0,0,0,19,11,6,124,6,25,5,1,0,421,0,2,0,34
1968,62,0,2,341,9,0,28,0,5,68,0,0,506,0,27,0,0,24,35,29,13,0,3,90,0,2,68,0,0,0,0,0,0,1,0,0,19,0,0,0,19,11,6,120,5,25,2,1,0,429,0,2,0,36
1969,60,0,2,367,8,0,22,0,4,58,0,0,481,0,28,0,0,23,34,31,13,0,3,92,0,2,71,0,0,0,0,0,0,1,0,0,26,0,0,0,18,11,7,116,5,25,2,1,0,438,0,3,0,36
1970,63,0,3,367,22,0,20,0,4,60,0,0,477,1,30,0,0,23,34,26,13,0,3,92,0,1,67,0,0,0,0,0,0,1,0,0,30,0,0,0,18,11,7,112,4,26,3,1,0,445,0,3,0,37
1971,47,0,3,363,17,0,21,0,3,68,0,0,469,1,31,0,0,25,33,30,13,0,2,93,0,0,65,0,0,0,0,0,0,0,0,0,26,0,0,0,18,12,6,109,5,26,5,1,0,436,0,2,0,37
1972,61,0,3,360,6,0,26,0,4,67,0,0,477,1,32,0,0,26,29,31,12,0,1,94,0,1,79,0,0,0,0,0,0,0,0,0,34,0,0,0,19,11,3,110,5,26,8,1,0,419,0,3,0,39
