year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,19,5,43,466,7,23,0,3,33,9,3,59,0,15,1,26,0,8,57,4,0,1096,0,40,44,39,3,8,1,0,11,221,13,2,0,2,38,0,4,2,0,0,1,0,0,64,0,0,0,340,1,12,21,62
1962,20,5,48,515,12,27,0,3,36,5,2,43,0,15,1,19,0,9,56,0,0,1079,0,34,53,32,2,24,4,0,9,217,5,2,0,1,34,0,3,2,0,0,1,0,0,64,0,0,0,341,2,14,19,62
1963,18,5,38,512,10,23,0,4,32,7,3,50,0,17,1,20,0,10,58,2,0,1008,0,30,30,34,1,40,3,0,19,204,14,3,0,1,37,0,4,2,0,0,1,0,0,68,0,0,0,343,1,12,21,61
1964,20,5,50,540,15,25,0,4,38,9,4,94,0,35,0,12,0,11,60,1,0,1009,0,21,17,32,3,17,3,0,19,204,9,4,0,3,37,0,2,3,0,0,1,1,0,70,0,0,0,359,1,12,22,60
1965,22,5,47,546,13,18,0,4,35,9,3,58,0,21,0,16,0,3,59,0,0,991,0,14,27,24,4,14,2,0,21,263,15,5,0,7,36,0,3,2,0,0,1,1,0,62,0,0,0,365,2,12,19,58
1966,19,5,44,586,15,21,0,5,35,11,3,63,0,27,0,37,0,3,62,0,0,979,0,9,23,35,3,14,2,0,22,309,9,6,13,3,19,0,3,2,0,0,1,1,0,63,0,0,0,360,2,11,20,62
1967,20,4,46,565,13,18,0,5,43,16,4,64,0,30,0,30,0,4,63,0,0,1022,0,7,24,29,1,35,4,0,20,345,8,4,17,4,26,0,2,3,1,0,1,1,0,63,0,0,0,362,0,12,20,60
1968,22,4,39,599,10,18,0,4,45,15,3,94,0,23,0,21,0,4,65,0,0,1044,0,8,20,28,5,15,19,0,21,349,14,8,13,2,22,0,3,3,1,0,1,1,0,65,0,0,0,372,6,8,21,68
1969,25,5,43,602,10,24,0,5,37,17,2,59,0,27,0,21,0,5,65,0,0,1046,1,9,43,23,7,31,7,0,21,367,19,9,13,2,24,0,3,3,1,0,1,1,0,63,0,0,0,382,6,11,26,68
1970,24,6,30,619,9,26,0,5,43,14,2,66,0,33,0,12,0,5,67,0,0,1047,0,7,5,28,7,10,18,0,21,380,9,9,13,4,28,0,3,3,1,0,1,1,0,72,0,0,0,385,3,12,20,76
