"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,1,8,14,128,4,7,149,39,0,260,0,14,16,0,258,0,0,5,0,0,1,4,0,9,1,34,3,0,85,0,7,0,0,96,0,0,10,0,0,20,0,330,1,52,10,550,0,0,0,75,0,0,1,27
1962,1,8,12,121,1,7,162,37,0,285,0,13,12,0,283,0,0,4,0,0,1,4,0,8,4,52,3,0,87,0,7,0,0,63,0,0,20,0,0,19,0,345,2,63,10,553,0,0,0,77,0,0,1,43
1963,1,10,13,123,2,12,246,48,0,282,0,18,90,0,263,0,0,4,0,0,1,4,0,6,2,41,3,0,79,0,2,11,0,54,0,0,17,0,0,18,0,312,1,61,10,544,0,0,0,67,0,0,1,34
1964,1,9,16,136,4,11,238,43,0,322,0,16,105,0,266,0,0,4,0,0,1,4,0,9,1,48,2,0,76,0,3,23,0,47,0,0,25,0,0,19,0,312,1,61,10,536,0,0,0,60,0,0,1,30
1965,1,9,14,138,2,9,236,45,0,386,0,15,114,0,266,0,0,4,0,0,1,4,0,9,1,53,4,0,89,0,6,0,0,33,0,0,11,0,0,18,0,306,2,60,10,531,0,0,0,75,0,0,1,32
1966,1,8,14,143,3,9,235,39,0,369,0,16,118,0,265,0,0,4,0,0,1,4,1,13,3,52,5,0,92,0,3,8,0,26,0,0,11,0,0,20,0,303,2,57,10,519,0,0,0,82,0,0,1,33
1967,1,8,11,152,4,9,247,41,0,409,0,15,102,0,256,0,0,4,0,0,1,6,1,12,1,49,2,0,86,0,6,5,0,29,0,0,12,0,0,19,0,294,2,56,10,509,1,0,0,72,1,0,1,32
1968,2,8,13,162,4,8,255,40,0,412,0,15,110,0,249,0,0,4,0,0,1,6,1,15,3,54,3,0,101,0,6,0,0,67,0,0,10,0,0,18,0,288,2,54,9,504,1,1,0,80,0,0,1,32
1969,1,7,10,164,4,10,254,36,0,417,0,15,73,0,244,0,0,4,0,0,1,4,1,14,1,63,4,0,120,0,5,0,0,67,0,0,12,0,0,19,0,278,2,56,9,529,0,1,0,78,1,0,1,35
1970,3,7,8,169,4,3,281,33,0,396,0,17,113,0,242,0,0,4,0,0,1,5,1,16,0,73,5,0,132,0,5,0,0,68,0,0,11,0,0,18,0,270,2,55,9,518,0,0,0,81,1,0,1,32
1971,2,6,12,174,7,3,255,29,0,419,0,15,95,0,242,0,0,4,0,0,1,6,1,19,0,60,4,0,123,0,4,11,0,59,0,0,9,0,0,17,0,272,2,55,8,497,1,0,0,78,1,0,1,33
1972,2,5,11,165,10,2,263,24,0,440,0,17,120,0,238,0,0,4,0,0,1,5,1,22,1,61,5,0,134,0,5,13,0,13,0,0,9,0,0,17,0,268,2,54,8,467,1,0,0,73,1,0,1,32
1973,2,4,10,159,11,3,216,21,0,445,0,15,130,0,214,0,0,3,0,0,1,5,1,20,1,56,8,0,138,0,5,0,0,7,0,0,9,0,0,16,0,274,2,53,8,526,1,1,0,74,1,0,1,29
1974,2,5,12,164,12,3,207,24,0,390,0,16,138,0,222,0,0,3,0,0,1,5,1,19,0,57,6,0,151,0,4,1,0,7,0,0,10,0,0,15,0,261,2,53,8,559,1,0,0,75,1,0,1,31
1975,4,5,13,152,12,3,207,24,0,356,0,9,106,0,347,0,0,4,0,0,1,7,1,21,2,58,4,0,157,0,4,2,0,6,0,0,13,0,0,15,0,376,2,54,8,555,0,0,0,67,1,0,2,36
1976,3,7,14,167,14,2,212,35,0,368,0,24,114,0,317,0,0,3,1,0,2,8,1,13,14,57,2,0,160,0,4,5,0,11,0,0,9,0,0,15,0,379,2,45,7,518,0,0,0,68,3,0,3,34
