year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,12,0,22,1226,13,11,0,1,17,1,0,8,3,121,9,10,0,16,12,2,0,717,0,26,13,36,48,1,106,1,0,20,1,9,9,17,2,0,8,1,0,0,1,5,0,179,0,0,0,502,0,5,5,29
1962,12,0,26,1249,19,11,0,2,19,1,0,8,3,121,8,11,0,16,15,2,0,714,0,28,14,37,52,1,93,1,0,25,0,9,9,21,2,0,9,1,0,0,1,5,0,175,0,0,0,434,0,5,5,31
1963,13,0,24,1234,18,11,0,2,18,1,0,7,2,123,12,12,0,16,12,3,0,702,0,45,14,53,5,1,86,3,0,29,2,7,9,21,2,0,8,1,1,0,1,5,0,186,0,0,0,481,0,6,5,39
1964,14,0,24,1244,21,11,0,1,17,1,0,8,3,126,19,7,0,14,13,3,0,687,0,43,14,55,5,1,91,2,0,27,2,8,8,20,2,0,7,1,0,0,1,5,0,187,0,0,0,467,0,5,5,35
1965,13,0,24,1249,18,11,0,1,16,1,0,8,2,125,16,17,0,15,14,3,0,676,0,40,22,40,40,1,64,5,0,29,1,7,9,20,2,0,7,1,0,0,1,5,0,190,0,0,0,500,0,6,6,33
1966,13,0,23,1234,14,11,0,1,16,1,0,8,3,127,5,23,0,14,14,2,0,673,0,38,20,63,40,1,80,8,0,26,2,8,9,18,2,0,10,1,0,0,1,4,0,187,0,0,0,489,0,6,6,37
1967,13,0,22,1249,14,10,0,1,15,1,0,9,3,129,6,31,0,13,12,2,0,645,0,34,8,68,31,1,58,10,0,25,18,7,11,20,2,0,9,1,0,0,1,5,0,188,0,0,0,498,0,6,6,39
1968,13,0,25,1248,15,10,0,1,19,1,0,8,3,131,7,23,0,13,15,2,0,635,0,17,7,85,31,1,70,23,0,20,28,7,8,19,2,0,8,2,0,0,1,5,0,192,0,0,0,472,0,6,6,38
1969,13,0,24,1237,17,10,0,1,17,1,0,8,2,136,17,26,0,13,15,3,0,639,0,36,7,54,26,1,84,21,0,33,22,7,8,24,2,0,9,2,0,0,1,4,0,187,0,0,0,472,0,6,6,43
1970,14,0,24,1237,19,10,0,1,17,1,0,9,3,140,21,30,0,13,14,4,0,636,0,37,19,58,9,1,91,15,0,53,20,6,8,25,1,0,7,2,0,0,1,5,0,193,0,0,0,477,0,6,6,41
1971,15,0,25,1235,18,9,0,1,16,3,0,9,3,144,10,25,0,13,18,3,0,637,0,34,15,37,33,1,89,12,0,64,11,5,8,20,2,0,5,2,0,0,1,4,0,185,0,0,0,473,0,8,6,40
1972,17,0,28,1209,14,9,0,1,16,2,0,9,3,146,10,24,0,16,17,4,0,617,0,42,13,43,7,1,97,24,0,69,13,7,8,20,2,0,7,2,0,0,1,4,0,180,0,0,0,431,0,7,6,38
1973,21,0,30,1190,19,9,0,1,17,2,0,10,3,155,9,33,0,15,16,3,0,615,0,40,12,44,28,1,84,16,0,67,10,6,9,20,2,0,6,3,1,0,1,4,0,183,0,0,0,492,0,7,7,43
1974,24,0,28,1205,16,9,0,2,16,2,0,9,3,158,12,31,0,16,15,3,0,594,0,29,9,29,11,1,88,25,0,78,6,5,8,23,2,0,6,2,1,0,2,4,0,183,0,0,0,404,0,8,8,43
1975,22,0,27,1182,16,9,0,1,13,2,0,9,2,161,16,31,0,16,15,3,0,621,0,30,3,30,19,1,91,21,0,67,4,4,8,17,2,0,5,2,0,0,1,4,0,166,0,0,0,445,0,6,5,40
1976,25,0,30,1163,17,9,0,1,15,2,0,7,2,164,10,30,0,16,21,2,0,638,0,28,3,28,25,1,107,37,0,77,7,6,10,17,2,0,5,2,1,0,1,4,0,163,0,0,0,447,0,6,6,35
1977,22,0,30,1145,14,9,0,1,14,2,0,7,3,161,8,33,0,15,21,3,0,630,0,41,4,28,18,1,67,35,0,80,9,5,8,23,1,0,3,2,0,0,2,4,0,180,0,0,0,462,0,9,7,50
1978,26,0,29,1160,16,9,0,1,13,2,0,7,2,165,3,31,0,15,20,3,0,615,0,17,3,24,26,1,70,32,0,108,12,5,8,11,1,0,4,2,1,0,1,3,0,187,0,0,0,402,0,7,5,43
1979,29,0,35,1162,17,9,0,1,16,2,0,8,2,168,3,35,0,16,16,2,0,610,0,33,3,29,9,1,68,55,0,105,10,6,10,21,2,0,3,3,1,0,2,3,0,195,0,0,0,415,0,7,7,43
1980,27,0,30,1136,16,9,0,1,15,2,0,9,2,161,5,34,0,15,22,2,0,594,0,32,3,27,18,1,61,62,0,115,6,5,10,15,2,0,4,2,1,0,1,4,0,194,0,0,0,418,1,7,7,40
1981,26,0,32,1126,15,9,0,1,16,2,0,9,2,153,2,34,0,15,22,3,0,586,0,30,1,29,17,1,74,74,0,94,14,5,10,14,2,0,4,3,1,0,1,3,0,191,0,0,0,423,0,8,7,41
1982,24,0,33,1136,17,9,0,1,16,1,0,8,2,149,2,33,0,15,23,2,0,568,0,38,2,26,19,1,55,88,1,83,9,7,10,16,2,0,6,3,1,0,1,4,0,196,0,0,0,449,1,7,7,46
1983,25,0,34,1121,17,9,0,1,18,1,0,8,2,153,2,34,0,16,27,3,0,592,1,20,1,30,18,1,79,103,1,71,19,7,10,17,2,0,4,3,1,0,1,3,0,190,0,0,0,428,1,7,7,41
1984,25,0,38,1085,18,9,0,1,18,1,0,9,2,152,9,36,0,16,27,3,0,593,2,23,1,27,19,1,71,123,1,85,17,7,10,27,2,0,6,3,1,0,2,4,0,185,0,0,0,411,0,8,8,43
1985,26,0,39,1091,18,9,0,1,17,1,0,8,2,150,8,37,0,17,27,3,0,643,2,23,1,28,12,1,76,135,1,86,27,7,10,30,2,0,7,3,1,0,2,3,0,195,0,0,0,385,0,9,8,39
1986,26,0,41,1078,18,10,0,1,17,1,0,10,2,150,4,36,0,19,30,3,0,622,3,20,1,32,13,2,87,140,1,82,38,8,10,33,2,0,10,3,1,0,2,3,0,198,0,0,0,394,0,8,9,40
1987,26,0,43,1077,18,10,0,1,19,1,0,10,3,153,2,36,0,17,27,2,0,651,3,25,0,31,12,2,70,127,1,104,48,7,10,21,2,0,10,3,1,1,2,3,0,195,0,0,0,395,1,9,9,37
1988,28,0,43,1070,19,11,0,1,19,1,0,11,3,155,4,34,0,20,28,3,0,638,3,23,1,32,5,2,63,131,1,95,57,9,10,46,2,0,10,3,1,0,2,3,0,198,0,0,0,400,1,9,9,44
1989,27,0,42,1067,22,12,0,1,19,1,1,10,3,155,2,34,0,21,28,4,0,635,2,13,1,30,13,3,72,129,1,81,62,10,10,20,2,0,12,3,1,1,2,3,0,197,0,0,0,402,2,8,9,44
1990,26,0,43,1049,19,13,0,1,18,1,1,11,3,154,2,34,0,22,28,4,0,633,3,6,0,34,13,3,79,135,1,85,73,10,10,43,2,0,12,3,1,1,2,3,0,192,0,0,0,402,1,9,9,44
1991,24,0,41,1035,19,13,0,1,18,1,1,10,2,149,2,33,0,21,30,4,0,642,3,6,1,31,14,3,90,136,1,84,73,9,10,32,2,0,14,3,1,0,2,3,0,184,0,0,0,394,1,9,10,45
1992,23,1,42,1046,20,15,0,1,20,1,1,11,3,144,2,34,0,20,26,4,0,642,3,6,1,34,10,4,67,208,1,87,85,9,10,24,2,0,13,3,1,1,3,3,0,190,0,0,0,385,1,8,10,47
1993,23,0,45,1023,20,15,0,2,18,1,0,11,3,139,2,32,0,17,22,4,0,643,8,7,0,31,7,5,71,215,2,70,82,11,10,45,2,0,8,3,1,1,3,3,0,198,0,0,0,346,2,8,9,47
1994,24,0,47,1025,20,15,0,9,18,1,0,11,3,142,2,33,0,16,24,3,0,642,6,7,0,28,15,7,74,202,1,59,72,11,10,50,3,0,9,3,1,1,3,3,0,195,0,0,0,378,2,8,9,42
1995,21,0,41,995,17,17,0,9,18,1,0,10,2,139,2,37,0,17,22,2,0,658,6,30,0,29,10,6,86,203,2,58,52,10,10,37,1,0,8,2,1,0,3,3,0,198,0,0,0,362,2,8,8,39
1996,21,0,44,1025,16,18,0,9,19,1,0,11,3,143,0,37,0,19,24,3,0,677,4,34,0,29,18,6,55,200,2,79,59,9,10,31,2,0,11,3,1,1,3,3,0,202,0,0,0,375,3,8,9,42
1997,22,0,46,1019,15,17,0,11,19,1,0,11,3,144,0,34,0,19,24,3,0,708,3,16,0,33,19,11,33,212,2,99,72,9,10,49,2,0,8,3,1,1,3,3,0,207,0,0,0,370,4,8,9,44
1998,21,0,47,1038,17,20,0,4,20,1,0,14,3,141,0,36,0,23,42,3,0,728,7,6,0,33,27,12,48,226,1,81,47,9,9,42,2,0,10,3,1,1,4,3,0,200,0,0,0,355,3,9,10,45
1999,24,0,47,1038,18,20,0,2,21,1,1,12,3,145,0,35,0,23,37,3,0,732,8,14,0,30,20,13,54,248,2,69,35,9,10,50,2,0,16,2,1,1,4,2,0,207,0,0,0,376,4,9,11,48
2000,21,0,48,1001,16,20,0,3,22,1,0,12,3,131,1,35,0,23,43,3,0,742,10,13,0,26,17,18,57,245,2,60,68,10,9,43,2,0,15,2,1,1,4,2,0,221,0,0,0,350,4,9,10,47
2001,22,0,51,1024,18,20,0,3,25,1,1,13,3,134,0,34,0,25,47,3,0,707,8,11,0,29,19,14,57,228,3,78,60,11,9,50,2,0,16,2,0,1,4,3,0,218,0,0,0,383,5,10,10,52
