year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,12,0,22,969,21,11,0,1,24,0,1,12,1,157,0,18,0,2,13,7,0,770,5,62,9,65,17,1,82,3,4,37,5,8,5,15,1,0,5,8,0,0,1,0,0,245,0,0,0,260,4,3,3,51
1962,13,0,23,984,22,11,0,1,20,0,1,12,1,153,0,15,0,2,11,6,0,770,2,52,2,41,29,1,85,2,4,48,13,8,9,9,1,0,5,8,0,0,1,0,0,240,0,0,0,263,4,3,3,52
1963,15,0,24,992,19,10,0,1,22,0,1,11,1,158,0,20,0,1,10,5,0,768,2,61,3,47,31,2,89,2,0,40,17,8,10,10,1,0,4,8,0,0,1,0,0,237,0,0,0,339,3,4,3,56
1964,15,0,25,945,22,11,0,1,23,0,1,13,1,165,0,28,0,2,12,6,0,793,0,63,7,73,24,1,88,3,6,50,20,9,6,18,1,0,5,9,0,0,1,0,0,234,0,0,0,311,4,4,4,59
1965,18,1,28,969,24,11,0,0,20,0,1,13,1,160,0,38,0,2,7,5,0,777,4,59,11,58,24,1,80,7,7,37,25,9,11,8,0,0,5,9,0,0,1,0,0,227,0,0,0,274,4,3,4,49
1966,15,1,27,1021,31,12,0,1,19,1,1,13,1,161,1,42,0,1,10,5,0,748,4,48,0,71,27,1,74,6,5,37,28,10,9,13,0,0,5,8,0,0,1,0,0,228,0,0,0,343,5,3,4,49
1967,15,1,29,1014,37,12,0,1,20,1,1,13,1,166,0,43,0,1,12,5,0,708,2,62,0,44,31,1,76,8,7,49,36,10,13,11,1,0,6,9,1,0,1,0,0,224,0,0,0,350,6,3,5,67
1968,17,1,29,1008,25,12,0,1,25,1,1,13,1,167,1,49,0,1,6,5,0,718,3,55,0,77,13,1,72,24,7,22,30,10,10,11,1,0,4,9,1,0,1,0,0,220,0,0,0,321,6,3,5,58
1969,17,1,31,1033,39,12,0,1,21,1,1,14,1,173,2,62,0,1,9,5,0,772,3,54,0,52,31,1,54,6,0,36,60,11,5,19,1,0,4,10,1,0,1,0,0,208,0,0,0,348,7,4,5,54
1970,21,1,36,1045,33,11,0,0,29,1,1,16,1,180,3,69,0,1,10,5,0,667,4,48,0,33,37,2,67,7,0,71,15,10,5,28,1,0,5,9,0,0,1,0,0,213,0,0,0,346,7,4,5,51
1971,25,1,37,1089,37,13,0,1,23,1,1,15,1,177,35,77,0,2,18,5,0,659,5,57,1,15,57,1,57,8,0,84,23,13,7,27,0,0,5,10,1,0,1,0,0,209,0,0,0,326,8,4,5,61
1972,25,1,37,1105,37,15,0,1,23,1,1,15,1,182,29,80,0,1,10,5,0,667,4,70,0,50,47,1,48,10,0,68,0,13,7,22,1,0,5,10,1,0,1,0,0,206,0,0,0,271,9,4,5,55
1973,28,1,40,1139,33,15,0,1,20,1,1,15,1,193,40,78,0,2,21,5,0,664,3,50,0,40,24,2,50,11,0,85,24,13,9,13,2,0,5,10,1,0,1,0,0,205,0,0,0,346,11,5,6,60
1974,30,1,40,1160,28,14,0,1,26,1,1,9,1,182,12,79,0,1,18,5,0,653,4,22,2,31,21,1,51,14,0,115,32,13,8,17,1,0,5,9,1,0,1,0,0,201,0,0,0,344,10,5,6,67
1975,31,1,44,1075,35,13,0,1,18,1,1,9,1,181,67,64,0,2,14,5,0,666,6,63,1,23,27,1,55,17,0,70,22,13,14,9,2,0,5,10,1,0,1,0,0,196,0,0,0,334,10,5,6,48
1976,31,1,40,1077,31,13,0,1,25,1,1,10,1,190,37,56,0,3,33,5,0,675,6,86,0,37,19,3,47,22,0,26,36,15,13,10,3,0,6,10,1,0,1,0,0,184,0,0,0,366,11,5,8,40
1977,33,1,46,1101,22,14,0,1,22,1,1,9,1,179,51,63,0,2,36,5,0,669,7,40,0,32,28,3,46,18,0,50,39,16,8,11,4,0,6,8,1,0,1,0,0,189,0,0,0,338,11,7,6,64
1978,37,1,47,1118,36,14,0,1,23,1,1,13,1,172,42,62,0,3,32,6,0,664,6,41,0,16,45,3,46,8,0,44,45,17,6,21,7,0,7,8,1,0,1,0,0,183,0,0,0,318,12,7,6,54
1979,35,1,51,1159,37,13,0,1,23,1,1,16,1,174,39,61,0,2,21,6,0,651,5,40,0,32,35,4,47,9,0,25,67,19,9,23,2,0,5,10,1,1,1,0,0,183,0,0,0,312,13,7,5,36
1980,38,1,50,1158,37,12,0,1,24,1,1,16,1,181,31,68,0,2,19,6,0,679,4,47,0,32,29,3,56,27,0,60,56,19,6,21,2,0,5,10,1,1,1,0,0,193,0,0,0,341,14,6,5,42
1981,34,1,53,1151,23,12,0,1,22,1,1,16,1,172,39,62,0,2,41,6,0,680,0,53,0,20,20,4,36,56,0,60,58,19,6,22,1,0,5,10,1,0,1,0,0,197,0,0,0,331,18,7,7,53
1982,32,1,56,1197,33,11,0,1,29,1,1,15,1,184,28,70,0,3,53,7,0,659,3,48,0,35,23,4,46,48,0,12,122,20,9,16,2,0,6,10,1,0,1,0,0,191,0,0,0,358,16,8,7,54
1983,34,1,58,1197,26,10,0,1,27,1,1,19,1,176,23,72,0,3,40,8,0,672,1,54,0,42,20,5,75,53,0,52,36,20,12,16,0,0,5,10,1,0,2,0,0,173,0,0,0,359,11,7,9,42
1984,30,1,55,1207,28,11,0,1,24,0,1,19,1,173,72,60,0,3,57,9,0,663,3,28,0,30,22,4,49,70,0,108,39,21,7,17,1,0,5,10,1,0,2,0,0,199,0,0,0,343,12,7,9,51
1985,37,1,57,1231,19,12,0,1,24,0,1,17,1,167,53,55,0,4,42,9,0,659,2,26,0,25,35,3,40,86,0,84,57,24,7,16,0,0,6,11,1,0,2,0,0,189,0,0,0,366,12,7,10,51
1986,35,1,55,1216,23,12,0,2,23,0,1,20,1,167,31,64,0,3,58,10,0,653,2,51,0,20,29,5,87,81,0,39,58,22,6,15,1,0,5,10,1,0,3,0,0,186,0,0,0,368,11,8,10,52
1987,37,1,56,1227,24,13,0,1,26,0,1,22,1,169,20,61,0,3,48,10,0,666,1,40,0,8,40,4,80,96,0,50,45,23,12,10,5,0,5,12,1,0,2,0,0,189,0,0,0,374,12,10,10,43
1988,27,1,58,1228,43,17,0,2,22,0,1,23,1,165,11,61,0,4,51,11,0,676,1,60,0,8,35,5,100,107,0,67,38,23,10,11,6,0,9,12,1,0,2,0,0,184,0,0,0,383,15,10,12,49
1989,23,1,58,1224,44,23,0,1,23,1,1,22,1,160,21,48,0,3,46,10,0,676,2,38,0,33,33,5,64,92,0,82,61,25,7,10,6,0,9,12,1,0,3,0,0,177,0,0,0,399,7,8,11,52
1990,22,1,60,1199,35,26,0,1,33,1,1,23,2,169,15,61,0,2,43,10,0,675,0,27,0,24,35,6,85,75,0,96,54,26,6,15,3,0,10,12,1,0,3,0,0,192,0,0,0,396,21,7,13,50
1991,22,1,58,1214,42,29,0,1,34,3,1,24,2,155,4,48,0,1,42,10,0,678,0,17,0,21,46,6,69,68,0,94,104,26,7,14,4,0,11,11,1,0,4,0,0,197,0,0,0,396,18,7,14,59
1992,22,1,63,1206,67,26,0,2,35,4,1,28,2,160,8,59,0,2,42,10,0,698,0,9,0,26,56,8,89,34,0,101,99,32,7,11,7,0,10,11,1,0,3,0,0,202,0,0,0,395,24,8,13,70
1993,24,0,60,1206,46,24,0,1,23,1,1,19,2,159,8,44,0,4,41,9,0,690,0,68,0,22,44,10,76,71,0,105,51,32,6,8,11,0,11,5,1,1,3,0,0,201,0,0,0,396,23,9,14,73
1994,22,0,58,1175,47,19,0,2,28,2,1,24,1,151,2,52,0,2,39,11,0,688,0,77,0,30,80,11,58,64,1,93,54,38,6,11,7,0,12,4,1,0,3,0,0,195,0,0,0,414,18,11,8,75
1995,22,0,54,1166,44,12,0,1,23,1,1,25,1,151,1,38,0,1,38,9,0,684,0,102,0,23,48,14,68,69,0,117,62,33,5,12,7,0,4,3,1,0,4,0,0,192,0,0,0,414,18,7,15,80
1996,20,0,55,1141,32,35,0,1,23,2,1,27,2,147,1,35,0,1,38,8,0,662,0,61,7,15,63,16,45,102,0,120,100,34,7,12,3,0,2,8,1,0,4,0,0,192,0,0,0,441,16,9,13,90
1997,21,0,53,1148,36,34,0,1,24,2,1,19,3,168,5,42,0,1,67,11,0,664,0,50,35,18,46,17,79,106,0,110,55,37,7,12,2,0,1,6,1,1,3,0,0,192,0,0,0,445,14,8,15,97
1998,28,0,62,1146,38,11,0,2,24,1,1,23,3,146,1,35,0,1,39,12,0,687,0,34,32,16,43,21,72,105,0,138,66,36,6,12,2,0,1,10,1,1,2,0,0,186,0,0,0,471,18,7,17,91
1999,18,0,59,1142,44,10,0,1,38,2,1,19,2,136,1,44,0,1,41,6,0,688,0,112,14,4,39,26,70,60,1,134,61,33,9,11,2,0,0,8,1,1,2,0,0,202,0,0,0,471,16,13,15,104
2000,17,0,60,1170.1,37.2,2.5,0,1,30.9,2,1,5.7,4,140.2,0.4,40.6,0,1.9,42.5,4,0,713.3,0.5,92.1,6.7,9.1,13.5,28.3,108.4,100.3,1,108.9,52.8,42.4,5,13.4,3.9,0,4.8,5.2,1,1,4,0,0,169.4,0,0,0,525.4,26.2,0.1,12.9,100.7
2001,18,0,60.9,1194.9,33.3,1.6,0,1,32.5,1,1,4.8,3.9,139.5,0.4,40.1,0,1.6,36.8,4.9,0,740.5,0.3,71,0,8,76.9,31.2,98.7,64.8,1,108.3,62.4,38.6,7.8,11.5,2.9,0,5.9,4.4,1,1,3.1,0,0,161.9,0,0,0,514.6,15.5,1.1,13.8,92.4
2002,17.9,0,64.2,1193.6,23.8,1.5,0,1,38.9,1.1,1,5.8,3.2,138.2,0.9,41.5,0,1.7,48,4.9,0,741.6,0.2,62.3,0,7,55.7,33.2,81.5,105.1,1,110.2,71.2,44.3,9.1,10.5,2,0,5.6,8.5,2,1,6,0,0,160.7,0,0,0,475.8,27.1,0.2,13.8,101.9
