year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,105,0,5,716,3,49,0,0,37,1,1,6,0,33,146,2,0,0,278,0,0,458,9,1,0,0,1,0,0,0,0,0,0,4,0,0,45,0,17,3,0,0,0,0,12,46,0,4,0,363,1,3,15,77
1962,87,0,6,714,4,51,0,0,35,1,1,6,0,34,143,3,0,0,269,0,0,450,8,1,0,0,1,0,0,0,0,0,0,4,0,0,44,0,19,3,0,0,0,0,12,48,0,5,0,354,1,4,16,69
1963,108,0,5,705,4,52,0,0,38,1,1,6,0,38,138,3,0,0,256,0,0,445,10,1,0,0,1,0,0,0,0,0,0,4,0,0,44,0,20,3,0,0,0,0,12,45,0,5,0,343,1,4,17,67
1964,115,0,7,752,5,51,0,0,37,1,1,6,0,41,116,3,0,0,241,0,0,437,11,1,0,0,1,0,0,0,0,0,0,4,0,0,48,0,21,3,0,0,0,0,13,53,0,6,0,367,1,5,16,66
1965,133,0,9,751,5,52,0,0,39,1,1,6,0,43,111,3,0,0,236,0,0,434,12,1,0,0,1,0,0,0,0,0,0,5,0,0,45,0,22,3,0,0,0,0,13,49,0,5,0,380,1,5,16,64
1966,161,0,8,814,7,58,0,0,39,1,1,6,0,46,131,4,0,0,237,0,0,412,13,1,0,0,1,0,0,0,0,0,0,6,0,0,48,0,14,3,0,0,0,0,14,52,0,6,0,375,3,5,16,78
1967,116,0,8,814,9,55,0,0,37,1,1,6,0,48,127,4,0,0,235,0,0,407,14,1,0,0,1,0,0,0,0,0,0,6,0,0,47,0,14,3,0,0,0,0,14,51,0,5,0,369,6,5,16,76
1968,122,0,7,857,7,63,0,0,39,1,2,6,0,45,69,5,0,0,229,0,0,405,15,1,0,0,47,0,0,0,0,0,0,6,0,0,46,0,14,4,0,0,0,0,14,52,0,6,0,369,22,5,16,77
1969,123,0,11,866,6,65,0,0,38,1,3,8,0,47,55,27,0,0,226,0,0,383,16,1,0,0,43,0,0,0,0,0,0,8,0,0,46,0,16,4,0,0,1,0,15,58,0,6,0,359,58,5,16,83
1970,128,0,11,916,6,63,0,0,43,2,2,6,0,57,65,41,0,0,223,0,0,365,8,1,0,0,36,0,0,0,0,0,0,5,0,0,51,0,14,4,0,0,1,0,15,42,0,7,0,352,51,5,16,79
