year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,14,0,63,663,0,82,0,0,66,0,0,0,0,54,0,0,0,0,308,0,0,569,0,214,0,122,0,0,0,0,0,0,0,0,0,0,16,0,7,3,0,0,0,1,51,50,40,50,134,304,7,0,0,31
1962,15,0,66,650,0,80,0,0,62,0,0,0,0,53,0,0,0,0,273,0,0,589,0,212,0,157,0,0,0,0,0,0,0,0,0,0,17,0,8,3,1,0,0,1,58,49,39,49,138,273,8,0,0,33
1963,15,0,66,667,0,77,0,0,42,0,0,1,0,53,29,0,0,0,299,0,0,510,6,211,0,81,43,5,0,0,0,0,0,1,0,0,15,0,9,3,0,0,1,1,65,47,37,47,133,310,10,0,0,31
1964,16,0,71,677,0,90,0,0,43,0,0,1,0,63,45,0,0,0,279,0,0,512,7,218,0,83,45,5,0,0,0,0,0,0,0,0,15,0,12,4,1,0,1,1,71,54,36,45,129,295,9,0,0,32
1965,22,0,61,669,0,88,0,0,53,0,0,1,0,75,32,0,0,0,242,0,0,579,9,203,0,88,50,7,0,0,0,0,0,0,0,0,14,0,13,3,1,0,1,1,69,52,35,44,168,297,10,0,0,35
1966,16,0,67,652,0,84,0,0,54,0,0,1,0,71,32,0,0,0,250,0,0,620,7,211,0,114,27,5,0,0,0,0,0,0,0,0,18,0,11,3,1,0,1,1,67,55,34,64,136,306,11,0,0,32
1967,17,0,65,692,0,83,0,0,46,0,0,2,0,70,39,0,0,0,270,0,0,618,10,250,0,74,60,5,0,0,0,0,0,0,0,0,19,0,13,4,1,0,1,1,51,56,28,35,93,332,16,0,0,34
1968,22,1,65,699,0,80,0,0,47,0,0,2,0,88,30,0,0,0,202,0,0,670,9,208,0,127,27,6,0,0,0,0,0,0,0,0,15,0,13,4,1,0,1,1,59,55,27,34,129,307,22,0,0,32
1969,28,1,61,734,0,78,0,0,44,0,0,3,0,84,29,0,0,0,337,0,0,624,9,173,0,109,27,4,0,0,0,0,0,2,0,0,16,0,16,5,1,0,1,1,49,58,26,33,100,333,31,0,0,35
1970,43,1,58,777,0,94,0,0,45,0,0,3,0,127,28,0,0,0,304,0,0,640,10,183,0,0,73,33,0,0,0,0,0,1,0,0,17,0,16,5,1,0,1,1,51,64,31,38,103,314,39,0,0,42
1971,45,1,71,808,0,90,0,0,46,0,0,3,0,128,34,0,0,0,288,0,0,622,11,167,0,0,5,253,0,0,0,0,0,1,0,0,12,0,19,6,1,0,1,1,49,63,30,33,94,311,55,0,0,47
1972,22,0,58,891,0,85,0,0,49,0,0,3,0,37,0,0,0,0,342,0,0,640,0,173,0,0,0,255,0,0,0,0,0,0,0,0,14,0,14,3,1,0,0,1,46,55,28,35,101,309,13,0,0,53
1973,23,0,60,867,0,80,0,0,49,0,0,4,0,34,0,0,0,0,337,0,0,672,0,179,0,0,0,242,0,0,0,0,0,0,0,0,14,0,14,3,1,0,0,1,44,55,27,34,96,329,13,0,0,50
1974,24,0,55,837,0,76,0,0,47,0,0,4,0,37,0,0,0,0,353,0,0,627,0,179,0,0,0,204,0,0,0,0,0,0,0,0,14,0,14,3,1,0,0,1,33,62,26,35,96,328,15,0,0,44
1975,60,1,64,743,8,71,0,0,26,0,0,4,0,37,13,0,0,0,348,0,0,637,10,168,0,0,2,202,0,0,0,0,0,0,0,0,9,0,19,5,1,0,2,0,14,54,21,33,94,293,17,0,0,44
1976,36,1,51,770,9,73,0,0,26,0,0,4,0,32,15,0,0,0,343,0,0,660,9,166,0,0,2,192,0,0,0,0,0,1,0,0,11,0,17,5,1,0,1,1,16,38,21,33,97,308,15,0,0,40
1977,52,1,60,762,9,73,0,0,30,0,0,4,0,33,25,0,0,0,336,0,0,602,9,155,0,0,4,216,0,0,0,0,0,1,0,0,9,0,19,5,1,0,1,1,21,47,20,32,97,309,16,0,0,32
1978,47,1,55,696,8,73,0,0,28,0,0,3,0,28,21,0,0,0,359,0,0,627,9,141,0,0,4,217,0,0,0,0,0,1,0,0,12,0,16,5,1,0,1,0,25,38,19,31,97,312,13,0,0,31
1979,49,1,54,701,9,71,0,0,29,0,0,4,0,33,7,0,0,0,334,0,0,613,11,128,0,0,9,217,0,0,0,0,0,1,0,0,10,0,17,5,1,0,0,1,26,39,19,30,96,311,27,0,0,28
1980,29,1,46,728,9,74,0,0,49,0,0,4,0,32,0,0,0,0,335,0,0,615,10,124,0,0,13,232,0,0,0,0,0,1,0,0,10,0,19,5,1,0,2,1,27,59,20,29,96,304,26,0,0,38
1981,29,1,48,699,10,30,0,0,45,0,0,5,0,34,0,0,0,0,346,0,0,627,10,136,0,0,29,197,0,0,0,0,0,1,0,0,10,0,17,5,1,0,1,0,27,38,19,30,95,275,26,0,0,37
