"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,1,33,1,106,1,92,9,554,0,549,0,67,46,0,0,0,0,7,0,0,0,0,0,0,0,259,2,0,108,0,0,0,0,1,0,0,38,0,0,0,0,47,1,0,0,0,0,0,0,111,0,0,0,8
1962,1,32,1,112,1,90,8,536,0,577,0,66,50,0,0,0,0,7,0,0,0,0,0,0,0,250,3,0,112,0,0,0,0,1,0,0,40,0,0,0,0,46,0,0,0,0,0,0,0,107,0,0,0,8
1963,0,34,1,112,1,89,8,565,0,611,0,65,44,0,0,0,0,7,0,0,0,0,0,0,0,281,2,0,98,0,0,0,0,1,0,0,42,0,0,0,0,44,1,0,0,0,0,0,0,65,0,0,0,8
1964,0,33,1,112,1,95,8,553,0,635,0,64,39,0,0,0,0,7,0,0,0,0,0,0,0,306,2,0,102,0,0,0,0,1,0,0,43,0,0,0,0,43,0,0,0,0,0,0,0,35,0,0,0,7
1965,0,32,1,118,1,93,10,536,0,653,0,49,40,0,0,0,0,7,0,0,0,0,0,0,0,328,3,0,124,0,0,0,0,2,0,0,46,0,0,0,0,56,0,0,0,0,0,0,0,141,0,0,0,7
1966,0,30,1,117,1,91,12,496,0,620,0,102,41,0,0,0,0,7,0,0,0,0,0,0,0,311,5,0,122,0,0,0,0,1,0,0,52,0,0,0,0,55,0,0,0,0,0,0,0,100,0,0,0,9
1967,0,26,1,119,1,91,25,440,0,655,0,91,50,0,0,0,0,7,0,0,0,0,1,0,0,315,3,0,119,0,0,0,0,1,0,0,47,0,0,0,0,47,0,0,0,0,0,0,0,179,0,0,0,9
1968,0,28,1,126,2,91,41,466,0,607,0,95,58,0,0,0,0,8,0,0,0,0,0,0,0,310,3,0,117,0,0,0,0,1,0,0,46,0,0,0,0,51,1,0,0,0,0,0,0,196,0,0,0,8
1969,0,28,1,122,2,90,43,477,0,623,0,98,62,0,0,0,0,8,0,0,0,0,0,0,0,305,4,0,109,0,0,0,0,1,0,0,45,0,0,0,0,49,1,0,0,0,0,0,0,188,0,0,0,8
1970,0,25,1,129,2,92,47,426,0,635,0,132,63,0,0,0,0,7,0,0,0,0,0,0,0,257,3,0,106,0,0,0,0,0,0,0,42,0,0,0,0,49,0,0,0,0,0,0,0,153,0,0,0,8
1971,0,29,1,128,2,87,57,479,0,623,0,97,59,0,0,0,0,7,0,0,0,0,1,0,0,258,2,0,103,0,0,0,0,0,0,0,43,0,0,0,0,47,1,0,0,0,0,0,0,182,0,0,0,8
1972,1,28,1,123,2,84,75,462,0,580,0,94,46,0,0,0,0,7,0,0,0,0,1,0,0,246,3,0,99,0,0,0,0,0,0,0,45,0,0,0,0,47,1,0,0,0,2,0,0,68,0,0,0,8
1973,1,26,1,129,2,88,81,443,0,538,0,90,68,0,0,0,0,7,0,0,0,0,0,0,0,247,3,0,106,0,0,0,0,0,0,0,48,0,0,0,0,48,0,0,0,0,1,0,0,71,1,0,0,7
1974,1,25,1,131,3,19,76,405,0,526,0,87,64,0,0,0,0,7,0,0,0,0,1,0,0,245,6,0,116,0,0,0,0,0,0,0,52,0,0,0,0,49,0,0,0,0,1,0,1,73,1,0,0,7
1975,1,12,1,124,3,13,70,196,0,711,0,90,30,0,0,0,0,8,0,0,0,0,1,0,0,248,4,0,117,0,0,0,0,0,0,0,49,0,0,0,0,48,0,0,0,0,1,0,0,16,0,0,0,7
1976,1,8,1,127,3,10,66,132,0,662,0,93,80,0,0,0,0,8,0,0,0,0,1,0,0,251,9,0,136,0,0,0,0,0,0,0,56,0,0,0,0,49,0,0,0,0,1,0,1,77,1,0,0,7
1977,1,7,1,121,3,8,70,115,0,721,0,37,51,0,0,0,0,7,0,0,0,0,1,0,0,236,11,0,127,0,0,0,0,0,0,0,54,0,0,0,0,45,0,0,0,0,1,0,1,137,1,0,0,7
1978,1,7,1,121,2,11,87,109,0,716,0,67,120,0,0,0,0,7,0,0,0,0,1,0,0,193,17,0,123,0,0,0,0,0,0,0,52,0,0,0,0,29,1,0,0,0,1,0,1,148,1,0,0,7
1979,1,10,1,111,1,4,83,161,0,653,0,102,130,0,0,0,0,7,0,0,0,0,1,0,0,155,14,0,119,0,0,0,0,0,0,0,51,0,0,0,0,28,1,0,0,0,1,0,1,177,1,0,0,7
1980,1,12,1,112,0,14,47,196,0,656,0,207,128,0,0,0,0,7,0,0,0,0,1,0,0,106,14,0,115,0,0,0,0,0,0,0,49,0,0,0,0,27,1,0,0,0,1,0,1,174,1,0,0,7
1981,1,9,1,136,0,22,49,157,0,780,0,44,133,0,0,0,0,6,0,0,0,0,1,0,0,180,39,0,111,0,0,0,0,0,0,0,47,0,0,0,0,26,1,0,0,0,0,0,2,191,1,0,0,7
1982,1,16,1,110,0,13,113,265,0,729,0,64,65,0,0,0,0,6,0,0,0,0,1,0,0,202,39,0,89,0,0,0,0,0,0,0,46,0,0,0,0,25,1,0,0,0,0,0,1,190,1,0,0,7
1983,1,17,1,127,0,6,114,281,0,685,0,70,80,0,0,0,0,6,0,0,0,0,1,0,0,210,47,0,86,0,0,0,0,0,0,0,44,0,0,0,0,24,1,0,0,0,0,0,0,243,1,0,0,7
1984,1,13,1,116,0,3,53,209,0,769,0,62,107,0,0,0,0,6,0,0,0,0,1,0,0,207,54,0,82,0,0,0,0,0,0,0,42,0,0,0,0,23,1,0,0,0,0,0,2,320,1,0,0,6
1985,1,18,1,127,0,4,98,296,0,878,0,71,95,0,0,0,0,6,0,0,0,0,1,0,0,198,38,0,79,0,0,0,0,0,0,0,41,0,0,0,0,22,1,0,0,0,0,0,1,278,1,0,0,6
1986,1,24,1,116,0,9,126,401,0,750,0,84,98,0,0,0,0,5,0,0,0,0,1,0,0,200,18,0,75,15,0,12,0,0,0,0,38,0,0,0,0,21,1,0,0,0,0,0,1,424,1,0,6,6
1987,0,21,1,115,0,3,75,358,0,737,0,67,96,0,0,0,0,5,0,0,0,0,1,0,0,206,5,0,72,63,0,14,0,0,0,0,37,0,0,0,0,20,1,0,0,0,0,0,1,462,1,0,7,6
1988,1,20,1,121,0,8,93,329,0,778,0,48,112,0,0,0,0,5,0,0,0,0,1,0,0,169,5,0,68,68,0,19,0,0,0,0,35,0,0,0,0,19,2,0,0,0,0,0,0,420,1,0,6,6
1989,0,18,0,120,0,14,87,306,0,745,0,58,98,0,0,0,0,5,0,0,0,0,1,0,0,153,8,0,65,84,0,21,0,0,0,0,33,0,0,0,0,19,2,0,0,0,0,0,2,430,2,0,9,6
1990,0,18,0,113,1,3,76,305,0,745,0,80,144,0,0,0,0,4,0,0,0,0,1,0,0,165,7,0,68,138,8,13,0,0,0,0,29,0,0,0,0,19,3,0,0,0,0,0,2,430,1,0,12,7
1991,0,17,0,121,0,3,67,279,0,783,0,53,197,0,0,0,0,4,0,0,0,0,1,0,0,158,14,0,69,133,9,1,0,0,0,0,28,0,1,0,0,25,3,0,0,0,0,0,2,422,3,0,14,5
1992,0,19,0,109,1,3,101,322,0,620,11,78,189,0,0,0,0,4,0,0,0,0,1,0,0,162,18,0,70,138,6,87,0,0,0,0,26,0,2,0,0,27,5,0,0,0,0,0,3,338,2,0,18,8
1993,1,15,1,117,1,3,88,256,0,639,0,73,193,0,0,0,0,4,0,0,0,0,1,0,0,160,28,0,69,152,8,98,0,0,0,0,23,0,1,0,0,27,5,0,0,0,0,0,2,342,2,0,20,6
1994,1,17,1,113,1,3,101,282,0,644,0,53,180,0,0,0,0,4,0,0,0,0,1,0,0,154,19,0,68,130,8,58,0,0,0,0,25,0,2,0,0,27,6,0,0,0,0,0,1,341,2,0,8,6
1995,0,17,0,108,0,29,63,277,0,671,0,52,191,0,0,0,0,5,0,0,0,0,22,0,0,158,95,0,73,80,7,16,0,9,0,0,11,0,0,0,0,27,1,0,0,0,1,0,0,349,2,0,13,8
1996,1,17,0,124,1,4,57,293,0,678,0,67,191,0,0,0,0,5,0,0,0,0,0,0,0,167,90,0,61,94,8,12,0,0,0,0,12,0,1,0,0,27,3,0,0,0,1,0,0,330,1,0,12,6
1997,1,18,0,124,1,11,42,305,0,670,0,75,204,0,0,0,0,5,0,0,0,0,0,0,0,181,88,0,90,90,17,27,0,0,0,0,13,0,1,0,0,27,3,0,0,0,1,0,3,329,1,0,9,7
1998,1,23,0,120,1,11,51,382,0,379,0,79,198,0,0,0,0,5,0,0,0,0,1,0,0,183,85,0,90,117,17,93,0,0,0,0,20,0,2,0,0,27,4,0,0,0,1,0,4,319,1,0,10,7
1999,0,26,0,145,3,17,66,428,0,457,0,93,196,0,0,0,0,6,0,0,0,0,8,0,0,170,16,0,81,130,21,111,0,7,0,0,21,0,0,0,0,27,4,0,0,0,1,0,1,296,3,0,7,31
2000,0,26,0,127,2,49,68,431,0,397,0,126,185,0,0,0,0,5,0,0,0,0,3,0,6,181,16,1,87,67,35,116,3,3,0,0,38,0,1,0,0,17,7,0,0,0,1,0,2,316,1,0,8,22
2001,0,27,0,127,1,13,63,451,0,461,0,137,188,0,0,0,0,5,0,0,0,0,4,1,0,202,22,0,96,50,21,181,0,2,0,0,40,0,0,0,0,17,5,1,0,0,3,0,1,241,4,0,8,17
2002,0,27,0,143,2,3,68,449,0,409,0,119,225,0,0,0,0,6,0,0,0,0,4,1,0,173,25,0,111,11,20,176,0,2,0,0,45,0,0,0,0,16,7,0,0,0,1,0,1,255,6,0,9,23
2003,0,29,0,154,2,5,77,490,0,306,0,140,234,0,0,0,0,5,0,0,0,0,8,0,0,193,36,0,132,5,24,150,0,2,0,0,54,0,0,0,0,18,6,0,0,0,1,0,1,248,7,0,7,8
2004,0,29,0,147,2,4,65,480,0,321,0,104,244,0,0,0,0,5,0,0,1,0,6,0,0,201,101,0,145,5,13,119,0,1,0,2,23,0,2,0,0,18,9,0,0,0,3,1,3,268,9,0,20,5
2005,0,27,0,141,2,4,61,446,0,362,0,135,250,0,0,0,0,5,0,0,0,0,6,0,0,209,53,0,175,7,20,97,0,1,0,9,17,0,2,0,0,19,12,1,0,0,3,1,2,269,9,0,20,5
