year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,39,0,2,214,7,0,38,0,0,147,0,0,462,0,0,0,0,23,0,0,0,0,1,109,15,3,77,0,0,0,0,101,0,0,0,0,25,0,0,0,0,0,10,26,3,19,2,0,0,383,0,2,0,6
1962,40,0,2,223,7,0,41,0,0,143,0,0,488,0,0,0,0,24,0,0,0,0,1,105,12,3,77,0,0,0,0,101,0,0,0,0,28,0,0,0,0,0,11,26,3,19,3,0,0,415,0,2,0,6
1963,42,0,2,234,9,0,48,0,0,135,0,0,510,0,0,0,0,24,0,0,0,0,1,90,8,4,89,0,0,0,0,109,0,0,0,0,29,0,0,0,0,0,12,26,3,19,3,0,0,409,0,2,0,6
1964,44,0,4,247,11,0,54,0,0,133,0,0,511,0,0,0,0,23,0,0,0,0,1,100,9,4,91,0,0,0,0,108,0,0,0,0,34,0,1,0,0,0,13,27,3,19,3,0,0,434,0,2,0,6
1965,46,0,2,268,10,0,50,0,0,116,0,0,514,0,0,0,0,23,0,0,0,0,1,102,9,5,101,0,0,0,0,114,0,0,0,0,32,0,1,0,0,0,13,27,4,20,3,0,0,458,0,3,0,7
1966,48,0,2,300,10,0,43,0,0,123,0,0,481,1,0,0,0,24,0,0,0,0,1,101,11,6,123,0,0,0,0,109,0,0,0,0,31,0,1,0,0,0,13,28,5,20,3,1,0,463,0,3,0,7
1967,51,0,2,335,12,0,42,0,0,120,0,0,486,1,0,0,0,25,0,0,0,0,2,105,5,6,133,0,0,0,0,99,0,0,0,0,31,0,1,0,0,0,14,31,5,21,4,1,0,464,0,3,0,7
1968,42,0,2,364,13,0,61,0,0,126,0,0,451,0,0,0,0,26,0,0,0,0,1,108,3,11,142,0,0,0,0,99,0,0,0,0,28,0,0,0,1,0,15,32,7,21,3,0,0,474,0,3,0,7
1969,43,0,2,358,15,0,40,0,0,132,0,0,457,0,0,0,0,26,0,0,1,0,2,92,3,9,128,0,0,0,0,102,0,0,0,0,27,0,1,0,1,0,13,32,7,22,3,0,0,475,0,3,0,8
1970,52,0,2,384,18,0,44,0,0,153,0,0,452,0,0,0,0,26,0,0,0,0,2,109,2,9,133,0,0,0,0,101,0,0,0,0,30,0,1,0,1,0,12,32,9,22,3,0,0,469,0,3,0,8
1971,48,0,3,408,19,0,35,0,0,155,0,0,469,1,0,0,0,27,0,0,0,0,3,117,2,8,118,0,0,0,0,103,0,0,0,0,27,0,0,0,0,0,15,34,12,23,3,0,0,388,0,3,0,8
1972,44,0,2,443,21,0,31,0,0,160,0,0,455,1,0,0,0,28,0,0,0,0,1,117,3,12,117,0,0,0,0,101,0,0,0,0,31,0,0,0,0,0,14,34,9,23,9,0,0,506,0,3,0,9
1973,42,0,2,389,23,0,33,0,0,162,0,0,489,1,0,0,0,28,0,0,0,0,3,123,5,17,135,0,0,0,0,96,0,0,0,0,26,0,0,0,0,0,14,36,7,23,8,0,0,502,0,3,0,8
1974,30,0,1,407,15,0,52,0,0,149,0,0,457,0,0,0,0,27,0,0,1,0,4,128,6,16,142,0,0,0,0,95,0,0,0,0,31,0,0,0,1,0,11,36,8,23,8,0,0,628,0,2,0,7
1975,31,0,2,417,21,5,39,0,0,167,0,0,412,0,0,0,0,30,0,0,0,0,11,141,7,31,132,0,0,0,0,90,0,0,0,0,30,0,0,0,1,0,13,32,4,23,6,0,0,553,0,2,0,8
1976,29,0,2,456,17,7,52,0,0,137,0,0,403,0,0,0,0,30,0,0,0,0,10,150,8,26,115,0,0,0,0,85,0,0,0,0,28,0,1,0,2,0,8,33,4,23,5,0,0,567,0,2,0,7
1977,29,0,1,446,21,7,33,0,0,140,0,0,434,0,0,0,0,30,0,0,0,0,11,158,5,63,121,0,0,0,0,88,0,0,0,0,26,0,0,0,1,0,12,37,3,24,2,0,0,524,0,2,0,7
1978,31,0,1,473,21,7,44,0,0,160,0,0,451,0,0,0,0,30,0,0,0,0,9,139,3,64,137,0,0,0,0,64,0,0,0,0,31,0,0,0,1,0,15,35,4,24,2,0,0,497,0,3,0,8
1979,30,0,1,519,27,10,32,0,0,152,0,0,463,0,0,0,0,31,0,0,0,0,8,135,1,46,126,0,0,0,0,86,0,0,0,0,33,0,0,0,1,0,18,36,4,24,2,0,0,520,0,3,0,9
1980,36,0,1,556,34,8,20,0,0,149,0,0,489,0,0,0,0,33,0,0,0,0,9,126,1,42,74,0,0,0,0,88,0,0,0,0,46,0,0,0,1,0,19,35,5,25,2,0,0,555,0,3,0,11
1981,33,1,3,540,34,7,28,0,0,147,0,0,369,1,0,0,0,30,0,0,3,1,19,98,2,37,126,0,0,0,0,64,0,0,13,1,49,0,0,0,2,0,19,31,5,25,2,1,0,569,0,4,1,9
1982,47,2,1,495,19,10,23,0,0,188,0,0,370,1,0,0,0,31,0,0,2,0,16,126,1,37,181,0,0,0,0,94,0,0,0,0,47,0,0,0,1,0,19,32,5,25,3,0,0,485,2,3,1,9
1983,34,1,4,549,22,10,39,0,0,159,0,0,363,1,0,0,0,37,0,0,0,0,19,136,2,49,178,0,0,0,0,65,0,0,0,0,51,0,0,0,1,0,21,35,6,25,5,0,0,504,0,5,0,10
1984,40,1,6,538,18,11,25,0,0,200,0,0,436,1,0,0,0,39,0,0,4,0,13,125,2,44,173,0,0,0,0,99,0,0,12,14,41,0,0,0,1,0,22,33,6,25,3,0,0,502,3,5,2,9
1985,32,0,3,591,20,5,119,0,0,285,0,0,410,1,0,1,0,34,1,0,2,2,22,106,2,37,190,0,0,0,0,80,0,0,6,5,35,0,0,0,2,0,23,35,6,25,10,0,0,513,1,5,1,11
1986,32,0,9,587,23,5,40,0,0,279,0,0,407,2,1,0,0,34,1,0,3,2,34,126,2,23,256,0,0,0,0,60,0,0,12,16,35,0,0,0,2,0,29,32,6,25,5,0,0,521,2,5,1,15
1987,11,0,10,639,38,3,34,0,0,273,0,0,431,2,3,1,0,36,1,0,8,7,33,108,2,31,235,0,0,0,0,84,0,0,11,2,46,0,1,0,1,3,24,36,6,26,8,1,0,497,7,4,2,21
1988,25,0,5,584,41,9,9,0,0,303,0,0,488,2,4,1,0,37,1,0,7,6,43,127,2,27,234,0,0,0,0,75,0,0,11,0,48,0,1,0,1,0,24,36,6,24,9,2,0,486,7,4,2,22
1989,25,0,9,553,42,13,18,0,0,310,0,0,524,1,4,1,0,32,1,0,7,6,39,127,2,21,231,0,0,0,0,73,0,0,11,0,50,0,1,0,1,0,20,31,6,23,9,1,0,397,7,5,2,23
1990,25,0,7,618,47,3,6,0,0,312,0,0,549,1,4,1,0,24,1,0,6,6,31,104,2,19,215,0,0,0,0,55,0,0,11,0,46,0,0,0,1,0,22,34,6,22,9,1,0,388,8,4,2,20
1991,18,0,6,571,43,5,0,0,0,269,0,0,547,1,4,1,0,34,1,0,6,6,50,115,1,15,193,0,0,0,0,98,0,0,11,0,47,0,0,0,1,0,18,36,7,18,9,1,0,391,8,4,2,18
1992,18,0,6,574,42,3,0,0,0,269,0,0,552,1,4,1,0,35,1,0,6,6,45,127,1,11,159,0,0,0,0,118,0,0,11,0,47,0,0,0,1,0,20,38,7,17,9,1,0,398,8,2,2,18
1993,22,0,9,561,45,23,79,0,2,263,0,0,431,2,4,0,0,38,1,0,8,4,29,133,1,8,96,0,0,0,0,144,0,0,11,0,49,0,0,0,2,0,24,36,7,15,11,1,0,390,10,3,2,20
1994,24,1,8,584,39,43,67,0,0,157,0,0,420,3,9,0,0,41,1,0,8,3,29,135,1,8,71,0,0,0,0,139,0,0,13,0,47,0,0,0,2,0,20,37,7,5,9,1,0,391,13,4,3,23
1995,39,1,18,655,52,1,62,0,0,139,0,0,383,4,8,0,0,42,1,0,10,2,50,131,0,5,59,2,0,0,0,141,0,0,15,0,44,0,1,0,3,0,17,37,9,7,6,1,0,471,14,7,3,25
1996,34,1,13,634,38,11,36,0,0,145,0,0,397,4,3,1,0,44,2,0,11,3,43,132,0,14,42,0,0,0,0,138,0,0,18,0,43,0,0,0,3,0,18,40,9,4,9,1,0,462,16,8,2,39
1997,30,1,13,606,42,0,34,0,8,179,0,0,399,3,5,0,0,45,1,1,10,2,41,154,0,13,33,2,0,0,0,108,0,0,13,0,42,0,0,0,3,0,18,32,6,3,15,1,0,459,8,5,3,33
1998,31,1,13,599,51,0,24,0,4,202,0,0,400,3,5,1,0,44,1,1,9,2,48,135,0,8,25,0,0,0,0,146,0,0,12,0,49,0,0,0,2,0,14,29,6,4,7,0,0,431,13,3,2,38
1999,40,0,12,645,49,0,30,0,0,215,0,0,402,3,5,1,0,47,1,1,12,2,54,88,0,7,31,3,0,0,0,117,0,0,15,0,51,0,0,0,2,0,10,29,6,4,2,0,0,434,15,2,2,44
2000,35,1,19,688,47,8,28,0,0,223,0,0,399,12,3,1,0,39,1,0,15,5,66,109,7,9,54,4,0,0,0,107,1,4,14,8,47,0,1,0,5,1,17,22,5,0,11,1,0,426,20,7,3,43
2001,30,1,14,679,40,7,28,0,0,222,0,0,402,19,2,0,0,42,1,0,10,3,67,111,7,28,63,5,0,1,0,75,1,4,11,4,46,0,1,0,3,1,19,21,5,0,11,1,0,416,39,7,3,41
2002,36,1,12,698,38,11,27,0,0,203,0,0,407,9,2,0,0,49,0,0,8,3,67,119,5,34,72,5,0,1,0,88,1,2,10,3,42,0,1,0,3,1,17,21,5,0,12,1,0,404,38,9,2,34
2003,28,0,17,669,36,11,27,0,1,208,0,0,394,19,3,0,0,47,1,0,10,4,66,121,2,31,74,5,0,2,0,79,1,2,11,4,43,0,1,0,4,1,18,21,6,0,12,2,0,386,38,6,2,38
2004,40,0,17,699,37,20,21,0,1,203,0,0,388,14,2,0,0,39,1,0,9,4,91,120,5,29,76,7,0,2,0,93,1,3,11,3,40,0,1,0,4,1,17,21,6,0,9,1,0,369,20,7,2,33
2005,38,0,15,626,33,9,13,0,2,216,0,0,372,8,2,0,0,48,1,0,8,4,74,109,0,27,74,6,0,1,0,94,11,3,12,3,40,0,1,0,3,0,15,21,5,0,9,1,0,401,33,6,2,34
2006,38,0,21,654,32,13,16,0,3,217,0,0,386,7,1,0,0,61,1,0,8,7,67,110,0,33,77,12,0,2,0,90,0,4,13,4,40,0,1,0,5,1,14,21,8,1,10,1,0,387,24,5,3,40
2007,38,0,24,620,33,14,15,0,3,230,0,0,408,12,2,0,0,63,1,0,7,5,72,123,0,29,79,9,0,2,0,89,1,5,19,3,44,0,1,0,5,1,17,21,7,1,9,1,0,393,48,6,3,34
