year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,1,46,9,91,0,140,0,0,15,0,0,0,0,5,0,463,119,0,14,0,285,30,0,1,6,97,39,0,11,0,5,0,0,9,52,0,11,0,2,1,0,9,0,0,237,5,149,51,45,18,0,0,2,22
1962,1,47,8,90,0,174,0,0,15,0,0,0,0,5,0,455,114,0,16,0,272,28,0,1,5,102,38,0,11,0,11,0,0,8,48,0,12,0,4,1,0,9,0,0,240,4,150,45,44,19,0,0,3,19
1963,1,49,6,90,0,179,0,0,15,0,0,0,0,5,0,433,117,0,20,0,290,26,0,1,6,107,40,0,10,0,4,0,0,8,51,0,12,0,5,1,0,8,0,0,243,6,175,40,42,27,0,0,3,18
1964,1,53,4,84,0,244,0,0,15,0,0,0,0,9,0,413,116,0,21,0,292,25,0,2,6,102,36,0,10,0,7,0,0,8,53,0,12,0,4,1,0,10,0,0,249,6,143,36,41,20,0,0,3,19
1965,1,42,3,87,0,144,0,0,15,0,0,0,0,10,0,405,117,0,24,0,266,36,0,2,7,121,38,0,10,0,3,0,0,8,47,0,12,0,3,1,0,9,0,0,252,5,140,42,40,23,0,1,4,20
1966,1,48,4,90,0,172,0,0,15,0,0,0,0,9,0,384,123,0,23,0,282,36,0,1,5,152,38,0,7,0,4,0,0,9,47,0,10,0,4,1,0,9,0,0,257,4,137,36,43,33,0,0,4,21
1967,1,42,5,94,0,206,0,0,16,0,0,0,0,10,0,365,91,0,28,0,253,47,0,1,5,141,35,0,45,0,7,0,0,12,27,0,7,0,2,1,0,10,0,0,269,3,148,38,45,31,1,0,4,21
1968,1,38,5,99,0,207,0,0,15,0,0,0,0,11,0,403,79,0,35,0,249,59,1,1,7,149,33,0,52,0,7,0,0,15,30,0,7,0,3,1,0,10,0,0,263,4,152,40,45,32,1,0,5,21
1969,1,43,5,101,0,162,0,0,15,0,0,0,0,11,0,445,110,0,34,0,278,56,0,1,7,163,36,0,61,0,10,0,0,18,39,0,16,0,3,1,0,10,0,0,202,4,152,44,40,36,1,0,5,20
1970,1,38,4,111,0,179,0,0,16,0,0,0,0,13,0,445,123,0,25,0,221,56,1,1,5,180,39,0,54,0,9,0,0,22,43,0,14,0,2,1,0,11,0,0,216,4,134,51,54,41,2,1,5,21
1971,1,40,3,109,0,191,0,0,15,0,0,0,0,15,0,455,97,0,34,0,237,51,1,1,6,193,40,0,56,0,13,0,0,30,53,0,14,0,2,1,0,12,0,0,213,5,134,42,63,39,2,1,5,20
1972,2,39,3,106,0,198,0,0,15,0,0,0,0,14,0,446,85,0,35,0,217,68,1,1,9,191,47,0,58,0,10,0,0,30,56,0,16,0,2,1,0,11,0,0,225,5,140,50,77,44,1,1,5,21
1973,1,38,3,103,0,211,0,0,15,0,0,0,0,15,0,445,80,0,36,0,205,65,0,1,8,177,41,0,60,0,9,0,0,32,61,0,13,0,2,1,0,11,0,0,223,5,153,45,79,45,2,1,6,22
1974,1,41,3,102,0,242,0,0,14,0,0,0,1,20,0,469,85,0,33,0,203,59,1,1,8,183,49,0,73,0,10,0,0,30,65,0,12,0,2,1,0,11,0,0,241,6,151,46,79,56,2,1,6,22
1975,1,44,3,103,0,211,0,0,15,0,0,0,1,21,0,444,103,0,38,0,200,61,0,1,9,177,56,0,80,0,14,0,0,31,69,0,18,0,2,1,0,10,0,0,236,5,150,41,63,66,1,2,6,22
