"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,29,0,2,335,31,6,371,0,19,44,0,0,288,2,212,0,0,28,0,0,9,2,2,107,26,7,0,2,0,1,59,6,0,1,67,16,5,0,0,0,1,64,14,21,1,12,2,5,0,349,1,3,4,5
1962,29,0,2,333,31,1,375,0,18,51,0,0,297,2,181,0,0,27,0,0,9,3,2,105,27,14,0,2,0,0,63,8,0,1,51,15,6,0,0,0,1,58,20,20,1,12,3,5,0,336,1,2,3,5
1963,30,0,2,330,30,3,366,0,14,59,0,0,308,2,195,0,0,26,0,0,10,3,2,78,41,14,0,1,0,0,67,7,0,1,54,14,7,0,0,0,1,59,18,20,1,11,3,5,0,317,0,3,3,5
1964,35,0,2,342,31,19,411,0,13,73,0,0,351,2,183,0,0,26,0,0,10,3,1,86,43,9,1,2,0,0,81,11,0,1,54,18,9,0,0,0,1,52,19,20,1,11,2,5,0,369,0,4,4,5
1965,34,0,3,325,31,5,405,0,14,75,0,0,336,2,189,0,0,25,0,0,10,3,2,93,40,15,0,2,0,0,70,19,0,1,51,12,8,0,0,0,1,48,22,20,1,11,2,5,0,379,0,4,4,5
1966,37,0,3,318,32,2,390,0,11,83,0,0,341,2,182,0,0,22,0,0,11,3,1,77,40,6,0,1,0,0,76,18,0,1,58,14,9,0,0,0,1,50,19,20,1,10,2,4,0,366,0,4,4,5
1967,37,0,3,312,35,0,396,0,14,88,0,0,334,2,176,0,0,22,0,0,11,3,1,64,47,11,1,2,0,0,98,16,0,1,59,14,10,0,0,0,1,48,20,20,1,9,2,4,0,364,0,3,3,5
1968,37,0,3,318,36,1,420,0,12,90,0,0,326,2,191,0,0,21,0,0,12,3,1,59,61,13,0,3,0,0,87,17,0,1,53,16,10,0,0,0,1,49,20,20,1,9,1,3,0,365,0,3,4,5
1969,33,0,3,341,39,0,432,0,11,92,0,0,356,2,194,0,0,21,0,0,12,3,0,29,85,11,0,2,0,0,91,16,0,1,46,14,10,0,0,0,1,43,19,20,1,9,2,5,0,384,1,2,3,5
1970,33,0,3,341,47,0,430,0,10,93,0,0,378,2,194,0,0,21,0,0,12,2,0,32,47,13,0,2,0,0,93,30,0,1,44,16,10,0,0,0,1,43,18,17,1,8,2,5,0,385,1,4,4,5
