"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1971,5,0,149,427,4,58,88,0,0,44,139,0,1380,22,1,0,1,23,0,1,8,0,0,0,87,11,1,58,0,0,13,18,103,41,32,1,54,0,0,2,3,0,82,0,0,0,1,0,0,190,0,15,20,"70,"
1972,6,0,120,425,4,51,77,0,0,30,112,0,1408,23,1,0,0,28,0,1,9,0,0,0,90,8,1,109,0,0,9,22,122,48,33,1,67,0,0,1,3,0,84,0,0,0,1,0,1,207,0,15,20,"71,"
1973,7,0,117,428,4,46,76,0,0,55,105,0,1437,23,1,0,0,26,0,0,9,0,0,0,81,8,1,42,0,0,7,2,119,46,28,1,44,0,0,1,2,0,82,0,0,0,1,0,1,235,0,14,19,"62,"
1974,8,0,119,431,4,39,81,0,0,39,80,0,1423,25,1,0,0,27,0,2,10,0,0,0,94,10,1,83,0,0,9,4,88,47,31,1,67,0,0,3,5,0,85,0,0,0,1,0,1,226,0,15,20,"66,"
1975,10,0,110,439,5,44,80,0,0,54,113,0,1430,23,1,0,1,29,0,3,10,0,0,12,74,9,2,63,7,0,9,43,115,49,33,1,61,0,0,1,4,0,92,0,0,0,1,0,2,231,0,16,21,"67,"
1976,10,0,96,439,5,40,87,0,0,41,110,0,1435,25,1,0,0,31,0,2,10,0,0,16,77,12,1,116,12,0,7,41,110,39,33,1,72,0,0,2,4,0,105,0,0,0,1,0,2,246,0,17,25,"69,"
1977,10,0,95,448,6,37,81,0,0,44,95,0,1453,22,1,0,0,32,0,3,11,0,0,0,86,10,1,62,7,0,6,7,100,55,32,1,81,0,0,2,5,0,102,0,0,0,1,0,2,270,0,18,25,"67,"
1978,10,0,109,453,6,34,82,0,0,50,75,0,1437,26,1,0,1,30,0,2,12,0,0,0,69,11,1,121,0,0,6,16,103,37,30,1,61,0,0,2,3,0,98,0,0,0,1,0,2,273,0,19,29,"69,"
1979,9,0,109,445,6,31,83,0,0,54,81,0,1514,31,1,0,1,31,0,2,12,0,0,0,67,13,1,48,0,0,7,44,117,48,32,1,55,0,0,2,3,0,100,0,0,0,0,0,2,282,0,19,30,"75,"
1980,10,0,111,445,7,27,73,0,0,31,69,0,1576,32,1,0,1,32,0,2,12,0,0,0,76,9,0,102,1,0,7,56,159,39,30,1,43,0,0,2,3,0,103,0,0,0,0,0,2,242,0,19,29,"73,"
1981,8,0,107,455,8,25,70,0,0,46,64,0,1582,30,1,0,1,32,0,2,10,0,0,0,67,11,1,40,1,0,6,71,108,47,24,1,36,0,0,2,4,0,101,0,0,0,0,0,1,242,0,20,28,"71,"
1982,7,0,104,421,8,18,81,0,0,46,51,0,1592,33,1,0,0,34,0,2,11,0,0,2,67,8,1,110,11,0,6,65,103,40,28,1,40,0,0,2,5,0,97,0,0,0,0,0,2,281,0,16,27,"72,"
1983,8,0,95,398,8,16,82,0,0,39,44,0,1694,35,1,0,1,36,0,1,12,0,0,2,69,9,1,28,17,0,9,46,125,44,25,1,62,0,0,2,7,0,97,0,0,0,0,0,2,275,0,16,26,"72,"
1984,8,0,89,427,6,14,105,0,0,49,37,0,1555,38,1,0,1,33,0,2,12,0,0,1,72,8,0,64,17,0,9,61,144,31,20,1,73,0,0,2,8,0,98,0,0,0,0,0,3,288,0,18,27,"73,"
1985,9,0,85,438,5,13,117,0,0,47,41,0,1708,38,1,0,1,35,0,1,9,0,0,3,63,11,0,57,29,0,9,63,151,32,24,1,76,0,0,2,4,0,132,0,0,0,0,0,3,266,0,20,33,"77,"
1986,9,0,70,445,4,11,151,0,0,47,36,0,1645,36,1,0,1,41,0,2,12,0,0,10,64,9,0,62,39,0,11,47,152,31,25,1,82,0,0,4,5,0,127,0,0,0,0,0,3,287,0,21,31,"72,"
1987,9,0,79,429,5,6,139,0,0,60,38,0,1667,32,1,0,1,34,0,2,11,0,0,4,67,15,1,44,17,0,13,79,172,36,33,1,84,0,0,3,4,0,133,0,0,0,1,0,3,315,0,21,31,"73,"
1988,11,0,74,429,6,4,127,0,0,45,28,0,1694,37,1,0,1,39,0,2,11,0,0,3,78,10,1,58,21,0,11,74,220,46,25,1,90,0,0,3,7,0,133,0,0,0,0,0,3,286,0,21,31,"71,"
1989,11,0,75,415,7,3,179,0,0,76,17,0,1614,33,1,0,2,39,0,2,11,0,0,0,69,9,1,23,64,0,11,73,237,47,21,1,112,0,0,3,4,0,122,0,0,0,1,0,2,300,0,20,34,"68,"
1990,11,0,76,413,8,3,179,0,0,58,23,0,1677,33,1,0,4,35,0,2,10,0,0,5,74,12,1,69,77,0,14,54,150,46,30,1,113,0,0,3,4,0,128,0,0,0,1,0,2,307,0,26,36,"71,"
1991,11,0,78,420,9,3,119,0,0,43,30,0,1662,32,2,0,1,37,0,2,12,0,0,3,65,10,1,40,93,0,13,49,174,46,30,0,144,0,0,3,4,0,127,0,0,0,1,0,3,305,0,21,35,"75,"
1992,10,0,73,420,10,2,123,0,0,68,26,0,1682,36,2,0,2,36,0,2,13,0,0,3,63,11,0,45,65,0,11,58,169,56,27,1,105,0,0,2,6,0,120,0,0,0,1,0,3,303,0,24,38,"73,"
1993,11,0,75,424,11,2,153,0,0,72,23,0,1646,35,3,0,1,34,0,3,13,0,0,3,66,14,2,45,97,0,14,57,149,47,27,1,105,0,0,2,5,0,124,0,0,0,1,0,2,306,0,23,36,"71,"
1994,10,0,64,424,11,2,89,0,0,53,17,0,1760,34,0,0,1,36,0,2,13,0,0,2,63,10,1,88,86,0,11,50,161,48,25,1,92,0,0,2,5,0,110,0,0,0,1,0,2,291,0,25,35,"73,"
1995,11,0,66,427,12,2,138,0,0,70,20,0,1642,34,2,0,1,30,0,2,12,0,0,4,71,12,0,36,78,0,11,54,188,40,32,1,113,0,0,2,4,0,124,0,0,0,1,0,2,285,0,39,42,"77,"
1996,12,0,66,419,12,1,153,0,0,60,20,0,1605,33,2,0,1,31,0,2,12,0,0,5,75,13,1,78,78,0,9,41,175,54,23,0,98,0,0,2,3,0,123,0,0,0,1,0,2,297,0,24,43,"76,"
1997,11,0,63,409,13,2,159,0,0,69,19,0,1501,40,2,0,2,31,0,2,10,0,0,5,75,13,1,37,100,0,11,62,172,50,25,0,98,0,0,2,3,0,126,0,0,0,1,0,2,319,0,30,34,"72,"
1998,12,0,58,408,12,1,157,0,0,73,20,0,1548,36,3,0,2,35,1,2,13,0,1,4,75,16,0,58,65,0,11,63,165,39,32,1,103,0,0,2,3,0,134,0,0,0,1,0,3,316,0,29,44,"78,"
1999,12,0,53,407,12,1,164,0,0,68,27,0,1560,38,4,0,1,31,1,2,14,0,1,2,76,12,1,45,75,0,8,59,161,36,29,1,86,0,0,2,2,0,152,0,0,0,1,0,3,277,1,32,47,"79,"
2000,10,0,58,396,12,1,149,0,0,82,26,0,1553,36,4,0,2,33,0,2,14,0,0,5,93,14,2,76,91,0,8,58,143,47,31,1,99,0,0,2,3,0,131,0,0,0,1,0,2,288,0,28,46,"80,"
2001,10,0,44,367,14,1,182,0,0,65,16,0,1614,36,2,0,2,30,1,2,15,0,1,3,83,11,0,47,106,0,10,52,153,46,27,0,85,0,0,2,3,0,120,0,0,0,1,0,2,291,1,25,44,"78,"
2002,9,0,54,347,13,1,179,0,0,78,22,0,1570,32,3,0,3,27,0,2,15,0,0,5,88,13,0,57,111,0,15,67,120,48,35,1,107,0,0,2,10,0,126,0,0,0,1,0,2,259,3,25,49,"78,"
2003,9,0,55,412,13,1,233,0,0,87,23,0,1497,37,4,0,2,32,0,3,14,0,1,2,73,13,0,51,119,0,14,54,130,53,27,1,68,0,0,2,7,0,123,0,0,0,2,1,2,245,4,21,49,"78,"
2004,5,0,53,401,13,6,196,0,0,64,22,0,1519,29,5,0,2,24,0,3,16,0,1,5,87,12,2,68,147,0,16,62,135,40,31,1,84,0,0,2,5,0,110,0,0,0,2,1,3,264,2,24,45,"76,"
2005,6,0,58,401,14,7,192,0,0,88,29,0,1445,34,6,0,3,35,1,2,17,0,1,2,82,19,0,42,147,1,18,83,133,55,30,1,102,0,0,2,7,0,94,0,0,0,2,1,3,272,1,25,49,"77,"
2006,7,0,58,417,14,5,158,0,0,90,20,0,1524,27,7,0,3,29,0,2,17,0,1,8,91,11,0,81,148,0,19,82,101,57,27,1,78,0,0,2,7,0,102,0,0,0,1,1,3,299,1,20,48,"75,"
2007,7,0,47,435,14,5,217,0,0,80,19,0,1504,33,8,0,3,32,0,2,17,0,1,2,74,15,4,72,150,0,20,49,190,51,23,1,81,0,0,1,9,0,91,0,0,0,1,1,3,265,1,20,48,"72,"
2008,8,0,57,419,15,5,170,0,0,90,19,0,1487,35,8,0,3,36,0,3,16,0,1,5,60,15,1,71,125,0,16,67,206,101,24,1,72,0,0,1,8,0,93,0,0,0,1,1,3,285,2,21,52,"73,"
2009,8,0,59,426,15,5,162,0,0,84,26,0,1508,36,8,0,3,35,0,2,17,0,1,6,57,13,4,75,152,0,18,71,143,59,25,1,80,0,0,1,11,0,97,0,0,0,1,1,3,299,1,20,48,"73,"
