year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,31,1,12,1288,18,4,0,1,17,0,0,7,0,96,2,0,0,39,19,306,0,646,0,36,0,3,31,0,0,26,0,0,0,1,0,10,0,0,1,10,0,0,1,0,0,203,0,0,0,439,0,3,1,10
1962,32,1,14,1305,19,5,0,0,17,0,0,7,0,76,5,0,0,36,24,290,0,588,1,21,0,7,19,0,0,18,0,18,1,1,0,10,0,0,1,11,0,0,1,0,0,205,0,0,0,402,0,2,1,7
1963,30,1,13,1321,16,4,0,0,19,0,0,7,1,94,1,0,0,39,23,248,0,599,1,26,0,5,27,0,0,19,0,15,2,1,0,10,0,0,2,12,0,0,1,0,0,205,0,0,0,316,1,3,1,11
1964,40,1,13,1304,22,5,0,0,17,0,0,8,0,76,6,0,0,32,32,246,0,533,2,14,0,5,31,0,0,28,0,16,2,1,0,10,0,0,2,13,0,0,1,0,0,202,0,0,0,417,1,3,1,9
1965,46,0,13,1303,13,6,0,0,17,0,0,8,0,80,9,0,0,32,32,247,0,536,1,12,0,5,39,0,0,24,0,23,2,2,0,10,0,0,2,11,0,0,1,0,0,211,0,0,0,423,2,2,1,8
1966,35,0,13,1320,15,6,0,1,20,0,0,9,0,88,4,0,0,33,29,231,0,518,2,29,0,5,34,0,0,23,0,19,2,2,0,12,0,0,2,12,0,0,1,0,0,207,0,0,0,453,2,2,1,10
1967,36,0,12,1320,16,6,0,0,23,0,0,9,0,80,7,0,0,31,32,228,0,500,2,49,0,4,41,0,0,0,0,14,1,1,0,10,0,0,2,14,0,0,1,0,0,170,0,0,0,440,1,2,1,8
1968,35,1,14,1299,16,6,0,1,17,0,0,9,0,79,3,0,0,29,34,226,0,498,2,6,0,7,51,0,0,1,0,64,1,1,0,10,0,0,2,13,0,0,1,0,0,180,0,0,0,437,13,2,1,8
1969,40,1,13,1312,18,8,0,0,20,0,0,11,1,107,13,0,0,29,30,228,0,494,4,29,0,7,54,0,0,31,0,10,15,1,0,10,0,0,1,15,0,0,1,0,0,181,0,0,0,467,15,1,1,10
1970,45,0,14,1254,16,7,0,1,19,1,0,12,1,101,12,0,0,30,36,215,0,493,3,29,0,8,36,0,0,37,0,38,13,1,0,10,0,0,2,15,0,0,1,0,0,169,0,0,0,479,14,2,1,11
1971,52,0,12,1294,16,10,0,0,18,1,0,13,1,95,12,0,0,25,29,213,0,474,3,27,0,2,25,0,0,22,0,74,26,1,0,10,0,0,2,13,0,0,1,0,0,168,0,0,0,472,10,2,2,9
1972,59,0,16,1322,14,11,0,0,17,1,0,14,1,99,10,0,0,26,27,210,0,471,4,1,0,5,33,0,0,27,0,64,23,2,0,10,0,0,2,14,0,0,1,0,0,175,0,0,0,470,13,2,2,8
1973,58,0,14,1324,15,14,0,0,15,1,0,15,1,102,13,0,0,29,29,203,0,459,4,21,0,3,33,0,0,23,0,86,24,2,0,10,0,0,1,16,0,0,1,0,0,167,0,0,0,482,13,2,2,9
1974,61,0,15,1301,16,14,0,0,29,1,0,16,1,104,11,0,0,26,27,206,0,467,6,0,0,5,30,0,0,8,0,110,25,2,0,8,0,0,1,16,0,0,1,0,0,154,0,0,0,458,13,2,3,10
1975,62,0,17,1357,21,14,0,0,31,1,0,19,2,92,8,0,0,26,34,203,0,469,5,32,0,4,37,0,14,3,0,91,24,2,0,8,0,0,2,16,0,0,1,0,0,158,0,0,0,422,12,2,3,11
1976,62,0,16,1342,22,13,0,0,33,1,0,18,1,102,10,0,0,28,21,200,0,452,6,0,0,4,37,0,0,41,0,96,22,2,0,10,0,0,2,18,0,0,1,0,0,138,0,0,0,418,12,2,3,10
1977,61,0,13,1349,15,14,0,1,28,1,0,17,1,95,9,0,0,30,23,192,0,433,5,24,0,4,36,0,0,9,0,67,24,3,0,10,0,0,1,12,0,1,1,0,0,146,0,0,0,384,16,2,3,13
1978,58,0,13,1298,15,15,0,1,33,1,0,16,1,94,9,0,0,30,23,194,0,470,5,25,0,5,32,0,5,80,0,27,12,3,0,11,0,0,1,14,0,0,1,0,0,155,0,0,0,351,18,4,3,17
1979,58,0,14,1306,19,15,0,1,34,1,0,17,2,93,8,0,0,34,22,197,0,462,5,22,0,5,33,0,0,20,0,88,22,3,0,11,0,0,1,17,0,0,1,0,0,149,0,0,0,309,12,2,4,15
1980,59,0,14,1326,19,13,0,0,35,1,0,19,3,104,9,0,0,33,31,206,0,448,5,18,0,5,30,0,0,102,0,9,22,3,0,11,0,0,1,17,0,1,1,0,0,155,0,0,0,359,9,2,4,16
1981,58,0,13,1294,17,14,0,0,36,1,0,16,2,102,7,0,0,32,31,191,0,468,2,19,0,5,27,0,0,70,0,42,22,3,0,9,0,0,1,15,0,1,1,0,0,154,0,0,0,341,11,2,5,14
1982,60,0,12,1359,15,15,0,0,36,1,0,15,3,99,8,0,0,34,30,196,0,470,3,13,0,5,36,0,0,112,0,4,21,4,0,9,0,0,2,16,0,1,1,0,0,150,0,0,0,350,3,3,5,17
1983,68,0,14,1288,19,12,0,0,36,1,0,15,3,104,9,0,0,30,30,188,0,438,2,18,0,5,33,0,0,92,0,9,24,4,0,10,0,0,2,16,0,1,1,0,0,132,0,0,0,358,2,2,5,18
1984,66,0,15,1271,16,14,0,0,34,1,0,15,3,106,7,0,0,31,23,191,0,462,3,1,0,5,28,0,0,117,0,0,24,3,0,10,0,0,2,17,0,0,1,0,0,167,0,0,0,343,0,2,5,19
1985,64,0,14,1236,17,16,0,0,15,1,0,13,3,109,6,0,0,29,35,186,0,460,2,1,0,7,28,1,0,120,0,0,22,4,0,11,0,0,2,13,0,0,1,0,0,163,0,0,0,356,1,2,5,22
1986,64,0,17,1259,16,16,0,0,17,1,0,12,4,114,7,0,0,32,29,175,0,452,1,16,0,8,32,0,0,108,0,0,27,4,0,9,0,0,2,14,0,1,1,0,0,162,0,0,0,325,3,3,5,26
1987,64,0,17,1229,19,18,1,0,19,1,0,17,5,106,4,0,0,26,39,176,0,453,3,4,0,9,31,1,0,113,1,3,26,3,0,9,0,0,2,18,0,1,2,0,0,146,0,0,0,340,3,3,6,23
1988,64,0,17,1260,18,19,0,1,18,1,0,15,6,117,2,0,0,30,39,174,0,523,4,1,0,9,27,1,0,23,1,105,25,7,0,9,0,0,1,13,1,0,1,0,0,156,0,0,0,352,17,3,6,30
1989,65,0,18,1274,20,23,0,0,19,1,0,16,7,128,2,0,0,35,43,170,0,546,4,19,0,12,29,1,0,119,0,4,39,10,0,13,0,0,3,15,1,1,1,0,0,155,0,0,0,375,17,5,7,27
1990,66,0,17,1224,18,22,0,0,18,1,0,16,6,136,4,0,0,30,40,161,0,541,4,23,0,7,27,1,0,13,0,101,26,9,0,11,0,0,2,16,1,1,1,0,0,152,0,0,0,388,18,4,7,27
1991,67,0,20,1204,16,23,0,0,17,1,0,15,7,142,4,0,0,31,37,158,0,528,2,1,0,12,22,1,0,49,0,105,27,10,0,9,0,0,1,15,0,1,1,0,0,148,0,0,0,367,22,4,7,29
1992,60,0,20,1216,16,25,0,1,19,1,0,16,7,142,4,0,0,33,49,159,0,536,1,1,0,7,12,1,0,165,0,28,35,8,0,14,0,0,1,15,1,1,1,0,0,134,0,0,0,392,23,5,7,27
1993,46,0,20,1157,18,22,0,0,16,0,0,14,6,141,4,0,0,32,47,165,0,446,0,31,0,8,25,1,0,166,1,1,22,9,0,14,0,0,1,16,0,1,1,0,0,134,0,0,0,400,21,4,8,28
1994,34,0,22,1169,17,23,0,1,19,0,0,14,8,138,5,0,0,29,64,157,0,433,0,21,0,10,16,1,0,163,1,0,24,11,0,14,0,0,1,17,1,1,1,0,0,131,0,0,0,370,17,4,10,34
1995,32,0,18,1212,12,20,0,0,14,0,0,9,4,172,5,0,0,35,22,143,0,476,0,16,0,8,28,2,0,104,1,81,14,11,0,14,0,0,1,10,1,1,1,0,0,131,0,0,0,366,18,4,7,32
1996,38,2,19,1208,17,18,0,0,18,1,0,14,6,185,3,0,0,33,39,142,0,457,0,1,0,9,26,2,6,97,1,65,13,10,0,14,0,0,2,14,1,1,1,0,0,133,0,0,0,350,17,5,9,34
1997,27,3,19,1218,16,18,0,0,17,1,0,14,6,172,1,0,0,30,44,143,0,550,3,8,0,8,33,3,0,192,1,2,16,10,0,14,0,0,2,13,1,1,1,0,0,133,0,0,0,351,18,4,9,38
1998,40,3,21,1265,16,18,0,0,16,1,0,14,5,198,1,0,0,23,40,146,0,523,7,1,0,10,33,4,3,200,1,0,12,7,0,11,0,0,4,14,1,1,1,0,0,133,0,0,0,338,16,5,8,31
1999,44,3,22,1185,20,20,0,1,18,1,0,13,6,143,0,0,0,30,41,145,0,630,9,9,0,9,40,4,0,176,1,0,23,8,0,11,0,0,4,15,1,1,1,0,0,136,0,0,0,336,16,4,9,36
2000,54,2,23,1182,19,18,0,0,17,1,0,14,5,152,1,0,0,20,42,143,0,621,9,1,0,10,18,4,0,143,1,41,23,8,0,11,0,0,6,13,1,1,2,0,0,135,0,0,0,356,16,6,9,34
2001,56,2,24,1183,22,19,0,0,18,1,0,14,6,156,4,0,0,16,45,141,0,635,7,1,0,9,19,5,0,97,1,111,28,8,0,11,0,0,5,14,1,1,2,0,0,137,0,0,0,322,14,4,9,33
2002,55,1,25,1179,18,19,0,0,18,1,0,14,6,149,1,0,0,22,50,136,0,618,8,1,0,10,16,6,0,182,1,28,31,7,0,11,0,0,5,14,1,1,1,0,0,135,0,0,0,308,22,5,9,34
2003,55,1,26,1174,21,19,0,0,18,1,0,15,8,148,2,0,0,23,44,134,0,630,10,17,0,11,20,8,0,185,1,0,30,7,0,11,0,0,9,14,1,1,1,0,0,134,0,0,0,308,18,4,9,35
2004,54,1,27,1175,21,20,0,0,19,1,0,15,9,158,2,0,0,21,36,139,0,646,11,4,0,12,15,7,2,185,2,29,18,6,0,11,0,0,8,15,1,1,1,0,0,137,0,0,0,307,22,6,9,36
2005,54,2,29,1172,20,20,0,0,20,1,0,15,7,148,2,0,0,41,45,140,0,633,14,10,0,14,15,8,0,210,2,0,20,8,0,11,0,0,14,15,1,1,2,0,0,136,0,0,0,307,21,5,9,39
2006,50,2,29,1182,19,19,0,0,20,1,0,14,8,140,2,0,0,43,44,150,0,632,18,0,0,15,19,8,46,167,1,0,22,8,0,11,0,0,17,15,1,1,2,0,0,134,0,0,0,304,24,5,8,37
2007,43,3,32,1204,21,22,0,0,21,1,0,14,9,146,1,0,0,29,47,154,0,616,20,12,0,12,20,10,0,183,2,18,15,9,0,11,0,0,22,15,1,1,2,0,0,130,0,0,0,301,25,6,9,39
2008,32,1,33,1259,18,17,0,0,21,1,0,13,9,145,4,0,0,37,48,145,0,624,21,0,0,13,18,9,0,201,2,26,13,10,0,11,0,0,23,16,1,1,2,0,0,128,0,1,0,214,41,5,9,38
2009,31,1,33,1226,18,16,0,1,23,1,0,14,7,144,11,0,0,34,43,144,0,607,22,0,0,15,16,10,128,86,1,0,22,11,0,11,0,0,26,15,1,1,2,0,0,122,0,1,0,307,27,6,10,42
