year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,5,0,30,113,0,61,0,0,29,0,0,2,3,8,2,13,0,0,27,0,0,85,1,0,0,135,18,0,77,0,1,0,0,0,16,15,1,0,0,0,0,0,0,0,1299,2,34,14,72,17,2,0,1,8
1962,3,0,24,107,0,60,0,0,29,0,0,2,3,8,2,13,0,0,32,0,0,101,1,0,0,165,17,1,79,0,1,0,0,0,17,15,1,0,1,0,0,0,0,0,1265,2,34,16,72,14,2,0,1,8
1963,2,0,20,110,0,63,0,0,28,0,0,1,3,6,0,40,0,0,39,0,0,107,1,0,0,116,17,0,125,0,1,0,0,1,18,16,1,0,1,0,0,0,0,0,1206,2,34,15,73,34,2,0,2,8
1964,2,0,21,113,0,63,0,0,26,0,0,1,3,8,0,38,0,0,28,0,0,117,1,0,0,108,17,0,133,0,1,0,0,0,18,16,1,0,0,0,0,0,0,0,1250,3,33,17,71,28,2,0,2,8
1965,1,0,17,101,0,63,0,0,25,0,0,1,2,7,0,37,0,0,34,0,0,108,1,0,0,108,18,0,138,0,1,0,0,0,18,16,0,0,0,0,0,0,0,0,1217,2,34,16,75,30,1,0,1,8
1966,1,0,16,100,0,65,0,0,25,0,0,1,2,9,0,36,0,0,46,0,0,105,1,0,0,101,18,0,146,0,0,0,0,0,19,17,0,0,0,0,0,0,0,0,1135,2,34,18,80,28,1,0,2,8
1967,1,0,17,100,0,64,0,0,25,0,0,1,2,11,0,35,0,0,47,0,0,122,1,0,0,109,18,0,175,0,0,0,0,0,19,17,0,0,1,0,0,0,0,0,1070,2,34,17,85,27,1,0,2,6
1968,1,0,14,108,0,63,0,0,25,0,0,1,2,14,0,53,0,0,60,0,0,124,1,0,0,103,18,0,179,0,1,0,0,0,19,17,0,0,1,0,0,0,0,0,1029,2,34,19,87,25,1,0,2,8
1969,1,0,16,116,0,64,0,0,24,0,0,1,2,15,0,28,0,0,43,0,0,127,1,0,0,100,20,0,183,0,0,0,0,0,19,17,0,0,1,0,0,0,0,0,975,2,33,18,88,28,1,0,2,7
1970,2,0,13,104,0,65,0,0,24,0,0,1,2,14,0,27,0,0,28,0,0,132,1,0,0,90,17,0,177,0,1,0,0,0,19,17,0,0,1,0,0,0,0,0,975,2,33,18,93,26,1,0,2,7
1971,1,0,12,104,0,64,0,0,23,0,0,1,2,17,0,43,0,0,28,0,0,161,1,0,0,99,26,0,159,0,0,0,0,0,19,17,0,0,3,0,0,0,0,0,971,3,32,19,87,31,1,0,2,7
1972,2,0,13,115,0,71,0,0,23,0,0,1,2,17,2,29,0,0,41,0,0,183,1,0,0,121,26,0,155,0,0,0,0,0,19,17,0,0,4,0,0,0,0,0,970,2,32,18,81,42,1,0,2,7
1973,2,0,14,104,0,73,0,0,22,0,0,1,2,20,4,40,0,0,40,0,0,143,1,0,0,109,23,0,169,0,1,0,0,0,19,17,0,0,3,0,0,0,0,0,943,2,31,19,85,52,1,0,2,7
1974,3,0,12,90,0,68,0,0,21,0,0,1,2,22,3,60,0,0,39,0,0,153,1,0,0,103,19,0,172,0,2,0,0,0,19,17,0,0,2,0,0,0,0,0,960,4,32,19,17,45,1,0,2,7
1975,3,0,23,101,0,69,0,0,21,0,0,1,2,26,2,67,0,0,24,0,0,160,2,0,0,104,20,0,198,0,2,0,0,0,19,17,0,0,2,0,0,0,0,0,995,2,32,19,19,63,1,0,2,7
1976,2,0,15,109,0,70,0,0,21,0,0,1,2,29,0,89,0,0,20,0,0,139,1,0,0,94,33,0,188,0,2,0,0,0,18,16,0,0,2,0,0,0,0,0,978,1,31,18,18,56,0,0,2,8
1977,2,0,13,107,0,68,0,0,20,0,0,1,2,30,0,64,0,0,15,0,0,195,1,0,0,99,30,0,216,0,2,0,0,0,18,16,1,0,2,0,0,0,0,0,956,1,30,18,18,64,1,0,2,7
1978,2,0,9,120,0,67,0,0,20,0,0,1,2,36,0,49,0,0,15,0,0,242,1,0,0,80,26,1,197,0,2,0,0,0,15,16,0,0,1,0,0,0,0,0,962,1,27,17,19,70,1,0,2,8
1979,2,0,7,128,0,73,0,0,19,0,0,1,2,34,2,58,0,0,35,0,0,198,1,0,0,78,29,0,203,0,2,0,0,0,9,15,0,0,2,0,0,0,0,0,966,1,26,17,17,76,0,0,2,8
1980,2,0,6,120,0,92,0,0,19,0,0,1,2,36,1,43,0,0,17,0,0,248,2,0,0,69,19,0,203,18,2,0,0,0,6,15,0,0,2,1,0,0,0,0,983,2,26,16,16,87,0,0,2,8
1981,2,0,8,118,0,93,0,0,18,0,0,1,2,42,2,62,0,0,17,0,0,238,2,0,0,63,20,0,182,16,2,0,0,0,6,15,0,0,1,0,0,0,0,0,970,2,25,16,15,81,0,0,2,8
1982,3,0,8,135,0,83,0,0,17,0,0,1,2,43,0,42,0,0,41,0,0,259,2,0,0,97,21,0,195,30,2,0,0,0,6,15,0,0,2,0,0,0,0,0,979,2,27,16,13,75,1,0,2,9
1983,3,0,11,143,0,86,0,0,17,0,0,1,2,48,18,46,0,0,37,0,0,263,3,0,0,105,26,7,194,34,2,0,0,0,5,15,0,0,2,0,0,0,0,0,879,1,27,15,14,91,1,0,2,8
1984,3,0,11,165,0,84,0,0,16,0,0,1,2,54,18,55,0,0,47,0,0,268,3,0,0,100,31,1,205,49,2,0,0,0,6,14,0,0,2,0,0,0,0,0,834,1,28,14,14,92,1,0,2,8
1985,3,0,9,163,0,80,0,0,16,0,0,1,2,51,14,62,0,0,54,0,0,250,3,0,0,119,21,0,173,38,2,0,0,0,6,14,0,0,2,0,0,0,0,0,884,1,28,14,10,95,1,0,2,8
1986,4,0,7,153,0,83,0,0,16,0,0,1,2,50,13,93,0,0,47,0,0,242,3,0,0,107,26,1,159,35,2,0,0,0,6,14,2,0,3,0,0,0,1,0,901,2,28,13,11,84,1,1,2,8
1987,2,0,6,149,0,86,0,0,16,0,0,1,1,41,16,86,0,0,31,0,0,244,2,0,0,155,23,0,150,42,2,0,0,0,7,14,2,0,4,0,0,0,0,0,929,2,29,13,12,85,1,1,1,8
1988,2,0,5,160,0,82,0,0,15,0,0,1,1,39,13,75,0,0,39,0,0,238,2,0,0,116,28,0,155,59,2,0,0,0,9,14,0,0,4,0,0,0,0,0,925,2,29,13,12,91,0,1,1,8
1989,2,0,4,144,0,78,0,0,15,0,0,1,2,31,12,77,0,0,31,0,0,274,2,0,0,94,29,0,153,71,2,0,0,0,8,15,0,0,7,0,0,0,0,0,892,2,31,12,12,94,0,1,1,8
1990,1,0,3,130,0,83,0,0,15,0,0,1,2,28,7,25,0,0,50,0,0,246,2,0,0,93,31,0,160,13,2,0,0,0,8,15,0,0,7,0,0,0,0,0,895,2,32,11,11,97,0,1,1,30
1991,1,0,2,174,0,85,0,0,16,0,0,1,1,33,10,17,0,0,88,0,0,270,3,0,0,94,76,1,161,23,2,0,2,0,9,15,0,0,8,0,0,0,0,0,735,2,29,9,11,92,0,1,2,30
1992,1,0,3,196,0,86,0,0,16,0,0,1,1,33,12,22,0,0,117,0,0,266,3,0,0,94,93,0,154,13,2,14,9,0,22,13,0,0,10,0,0,0,0,0,677,2,30,9,11,68,0,2,3,30
1993,0,0,3,193,0,87,0,0,15,0,0,1,1,35,15,17,0,1,84,0,0,276,4,0,0,95,65,0,148,5,2,14,3,0,7,14,0,0,9,0,0,0,0,0,746,2,31,10,11,66,0,1,2,30
