year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,14,0,14,1104,21,12,0,1,30,0,0,13,0,54,0,3,0,14,14,62,0,656,0,164,0,16,11,10,0,9,0,74,0,16,1,17,0,0,5,9,0,0,1,0,0,185,0,0,0,424,14,1,3,27
1962,20,0,17,1014,29,12,0,1,33,0,0,14,0,75,0,3,0,14,18,61,0,663,1,238,0,18,10,9,0,8,0,104,0,16,1,17,0,0,7,11,0,0,1,0,0,184,0,0,0,439,12,1,3,25
1963,15,0,15,1021,24,11,0,1,36,0,0,13,0,84,0,3,0,14,16,89,0,572,0,86,0,18,9,3,0,12,0,222,0,14,1,18,0,0,5,11,0,0,1,0,0,185,0,0,0,430,12,1,3,30
1964,14,0,15,1055,26,12,0,1,33,0,0,15,0,53,0,3,0,14,15,91,0,620,1,90,0,17,9,6,0,14,0,158,0,15,1,17,0,0,5,11,0,0,1,0,0,189,0,0,0,424,12,1,3,24
1965,15,0,17,1098,21,14,0,1,33,0,0,15,0,60,0,3,0,14,16,76,0,614,1,83,0,21,12,4,0,16,0,133,0,13,1,17,0,0,5,10,0,0,1,0,0,185,0,0,0,459,12,1,3,28
1966,15,0,17,1041,22,15,0,1,36,0,0,16,0,69,0,3,0,14,16,79,0,608,0,180,0,25,10,6,0,23,0,156,0,15,1,17,0,0,5,11,0,0,1,0,0,184,0,0,0,449,14,1,3,30
1967,16,0,16,998,23,15,0,1,33,0,0,14,0,73,0,3,0,13,16,71,0,593,0,91,0,21,22,6,1,54,0,166,0,17,1,17,0,0,7,12,0,0,1,0,0,183,0,0,0,459,11,1,3,27
1968,17,0,17,1039,29,15,0,1,36,0,0,16,0,69,0,3,0,12,14,88,0,586,1,87,0,32,28,4,2,47,0,154,1,16,1,15,0,0,5,11,0,0,1,0,0,172,0,0,0,474,9,1,3,27
1969,17,0,18,1040,24,14,0,1,36,0,0,16,0,80,0,3,0,11,15,71,0,613,1,95,0,23,20,5,2,9,0,199,0,16,1,17,0,0,4,13,1,0,1,0,0,183,0,0,0,411,9,1,3,31
1970,18,0,17,1051,22,14,0,1,35,0,0,17,0,86,0,3,0,11,15,67,0,568,1,79,0,33,29,7,0,39,0,200,0,17,1,16,0,0,6,12,0,0,1,0,0,175,0,0,0,424,9,1,3,30
