year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,6,163,0,3,0,35,7,0,0,0,0,133,0,19,77,0,10,0,1002,103,0,2,12,1,0,0,0,0,14,0,0,0,0,0,60,0,0,0,1,0,2,0,0,9,0,0,0,104,0,0,0,15
1962,0,0,6,161,0,3,0,36,7,0,0,0,0,130,0,19,75,0,22,0,988,103,1,1,14,1,1,0,0,0,14,0,0,0,0,0,64,0,0,0,1,0,2,0,0,9,0,0,0,112,0,0,0,14
1963,0,0,6,165,0,3,0,41,7,0,0,0,0,127,0,20,58,0,29,0,998,124,1,1,5,5,1,0,0,0,13,0,0,0,0,0,68,0,0,0,1,0,1,0,0,9,0,0,0,101,0,0,0,15
1964,0,0,6,192,0,4,0,46,7,0,0,0,0,125,0,19,75,0,27,0,946,137,1,1,4,3,2,0,0,0,14,1,0,0,0,0,67,0,1,0,1,0,2,0,0,10,0,0,0,101,0,0,0,16
1965,0,0,6,191,0,4,0,39,7,0,0,0,0,114,0,19,62,0,19,0,921,169,1,1,6,0,8,0,0,0,14,1,0,1,0,0,68,0,1,1,1,0,4,1,0,10,0,0,0,140,0,0,0,16
1966,0,0,6,185,0,4,0,36,7,0,0,0,0,109,0,19,76,0,35,0,880,190,1,1,2,1,14,0,0,0,14,0,0,0,0,0,73,0,1,1,1,0,3,1,0,10,0,0,0,149,0,0,0,16
1967,0,0,7,181,0,4,0,31,8,0,0,0,0,107,0,18,74,1,37,0,895,177,1,0,1,0,19,0,0,1,16,0,0,0,0,0,70,0,0,0,1,0,3,1,0,11,0,0,0,151,0,0,0,17
1968,0,0,7,157,0,4,0,31,7,0,0,0,0,103,0,18,80,0,45,0,851,192,2,2,1,0,14,1,0,0,29,0,0,0,0,0,69,0,0,0,1,0,4,1,0,11,0,0,0,176,0,0,0,17
1969,0,0,7,183,0,3,0,28,7,0,0,0,0,97,0,18,106,0,91,0,788,195,1,1,2,0,15,0,0,3,31,3,0,0,0,0,76,0,0,1,1,0,4,1,0,11,0,0,0,161,0,0,0,14
1970,0,0,3,136,0,3,0,27,7,0,0,0,0,94,0,17,74,0,68,0,785,292,2,1,0,0,16,0,0,0,27,1,0,0,0,0,80,0,0,0,1,0,6,1,0,4,0,0,0,168,0,0,0,12
1971,0,0,8,117,0,5,0,30,8,0,0,0,0,89,1,29,89,0,39,0,804,266,1,1,8,0,21,0,0,1,31,0,0,0,0,0,94,0,0,1,1,0,3,1,0,16,0,0,0,139,0,0,0,23
1972,0,0,10,115,0,3,0,24,8,0,0,0,0,72,0,28,88,0,42,0,787,316,1,2,10,0,20,0,0,0,29,1,0,0,0,0,93,0,0,1,1,0,2,1,0,16,0,0,0,137,0,0,0,26
1973,0,0,10,120,0,4,0,26,26,0,0,0,0,49,0,33,88,0,45,0,722,370,4,1,11,0,48,0,0,0,29,0,0,0,0,0,85,0,1,1,1,0,5,1,0,18,0,0,0,137,0,0,0,30
1974,0,0,8,128,0,4,0,32,25,0,0,0,0,11,0,36,89,0,58,0,746,368,2,2,12,0,34,0,0,0,34,6,0,0,0,0,97,0,1,1,0,0,4,1,0,18,0,0,0,127,1,0,0,30
1975,0,0,10,133,0,4,0,30,34,0,0,0,0,4,0,37,88,0,58,0,745,366,2,1,9,0,35,0,0,0,23,0,0,0,0,0,104,0,0,1,0,0,4,1,0,20,0,0,0,132,2,0,1,30
1976,0,0,11,136,0,4,0,32,16,0,0,0,0,5,0,39,70,0,83,0,747,375,1,2,10,0,76,0,0,0,30,3,0,0,0,0,105,0,0,1,0,0,3,1,0,21,0,0,0,136,0,0,1,35
1977,0,0,12,179,1,5,0,28,20,0,0,1,1,4,0,40,85,0,56,0,666,488,1,0,5,0,40,0,0,0,30,4,0,0,0,0,110,0,0,1,1,0,3,1,0,26,0,0,0,162,0,0,1,36
1978,0,0,11,215,2,7,0,17,21,0,0,2,1,5,0,41,82,0,82,0,612,520,2,0,8,0,84,0,0,0,38,5,0,1,0,0,104,0,1,1,2,0,2,1,0,28,0,0,0,168,1,0,3,37
1979,0,0,11,223,3,10,0,15,15,0,0,4,1,4,0,42,84,0,120,0,570,523,3,0,6,0,25,0,16,0,38,5,0,0,0,0,99,0,1,1,2,0,3,1,0,29,0,0,0,170,2,3,8,20
1980,0,0,12,212,5,12,0,14,14,0,0,3,1,4,0,43,67,0,58,0,539,562,4,2,4,1,13,0,28,0,43,23,1,0,0,0,97,0,0,1,2,0,3,1,0,32,0,0,0,178,1,3,8,20
1981,0,0,14,220,4,11,0,15,10,0,0,3,1,3,0,43,118,0,97,0,356,663,2,4,6,2,18,1,28,0,28,31,0,0,0,0,92,0,1,1,1,0,2,1,0,32,0,0,0,176,2,2,7,18
1982,1,0,14,234,4,12,0,16,9,0,0,3,1,3,0,44,100,0,91,0,384,680,2,12,6,0,20,0,50,0,25,25,0,0,0,0,85,0,1,1,1,0,3,1,0,34,0,0,0,181,3,2,7,20
1983,1,0,14,194,4,8,0,14,7,0,0,3,1,2,0,44,85,0,77,0,487,673,1,1,6,0,18,0,51,0,21,3,0,0,0,0,45,0,1,1,1,0,2,1,0,37,0,0,0,209,1,3,7,17
1984,1,0,15,212,1,6,0,15,6,0,0,1,3,2,0,44,83,0,94,0,404,673,1,4,5,0,49,0,65,0,29,15,0,0,0,0,41,0,1,1,0,0,3,1,0,45,0,0,0,236,1,3,7,18
1985,1,0,14,206,0,6,0,15,6,0,0,1,1,3,0,44,26,0,132,0,329,754,1,5,1,0,24,0,75,0,27,2,0,0,0,0,48,0,2,1,0,0,3,1,0,43,0,0,0,232,1,4,7,18
1986,1,0,18,185,0,6,0,14,6,0,0,1,1,2,0,44,41,0,125,0,320,839,1,5,5,0,18,0,91,1,22,6,0,0,0,0,46,0,1,0,0,0,3,1,0,42,0,0,0,231,0,3,7,19
1987,1,0,21,161,0,6,0,13,6,0,0,1,0,1,0,42,27,0,94,0,354,853,1,4,5,0,10,0,132,4,20,8,0,0,0,0,39,0,0,1,0,0,3,1,0,22,0,0,0,269,0,3,7,17
1988,1,0,21,177,0,7,0,15,14,0,0,1,1,2,0,42,26,0,118,0,405,840,1,5,2,0,11,0,100,5,23,5,0,0,2,1,56,0,2,0,0,0,3,1,0,22,0,0,0,277,0,3,7,17
1989,1,0,20,159,0,7,0,11,18,0,0,1,1,2,0,43,39,0,97,0,361,880,1,5,3,0,9,0,124,6,22,8,0,0,5,3,69,0,1,0,0,0,3,1,0,23,0,0,0,210,0,6,7,18
1990,1,0,20,145,0,7,0,9,11,0,0,1,1,2,0,49,32,0,114,0,309,804,1,0,2,0,8,0,138,4,23,1,0,0,4,3,65,0,0,0,1,0,1,1,0,25,0,0,0,209,0,5,7,14
1991,1,0,19,145,0,7,0,8,13,0,0,1,1,1,0,66,15,0,148,0,156,950,1,1,1,0,8,0,141,2,21,5,0,0,2,1,39,0,0,0,1,0,0,1,0,23,0,0,0,199,0,4,7,15
1992,1,0,19,126,0,7,0,8,8,0,0,1,1,2,0,76,39,0,125,0,278,880,1,2,2,0,7,0,156,1,16,6,1,0,5,3,54,0,1,1,1,0,1,1,0,26,0,0,0,200,0,4,8,14
1993,0,0,18,139,0,9,0,9,12,0,0,1,0,2,0,59,34,0,108,0,273,890,1,4,3,0,7,0,156,1,18,5,0,0,5,2,55,0,1,0,1,0,1,0,0,29,0,0,0,197,0,4,7,13
1994,0,0,18,118,0,8,0,8,11,0,0,2,1,2,0,43,29,0,86,0,244,979,1,2,2,0,7,0,145,1,19,3,3,0,4,2,45,0,0,0,1,0,2,1,0,23,0,0,0,195,0,3,7,13
1995,0,0,17,113,0,8,0,8,9,0,0,3,0,2,0,35,27,0,82,0,246,996,1,2,2,0,7,0,144,1,19,2,2,0,4,2,50,0,0,0,1,0,3,1,0,23,0,0,0,187,0,3,6,11
1996,0,0,10,114,0,8,0,8,6,0,0,5,0,1,0,31,22,0,126,0,194,1011,1,1,3,0,6,0,124,0,12,3,2,0,4,2,48,0,1,1,1,0,3,1,0,21,0,0,0,221,0,3,7,12
1997,0,0,7,140,0,8,0,9,7,0,0,6,0,1,0,39,28,0,106,0,175,1029,1,1,3,0,2,0,116,3,14,3,3,0,4,1,43,0,1,0,0,0,2,0,0,22,0,0,0,229,0,3,7,12
1998,0,0,16,131,0,8,0,10,7,0,0,9,0,1,4,41,34,0,87,0,213,1004,2,1,3,1,0,0,130,1,14,4,0,0,4,1,58,0,1,1,0,0,2,1,0,21,0,0,0,222,4,3,8,12
1999,0,0,15,128,0,6,0,10,7,0,0,9,0,1,0,54,29,0,120,0,161,1021,1,1,3,5,0,0,127,3,16,20,0,1,4,1,44,0,1,1,0,0,2,0,0,22,0,0,0,222,1,2,6,12
2000,0,0,15,146,0,6,0,10,11,0,0,9,0,1,0,82,28,0,130,0,145,948,2,8,4,2,4,0,139,0,19,28,2,2,3,1,51,0,1,1,0,0,2,0,0,21,0,0,0,227,1,3,6,12
2001,0,0,15,147,0,6,0,12,13,0,0,9,1,1,0,116,28,0,120,0,165,932,1,0,4,4,4,0,131,1,19,18,0,0,3,1,44,0,2,1,0,0,1,1,0,21,0,0,0,230,1,3,6,12
2002,0,0,14,153,1,4,0,14,12,0,0,9,1,1,0,119,24,0,138,0,119,900,2,1,4,1,3,0,149,0,18,43,0,2,3,1,44,0,1,1,0,0,2,1,0,20,0,0,0,234,1,2,6,13
2003,0,0,15,176,1,5,0,11,15,0,0,9,0,1,6,121,18,0,136,0,111,860,1,2,4,2,3,0,164,3,20,36,0,4,3,1,45,0,0,1,0,0,2,1,0,20,0,0,0,242,5,2,9,13
2004,0,0,9,180,1,3,0,13,26,0,0,4,1,1,1,96,28,0,168,0,119,836,2,1,3,2,24,2,174,0,17,5,1,2,9,3,36,0,2,0,0,0,3,1,0,18,0,0,0,238,4,5,6,10
2005,0,0,9,180,1,2,0,11,26,0,0,4,1,0,0,136,27,0,120,0,157,798,2,1,3,2,14,1,166,0,19,14,2,1,12,3,33,0,3,0,0,0,4,1,0,20,0,0,0,239,4,5,7,10
2006,0,0,10,172,3,4,0,12,27,0,0,5,1,0,1,132,32,0,131,0,180,770,2,1,6,2,10,1,165,0,18,8,4,1,11,4,42,0,5,1,0,0,4,1,0,19,0,0,0,240,8,5,7,10
2007,0,0,10,174,5,3,0,14,26,0,0,6,2,1,4,138,36,0,111,0,220,759,2,1,3,3,24,1,148,1,20,3,3,1,12,6,45,0,7,1,0,0,7,1,0,21,0,0,0,242,11,5,7,12
2008,0,0,10,163,6,3,0,15,28,0,0,6,1,0,1,120,44,0,151,0,133,853,2,3,3,4,10,1,136,0,18,6,3,1,13,4,42,0,6,1,0,0,5,1,0,22,0,0,0,241,10,4,7,12
