year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0.3,0,1.1,235.1,0,77.5,0,0,38.9,0,0,0,0,1.6,0,85.2,0,0,210.1,0,0,6.3,0,11.2,0,0.8,2.7,0,0,0,0,5.5,0,0,4.4,0,9.6,0,0,0,0,0,0,0,94.2,1.4,97,72.9,0,1.9,0,0,0,87.4
1962,0.3,0,0.8,231.8,0,76.2,0,0,38.1,0,0,0,0,2.2,0,95.9,0,0,207.1,0,0,7.7,0,12.1,0,1.4,2.7,0,0,0,0,5.2,0,0,5.2,0,8.5,0,0,0.3,0,0,0,0,82.2,2.2,100,71.5,0,2.5,0,0,0,85.5
1963,0.3,0,1.9,229.9,0,74.8,0,0,37.5,0,0,0,0,2.5,0,86.6,0,0,201.9,0,0,5.5,0,11.5,0,1.1,2.5,0,0,0,0,5.2,0,0,6.3,0,8.5,0,0,0,0,0,0,0,65.5,2.7,107.7,70.1,0,1.6,0,0,0,84.1
1964,0.3,0,1.1,252.6,0,73.4,0,0,36.7,0,0,0,0,1.9,0,75.3,0,0,197.8,0,0,7.1,0,11.2,0,0.8,2.5,0,0,0,0,5.2,0,0,6,0,9,0,0,0,0,0,0.3,0,46.3,4.4,105.5,66.6,0,1.6,0,0,0,82.5
1965,0.3,0,1.6,250.1,0,74.2,0,0,35.9,0,0,0,0,3,0,71,0,0,200.5,0,0,7.9,0,12.3,0,0.5,2.5,0.5,0,0,0,4.9,0,0,8.8,0,9,0,0,0.5,0,0,0.3,0,46,4.4,112.6,60.5,0,2.7,0,0,0,80.8
1966,0.5,0,1.6,247.7,0,72.9,0,0,35.3,0,0,0,0,4.4,0,69.9,0,0,206.3,0,0,8.5,0,12.1,0,0.5,2.5,0.3,4.4,0,0,4.9,0,0,10.1,0,8.8,0,0,2.5,0,0,0.3,0,70.1,6.3,137,59.5,0,4.4,0,0,0,89.9
1967,0.5,0,3,237.3,0,72.9,0,0,35.1,0,0,0,0,4.9,0,71.5,0,0,209,0,0,11.5,0,12.1,0,1.4,2.5,0.3,4.4,0,0,4.9,0,0,7.7,0,7.4,0,0.3,1.9,0,0,0.3,0,38.9,7.1,134.5,55.9,0,4.1,0,0,0,89.9
1968,0.5,0,2.2,231.8,0,72.9,0,0,34.8,0,0,0,0,5.8,0,56.2,0,0,214,0,0,6.8,0,13.2,0,0,2.5,0.3,4.4,0,0,4.7,0,0,12.3,0,7.9,0,0.3,1.1,0,0,0.3,0,76.4,7.1,140.5,62.5,0,3.6,0,0,0,89.9
1969,0.5,0,3,227.4,0,72.6,0,0,34.8,0,0,0,0,6.6,0,66.6,0,0,200.3,0,0,12.1,0,11.2,0,2.7,2.5,0.3,4.4,0,0,4.7,0,0,14,0,5.5,0,0.3,0.8,0,0,0.3,0,105.2,4.7,141.9,76.2,0,6,0.3,0,0,89.9
1970,0.5,0,1.6,227.1,0,72.6,0,0,35.1,0,0,0,0,8.2,0,54,0,0,194,0,0,11.5,0,12.1,0,2.5,2.5,0.3,4.4,0,0,4.7,0,0,11.5,0,11.2,0,0,2.5,0,0,0.3,0,81.1,5.2,143,66,0,3.8,0.3,0,0,89.6
