"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,3.3,22.7,9.6,88.2,0,75.6,8.2,21.1,0,151.8,0,10.7,6.8,0,80.8,0,0,48.2,0,0,0,0,0,5.5,0,17,0,0.3,20.8,0,0,0,0,6,0,0,5.8,0,0,0,0,0,4.4,165.5,0,0,0,0,0,3.6,0.3,0.5,0,"55.9,"
1962,3.6,22.7,11,88.8,0,77.8,8.2,21.1,0,140,0,10.7,8.2,0,80.8,0,0,48.8,0,0,0,0,0,5.5,0,16.2,0,0.5,20.5,0,0,0,0,6,0,0,6,0,0,0,0,0,7.4,165.2,0,0,0,0,0,3.6,0.3,0.5,0,"57,"
1963,3.6,22.7,15.9,91,0,79.5,8.2,21.1,0,142.2,0,10.7,11,0,80.5,0,0,48.8,0,0,0,0,0,5.5,0,15.9,0.3,0.8,20.5,0,0,0,0,6,0,0,6.3,0,0,0,0,0,8.8,164.9,0,0,0.3,0.3,0,6,0.3,0.5,0,"57.5,"
1964,3.8,22.7,17.3,88.8,0,75.1,10.1,21.1,0,155.1,0,10.7,10.7,0,87.9,0,0,48.2,0,0,0,0,0,6,0,16.2,0,0.5,19.2,0,0,0,0,6,0,0,5.8,0,0,0,0,0,7.4,164.9,0,0,0,0.3,0,7.1,0.3,1.6,0,"59.5,"
1965,4.1,23.8,17,89.9,0,71,9.9,22.7,0,165.8,0,10.4,8.8,0,87.9,0,0,48.2,0,0,0,0,0,6.6,0,19.7,0,0.3,19.2,0,0,0,0,6,0,0,5.5,0,0,0,0,0,7.1,164.9,0,0,0,0.3,0,7.4,0.3,1.4,0,"59.7,"
1966,4.4,30.4,17.8,92.6,4.7,41.1,16.4,26.3,0,173.4,0,15.9,20,0,84.7,0,0,48.2,0,0,0,0,0,7.1,0,22.2,0.3,0.3,15.6,0,0,0,0,4.7,0,0,6.6,0,0,0,0,0,7.1,165.5,0,0,0,0.3,0,7.7,0.5,1.1,0,"63.6,"
1967,4.7,30.7,13.7,96.7,6.3,41.1,14.5,27.1,0,180.8,0,15.1,9,0,84.7,0,0,50.1,0,0,0,0,0,7.7,0,17.5,0.3,0.3,17,0,0,0,0,5.5,0,0,6.6,0,0,0,0,0,7.7,165.8,0,0,0,0.3,0,7.1,0.5,1.1,0,"64.4,"
1968,4.9,26.8,16.7,102.7,6.3,41.6,12.6,23,0,142.7,0,14.2,15.3,0,84.9,0,0,49.9,0,0,0,0,0,8.2,0,15.9,0.3,0.3,19.2,0,0,0,0,5.8,0,0,6.6,0,0,0,0,0,11.2,186.8,0,0,0,0.3,0,9.3,0.8,1.1,0,"68.8,"
1969,4.7,22.7,14.5,107.7,10.7,37.3,8.5,21.1,0,178.6,0,10.4,26.6,0,84.7,0,0,52.9,0,0,0,0,0,8.8,0,17.3,0.5,0.3,15.6,0,0,0,0,8.2,0,0,6.6,0,0,0,0,0,9.3,165.5,0,0,0,0.3,0,9.6,2.5,0.8,0,"69.3,"
1970,4.7,22.5,13.4,116.7,10.4,37.3,8.2,20.8,0,154.5,0,10.4,29,0,83.6,0,0,55.1,0,0,0,0,0,9,0,17,0.5,0.3,15.3,0,0,0,0,4.9,0,0,6.6,0,0,0,0,0,11.8,163.6,0,0,0,0.3,0,11,1.9,1.1,0,"69,"
