year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,65.5,0,34.8,1.6,0,404.4,0,0,2.2,0,12.3,4.4,0,61.6,0.5,0,86.8,0,0,0,0,0,0,0.8,41.6,0,0,0,0,0,0,0,0,14.8,0,31.2,0,0,0,0.8,72.1,33.4,0.3,0,0,0,0,0,7.1,0,4.7,8.2,67.1
1962,0,65.5,0,39.7,1.4,0,409.3,0,0,1.4,0,12.3,5.2,0,61.4,0.5,0,86.3,0,0,0,0,0,0,1.1,36.4,0,0,0,0,0,0,0,0,15.3,0,31.8,0,0,0,0.8,67.4,34,0.3,0,0,0,0,0,7.7,0,4.7,8.8,66.8
1963,0,70.7,0,41.9,1.4,0,441.6,0,0,1.4,0,13.4,6.3,0,60.5,0.5,0,85.5,0,0,0,0,0,0,0.5,36.4,0,0,0,0,0,0,0,0,15.9,0,30.4,0,0,0,0.8,55.1,34,0.3,0,0,0,0,0,7.4,0,4.7,9,65.8
1964,0,78.1,0,40.8,1.4,0,472.1,0,0,1.4,0,15.1,6.6,0,60.5,0.5,0,84.7,0,0,0,0,0,0,0.5,40,0,0,0,0,0,0,0,0,16.4,0,27.4,0,0,0,0.8,45.8,34.2,0.3,0,0,0,0,0,9.9,0,4.7,9.6,65.5
1965,0,79.7,0,54.8,1.9,0,474,0,0,1.4,0,15.6,8.8,0,59.7,0.5,0,84.4,0,0,0,0,0,0.3,1.1,39.5,0.3,0,0,0,0,0,0,0,16.7,0,26.8,0,0,0,0.8,26,34.8,0.3,0,0,0,0,0,9.6,0,4.7,9.9,64.7
1966,0,82.7,0,51,2.2,0,461.9,0,0,3.8,0,15.3,9.6,0,60,0.5,0,84.7,0,0,0,0,0,0.3,0.8,42.2,0.3,0,0,0,0,0,0,0,17.3,0,29.6,0,0,0,0.8,20.3,34.5,0.3,0,0,0,0,0,10.4,0,4.7,10.4,64.4
1967,0.3,84.9,0,50.7,2.5,0,469.3,0,0,4.1,0,15.6,9,0,60.3,0.5,0,84.9,0,0,0,0,0,0.3,0.5,28.5,0.3,0,0,0,0,0,0,0,17.5,0,27.9,0,0,0,0.8,14.8,38.4,0.3,0,0,0,0,0,11.8,0,4.7,10.7,64.9
1968,0.3,89.3,0,54,3.8,0,469.9,0,0,3,0,16.7,8.8,0,59.2,0.5,0,84.7,0,0,0,0,0,0,0.8,33.7,0.3,0,0,0,0,0,0,0,18.1,0,36.7,0,0,0,0.5,14.8,37.8,0.3,0,0,0,0,0,12.9,0,4.7,11,66.3
1969,0.3,96.4,0,62.2,4.9,0,461.6,0,0,5.8,0,18.1,10.1,0,58.4,0.8,0,83.8,0,0,0,0,0,0.3,1.1,29.6,0.3,0,0,0,0,0,0,0,18.4,0,32.6,0,0,0,0.5,14.2,39.2,0.5,0,0,0,0,0,14,0,4.9,10.7,67.1
1970,0.3,92.1,0,65.5,3.6,0,486,0,0,6,0,17.5,13.7,0,58.6,0.8,0,82.5,0,0,0,0,0,0,0.8,32.6,0.3,0,0,0,0,0,0,0,18.6,0,36.7,0,0,0,0.5,9.6,33.2,0.5,0,0,0,0,0,16.2,0,4.7,10.4,59.7
