year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,1.9,334.2,0.5,1.4,0,4.4,30.4,0,0.8,19.7,0,3,0,23.8,18.9,0,46.6,0,12.3,244.7,0,0.3,3,0.5,1.1,0,0,0.8,0.3,0.3,0,1.1,2.2,5.2,32.3,0,0,0,0,1.6,0.3,0.8,0,4.9,0,0.3,0,125.2,0.3,5.8,0,40.3
1962,0,0,0.8,333.7,0.5,0.8,0,3.6,46,0,0.5,14.2,0,1.9,0,23,21.1,0,46,0,11.5,249.9,0,0.3,3,0.3,1.4,0,0,1.4,0.3,0.5,0,1.4,1.9,5.5,31.5,0,0,0,0,1.9,0.3,0.8,0,5.8,0,0.3,0,155.9,0.3,6,0,42.5
1963,0,0,2.2,335.1,0.8,2.2,0,3.3,33.2,0,0.8,20.8,0,2.5,0,24.7,17.5,0,36.4,0,11,249.3,0,0,3.6,0.5,1.6,0,0,1.4,0.3,0.8,0,1.4,2.2,5.5,32.9,0,0,0,0,1.4,0.3,0.8,0,4.9,0,0.5,0,167.9,0.3,6.8,0,38.1
1964,0,0,1.4,338.4,0.5,2.2,0,7.1,33.4,0,1.1,24.1,0,2.5,0,24.1,21.1,0,49.3,0,13.7,283.3,0,0.5,4.4,0.5,1.1,0,0,0.8,0.3,1.1,0,1.4,2.2,5.5,30.7,0,0,0,0,1.4,0.3,1.1,0,5.5,0,0.5,0,155.3,0.3,7.9,0,38.4
1965,0,0.5,3,337,0.8,2.5,0,8.5,38.4,0,0.8,22.7,0,2.5,0,24.4,17,0,49.3,0,12.3,307.7,0,0,4.1,0.8,1.4,0,0,1.9,0,1.1,0,1.1,2.2,4.7,31.5,0,0,0,0,1.6,0.3,1.1,0,7.4,0,0.5,0,181.6,0.3,9.3,0,35.3
1966,0,0,2.5,329.9,1.1,2.2,0,7.4,36.4,0,0.8,23,0,1.9,0,25.5,16.7,0,38.6,0,12.3,294,0,0.3,5.2,0.8,1.1,0,0,1.1,0,1.1,0,1.4,1.9,4.9,23.6,0,0,0,0,1.1,0,1.1,0,6,0,0.5,0,157.3,0.3,9.9,0,40.5
1967,0,0,2.7,329.3,1.1,2.2,0,7.4,49.3,0,0.8,21.6,0,1.9,0,29.9,18.1,0,46.8,0,12.3,270.4,0,0.3,3,1.4,0,0,0,1.6,0.3,1.6,0,1.6,2.7,5.8,28.2,0,0,0,0,1.1,0.3,1.1,0,6.6,0,0.5,0,145.2,0.3,9.6,0,45.2
1968,0,0,3.8,329.3,1.1,2.2,0,7.4,44.7,0,0.8,21.9,0,2.2,0,25.8,14.2,0,74.5,0,10.7,244.4,0,0,3.3,0.8,0,0,0,1.6,0.3,1.6,0.5,1.1,1.9,5.2,23.6,0,0,0,0,1.4,0.3,1.1,0,7.1,0,0.5,0,116.2,0.3,9.9,0,72.6
1969,0,0,1.9,331.8,1.4,2.2,0,7.1,37.5,0,0.8,18.4,0,1.9,0,26.8,12.6,0,86.6,0,11.2,322.5,0,0,3,1.1,0,0,0,1.9,0,2.2,0.5,1.4,1.6,4.1,21.1,0,0,0,0,1.6,0.3,1.4,0,9,0,0.5,0,146,0.3,9.6,0,58.6
1970,0,0,2.7,330.4,1.4,3.6,0,7.7,37.8,0,0.8,18.4,0,2.2,0,23.3,14.2,0,79.5,0,12.9,329.3,0,0,3.3,0.8,0,0,0,2.5,0.3,2.2,0,1.4,2.2,3.8,21.1,0,0,0,0,1.6,0.3,1.4,0,6.6,0,0.5,0,166.6,0.3,10.7,0,54.5
1971,0,0,2.2,328.8,1.4,3.6,0,8.5,36.7,0,0.8,18.9,0,1.6,0,22.2,14.2,0,81.9,0,11.8,310.4,0,0,3.3,0.8,0,0,0,2.7,0,2.7,0,1.4,2.2,3.3,21.1,0,0,0,0,1.4,0.5,1.4,0,8.2,0,0.5,0,158.9,0.3,10.4,0,58.9
1972,0,0,2.2,324.9,1.4,3.8,0,8.8,41.9,0,0.8,19.5,0,1.4,0,21.6,11.5,0,84.4,0,11.2,334.8,0,0,3.8,0.5,0,0,0,2.7,0,3.3,0,1.4,1.9,4.1,21.4,0,0,0,0,2.2,0.3,1.4,0,8.8,0,0.5,0,122.2,0.3,10.4,0,63.8
1973,0,0,2.5,322.5,1.9,4.1,0,7.4,39.2,0,0.8,21.1,0,1.4,0,23.3,13.2,0,59.2,0,13.7,352.9,0,0,3.8,0.8,0,0,0,3.6,0,3.3,0,1.4,1.9,3.8,21.1,0,0,0,0,1.9,0.5,1.6,0,8.2,0,0.5,0,121.1,0.3,7.1,0,66
1974,0,0,2.2,320.8,2.2,4.1,0,6.6,40,0,1.1,23,0,0.3,0,21.9,9.6,0,59.7,0,11,346,0,0,4.4,0.8,0.8,0,0.5,4.1,0,3,0,1.9,1.9,4.1,25.5,0,0,0,0,1.9,0.8,1.6,0.3,7.7,0,0.5,0,130.1,0.3,9.3,0,67.7
1975,0,0,2.2,317,2.5,4.4,0,6.6,41.6,0,1.1,21.6,0,1.6,0,18.4,5.2,0,74,0,9.9,316.2,0,0,4.1,0.8,0.8,0,3.3,3.3,0,3.6,0,1.6,2.2,2.5,22.2,0,0,0,0,3,1.1,1.9,0.3,9.3,0,0.5,0,109.9,0.3,11.5,0,64.7
1976,0,0,2.2,319.5,2.7,4.1,0,7.7,38.4,0,1.1,21.6,0,1.6,0,16.2,5.2,0,64.1,0,8.5,328.5,0,0.3,3,0.8,1.1,0,3.6,3,0.3,3.8,0,1.6,1.9,2.5,26.3,0,0,0,0,2.5,0.3,1.9,0,10.1,0,0.5,0,129,0.3,11.8,0,55.9
1977,0,0,2.2,318.9,3,4.1,0,7.1,37.8,0,0.8,18.4,0,1.1,0,17.5,5.2,0,66.8,0,9,306.8,0,0.3,3.3,1.1,1.1,0,3.8,3,0.3,5.2,0,1.6,1.9,3,24.7,0,0,0,0,2.7,0.5,2.2,0,9,0,0.3,0,182.7,0.3,11.8,0,46.8
1978,0,0,2.2,322.2,3,3.8,0,7.1,37.8,0,1.1,23.6,0,1.4,0,16.4,4.9,0,62.2,0,7.9,344.4,0,0.3,3.8,0.5,1.1,0,4.7,2.2,0.3,5.2,0,1.6,1.6,3,21.6,0,0,0,0,3.3,0.8,1.9,0,7.9,0,0.3,0,143,0.3,9.6,0,50.4
1979,0,0,2.2,312.3,3.3,3.3,0,6.8,35.1,0,1.1,26.3,0,1.9,0,17.3,4.1,0,59.7,0,7.4,326.6,0,0,5.2,0.5,0.8,0,6.3,2.7,0,4.1,0,1.6,2.2,3,21.4,0,0,0,0,3,0.8,2.2,0,10.1,0.8,0.3,0,133.7,0.3,12.3,0,53.7
1980,0,0,1.9,314.8,3.3,3.6,0,6.6,35.1,0,1.1,28.5,0,0.5,0,18.4,3,0,61.4,0,6.3,309.9,0,0.3,5.8,0.5,0.8,0,6.3,2.2,0.3,4.4,0,1.6,1.9,2.5,13.2,0,0,0,0,3,1.1,1.9,0,11,6.3,0.3,0,127.9,0.3,11.8,3,39.7
1981,0,0,2.2,310.1,3.6,3.6,0,6.8,38.4,0,1.4,34.5,0,1.9,0,17.8,3.8,0,58.6,0,6,299.2,0,0.3,5.2,0.8,0.8,0,6.6,1.4,0.3,6,0,1.6,2.2,2.5,12.9,0,0,0,0,3,1.4,2.2,0,10.1,5.2,0.3,0,149.6,0.3,11.5,3,43
1982,0,0,2.2,307.4,3.8,3.6,0,6.6,41.4,0,1.4,35.9,0,1.4,0,18.6,3,0,63.6,0,6,305.5,0,0.3,5.2,1.1,0.8,0,6.6,1.9,0,8.2,0,1.9,3.6,3.3,14,0,0,0,0,3,1.1,2.2,0,12.1,6,0.5,0,161.9,0.3,12.6,3,42.2
1983,0,0,1.6,309.3,3.6,3.6,0,6.6,41.4,0,1.4,35.6,0,1.9,0,18.1,3.3,0,58.6,0,6,309.3,0,0.3,2.7,1.1,0.5,0,12.1,2.5,0,6,0,1.9,2.5,3.6,15.3,0,0,0,0,2.7,0.8,2.5,0,12.6,6.6,0.5,0,140,0.3,11.5,3.6,43.8
1984,0,0,1.6,311.2,4.1,3.6,0,6.3,42.2,0,1.6,36.7,0,1.4,0,17.8,3.6,0,55.3,0,6,314.5,0,0.3,5.5,0.8,0.5,0,6.8,1.6,0,6.6,0.3,1.6,2.5,3,17.5,0,0,0,0,2.7,0.8,2.7,0,12.1,7.1,0.5,0,170.4,0.3,12.9,3.8,46.3
1985,0,0.3,1.4,319.2,4.4,3.6,0,7.1,41.1,0,1.4,37.3,0,1.6,0,17,3.3,0,51.5,0,5.5,312.1,0,0,6.6,0.5,0.3,0,5.2,2.5,0,6.3,0.3,1.6,2.5,2.2,17,0,0,0,0,2.5,0.8,2.5,0,12.3,6.6,0.5,0,136.4,0.3,13.4,3.8,44.1
1986,0,0.3,1.4,335.1,4.9,4.9,0,7.1,40.8,0,1.6,36.7,0,1.6,0,18.1,2.7,0,39.7,0,5.8,308.8,0,0.3,6,0.8,0.3,0,5.5,2.2,0,7.1,0.3,1.6,2.5,2.5,16.4,0,0,0,0,2.2,0.5,2.2,0,14,6,0.3,0,148.2,0.5,12.1,4.1,47.1
1987,0,0.3,1.6,341.6,5.2,4.7,0,7.1,37.5,0,1.4,34.2,0,1.4,0,17.8,1.4,0,50.1,0,4.1,303,0,0.5,10.1,0.5,0.3,0,7.7,2.2,0,1.1,0.3,1.6,3.3,3,16.2,0,0,0,0,2.2,0.8,2.5,0,12.9,7.9,0.3,0,159.7,0.5,13.4,4.1,54.2
1988,0,0.3,1.1,351.8,5.2,4.7,0,6.6,35.3,0,1.6,37.3,0,1.4,0,18.4,2.2,0,54.2,0,5.5,285.8,0,0,9.6,0.5,0.3,0,8.2,2.7,0,6.8,0.3,1.9,2.5,3,10.1,0,0,0,0,1.6,0.8,2.2,0,11.5,8.2,0.3,0,144.7,0.5,14,4.1,53.2
1989,0,0.3,1.1,358.1,5.2,4.7,0,6.8,35.6,0,1.4,36.2,0,1.4,0,17.5,2.2,0,45.5,0,5.8,343.6,0,0.3,8.8,0.5,0.3,0,9,2.2,0,4.1,0.3,1.6,3.6,3.6,18.1,0,0,0,0,3,0.8,2.5,0,12.6,7.4,0,0,160,0.5,16.2,4.4,54.2
1990,0,0.3,0.8,364.4,5.5,4.4,0,7.1,35.6,0,1.4,35.9,0,1.6,0,17.3,2.2,0,38.4,0,5.2,348.5,0,0.8,8.2,0.8,1.1,0,9.6,1.6,0,5.2,0.3,1.6,2.5,1.9,17.3,0,0,0,0,2.2,0.8,2.5,0,15.9,7.4,0,0,147.4,0.3,14.5,4.7,55.3
1991,0,0.3,1.1,372.1,6.3,0.8,0,5.8,36.7,0,1.4,35.3,0,1.6,0,17,1.4,0,41.4,0,4.7,312.1,0,0.5,8.8,0.8,1.6,0,7.9,1.6,0,5.5,0.3,1.6,2.2,1.6,15.3,0,0,0,0,3.3,0.8,2.5,0,14.2,7.7,0,0,149.9,0.3,15.9,5.2,53.2
