year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,10.7,0,2.5,260.5,11.2,2.2,8.2,0,0,31.8,0,0,184.9,0.3,76.7,0,0,33.4,6.3,15.9,8.8,0,0,64.9,0.5,2.2,9.6,0,0,0,0,0,0,0.3,0,0,5.5,0,0.3,0,3.6,50.7,4.9,182.5,24.4,40,1.9,2.7,0.3,85.2,0,4.9,0,7.4
1962,11.2,0,2.2,258.9,6.8,2.2,8.2,0,0,41.1,0,0,204.1,0.3,79.2,0,0,36.4,6.3,15.6,8.8,0,0,70.4,1.4,2.2,10.4,0,0,0,0,0,0,0.3,0,0,5.5,0,0.3,0,3.8,30.4,5.2,197.8,24.4,39.7,1.9,2.7,0.3,100.5,0,5.2,0,7.4
1963,9.9,0,2.5,253.4,7.1,2.5,8.2,0,0,31,0,0,184.9,0.3,81.6,0,0,39.5,6.3,15.6,8.8,0,0,71.2,0.3,2.2,11.5,0,0,0,0,0,0,0.3,0,0,5.5,0,0.3,0,4.4,33.7,5.5,197.5,24.4,39.2,2.2,3,0.3,89,0,5.2,0,7.9
1964,9,0,2.5,225.8,7.1,2.5,8.2,0,0,42.2,0,0,183.6,0.3,80.5,0,0,41.9,6,15.3,8.8,0,0,74.2,0.5,2.2,11.5,0,0,0,0,0,0,0.5,0,0,5.8,0,0.3,0,4.4,35.9,5.8,203.8,24.1,38.6,2.7,3,0.3,106,0,5.2,0,7.7
1965,11.5,0,2.5,224.9,6,2.5,8.2,0,0,36.2,0,0,212.1,0.3,82.7,0,0,44.9,6.3,15.6,8.8,0,0,77,0.5,2.2,10.4,0,0,0,0,0,0,0.5,0,0,5.8,0,0.3,0,4.7,41.4,6,193.2,24.1,38.4,2.7,3,0.3,101.9,0,5.5,0,8.5
1966,12.6,0,2.5,257.8,9,2.5,8.5,0,0,37.8,0,0,210.4,0.5,81.9,0,0,44.4,6.3,15.3,10.1,0,0,87.4,0.5,2.2,5.8,0,0,0,0,0,0,0.5,0,0,6.3,0,0.3,0,4.9,39.2,6.3,218.4,25.2,42.5,3.3,3.3,0.3,102.5,0,5.5,0,8.5
1967,11.8,0,2.7,254.8,8.5,2.5,8.8,0,0,43.6,0,0,177,0.5,80.8,0,0,45.5,6.3,15.3,9.9,0,0,88.2,0.5,2.7,5.5,0,0,0,0,0,0,0.5,0,0,6.6,0,0.3,0,5.2,49,7.7,217.5,27.9,50.7,3,3.3,0.3,104.7,0,5.5,0,8.8
1968,9.9,0,2.7,296.4,10.4,1.9,8.5,0,0,43,0,0,198.1,0.5,86.3,0,0,44.9,6.6,15.3,9.6,0,0,87.9,0.3,2.5,4.9,0,0,0,0,0,0,0.3,0,0,6.6,0,0.3,0,5.8,55.1,7.7,206,27.7,54.5,3,3.3,0.3,106.6,0,5.5,0,8.8
1969,12.1,0,2.7,304.4,21.1,1.9,8.2,0,0,43.8,0,0,193.4,0.8,88.2,0,0,46,6.6,15.3,9,0,0,88.5,0.3,2.5,4.7,0,0,0,0,0,0,0.3,0,0,7.1,0,0.3,0,6.3,58.9,8.2,227.1,27.4,48.5,3.6,3.3,0.3,108.5,0,5.2,0,9
1970,12.3,0,1.6,351,30.1,2.5,9.3,0,0,43.8,0,0,207.1,1.6,91.2,0,0,45.8,6.8,15.3,9.6,0,0,88.5,0.3,2.5,4.9,0,0,0,0,0,0,0.3,0,0,7.7,0,0.3,0,6.3,38.9,8.8,222.7,21.4,41.1,3.3,3.3,0.3,114.5,0.3,4.9,0,11.8
