"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,5.8,22.2,37.3,111.2,4.9,0,128.5,27.9,0,8.2,0,0,23.6,0.3,80.3,34,0,13.7,0,0,0,4.7,0,0,0,5.2,0.3,1.6,9.9,0,0.3,0,1.1,0.5,21.4,0,0,0,0,0,0,578.6,5.8,0,43.8,0,0,0.3,0,14.2,0,0.8,0.5,"81.6,"
1962,5.2,23,26.3,117.8,10.4,0,126.3,29.6,0,6.6,0,0,26,0,82.5,33.4,0,14,0,0,0,5.5,0,0,1.1,8.5,0.3,1.9,9.6,0,0.3,0,1.1,0.5,21.6,0,0,0,0,0,0,521.1,4.7,0,47.9,0,0,0.5,0,20,0,0.8,0.5,"81.1,"
1963,3.3,22.2,32.1,120,14.2,0,116.7,29.3,0,8.2,0,0,27.7,0.3,87.4,32.9,0,14.5,0,0,0,5.5,0,0,0.5,8.5,0.3,1.6,7.9,0,0.3,0,1.1,0.5,22.2,0,0,0,0,0,0,594.8,11,0,58.9,0,0,0.3,0,23.3,0,1.1,0.5,"81.1,"
1964,1.9,23.3,38.1,131.2,11.2,0,121.6,30.4,0.3,7.4,0,0,28.8,0.5,87.7,33.2,0,14,0,0,0,5.8,0,0,0.5,7.1,0.3,1.9,8.5,0,0.5,0,1.1,0.5,26.8,0,0,0,0,0,0,546.8,14.8,0,64.7,0,0,0.3,0,19.2,0,1.4,0.5,"81.4,"
1965,1.6,18.9,43.6,128.8,14.8,0,115.3,23.3,0.3,10.1,0,0,35.1,0.3,88.2,34,0,14,0,0,0,5.8,0,0,1.1,7.9,0.5,1.6,8.2,0,0.5,0,1.1,0.5,18.9,0,0,0,0,0,0,594.8,12.6,0,68.2,0,0,0.5,0,19.5,0,1.4,0.5,"80.5,"
1966,1.4,21.4,46.8,129.9,18.1,0,113.2,28.2,0,8.8,0,0,30.7,0.5,85.5,33.4,0,14,0,0,0,5.8,0,0.3,0.8,7.7,0.5,1.9,8.8,0,0.5,0,1.1,0.5,20.8,0,0,0,0,0,0,617.8,10.7,0,55.9,0,0,0.3,0,18.9,0,0.8,0.8,"80.3,"
1967,1.1,22.2,41.6,141.9,16.4,0,114.2,29.6,0,9.3,0,0,34.5,0.8,84.9,34.2,0,13.7,0,0,0,5.5,0,0,1.1,7.4,0.5,1.9,7.9,0,0.3,0,1.4,0.8,22.5,0,0,0,0,0,0,604.1,11,0,63.6,0,0,0.3,0,20.5,0,0.8,0.8,"80.8,"
1968,2.2,21.4,39.2,139.2,20.5,0,100.3,29,0,4.1,0,0,40.5,0.8,79.7,34.5,0,14.2,0,0,0,5.8,0,0,1.9,8.2,0.5,2.2,7.1,0,0.3,0,0.8,0.8,20.5,0,0,0,0,0,0,563.3,12.3,0,60.5,0,0,0.3,0,26.6,0,0.8,1.4,"80.8,"
1969,2.2,22.5,38.6,139.7,25.5,0,118.9,29.3,0,4.7,0,0,44.1,0.8,89.9,34,0,14,0,0,0,7.1,0,0,2.2,3.6,0.8,2.2,8.2,0,0.3,0,1.1,0.8,18.1,0,0,0,0,0,0,631.2,12.1,0,61.4,0,0,0.3,0,22.5,0.3,0.3,1.4,"81.1,"
1970,3.3,21.4,34,148.8,29.6,0,101.9,28.8,0,7.4,0,0,44.7,1.1,101.1,34,0,13.7,0,0,0,6,0,0,2.5,4.7,0.8,2.2,7.4,0,0.3,0,1.4,0.5,21.1,0,0,0,0,0,0,647.7,12.3,0,61.1,0,0,0.3,0,28.2,0,0.3,1.6,"79.5,"
