"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,20,0,0.5,309.9,38.6,0,11.2,0,0,159.5,0,0,126.3,0,40,0,0,4.4,2.5,2.2,10.7,0.5,0,31.2,0,2.5,0,0,0,0,0,1.6,0,0,3.6,5.2,2.7,0,0,0,0.8,20.3,19.2,1.1,3.3,0,2.2,0.3,1.1,107.1,0,6.6,4.7,31
1962,19.7,0,0.5,281.4,42.2,0,10.4,0,0,158.1,0,0,126.8,0,43.6,0,0,4.7,16.4,2.7,39.5,0.5,0,31.5,0,3,0,0,0,0,0,0.5,0,0,3,4.4,2.7,0,0,0,1.1,20.5,17,0.5,4.1,0,2.2,0.3,0.8,109.3,0,6.6,3.8,32.3
1963,19.5,0,0.5,292.1,43.3,0,6.6,0,0,165.5,0,0,131.8,0,46.6,0,0,5.5,11.5,2.7,72.1,0.5,0,26.8,0,3.8,6.3,0,0,0,0,0.3,0,0,3.6,5.2,2.5,0,0,0,1.1,17.5,17.8,0.3,2.5,0,3.8,1.1,1.4,109,0.3,7.4,4.1,36.4
1964,18.4,0,1.1,278.4,43,0,11.8,0,0,238.1,0,0,136.7,0,41.9,0,0,5.8,15.6,2.5,38.6,0.8,0,31.8,0,3.3,0,0,0,0,0,1.4,0,0,3.3,4.7,3,0,0,0,1.1,18.9,20.5,0.3,2.2,0,3,1.1,0.8,105.8,0.3,7.1,4.7,43
1965,17.5,0,0.5,282.2,47.1,0,6,0,0,222.2,0,0,149.9,0,42.7,0,0,6,9,1.1,42.2,0.8,0,28.8,0,3.8,0.3,0,0,0,0,0.8,0,0,3.8,5.5,2.7,0,0,0,1.1,16.2,18.6,0.3,0.8,0,2.5,1.1,1.1,109.6,0.5,6.8,4.7,36.2
1966,16.2,0,0.5,273.4,51,0,3.3,0,0,207.1,0,0,142.5,0,58.9,0,0,5.8,9,2.7,39.5,0.8,0,27.7,0,4.9,0.3,0,0,0,0,0.5,0,0,3.6,5.2,3.3,0,0,0,1.1,8.8,17.8,0.5,1.9,0,2.7,1.1,1.1,112.1,1.1,6.6,6.3,42.5
1967,14.8,0,0.5,277.5,54.2,0,3.8,0,0,201.9,0,0,160.5,0,57.5,0,0,6.8,14,2.5,57,0.8,0,27.4,0,4.7,1.1,0,0,0,0,0.8,0,0,3.3,4.9,3.3,0,0,0,1.1,8.2,20,0.8,1.6,0,3,1.4,0.8,116.4,0.8,7.4,7.1,51.2
1968,15.1,0,0.5,291.2,58.6,0,4.7,0,0,227.9,0,0,135.9,0,66.3,0,0,8.5,21.9,3,37.8,0.8,0,26.8,0,3.6,2.2,0,0,0,0,1.9,0,0,3.6,5.8,2.7,0,0,0,1.1,9.9,22.5,1.4,3.6,0,2.5,1.6,0.8,106.3,0.5,7.4,6.3,42.7
1969,15.1,0,5.8,322.7,69.9,0,3,0,0,230.4,0,0,143.3,0,59.7,0,0,9.6,4.1,3.3,62.2,1.1,0,27.7,0,2.5,1.4,0,0,0,0,1.1,0,0,3,5.2,1.6,0,0,0,0.8,14,21.1,1.4,1.1,0,3.6,1.6,1.1,108.8,1.1,7.4,4.7,43.8
1970,16.2,0,6.6,292.1,76.4,0,1.4,0,0,218.1,0,0,148.8,0,67.4,0,0,8.8,8.2,2.2,42.5,0.5,0,27.4,0,3,0,0,0,0,0,2.5,0,0,2.7,5.8,1.9,0,0,0,1.1,11.8,20,1.1,0.8,0,4.7,1.1,1.4,107.4,0.8,6.8,3.6,39.5
1971,16.4,0,0.8,301.6,69.9,0,2.5,0,0,219.2,0,0,149.3,0,62.2,0,0,8.5,12.9,2.2,31,0.5,0,27.7,0,2.5,0,0,0,0,0,2.5,0,0,2.2,4.1,1.9,0,0,0,1.1,12.9,21.6,2.7,0.8,0,3.6,1.6,1.1,106.6,1.1,7.7,1.6,38.4
1972,17.5,0,1.1,298.9,75.1,0,2.5,0,0,232.6,0,0,139.2,0,18.1,0,0,7.9,26,1.9,61.6,0.5,0,27.4,0,2.2,0,0,0,0,0,2.7,0,0,3,4.9,1.6,0,0,0,1.1,12.6,23,1.9,0.5,0,3.6,3.8,1.1,104.1,0.5,9.3,1.9,36.2
1973,17.8,0,0.5,299.7,74.2,0,1.9,0,0,229,0,0,134.5,0,52.6,0,0,6.8,27.7,0,62.7,0.3,0,27.1,0,3,1.1,0,0,0,0,3.3,0,0,1.4,4.9,1.6,0,0,0,1.1,13.4,17.5,0.3,1.1,0,3.6,1.9,1.4,103.3,1.4,7.4,2.5,32.3
1974,17.8,0,0.5,322.7,67.1,0,1.4,0,0,269.9,0,0,89,0,34.5,0,0,3.6,34.5,0.3,56.2,0,0,19.5,0,3.3,1.1,0,4.1,0,0,5.2,0,0,0.5,1.9,2.7,0,0,0,1.1,16.4,20.5,0.5,1.1,0,4.1,1.9,1.1,103.8,1.1,10.7,1.6,31
1975,18.1,0,0.5,305.2,67.7,0,1.9,0,0,213.4,0,0,155.9,0,31.8,0,0,3,24.9,0.8,56.2,0.3,0,18.4,0,3.3,0.5,0,5.8,0,0,5.5,0,0,0,5.5,1.4,0,0,0,1.1,12.6,15.3,0,0.8,0,1.9,2.2,0.8,103,2.5,6.3,2.5,21.9
