year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,10.7,1.1,17.3,1212.3,36.7,6.8,0,0.3,33.7,0.8,1.4,19.5,0,85.2,0.5,0,0,18.4,5.2,92.1,0,234,0,3.8,0,0.5,3,0,0,2.7,0,0,0,0.5,0,3,0,0,1.1,21.4,0,0,0.3,0.3,0,314,0,0,0,123.3,0,6.3,3.6,40.5
1962,11,1.4,20.5,1171.8,38.4,8.2,0,0.3,34,0.8,1.4,21.6,0,75.3,1.4,0,0,17,6.8,87.1,0,212.6,0,2.5,0,1.4,2.2,0,0,1.9,0,1.9,0.3,0.5,0,3,0,0,1.4,24.7,0,0,0.3,0.3,0,317.8,0,0,0,112.9,0.3,5.5,3.6,29.9
1963,10.1,1.1,18.1,1201.1,32.3,6.8,0,0.3,36.4,0.8,1.6,21.6,0.8,84.7,0.5,0,0,18.1,6.3,74.5,0,216.4,0,3,0,0.8,3,0,0,1.9,0,1.6,0.3,0.3,0,3,0,0,1.4,25.8,0,0,0.3,0.3,0,317.3,0,0,0,88.8,0.3,6.8,4.4,46.8
1964,13.4,1.4,17.5,1180.8,44.1,8.8,0,0.3,34,1.1,1.6,22.7,0,78.1,1.6,0,0,15.1,8.8,74.2,0,194,0,1.9,0,0.5,3.6,0,0,3,0,1.6,0.3,0.5,0,3,0,0,1.6,29,0,0,0.3,0.3,0,308.5,0,0,0,117,0.3,7.7,4.7,35.9
1965,15.6,0.8,17.8,1203.8,27.1,9.3,0,0.3,33.4,1.1,1.6,24.4,0,88.5,2.5,0,0,15.1,9,74.5,0,195.1,0,1.4,0,0.8,4.1,0,0,2.5,0,2.2,0.3,0.5,0,3,0,0,1.6,24.4,0,0,0.3,0.3,0,331.2,0,0,0,118.9,0.5,5.2,4.7,32.6
1966,11.8,1.1,18.1,1212.3,31.2,9.3,0,0.3,39.5,1.4,1.6,27.7,0,97,1.1,0,0,15.6,7.9,69.6,0,188.5,0,3.6,0,0.8,3.8,0,0,2.5,0,1.9,0.3,0.5,0,3.6,0,0,1.6,27.7,0,0,0.3,0.3,0,320.3,0,0,0,127.1,0.5,5.8,4.4,43.8
1967,12.1,1.1,17.3,1228.5,32.1,10.1,0,0.3,48.2,1.4,2.2,29.3,0,99.2,1.9,0,0,14.2,8.8,68.8,0,182.2,0,5.5,0,0.8,4.7,0,0,0,0,1.4,0.3,0.5,0,3,0,0,1.4,30.4,0,0,0.3,0.3,0,260.8,0,0,0,123.6,0.5,6.3,6.6,35.1
1968,11.8,1.1,19.2,1199.7,33.7,9.6,0,0.3,35.6,1.4,1.9,29.6,0,104.9,0.8,0,0,13.7,9.3,67.9,0,181.4,0,0.8,0,1.1,5.8,0,0,0,0,6.8,0.3,0.5,0,3,0,0,1.4,29.6,0,0,0.3,0.3,0,280.5,0,0,0,122.7,4.1,5.8,5.8,34.5
1969,13.7,1.1,19.2,1191.8,36.4,13.2,0,0.3,40,1.6,2.2,34.8,1.1,161.4,3.6,0,0,13.7,8.5,68.5,0,180,0,3.3,0,1.4,6,0,0,3.3,0,1.1,1.6,0.5,0,3,0,0,1.1,33.2,0,0,0.3,0.3,0,283.3,0,0,0,131,4.7,3.8,7.7,41.1
1970,15.3,0,18.6,1119.5,32.3,12.3,0,0.3,40,1.9,2.2,38.6,1.1,151.2,3.3,0,0,14.2,10.1,64.9,0,180,0,3.3,0,1.4,4.1,0,0,4.1,0,4.1,1.4,0.5,0,3,0,0,1.4,32.9,0,0,0.3,0.3,0,263,0,0,0,134.5,4.7,4.7,7.4,43
1971,17.8,0.3,17.5,1182.2,33.2,16.4,0,0.3,37.5,1.9,1.9,43.8,1.4,150.4,3.3,0,0,11.8,7.9,64.1,0,173.2,0,3,0,0.3,2.7,0,0,2.5,0,7.9,3,0.5,0,3,0,0,1.4,27.9,0,0,0.3,0.3,0,262.5,0,0,0,132.3,3,4.9,12.9,39.5
1972,20,0,22.2,1189,29.6,18.1,0,0.3,35.6,1.9,1.9,49.3,1.4,161.1,2.7,0,0,12.3,7.4,63,0,171.8,0,0.5,0,0.8,3.6,0,0,3,0,6.8,2.5,0.5,0,3,0,0,1.4,31.8,0,0,0.3,0.3,0,269.9,0,0,0,132.1,4.4,4.9,12.3,39.7
1973,19.7,0,19.2,1241.4,32.6,22.2,0,0.3,31.5,2.5,1.9,53.7,1.6,161.4,3.6,0,0,13.4,8.2,61.1,0,167.7,0,2.7,0,0.5,3.8,0,0,2.7,0,9.3,2.7,0.8,0,3,0,0,0.8,35.1,0,0,0.3,0.3,0,256.7,0,0,0,135.3,4.4,4.4,12.1,40.5
1974,20.8,0.3,20.8,1206,36.2,23,0,0.3,62.5,3,2.2,56.7,1.1,165.2,3,0,0,12.3,7.7,61.9,0,170.1,0,0.3,0,0.8,3.3,0,0,1.1,0,12.1,2.7,0.8,0,2.5,0,0,1.1,34.8,0,0,0.3,0.5,0,240,0,0,0,128.8,4.1,4.9,14.8,51.8
1975,21.1,0.8,24.1,1268.2,47.7,22.7,0,0.3,64.9,4.1,2.2,69,1.9,145.8,2.2,0,0,12.1,9.3,61.1,0,170.4,0,3.8,0,0.5,3.8,0,1.6,0.5,0,9.9,2.7,0.5,0,2.5,0,0,1.6,34.8,0,0,0.3,0.3,0,247.9,0,0,0,118.4,3.8,4.7,14.8,51.5
1976,20.8,0.8,22.2,1247.4,50.4,22.2,0,0.3,67.4,3.6,2.2,72.9,1.6,169,2.7,0,0,13.2,5.8,60.3,0,164.7,0,0.3,0,0.5,4.1,0,0,4.7,0,10.4,2.5,0.8,0,3,0,0,1.6,40,0,0.3,0.3,0.5,0,220.5,0,0,0,117.5,4.1,4.1,14.8,47.7
1977,20.8,0.3,18.6,1231,35.1,22.7,0,0.3,57.8,4.9,1.9,69.3,1.6,158.4,2.5,0,0,14,6.3,57.8,0,157.8,0,3,0,0.5,3.8,0,0,1.1,0,7.4,2.7,0.8,0,2.7,0,0,0.8,27.4,0,0.3,0.3,0.5,0,233.2,0,0,0,107.7,5.2,4.4,15.1,59.7
1978,19.7,0.3,17.8,1245.8,34.8,24.7,0,0.3,69,4.1,1.9,63.8,1.6,155.3,2.7,0,0,14,6.3,58.4,0,171.5,0,3,0,0.5,3.6,0,0.5,9.3,0,3,1.4,0.8,0,3.3,0,0,0.8,30.4,0,0,0.3,0.5,0,247.1,0,0,0,98.4,5.8,9.6,16.7,74
1979,19.7,0.3,19.2,1252.3,43.6,25.2,0,0.3,70.4,5.5,2.2,68.5,3,153.7,2.2,0,0,16.2,6,59.2,0,168.5,0,3,0,0.8,3.3,0,0,2.5,0,9.9,2.5,1.1,0,3.3,0,0,1.1,37,0,0.3,0.3,0.5,0,241.1,0,0,0,86.8,4.1,4.7,19.2,67.4
1980,20,0.3,20.3,1223.6,44.4,21.4,0,0.3,72.3,5.2,2.5,80.5,3.3,172.6,2.5,0,0,15.6,8.8,61.9,0,163.3,0,2.2,0,0.5,3,0,0,11.5,0,1.1,2.5,1.1,0,3.3,0,0,0.5,38.1,0,0.3,0.3,0.5,0,237.5,0,0,0,100.8,3,5.8,19.5,71
1981,19.7,0,18.9,1246.3,42.5,23,0,0.3,76.4,4.4,2.2,64.7,3,172.6,1.9,0,0,14.8,8.5,57.5,0,170.7,0,2.5,0,0.5,3,0,0,7.9,0,4.7,2.5,1.1,0,2.7,0,0,0.5,34.2,0.3,0.3,0.3,0.5,0,228.8,0,0,0,95.6,3.6,6.3,24.9,59.2
1982,20.5,0.3,18.1,1294.5,38.1,24.4,0,0.3,77.8,4.9,2.2,57,3.6,167.1,2.2,0,0,15.9,8.2,59.2,0,171.2,0,1.9,0,0.8,3.8,0,0,12.3,0,0.5,2.5,1.4,0,2.7,0,0,1.4,35.3,0.3,0.3,0.3,0.5,0,228.5,0,0,0,98.1,0.8,6.6,23.6,73.4
1983,23,0.3,20.5,1202.2,47.7,19.5,0,0.3,76.4,4.4,2.2,57.3,3.6,171.2,2.5,0,0,14.2,8.2,56.4,0,159.2,0,2.5,0,0.8,3.6,0,0,10.7,0,1.1,2.7,1.6,0,2.7,0,0,1.4,35.1,0,0.3,0.3,0.5,0,196.2,0,0,0,100.3,0.5,5.8,27.1,77.8
1984,22.5,0.3,21.1,1227.4,38.1,22.5,0,0,74,4.1,2.2,54,3.6,179.2,1.9,0,0,14.5,6.3,57.3,0,167.7,0,0.5,0,0.8,3.3,0,0,13.7,0,0,2.7,1.1,0,2.7,0,0,1.6,38.4,0.3,0.3,0.3,0.5,0,246.6,0,0,0,95.9,0.3,4.7,24.4,82.7
1985,21.6,0.3,19.5,1169.9,41.6,25.5,0,0,32.3,4.1,2.2,46,3.3,180.5,1.6,0,0,13.7,9.6,55.9,0,167.1,0,0.5,0,1.1,3,0,0,14,0,0,2.5,1.4,0,3.3,0,0,1.4,29.3,0,0,0.3,0.5,0,243,0,0,0,99.7,0.5,5.8,23.6,94
1986,21.9,0.3,23.6,1209.3,39.5,26.8,0,0.3,35.6,3.6,2.2,44.9,4.1,190.4,1.9,0,0,14.8,7.9,52.6,0,164.4,0,2.2,0,1.4,3.6,0,0,12.6,0,0,3,1.4,0,2.7,0,0,2.2,32.3,0.3,0.3,0.3,0.5,0,234.2,0,0,0,90.7,1.1,7.4,25.2,105.2
