"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,4.1,0,30.7,971,243.8,3.3,2.7,0,7.1,3,0.8,0,283,27.4,18.1,1.6,0.5,41.4,4.9,1.6,25.8,2.7,0,6.8,1.4,4.7,4.9,0.3,11,0,0,2.2,0.3,3.3,2.5,4.9,0.5,0,0.3,0,0.3,0,266.6,0,0,0,3.8,2.7,12.3,140.8,0,13.4,26.3,"122.7,"
1962,4.1,0.3,35.1,993.7,242.7,3,2.7,0,7.1,3.6,0.8,0,279.2,39.7,18.1,1.4,0.8,45.8,5.8,1.9,25.8,3.3,0,7.4,1.4,4.9,4.9,0.3,9.9,0.3,0,2.5,0,3.3,2.5,6.3,0.5,0,0.3,0,0.3,0,261.1,0,0,0,4.7,3.6,12.1,121.9,0,13.4,26.6,"124.4,"
1963,4.4,0,32.9,991.8,244.9,4.4,3,0,7.4,3,1.1,0,275.1,35.9,17.5,1.1,0.8,44.4,4.9,1.6,23.8,2.5,0,8.8,1.6,6.3,0.8,0,8.8,0.3,0,2.7,0.3,2.5,2.5,6.3,0.5,0,0.3,0,0.3,0,277.8,0,0,0,5.8,3.8,12.1,135.1,0,14.8,26.8,"154,"
1964,4.7,0,32.6,1005.8,253.7,7.7,1.4,0,6.3,3.3,1.1,0,269.3,41.9,17.5,1.1,0.5,42.7,6,1.6,27.9,2.7,0,8.5,1.6,6,0.5,0.3,9.3,0.3,0,2.7,0.3,3,2.5,6,0.5,0,0.3,0,0.3,0,279.2,0,0,0,4.1,3.8,11.2,131.2,0,13.4,26.3,"138.6,"
1965,4.4,0,32.6,989.9,251.8,6.6,4.7,0,6.6,3.3,1.1,0,263.8,36.2,17.8,1.9,0.5,41.4,6.8,1.6,26,2.7,0,8.2,2.5,5.2,3.8,0,6.8,0.5,0,3,0,3,2.7,5.8,0.5,0,0,0,0.3,0,282.7,0,0,0,4.4,2.7,11.8,140.5,0,14.5,27.1,"135.1,"
1966,4.4,0,31.2,971.8,256.7,1.9,6.6,0,6,3.3,0.8,0,264.7,29.6,17.5,1.4,0.5,42.2,6.6,1.6,27.4,3,0,7.9,2.2,7.7,4.1,0,8.5,0.8,0,2.7,0.3,3.3,2.7,5.2,0.5,0,0,0,0.3,0,278.9,0,0,0,5.5,4.1,10.7,137.3,0,14.2,28.8,"148.5,"
1967,4.4,0.3,31,976.4,259.7,2.2,9,0,5.8,3,0.8,0,249,28.8,16.7,1.4,0.5,38.9,6.8,1.6,28.8,3,0,7.4,0.8,8.2,3.3,0,5.8,1.1,0,2.7,1.9,2.7,3.3,6,0.5,0,0.3,0,0.3,0,280,0,0,0,4.4,3.8,11.5,140,0,14.2,28.5,"153.7,"
1968,4.4,0.3,34.2,983.6,264.9,2.7,6.6,0,5.8,3.6,0.8,0,245.2,31.5,16.2,1.1,0.5,47.4,7.7,1.6,28.2,2.7,0,6,0.8,10.1,3.3,0.3,7.4,2.5,0,2.2,3,3,2.5,5.8,0.5,0,0.3,0,0.3,0,286.8,0,0,0,4.1,4.7,12.3,132.6,0,15.6,31,"150.7,"
1969,4.1,0,33.7,986,275.3,6.3,7.4,0,5.8,3.6,1.4,0,250.1,34,16.7,0.8,0.5,42.7,7.4,1.6,27.9,2.7,0,7.7,0.8,6.8,2.7,0.3,8.5,2.2,0,3.6,2.5,2.7,2.5,7.1,0.5,0,0.3,0,0.3,0,278.9,0,0,0,6,4.9,9.3,132.6,0,14.5,28.2,"166,"
1970,4.9,0,33.4,991.8,282.2,8.2,8.2,0,5.8,3.3,1.4,0,245.5,39.2,15.6,0.3,0.5,43,7.4,2.2,30.4,4.1,0,7.7,1.9,7.4,1.1,0.3,9.3,1.6,0,5.5,2.2,2.2,2.5,7.4,0.5,0,0.3,0,0.3,0,287.4,0,0,0,4.9,4.9,11.5,134,0,16.2,30.4,"160.3,"
